,level_0,index,Season,Offensive Profile,Defensive Profile,Player,Pos,Team,G,GS,FG,FGA,3PA,3P%,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST/TOV,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Average distance (ft.) of FGA,%FGA 0-3,%FGA 3-10,%FGA 10-16,%FGA 16-3P,%FGA,%3PA,%FGA 3P,std_areas_FGA
53,53,202,2014,Paint Threat,Rebounding Specialist,Kenneth Faried,PF,DEN,80.0,77.0,5.6,10.3,0.0,0.0,10.2,0.547,0.545,2.5,3.9,0.65,3.0,5.6,8.6,0.7,1.2,0.9,0.9,1.7,2.4,13.7,19.8,0.573,0.004,0.379,11.8,22.2,16.9,7.5,1.6,2.3,12.4,21.3,4.0,2.5,6.5,0.144,1.2,-0.3,1.0,1.6,5.0,0.517,0.338,0.082,0.06,16.2,0.0,0.0030000000000001137,0.2
54,54,205,2014,Slasher,Rebounding Specialist,Derrick Favors,PF,UTA,73.0,73.0,5.3,10.2,0.0,0.0,10.2,0.523,0.522,2.6,3.9,0.669,2.7,6.0,8.7,0.7,1.2,1.0,1.5,1.8,3.2,13.3,19.0,0.556,0.001,0.38,10.1,23.7,16.7,7.3,1.8,3.8,12.9,20.8,2.9,2.3,5.1,0.112,0.0,0.1,0.1,1.2,6.1,0.479,0.262,0.181,0.076,11.4,0.0,0.002000000000000113,0.2
55,55,207,2014,No significant offensive role,No significant defensive role,Raymond Felton,PG,NYK,65.0,65.0,3.7,9.4,3.0,0.318,6.4,0.431,0.446,1.4,1.9,0.721,0.8,2.2,3.0,2.8,5.6,1.2,0.4,2.0,2.4,9.7,12.9,0.476,0.321,0.201,3.1,8.6,5.7,28.1,2.1,1.2,16.3,18.2,1.1,1.1,2.2,0.053,-0.5,-0.7,-1.2,0.4,14.6,0.245,0.132,0.081,0.222,0.0,18.5,0.31999999999999995,0.1
56,56,211,2014,Pure Shooter/Stretcher,No significant defensive role,Randy Foye,SG,DEN,81.0,78.0,4.5,10.8,6.1,0.38,4.7,0.456,0.521,1.9,2.3,0.849,0.4,2.4,2.9,1.9,3.5,0.8,0.5,1.8,2.5,13.2,13.3,0.558,0.569,0.211,1.6,8.5,5.0,17.7,1.3,1.2,13.2,18.8,3.3,1.3,4.6,0.089,0.9,-0.3,0.5,1.6,18.8,0.145,0.094,0.04,0.152,0.5,17.1,0.5690000000000001,0.2
57,57,216,2014,Versatile Scorer,Rebounding Specialist,Enes Freedom,C,UTA,80.0,37.0,5.2,10.7,0.0,0.0,10.7,0.492,0.491,1.9,2.6,0.73,2.8,4.7,7.5,0.5,0.9,0.4,0.5,1.8,2.9,12.3,15.6,0.523,0.001,0.239,11.6,20.9,16.1,6.4,0.7,1.5,13.3,23.3,1.3,0.9,2.2,0.05,-1.2,-2.4,-3.6,-0.9,7.4,0.392,0.283,0.171,0.154,5.0,0.0,0.0,0.1
58,58,218,2014,No significant offensive role,No significant defensive role,Channing Frye,PF,PHO,82.0,82.0,4.1,9.5,5.3,0.37,4.2,0.509,0.535,1.0,1.2,0.821,0.9,4.2,5.1,1.1,1.2,0.7,0.8,1.1,3.0,11.1,13.2,0.555,0.555,0.122,3.6,16.6,10.1,6.4,1.3,2.1,9.8,17.3,2.9,2.4,5.3,0.109,0.4,0.3,0.7,1.6,19.0,0.117,0.093,0.068,0.166,2.4,9.5,0.5559999999999999,0.2
59,59,222,2014,Versatile Scorer,Perimeter Defender,Marc Gasol,C,MEM,59.0,59.0,5.7,12.1,0.2,0.182,11.9,0.477,0.474,3.1,4.1,0.768,1.4,5.8,7.2,1.9,3.6,1.0,1.3,1.9,2.5,14.6,18.2,0.526,0.015,0.339,5.0,20.5,12.7,17.7,1.6,3.2,12.0,21.7,2.6,3.1,5.6,0.137,1.1,2.0,3.0,2.5,10.6,0.188,0.3,0.269,0.228,3.2,0.0,0.015000000000000013,0.1
60,60,224,2014,Versatile Scorer,Paint Protector,Pau Gasol*,C,LAL,60.0,60.0,7.1,14.8,0.2,0.286,14.5,0.483,0.482,3.1,4.2,0.736,2.1,7.6,9.7,1.4,3.4,0.5,1.5,2.4,2.1,17.4,19.3,0.522,0.016,0.287,7.0,25.9,16.4,18.7,0.7,3.5,12.4,26.4,1.3,1.7,3.0,0.076,1.0,0.2,1.2,1.5,9.1,0.251,0.341,0.182,0.21,4.9,7.1,0.016000000000000014,0.1
61,61,225,2014,Versatile Scorer,No significant defensive role,Rudy Gay,SF,TOT,73.0,73.0,7.4,16.2,2.7,0.33,13.5,0.481,0.483,4.4,5.3,0.822,1.5,4.4,6.0,0.9,2.9,1.3,0.8,3.1,2.3,20.0,18.3,0.54,0.167,0.328,5.0,14.8,9.8,15.1,1.9,1.8,14.2,27.6,2.3,2.5,4.8,0.091,1.8,0.0,1.7,2.4,11.7,0.248,0.228,0.166,0.191,7.3999999999999995,21.3,0.16700000000000004,0.0
62,62,229,2014,Versatile Scorer,Perimeter Defender,Paul George,SF,IND,80.0,80.0,7.2,17.0,6.3,0.364,10.8,0.458,0.49,5.0,5.8,0.864,0.8,6.0,6.8,1.2,3.5,1.9,0.3,2.8,2.5,21.7,20.1,0.555,0.367,0.341,2.6,17.7,10.5,17.9,2.7,0.6,12.5,28.3,4.4,6.4,10.8,0.178,2.7,2.1,4.9,5.0,15.8,0.208,0.084,0.15,0.191,5.5,19.2,0.367,0.1
63,63,230,2014,Versatile Scorer,No significant defensive role,Taj Gibson,PF,CHI,82.0,8.0,5.2,10.9,0.1,0.0,10.8,0.483,0.479,2.6,3.4,0.751,2.4,4.4,6.8,0.6,1.1,0.5,1.4,1.8,2.5,13.0,16.0,0.524,0.008,0.314,9.8,17.1,13.5,7.3,0.9,3.7,12.8,23.0,1.4,4.4,5.7,0.117,-1.3,0.4,-1.0,0.6,8.5,0.383,0.194,0.221,0.194,10.9,28.599999999999998,0.008000000000000007,0.1
64,64,237,2014,Versatile Scorer,No significant defensive role,Eric Gordon,SG,NOP,64.0,64.0,5.6,12.8,4.0,0.391,8.7,0.456,0.498,2.7,3.5,0.785,0.5,2.1,2.6,1.6,3.3,1.2,0.2,2.1,1.8,15.4,14.9,0.54,0.316,0.273,1.7,7.7,4.7,16.6,1.9,0.5,12.8,23.2,2.0,0.5,2.5,0.058,1.0,-1.4,-0.5,0.8,13.3,0.308,0.154,0.058,0.163,0.6,14.299999999999999,0.31699999999999995,0.1
65,65,238,2014,Slasher,Paint Protector,Marcin Gortat,C,WAS,81.0,80.0,5.6,10.4,0.0,1.0,10.4,0.541,0.542,1.9,2.8,0.686,2.5,7.0,9.5,1.1,1.7,0.5,1.5,1.6,2.5,13.2,17.6,0.568,0.001,0.273,8.7,25.1,16.7,8.4,0.8,3.8,11.8,18.2,4.1,4.0,8.1,0.146,0.2,0.6,0.8,1.8,6.7,0.39,0.32,0.215,0.073,5.800000000000001,0.0,0.002000000000000113,0.2
66,66,245,2014,Pure Shooter/Stretcher,Perimeter Defender,Danny Green,SG,SAS,68.0,59.0,3.2,7.4,4.7,0.415,2.8,0.46,0.562,0.7,0.9,0.794,0.4,3.0,3.4,1.4,1.5,1.0,0.9,1.1,1.6,9.1,13.9,0.58,0.63,0.125,1.8,13.4,7.8,8.9,2.0,2.7,12.5,16.7,1.4,2.8,4.2,0.122,1.2,2.0,3.2,2.2,19.2,0.125,0.079,0.063,0.103,0.8,33.300000000000004,0.63,0.2
67,67,247,2014,No significant offensive role,No significant defensive role,Gerald Green,SG,PHO,82.0,48.0,5.5,12.3,6.2,0.4,6.0,0.492,0.547,2.4,2.8,0.848,0.6,2.8,3.4,0.8,1.5,0.9,0.5,1.8,2.7,15.8,16.5,0.585,0.507,0.229,2.3,10.9,6.6,8.6,1.5,1.4,11.6,23.6,4.2,1.9,6.1,0.126,2.0,-0.6,1.4,2.0,18.0,0.143,0.059,0.122,0.169,6.3,26.900000000000002,0.507,0.2
68,68,248,2014,Versatile Scorer,No significant defensive role,Jeff Green,SF,BOS,82.0,82.0,5.9,14.3,4.8,0.341,9.5,0.448,0.469,3.5,4.3,0.795,0.7,4.0,4.6,0.8,1.7,0.7,0.6,2.0,2.2,16.9,13.1,0.52,0.338,0.304,2.1,13.6,7.7,8.4,1.0,1.3,11.1,23.6,1.3,2.0,3.3,0.057,-0.2,-1.3,-1.5,0.3,14.6,0.244,0.148,0.088,0.182,4.3999999999999995,27.0,0.3380000000000001,0.1
69,69,251,2014,Slasher,Perimeter Defender,Blake Griffin,PF,LAC,80.0,80.0,9.0,17.0,0.6,0.273,16.4,0.537,0.533,6.0,8.4,0.715,2.4,7.1,9.5,1.4,3.9,1.2,0.6,2.8,3.3,24.1,23.9,0.583,0.032,0.496,7.7,21.2,14.7,19.2,1.6,1.4,11.9,29.0,8.1,4.1,12.2,0.205,3.8,0.7,4.5,4.7,8.8,0.407,0.218,0.076,0.267,14.2,36.4,0.03200000000000003,0.1
70,70,261,2014,Creator/Facilitator,Perimeter Defender,James Harden,SG,HOU,73.0,73.0,7.5,16.5,6.6,0.366,9.9,0.515,0.529,7.9,9.1,0.866,0.8,3.9,4.7,1.7,6.1,1.6,0.4,3.6,2.4,25.4,23.5,0.618,0.401,0.552,2.6,10.7,6.9,27.3,2.1,0.8,15.0,27.8,10.1,2.7,12.8,0.221,5.4,0.2,5.6,5.3,14.8,0.273,0.122,0.079,0.125,3.9,6.6000000000000005,0.401,0.1
71,71,262,2014,No significant offensive role,Perimeter Defender,Maurice Harkless,SF,ORL,80.0,41.0,2.8,6.0,1.9,0.383,4.1,0.502,0.525,1.1,1.8,0.594,0.9,2.4,3.3,0.9,1.0,1.2,0.6,1.1,1.8,7.4,11.8,0.542,0.319,0.296,4.0,11.4,7.7,6.4,2.5,2.0,13.6,14.8,0.6,2.1,2.8,0.068,-1.5,1.1,-0.4,0.8,11.0,0.474,0.112,0.017,0.079,12.8,52.6,0.31800000000000006,0.2
72,72,269,2014,Slasher,Rebounding Specialist,Tobias Harris,PF,ORL,61.0,36.0,5.4,11.7,2.1,0.254,9.7,0.508,0.486,3.2,4.0,0.807,1.4,5.5,7.0,1.0,1.3,0.7,0.4,1.3,2.3,14.6,16.5,0.542,0.176,0.341,5.4,20.6,13.0,7.7,1.1,1.0,8.7,22.2,2.4,1.7,4.1,0.107,0.0,-0.7,-0.7,0.6,11.6,0.293,0.203,0.113,0.215,4.2,55.60000000000001,0.17600000000000005,0.1
73,73,271,2014,No significant offensive role,Rebounding Specialist,Spencer Hawes,C,TOT,80.0,78.0,5.0,11.0,3.9,0.416,7.2,0.478,0.529,1.5,1.9,0.783,1.6,6.6,8.3,1.4,3.0,0.6,1.2,2.2,3.0,13.2,15.7,0.554,0.349,0.172,5.6,24.2,14.6,15.8,0.9,3.1,15.4,19.6,2.2,2.3,4.5,0.088,0.3,0.2,0.6,1.6,13.1,0.277,0.206,0.101,0.067,2.8000000000000003,7.1,0.349,0.1
74,74,277,2014,Versatile Scorer,No significant defensive role,Gordon Hayward,SF,UTA,77.0,77.0,5.5,13.4,3.6,0.304,9.8,0.453,0.454,4.0,4.9,0.816,0.8,4.3,5.1,1.9,5.2,1.4,0.5,2.8,2.0,16.2,16.2,0.52,0.271,0.369,2.5,14.0,8.0,24.1,2.1,1.1,15.0,23.1,2.2,1.5,3.6,0.062,1.0,-0.2,0.8,2.0,15.1,0.209,0.131,0.093,0.296,3.8,24.6,0.27100000000000013,0.1
75,75,278,2014,Versatile Scorer,No significant defensive role,Gerald Henderson,SG,CHA,77.0,77.0,5.2,12.1,1.5,0.348,10.6,0.445,0.455,3.1,4.0,0.761,0.4,3.6,4.0,1.7,2.6,0.7,0.4,1.5,2.1,14.0,13.1,0.507,0.124,0.332,1.4,12.9,7.1,13.9,1.1,1.0,9.6,22.1,0.8,2.8,3.6,0.071,-1.6,0.1,-1.5,0.3,13.6,0.2,0.102,0.215,0.359,5.3,28.7,0.124,0.1
76,76,281,2014,Slasher,Rebounding Specialist,John Henson,PF,MIL,70.0,23.0,4.9,9.1,0.0,0.0,9.1,0.539,0.538,1.3,2.5,0.514,2.4,4.7,7.1,1.0,1.6,0.6,1.7,1.6,2.6,11.1,17.9,0.543,0.002,0.277,10.2,20.8,15.3,10.9,1.2,5.1,13.7,20.3,1.7,1.5,3.3,0.084,-0.3,-0.2,-0.5,0.7,5.1,0.443,0.424,0.072,0.059,10.8,0.0,0.0020000000000000018,0.2
77,77,282,2014,No significant offensive role,No significant defensive role,Roy Hibbert,C,IND,81.0,81.0,4.1,9.3,0.1,0.4,9.2,0.439,0.44,2.6,3.3,0.77,2.5,4.1,6.6,0.6,1.1,0.4,2.2,1.8,3.3,10.8,13.5,0.499,0.007,0.357,9.9,15.0,12.5,6.2,0.6,5.7,14.5,19.4,0.5,5.0,5.4,0.108,-2.9,1.5,-1.4,0.4,8.0,0.245,0.442,0.155,0.151,3.6999999999999997,40.0,0.006999999999999895,0.1
78,78,283,2014,Slasher,Rebounding Specialist,J.J. Hickson,PF,DEN,69.0,52.0,4.8,9.5,0.1,0.0,9.4,0.514,0.508,2.2,4.2,0.517,3.0,6.2,9.2,0.7,1.4,0.7,0.7,1.9,2.6,11.8,16.2,0.521,0.012,0.443,11.9,24.8,18.3,8.4,1.2,2.0,14.1,20.8,1.3,2.1,3.3,0.086,-0.4,-0.5,-0.9,0.5,6.2,0.48,0.278,0.128,0.101,15.9,12.5,0.013000000000000012,0.2
79,79,284,2014,Slasher,Perimeter Defender,Nenê,PF,WAS,53.0,37.0,5.6,11.2,0.1,0.2,11.1,0.506,0.504,2.9,5.0,0.583,1.2,4.3,5.5,1.3,2.9,1.2,0.9,2.2,3.1,14.2,16.6,0.53,0.008,0.448,4.7,17.3,10.9,16.3,2.1,2.5,14.1,24.0,0.8,2.4,3.2,0.098,-0.9,1.2,0.3,0.9,8.5,0.375,0.19,0.224,0.202,8.799999999999999,40.0,0.009000000000000119,0.1
80,80,285,2014,No significant offensive role,Perimeter Defender,George Hill,PG,IND,76.0,76.0,3.6,8.1,3.4,0.365,4.7,0.497,0.519,1.9,2.3,0.807,0.7,3.0,3.7,2.9,3.5,1.0,0.3,1.2,2.1,10.3,13.4,0.563,0.422,0.286,2.6,10.1,6.5,17.2,1.6,0.7,11.7,14.8,3.8,4.0,7.8,0.154,-0.1,1.7,1.6,2.2,16.2,0.183,0.136,0.102,0.156,1.0999999999999999,20.4,0.42300000000000004,0.1
81,81,288,2014,No significant offensive role,Perimeter Defender,Kirk Hinrich,PG,CHI,73.0,61.0,3.3,8.5,3.3,0.351,5.2,0.419,0.461,1.3,1.7,0.76,0.4,2.2,2.6,2.4,3.9,1.1,0.4,1.6,2.8,9.1,10.8,0.494,0.391,0.202,1.7,8.5,5.2,22.6,2.0,1.0,15.1,17.3,0.4,3.3,3.8,0.085,-2.4,1.4,-1.0,0.6,17.7,0.132,0.111,0.039,0.326,0.0,23.599999999999998,0.392,0.1
82,82,289,2014,Creator/Facilitator,No significant defensive role,Jrue Holiday,PG,NOP,34.0,34.0,6.0,13.4,2.3,0.39,11.1,0.459,0.48,1.5,1.9,0.81,0.8,3.4,4.2,2.5,7.9,1.6,0.4,3.1,2.7,14.3,17.1,0.505,0.17,0.139,2.8,11.8,7.2,38.9,2.6,0.9,17.9,23.3,0.8,0.7,1.5,0.064,1.2,-0.9,0.4,0.7,12.2,0.275,0.183,0.143,0.229,0.7000000000000001,16.900000000000002,0.17000000000000004,0.0
83,83,292,2014,Slasher,Rebounding Specialist,Al Horford,C,ATL,29.0,29.0,8.2,14.5,0.4,0.364,14.1,0.572,0.571,2.0,2.9,0.682,2.3,6.1,8.4,1.2,2.6,0.9,1.5,2.2,1.9,18.6,22.0,0.588,0.026,0.202,8.0,21.4,14.8,15.2,1.4,3.6,12.3,24.7,1.5,1.3,2.8,0.141,2.2,0.8,3.0,1.2,10.2,0.31,0.198,0.131,0.336,7.9,100.0,0.02499999999999991,0.1
84,84,293,2014,Paint Threat,Paint Protector,Dwight Howard,C,HOU,71.0,71.0,6.7,11.3,0.1,0.286,11.2,0.594,0.593,4.9,9.0,0.547,3.3,8.9,12.2,0.6,1.8,0.8,1.8,3.2,3.4,18.3,21.3,0.6,0.009,0.798,11.4,27.9,20.1,9.3,1.2,4.0,17.5,24.0,4.0,4.1,8.0,0.161,0.9,0.8,1.8,2.3,3.5,0.576,0.393,0.02,0.003,25.8,57.099999999999994,0.008000000000000007,0.2
85,85,296,2014,Slasher,No significant defensive role,Serge Ibaka,PF,OKC,81.0,81.0,6.5,12.1,0.7,0.383,11.3,0.546,0.548,1.9,2.5,0.784,2.8,6.0,8.8,0.7,1.0,0.5,2.7,1.5,2.9,15.1,19.6,0.576,0.061,0.203,10.0,19.6,15.0,5.2,0.7,6.7,10.3,19.8,5.2,4.4,9.6,0.173,1.1,0.6,1.7,2.5,10.6,0.327,0.15,0.152,0.309,13.200000000000001,81.69999999999999,0.062000000000000055,0.1
86,86,297,2014,No significant offensive role,Perimeter Defender,Andre Iguodala,SF,GSW,63.0,63.0,3.5,7.3,2.8,0.354,4.5,0.558,0.548,1.4,2.1,0.652,0.8,3.8,4.7,2.6,4.2,1.5,0.3,1.6,1.6,9.3,13.7,0.57,0.382,0.288,2.9,12.6,7.8,18.2,2.3,0.7,16.2,13.3,2.7,3.1,5.8,0.135,-0.1,2.4,2.3,2.2,14.2,0.301,0.1,0.087,0.129,13.100000000000001,39.4,0.383,0.1
87,87,298,2014,No significant offensive role,No significant defensive role,Ersan İlyasova,PF,MIL,55.0,47.0,4.3,10.5,2.4,0.282,8.1,0.446,0.441,1.9,2.4,0.823,1.9,4.3,6.2,1.2,1.3,0.8,0.1,1.1,2.5,11.2,13.8,0.486,0.226,0.225,8.0,18.8,13.3,8.4,1.6,0.4,8.7,21.3,0.9,0.8,1.6,0.053,-1.0,-1.8,-2.8,-0.3,13.5,0.299,0.092,0.102,0.282,1.4000000000000001,10.7,0.2250000000000001,0.1
88,88,299,2014,Creator/Facilitator,No significant defensive role,Kyrie Irving,PG,CLE,71.0,71.0,7.5,17.4,4.8,0.358,12.6,0.458,0.48,4.1,4.8,0.861,0.7,2.9,3.6,2.3,6.1,1.5,0.3,2.7,2.3,20.8,20.1,0.533,0.278,0.273,2.3,9.5,5.8,31.6,2.2,0.8,12.1,28.2,4.6,2.1,6.7,0.128,3.6,-0.2,3.4,3.3,14.5,0.234,0.1,0.154,0.233,0.2,16.6,0.279,0.1
89,89,302,2014,No significant offensive role,No significant defensive role,Jarrett Jack,PG,CLE,80.0,31.0,3.6,8.7,2.3,0.341,6.4,0.435,0.455,1.6,1.9,0.839,0.3,2.5,2.8,2.4,4.1,0.7,0.3,1.7,1.7,9.5,11.5,0.498,0.265,0.213,1.1,10.3,5.6,22.7,1.3,0.8,14.8,17.8,0.9,1.4,2.3,0.049,-1.6,-0.5,-2.1,-0.1,16.4,0.083,0.168,0.178,0.307,0.3,30.8,0.264,0.1
90,90,303,2014,No significant offensive role,No significant defensive role,Reggie Jackson,PG,OKC,80.0,36.0,5.0,11.5,3.1,0.339,8.4,0.477,0.485,2.0,2.2,0.893,0.5,3.4,3.9,2.0,4.1,1.1,0.1,2.1,1.8,13.1,15.4,0.527,0.267,0.193,2.2,12.8,7.8,23.1,1.9,0.3,14.5,22.6,2.3,2.6,4.9,0.104,0.4,-0.3,0.1,1.2,12.8,0.286,0.197,0.116,0.134,3.2,12.7,0.267,0.1
91,91,307,2014,Creator/Facilitator,Perimeter Defender,LeBron James,PF,MIA,77.0,77.0,10.0,17.6,4.0,0.379,13.6,0.622,0.61,5.7,7.6,0.75,1.1,5.9,6.9,1.8,6.3,1.6,0.3,3.5,1.6,27.1,29.3,0.649,0.226,0.432,3.6,18.9,11.5,32.0,2.2,0.8,14.4,31.0,12.3,3.7,15.9,0.264,7.8,1.1,8.8,7.9,11.4,0.399,0.123,0.084,0.168,10.100000000000001,14.399999999999999,0.22599999999999998,0.1
92,92,313,2014,Slasher,Paint Protector,Al Jefferson,C,CHA,73.0,73.0,9.6,18.8,0.2,0.2,18.6,0.512,0.51,2.6,3.8,0.69,2.1,8.7,10.8,1.2,2.1,0.9,1.1,1.7,2.4,21.8,22.7,0.532,0.011,0.201,6.9,28.3,17.5,12.8,1.4,2.4,7.6,29.3,3.1,4.7,7.8,0.146,2.2,0.5,2.7,3.0,9.0,0.289,0.305,0.192,0.203,2.1,6.7,0.010999999999999899,0.1
93,93,314,2014,No significant offensive role,No significant defensive role,Richard Jefferson,SF,UTA,82.0,78.0,3.6,8.0,3.7,0.409,4.3,0.484,0.544,1.5,2.0,0.741,0.2,2.5,2.7,1.5,1.6,0.7,0.2,1.1,2.0,10.1,11.8,0.573,0.46,0.248,0.9,10.8,5.7,9.6,1.3,0.5,11.5,16.9,2.3,0.4,2.7,0.058,-0.6,-0.9,-1.4,0.3,16.2,0.206,0.115,0.06,0.159,6.7,35.9,0.45999999999999996,0.1
94,94,316,2014,Creator/Facilitator,No significant defensive role,Brandon Jennings,PG,DET,80.0,79.0,5.3,14.2,5.7,0.337,8.5,0.397,0.441,3.0,4.0,0.751,0.7,2.3,3.1,2.8,7.6,1.3,0.1,2.7,2.0,15.5,15.6,0.486,0.403,0.283,2.2,7.8,4.9,34.4,1.9,0.2,14.4,23.4,3.0,0.9,3.9,0.068,1.9,-1.9,0.1,1.4,15.9,0.215,0.137,0.07,0.175,0.4,12.5,0.403,0.1
95,95,318,2014,Slasher,No significant defensive role,Amir Johnson,PF,TOR,77.0,72.0,4.5,7.9,0.9,0.303,7.1,0.593,0.578,1.2,1.9,0.636,2.2,4.3,6.6,0.9,1.5,0.7,1.1,1.6,3.5,10.4,15.4,0.592,0.108,0.234,9.0,17.6,13.3,8.7,1.3,3.2,15.4,16.4,3.2,3.1,6.3,0.136,-0.4,1.1,0.7,1.5,7.8,0.436,0.297,0.047,0.111,10.299999999999999,24.2,0.10899999999999999,0.1
96,96,321,2014,Versatile Scorer,No significant defensive role,Joe Johnson,SG,BRK,79.0,79.0,5.8,12.9,5.1,0.401,7.8,0.489,0.533,2.0,2.5,0.815,0.6,2.8,3.4,1.8,2.7,0.6,0.1,1.5,1.6,15.8,15.5,0.564,0.397,0.192,2.2,10.3,6.3,15.0,1.0,0.3,9.8,22.3,3.9,1.0,4.9,0.091,2.0,-1.8,0.2,1.4,16.2,0.077,0.26,0.129,0.138,0.1,41.099999999999994,0.3959999999999999,0.1
97,97,326,2014,No significant offensive role,Perimeter Defender,Wesley Johnson,SF,LAL,79.0,62.0,3.5,8.2,3.4,0.369,4.8,0.466,0.502,0.8,1.0,0.792,0.9,3.5,4.4,1.5,1.6,1.1,1.0,1.1,2.6,9.1,11.0,0.522,0.416,0.118,3.3,13.3,8.3,8.2,1.9,2.5,11.6,15.1,0.4,1.5,1.9,0.041,-1.6,0.5,-1.1,0.5,16.1,0.238,0.071,0.068,0.207,10.0,34.699999999999996,0.41600000000000004,0.1
98,98,331,2014,Paint Threat,No significant defensive role,Terrence Jones,PF,HOU,76.0,71.0,5.1,9.4,1.3,0.307,8.0,0.581,0.564,1.6,2.6,0.605,2.1,4.8,6.9,1.2,1.1,0.7,1.3,0.9,1.8,12.1,19.1,0.577,0.142,0.274,9.2,18.5,14.1,7.0,1.3,3.5,8.2,18.3,4.6,2.7,7.3,0.169,1.9,0.3,2.2,2.2,7.1,0.508,0.271,0.032,0.046,18.099999999999998,32.7,0.1429999999999999,0.2
99,99,332,2014,Paint Threat,Paint Protector,DeAndre Jordan,C,LAC,82.0,82.0,4.2,6.3,0.0,,6.3,0.676,0.676,2.0,4.6,0.428,4.0,9.5,13.6,0.6,0.9,1.0,2.5,1.5,3.2,10.4,18.2,0.63,0.0,0.726,13.3,29.3,21.6,3.7,1.4,5.4,15.3,12.4,5.3,5.8,11.1,0.186,0.9,1.6,2.5,3.3,2.1,0.817,0.179,0.004,0.0,53.6,,0.0,0.3
100,100,337,2014,No significant offensive role,No significant defensive role,Michael Kidd-Gilchrist,SF,CHA,62.0,62.0,2.7,5.7,0.1,0.111,5.5,0.483,0.475,1.8,3.0,0.614,1.8,3.5,5.2,0.8,0.8,0.7,0.6,1.0,2.3,7.2,12.0,0.516,0.025,0.521,8.2,16.2,12.2,5.4,1.5,2.1,12.1,15.2,0.9,2.2,3.1,0.098,-2.9,0.8,-2.1,0.0,7.0,0.581,0.136,0.037,0.221,8.5,66.7,0.025000000000000022,0.2
101,101,339,2014,Creator/Facilitator,No significant defensive role,Brandon Knight,PG,MIL,72.0,69.0,6.4,15.2,4.7,0.325,10.5,0.466,0.473,3.6,4.5,0.802,0.6,2.9,3.5,1.9,4.9,1.0,0.2,2.6,2.0,17.9,16.5,0.523,0.31,0.296,2.1,10.3,6.1,26.6,1.5,0.6,13.2,26.8,2.4,0.4,2.8,0.055,1.7,-2.2,-0.5,0.9,13.7,0.3,0.128,0.069,0.193,0.8,9.8,0.31000000000000005,0.1
102,102,340,2014,Pure Shooter/Stretcher,Perimeter Defender,Kyle Korver,SG,ATL,71.0,71.0,4.1,8.6,5.5,0.472,3.1,0.479,0.626,1.2,1.3,0.926,0.3,3.7,4.0,2.1,2.9,1.0,0.3,1.4,2.1,12.0,13.5,0.653,0.644,0.154,1.1,12.4,6.8,13.3,1.5,0.8,13.6,14.2,3.9,2.0,5.9,0.118,0.9,0.2,1.1,1.9,21.5,0.026,0.026,0.074,0.23,0.0,32.7,0.644,0.2
103,103,349,2014,Creator/Facilitator,No significant defensive role,Ty Lawson,PG,DEN,62.0,61.0,5.6,13.0,3.3,0.356,9.7,0.455,0.475,5.2,6.5,0.798,0.6,2.8,3.5,2.8,8.8,1.6,0.2,3.2,1.8,17.6,19.0,0.554,0.251,0.504,1.9,8.5,5.2,38.2,2.2,0.3,16.9,22.7,4.8,1.5,6.3,0.136,2.9,-0.5,2.3,2.5,13.8,0.266,0.118,0.122,0.244,0.4,10.4,0.25,0.1
104,104,351,2014,No significant offensive role,Perimeter Defender,Courtney Lee,SG,TOT,79.0,47.0,3.7,7.8,2.5,0.371,5.3,0.531,0.539,1.3,1.4,0.884,0.4,2.0,2.4,1.7,1.5,0.8,0.4,0.9,1.6,9.6,13.8,0.574,0.316,0.182,1.7,9.5,5.6,9.3,1.7,1.2,9.9,17.0,2.8,1.9,4.7,0.114,0.1,0.8,0.9,1.5,15.3,0.192,0.107,0.134,0.251,1.0999999999999999,36.1,0.31600000000000006,0.1
105,105,354,2014,Slasher,Switchable Defender,David Lee,PF,GSW,69.0,67.0,7.4,14.2,0.0,0.0,14.2,0.523,0.523,3.3,4.3,0.78,2.6,6.7,9.3,1.0,2.1,0.7,0.4,2.2,3.0,18.2,19.1,0.566,0.001,0.302,8.8,21.6,15.3,10.9,1.0,0.9,12.0,24.3,4.1,3.5,7.6,0.16,1.1,0.3,1.3,1.9,5.7,0.466,0.355,0.078,0.1,7.5,0.0,0.001000000000000112,0.2
106,106,356,2014,No significant offensive role,Perimeter Defender,Kawhi Leonard,SF,SAS,66.0,65.0,5.1,9.8,2.8,0.379,7.0,0.579,0.576,1.5,1.9,0.802,1.2,5.1,6.2,1.7,2.0,1.7,0.8,1.2,1.9,12.8,19.4,0.602,0.282,0.195,4.6,18.9,12.1,10.4,3.0,1.9,10.3,18.3,3.8,3.9,7.7,0.193,2.1,3.0,5.1,3.5,12.5,0.304,0.147,0.119,0.147,9.8,42.9,0.28300000000000003,0.1
