,level_0,index,Season,Offensive Profile,Defensive Profile,Player,Pos,Team,G,GS,FG,FGA,3PA,3P%,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST/TOV,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Average distance (ft.) of FGA,%FGA 0-3,%FGA 3-10,%FGA 10-16,%FGA 16-3P,%FGA,%3PA,%FGA 3P,std_areas_FGA
53,53,174,2006,Paint Threat,Switchable Defender,Jeff Foster,C,IND,63.0,37.0,2.2,4.0,0.1,0.0,3.9,0.561,0.552,1.5,2.5,0.604,3.6,5.6,9.1,0.8,0.8,0.7,0.4,1.0,3.0,5.9,15.1,0.581,0.016,0.636,16.9,24.8,20.9,5.1,1.4,1.2,16.7,11.3,2.8,2.9,5.7,0.174,-0.3,0.4,0.0,0.8,2.3,0.872,0.072,0.02,0.02,12.0,0.0,0.016000000000000014,0.3
54,54,179,2006,Versatile Scorer,No significant defensive role,Steve Francis,PG-SG,TOT,70.0,60.0,4.8,10.9,1.2,0.301,9.7,0.452,0.452,4.5,5.7,0.787,1.1,3.1,4.1,1.6,4.9,1.1,0.2,3.1,2.9,14.4,15.2,0.534,0.108,0.522,3.9,10.9,7.5,24.6,1.7,0.6,18.5,22.6,2.2,1.4,3.6,0.073,0.7,-0.7,0.0,1.2,11.0,0.374,0.052,0.165,0.301,2.7,32.5,0.1080000000000001,0.1
55,55,182,2006,No significant offensive role,No significant defensive role,Channing Frye,C,NYK,65.0,14.0,4.7,9.8,0.1,0.333,9.7,0.479,0.479,2.9,3.5,0.825,2.1,3.6,5.8,0.5,0.8,0.5,0.7,1.5,3.1,12.3,18.1,0.541,0.014,0.358,10.6,18.5,14.5,6.6,1.0,2.5,11.6,24.2,2.6,0.9,3.5,0.108,0.7,-1.4,-0.7,0.5,10.3,0.273,0.217,0.181,0.314,6.7,33.300000000000004,0.014999999999999902,0.1
56,56,188,2006,Versatile Scorer,Paint Protector,Kevin Garnett*,PF,MIN,76.0,76.0,8.2,15.7,0.4,0.267,15.3,0.532,0.529,5.2,6.4,0.81,2.8,9.9,12.7,1.7,4.1,1.4,1.4,2.4,2.7,21.8,26.8,0.589,0.025,0.411,8.9,29.7,19.6,20.2,1.9,2.7,11.3,25.5,9.0,5.9,14.9,0.242,5.6,2.2,7.8,7.4,10.8,0.263,0.173,0.238,0.301,8.3,10.0,0.025000000000000133,0.1
57,57,190,2006,Slasher,Switchable Defender,Pau Gasol*,PF,MEM,80.0,80.0,7.5,14.9,0.2,0.25,14.8,0.505,0.504,5.3,7.7,0.689,2.4,6.5,8.9,1.6,4.6,0.6,1.9,2.9,2.3,20.4,22.7,0.555,0.01,0.517,7.5,20.0,13.8,23.7,0.8,3.9,13.8,26.4,6.6,5.4,12.0,0.184,3.9,1.7,5.5,6.0,6.3,0.411,0.324,0.147,0.108,11.600000000000001,50.0,0.010000000000000009,0.2
58,58,193,2006,Versatile Scorer,Perimeter Defender,Manu Ginóbili*,SG,SAS,65.0,56.0,4.8,10.3,3.3,0.382,7.0,0.5,0.524,4.3,5.5,0.778,0.6,2.9,3.5,1.9,3.6,1.6,0.4,1.9,2.4,15.1,22.4,0.593,0.324,0.538,2.8,12.0,7.5,22.2,3.0,1.0,12.8,25.0,5.1,3.7,8.8,0.234,3.8,3.0,6.8,4.1,12.0,0.348,0.176,0.066,0.085,1.9,22.1,0.32499999999999996,0.1
59,59,194,2006,No significant offensive role,No significant defensive role,Gordan Giriček,SG,UTA,37.0,36.0,4.5,10.4,1.6,0.305,8.8,0.457,0.457,1.2,1.5,0.754,0.4,1.5,1.9,1.0,1.7,0.4,0.1,1.7,2.4,10.6,8.7,0.482,0.154,0.149,1.9,7.0,4.4,12.8,0.9,0.3,13.4,22.8,-0.6,0.4,-0.2,-0.01,-3.3,-2.3,-5.6,-0.9,15.6,0.204,0.037,0.086,0.52,1.3,27.1,0.15300000000000002,0.2
60,60,197,2006,Slasher,Rebounding Specialist,Drew Gooden,PF,CLE,79.0,79.0,4.2,8.3,0.0,0.333,8.2,0.513,0.513,2.2,3.3,0.682,3.0,5.4,8.4,0.5,0.7,0.7,0.6,1.3,2.4,10.7,17.6,0.552,0.005,0.396,12.8,23.5,18.1,4.4,1.3,1.7,12.2,18.6,3.6,2.9,6.6,0.145,0.5,-0.8,-0.2,1.0,6.2,0.492,0.233,0.155,0.115,11.799999999999999,66.7,0.0050000000000000044,0.2
61,61,198,2006,Versatile Scorer,No significant defensive role,Ben Gordon,SG,CHI,80.0,47.0,6.1,14.4,4.8,0.435,9.6,0.416,0.494,2.6,3.4,0.787,0.5,2.2,2.7,1.3,3.0,0.9,0.1,2.3,3.0,16.9,14.5,0.531,0.332,0.233,2.0,8.1,5.1,17.3,1.6,0.2,12.4,26.3,1.8,2.6,4.4,0.086,0.7,-0.3,0.5,1.6,16.7,0.167,0.08,0.095,0.326,0.3,28.000000000000004,0.3320000000000001,0.1
62,62,214,2006,Versatile Scorer,No significant defensive role,Richard Hamilton,SG,DET,80.0,80.0,8.1,16.5,1.5,0.458,15.0,0.494,0.512,3.2,3.8,0.845,1.1,2.2,3.2,1.5,3.4,0.7,0.2,2.2,2.6,20.1,18.2,0.553,0.091,0.229,3.5,7.3,5.4,18.6,1.0,0.4,10.6,27.4,5.3,2.4,7.6,0.13,1.7,-0.9,0.8,2.0,12.0,0.25,0.095,0.244,0.32,0.5,65.0,0.09099999999999997,0.1
63,63,219,2006,No significant offensive role,No significant defensive role,Matt Harpring,SF,UTA,71.0,32.0,4.5,9.5,0.5,0.359,9.0,0.482,0.485,3.2,4.4,0.725,2.2,3.0,5.2,0.9,1.4,0.8,0.2,1.5,2.8,12.5,16.3,0.542,0.058,0.462,9.8,13.2,11.5,9.6,1.7,0.6,11.8,22.0,3.1,1.6,4.7,0.115,0.6,-1.2,-0.6,0.7,10.0,0.398,0.074,0.15,0.32,0.7000000000000001,61.5,0.05800000000000005,0.1
64,64,220,2006,Versatile Scorer,No significant defensive role,Al Harrington,PF,ATL,76.0,76.0,7.3,16.1,2.5,0.346,13.5,0.471,0.479,3.2,4.6,0.694,1.7,5.1,6.9,1.2,3.1,1.1,0.2,2.6,4.0,18.6,16.0,0.513,0.157,0.287,5.5,17.4,11.3,15.8,1.6,0.4,12.4,25.6,2.6,1.2,3.8,0.065,0.4,-1.7,-1.3,0.5,11.2,0.325,0.12,0.169,0.229,4.0,34.0,0.15700000000000003,0.1
65,65,225,2006,No significant offensive role,Rebounding Specialist,Udonis Haslem,PF,MIA,81.0,80.0,3.7,7.3,0.0,0.0,7.3,0.509,0.508,1.9,2.5,0.789,2.1,5.8,7.8,1.2,1.2,0.6,0.2,1.0,2.7,9.3,13.7,0.558,0.003,0.337,8.2,21.2,15.0,5.9,1.1,0.5,10.5,14.1,3.9,3.1,7.0,0.134,-0.4,-0.1,-0.5,0.9,11.0,0.298,0.068,0.239,0.393,9.0,0.0,0.0020000000000000018,0.1
66,66,226,2006,No significant offensive role,No significant defensive role,Trenton Hassell,SG,MIN,77.0,67.0,3.7,8.0,0.3,0.304,7.7,0.47,0.47,1.7,2.3,0.744,1.1,1.7,2.8,1.6,2.6,0.6,0.4,1.6,2.6,9.2,9.5,0.512,0.037,0.286,4.0,6.2,5.2,13.2,0.9,0.9,15.2,15.4,0.7,1.6,2.3,0.044,-2.4,-0.6,-3.1,-0.7,11.1,0.269,0.175,0.188,0.33,3.6999999999999997,17.4,0.038000000000000034,0.1
67,67,230,2006,No significant offensive role,Perimeter Defender,Luther Head,SG,HOU,80.0,27.0,3.2,7.9,3.9,0.361,4.0,0.445,0.493,1.1,1.5,0.699,0.4,2.9,3.3,1.8,2.7,1.1,0.1,1.5,2.1,8.8,11.2,0.517,0.497,0.195,1.7,11.6,6.8,16.2,2.1,0.3,14.8,16.6,0.5,2.9,3.5,0.072,-1.3,1.1,-0.2,1.1,16.5,0.233,0.059,0.056,0.156,0.5,36.1,0.496,0.2
68,68,235,2006,Creator/Facilitator,Perimeter Defender,Kirk Hinrich,PG,CHI,81.0,81.0,5.6,13.3,4.2,0.37,9.1,0.441,0.477,3.2,3.9,0.815,0.4,3.2,3.6,2.7,6.3,1.2,0.3,2.3,3.1,15.9,15.5,0.528,0.316,0.291,1.1,10.0,5.6,28.9,1.6,0.6,13.4,21.4,4.1,3.5,7.6,0.124,1.1,0.6,1.8,2.8,15.8,0.222,0.054,0.08,0.328,0.0,15.5,0.31599999999999995,0.1
69,69,240,2006,Paint Threat,Rebounding Specialist,Dwight Howard,PF,ORL,82.0,81.0,5.7,10.7,0.0,0.0,10.7,0.532,0.531,4.3,7.3,0.595,3.5,9.0,12.5,0.6,1.5,0.8,1.4,2.6,3.4,15.8,19.3,0.565,0.002,0.679,12.1,29.2,20.9,7.2,1.2,3.0,15.9,21.3,4.2,4.4,8.6,0.137,1.1,-0.1,1.0,2.3,3.3,0.613,0.294,0.068,0.023,26.900000000000002,0.0,0.0019999999999998908,0.2
70,70,241,2006,Versatile Scorer,No significant defensive role,Josh Howard,SF,DAL,59.0,58.0,5.9,12.6,1.1,0.429,11.5,0.475,0.489,3.3,4.5,0.734,2.1,4.2,6.3,1.5,1.9,1.2,0.4,1.3,2.8,15.6,19.3,0.536,0.085,0.359,7.9,15.3,11.7,10.4,1.9,1.0,8.4,22.9,4.4,2.3,6.7,0.168,2.2,0.0,2.2,2.0,9.5,0.312,0.254,0.168,0.18,3.0,23.799999999999997,0.08599999999999985,0.1
71,71,242,2006,Versatile Scorer,No significant defensive role,Juwan Howard,PF,HOU,80.0,80.0,4.9,10.7,0.1,0.0,10.7,0.461,0.459,1.9,2.4,0.806,2.1,4.6,6.7,0.8,1.4,0.6,0.1,1.7,2.9,11.8,12.5,0.499,0.005,0.222,7.9,16.7,12.4,8.4,1.1,0.3,12.4,20.2,0.6,3.0,3.7,0.069,-2.0,-0.6,-2.6,-0.4,11.1,0.214,0.215,0.211,0.355,1.3,25.0,0.0050000000000000044,0.1
72,72,244,2006,Versatile Scorer,No significant defensive role,Larry Hughes,SG,CLE,36.0,31.0,5.3,13.0,2.1,0.368,10.9,0.417,0.439,4.1,5.4,0.756,0.7,3.8,4.5,1.3,3.6,1.5,0.6,2.8,3.3,15.5,14.0,0.504,0.162,0.412,2.4,12.6,7.4,17.5,2.2,1.3,15.2,23.6,0.3,1.5,1.8,0.067,-1.4,0.1,-1.3,0.2,12.3,0.309,0.117,0.124,0.288,4.1000000000000005,22.400000000000002,0.16199999999999992,0.1
73,73,248,2006,Slasher,Perimeter Defender,Andre Iguodala,SF,PHI,82.0,82.0,4.2,8.4,1.9,0.354,6.5,0.543,0.541,3.2,4.3,0.754,1.4,4.4,5.9,1.6,3.1,1.6,0.3,1.9,2.4,12.3,14.8,0.598,0.23,0.507,4.4,13.8,9.1,12.9,2.3,0.5,15.4,14.7,4.9,2.6,7.5,0.116,0.2,0.4,0.6,2.0,9.5,0.48,0.113,0.08,0.097,20.599999999999998,56.99999999999999,0.2300000000000001,0.2
74,74,249,2006,Slasher,No significant defensive role,Zydrunas Ilgauskas,C,CLE,78.0,78.0,5.8,11.4,0.1,0.0,11.3,0.509,0.506,4.1,4.9,0.834,3.1,4.4,7.6,0.6,1.2,0.5,1.7,2.0,3.6,15.6,21.9,0.576,0.006,0.427,12.6,18.1,15.3,7.4,0.9,4.6,12.8,24.6,5.6,3.1,8.7,0.184,1.4,0.2,1.6,2.1,6.9,0.445,0.255,0.134,0.16,5.7,0.0,0.006000000000000005,0.2
75,75,251,2006,Creator/Facilitator,No significant defensive role,Allen Iverson*,PG,PHI,72.0,72.0,11.3,25.3,3.1,0.323,22.2,0.465,0.467,9.4,11.5,0.814,0.6,2.6,3.2,2.2,7.4,1.9,0.1,3.4,1.7,33.0,25.9,0.543,0.122,0.455,1.7,7.1,4.4,34.9,2.3,0.2,10.2,35.8,8.8,1.8,10.6,0.165,5.8,-1.0,4.8,5.3,11.4,0.295,0.13,0.19,0.262,0.2,13.900000000000002,0.123,0.1
76,76,254,2006,No significant offensive role,No significant defensive role,Bobby Jackson,PG,MEM,71.0,15.0,4.0,10.5,4.7,0.389,5.9,0.377,0.469,1.5,2.1,0.733,0.6,2.5,3.1,1.9,2.7,0.9,0.0,1.4,2.2,11.4,14.6,0.497,0.444,0.195,3.0,12.1,7.6,20.7,1.9,0.0,11.1,25.0,1.0,2.5,3.5,0.095,0.6,-0.2,0.4,1.1,16.2,0.229,0.067,0.056,0.205,0.0,33.4,0.44299999999999995,0.1
77,77,264,2006,Versatile Scorer,Perimeter Defender,Stephen Jackson,SG,IND,81.0,81.0,5.8,14.2,4.2,0.345,10.0,0.439,0.462,3.3,4.2,0.786,0.6,3.3,3.9,1.1,2.8,1.3,0.5,2.5,2.4,16.4,13.6,0.512,0.295,0.297,2.0,10.1,6.2,14.2,1.9,1.1,13.5,24.0,0.5,3.9,4.4,0.073,-0.6,0.5,-0.1,1.4,14.3,0.242,0.127,0.114,0.221,2.6,23.9,0.29600000000000004,0.1
78,78,266,2006,Creator/Facilitator,Perimeter Defender,LeBron James,SF,CLE,79.0,79.0,11.1,23.1,4.8,0.335,18.3,0.518,0.515,7.6,10.3,0.738,0.9,6.1,7.0,2.0,6.6,1.6,0.8,3.3,2.3,31.4,28.1,0.568,0.208,0.447,2.6,17.1,9.8,32.8,2.0,1.5,10.7,33.6,12.0,4.3,16.3,0.232,7.5,1.6,9.1,9.4,12.4,0.353,0.092,0.094,0.253,6.5,18.5,0.20800000000000007,0.1
79,79,267,2006,Creator/Facilitator,No significant defensive role,Mike James,PG,TOR,79.0,79.0,7.3,15.5,4.8,0.442,10.7,0.481,0.538,3.6,4.3,0.837,0.6,2.7,3.3,2.2,5.8,0.9,0.0,2.6,2.7,20.3,19.8,0.583,0.311,0.275,1.8,9.5,5.5,28.2,1.3,0.1,13.0,25.0,7.7,-0.1,7.6,0.125,4.0,-2.2,1.8,2.9,14.3,0.254,0.126,0.061,0.248,0.2,16.0,0.31099999999999994,0.1
80,80,268,2006,Versatile Scorer,Rebounding Specialist,Antawn Jamison,SF,WAS,82.0,80.0,8.0,18.2,4.5,0.394,13.7,0.458,0.491,2.6,3.6,0.731,2.0,7.3,9.3,1.1,1.9,1.1,0.1,1.7,2.3,20.5,17.7,0.518,0.25,0.199,5.7,21.8,13.5,8.7,1.4,0.3,7.8,23.9,4.9,3.2,8.2,0.119,2.4,-1.2,1.2,2.7,14.0,0.196,0.205,0.088,0.261,1.0999999999999999,22.5,0.25,0.1
81,81,269,2006,No significant offensive role,Perimeter Defender,Marko Jarić,PG,MIN,75.0,49.0,3.0,7.5,1.8,0.301,5.8,0.43,0.435,1.3,1.8,0.688,0.8,2.3,3.1,2.3,3.9,1.4,0.3,1.7,2.5,7.8,11.7,0.468,0.235,0.244,3.5,9.6,6.7,22.5,2.8,0.8,16.8,17.0,-0.3,2.6,2.3,0.053,-2.1,1.4,-0.7,0.7,13.6,0.341,0.041,0.076,0.307,0.7000000000000001,17.299999999999997,0.235,0.1
82,82,272,2006,Versatile Scorer,No significant defensive role,Richard Jefferson,SF,NJN,78.0,78.0,6.3,12.9,2.4,0.319,10.5,0.532,0.522,6.0,7.4,0.812,1.2,5.6,6.8,1.7,3.8,0.8,0.2,2.2,2.5,19.5,18.9,0.603,0.187,0.577,3.6,17.1,10.2,18.0,1.0,0.4,12.1,22.1,7.6,4.1,11.7,0.184,2.6,0.5,3.1,3.9,10.6,0.437,0.072,0.064,0.241,14.2,38.3,0.18600000000000005,0.1
83,83,273,2006,No significant offensive role,Perimeter Defender,Jared Jeffries,PF,WAS,77.0,77.0,2.4,5.4,0.6,0.32,4.7,0.468,0.47,1.3,2.2,0.589,2.1,2.8,4.9,1.5,1.9,0.8,0.6,1.3,2.9,6.4,11.6,0.5,0.12,0.405,9.5,13.2,11.3,11.6,1.5,2.0,16.8,13.4,1.4,1.7,3.1,0.076,-1.1,0.4,-0.8,0.6,8.6,0.482,0.166,0.051,0.181,12.0,28.000000000000004,0.11999999999999988,0.2
84,84,275,2006,No significant offensive role,Perimeter Defender,Anthony Johnson,PG,IND,75.0,53.0,3.6,8.0,2.1,0.329,6.0,0.482,0.485,1.4,1.9,0.752,0.4,1.8,2.2,2.9,4.3,0.8,0.3,1.5,1.8,9.2,14.2,0.52,0.257,0.234,1.9,7.7,4.9,28.6,1.7,0.8,14.7,18.3,2.2,2.3,4.5,0.108,0.2,0.4,0.7,1.3,14.4,0.191,0.134,0.182,0.235,1.7000000000000002,23.200000000000003,0.258,0.0
85,85,278,2006,Creator/Facilitator,No significant defensive role,Joe Johnson,SG,ATL,82.0,82.0,7.7,17.0,4.4,0.356,12.6,0.487,0.499,3.2,4.0,0.791,1.2,2.9,4.1,2.0,6.5,1.3,0.4,3.3,2.3,20.2,17.9,0.537,0.258,0.237,3.4,8.8,6.0,29.1,1.6,0.7,14.8,24.6,5.5,0.4,6.0,0.086,3.1,-2.1,1.0,2.5,13.7,0.186,0.213,0.132,0.211,0.7000000000000001,31.4,0.258,0.0
86,86,284,2006,Pure Shooter/Stretcher,No significant defensive role,Damon Jones,PG,CLE,82.0,7.0,2.3,6.0,4.5,0.377,1.5,0.417,0.53,0.4,0.6,0.64,0.2,1.5,1.6,3.0,2.1,0.5,0.0,0.7,1.4,6.7,9.3,0.538,0.756,0.102,0.8,6.8,3.8,12.6,0.9,0.0,9.7,12.6,2.2,1.1,3.4,0.077,-0.6,-0.5,-1.1,0.5,21.7,0.069,0.02,0.029,0.126,0.0,31.0,0.756,0.3
87,87,286,2006,No significant offensive role,Perimeter Defender,Eddie Jones,SG,MEM,75.0,75.0,3.9,9.6,5.0,0.356,4.6,0.457,0.497,2.2,2.9,0.781,0.5,3.3,3.7,2.0,2.4,1.7,0.4,1.2,2.7,11.8,14.7,0.542,0.518,0.298,1.8,12.0,6.9,12.7,3.0,0.9,10.2,18.1,3.0,4.2,7.2,0.141,-0.1,2.3,2.2,2.6,16.5,0.216,0.072,0.065,0.129,2.1999999999999997,38.800000000000004,0.518,0.2
88,88,287,2006,No significant offensive role,Perimeter Defender,Fred Jones,SG,IND,68.0,2.0,3.4,8.2,2.8,0.337,5.5,0.457,0.473,1.8,2.4,0.763,0.3,2.2,2.5,1.4,2.3,0.8,0.3,1.6,2.1,9.6,11.0,0.517,0.335,0.286,1.2,9.3,5.3,14.5,1.6,0.8,14.5,18.7,0.4,2.2,2.6,0.069,-1.8,0.7,-1.0,0.4,15.5,0.211,0.088,0.118,0.249,4.1000000000000005,24.099999999999998,0.3340000000000001,0.1
89,89,289,2006,No significant offensive role,No significant defensive role,Jumaine Jones,PF,CHA,76.0,42.0,3.9,9.7,4.4,0.343,5.3,0.456,0.483,1.2,1.6,0.727,1.4,3.6,4.9,0.8,0.8,0.9,0.3,1.0,2.6,10.5,12.1,0.506,0.455,0.164,5.5,16.1,10.4,5.0,1.7,0.8,8.6,18.3,1.2,1.8,3.0,0.068,-0.9,-0.9,-1.7,0.2,17.9,0.154,0.03,0.075,0.287,1.6,42.699999999999996,0.45399999999999996,0.2
90,90,290,2006,Slasher,Switchable Defender,Chris Kaman,C,LAC,78.0,78.0,4.7,9.1,0.0,0.0,9.0,0.524,0.523,2.5,3.2,0.77,2.4,7.2,9.6,0.4,1.0,0.6,1.4,2.3,3.4,11.9,15.0,0.57,0.003,0.357,8.9,24.5,17.0,5.0,0.9,3.2,17.7,17.9,1.8,4.3,6.1,0.114,-1.3,0.6,-0.7,0.8,4.6,0.462,0.411,0.098,0.027,5.4,0.0,0.0020000000000000018,0.2
91,91,294,2006,No significant offensive role,Perimeter Defender,Jason Kidd*,PG,NJN,80.0,80.0,4.6,11.3,4.9,0.352,6.4,0.445,0.481,2.4,3.1,0.795,1.1,6.2,7.3,3.5,8.4,1.9,0.4,2.4,2.0,13.3,19.2,0.526,0.436,0.27,3.3,19.8,11.4,39.0,2.7,0.8,15.9,19.1,4.5,5.6,10.1,0.163,2.8,2.6,5.4,5.5,17.3,0.188,0.055,0.08,0.241,0.0,22.5,0.43599999999999994,0.1
92,92,295,2006,No significant offensive role,Perimeter Defender,Andrei Kirilenko,SF,UTA,69.0,63.0,4.9,10.6,1.7,0.308,8.9,0.489,0.485,5.0,7.2,0.699,2.3,5.7,8.0,1.5,4.3,1.5,3.2,2.9,2.3,15.3,20.7,0.556,0.16,0.678,7.4,18.4,12.9,20.5,2.1,7.0,17.6,20.5,3.6,4.3,7.9,0.145,3.4,3.1,6.6,5.6,9.4,0.488,0.09,0.063,0.199,10.0,11.1,0.15999999999999992,0.2
93,93,297,2006,Creator/Facilitator,Perimeter Defender,Brevin Knight,PG,CHA,69.0,67.0,4.5,11.2,0.2,0.231,11.0,0.402,0.401,3.7,4.6,0.803,0.5,2.7,3.2,3.7,8.8,2.3,0.1,2.4,2.9,12.6,17.3,0.478,0.017,0.407,1.6,9.9,5.5,42.3,3.4,0.1,15.3,20.3,2.5,2.5,4.9,0.101,0.4,1.0,1.4,2.0,12.2,0.259,0.093,0.153,0.478,0.0,7.7,0.017000000000000015,0.2
94,94,299,2006,Pure Shooter/Stretcher,No significant defensive role,Kyle Korver,SF,PHI,82.0,43.0,4.0,9.3,5.3,0.42,3.9,0.443,0.551,1.2,1.5,0.849,0.3,3.0,3.3,1.7,2.0,0.8,0.3,1.2,2.7,11.5,12.3,0.577,0.576,0.156,1.2,11.1,6.2,10.2,1.3,0.8,10.8,16.2,3.2,1.3,4.6,0.086,0.3,-0.9,-0.6,0.9,20.4,0.071,0.042,0.079,0.233,0.4,21.2,0.575,0.2
95,95,300,2006,Slasher,No significant defensive role,Nenad Krstić,PF,NJN,80.0,80.0,5.6,11.0,0.1,0.25,11.0,0.509,0.508,2.3,3.3,0.698,2.3,4.1,6.4,0.6,1.1,0.4,0.8,1.7,3.7,13.5,14.4,0.541,0.005,0.301,8.5,15.9,12.2,6.8,0.7,2.1,11.8,21.6,2.0,3.4,5.4,0.105,-1.9,-0.4,-2.2,-0.1,8.3,0.369,0.226,0.157,0.244,6.4,0.0,0.0040000000000000036,0.1
96,96,302,2006,Pure Shooter/Stretcher,No significant defensive role,Raef LaFrentz,PF,BOS,82.0,63.0,2.9,6.7,3.5,0.392,3.2,0.474,0.533,0.6,0.9,0.68,1.0,4.0,5.0,1.7,1.4,0.4,0.9,0.8,3.3,7.8,12.0,0.546,0.518,0.136,4.9,19.1,12.2,9.0,0.7,2.7,10.0,14.7,2.2,2.0,4.3,0.101,-0.4,0.2,-0.1,1.0,17.4,0.205,0.043,0.043,0.19,2.4,24.099999999999998,0.519,0.2
97,97,311,2006,Versatile Scorer,No significant defensive role,Rashard Lewis,SF,SEA,78.0,77.0,6.9,14.8,4.7,0.384,10.0,0.507,0.529,4.5,5.5,0.818,1.4,3.6,5.0,1.3,2.3,1.3,0.6,1.8,2.4,20.1,20.0,0.585,0.321,0.372,4.6,11.9,8.2,10.7,1.9,1.3,9.5,23.1,8.2,0.1,8.3,0.138,4.2,-1.6,2.7,3.4,14.1,0.195,0.202,0.139,0.142,4.7,27.6,0.32199999999999995,0.1
98,98,313,2006,No significant offensive role,Perimeter Defender,Shaun Livingston,PG,LAC,61.0,14.0,2.4,5.7,0.1,0.125,5.6,0.434,0.428,0.9,1.3,0.688,0.7,2.3,3.0,2.5,4.5,0.8,0.5,1.8,2.6,5.8,10.2,0.46,0.023,0.221,3.3,10.4,7.0,27.2,1.6,1.6,22.5,15.0,-0.5,1.8,1.3,0.041,-2.6,0.7,-1.9,0.1,10.2,0.295,0.172,0.232,0.278,2.6,37.5,0.02300000000000002,0.1
99,99,315,2006,No significant offensive role,No significant defensive role,Tyronn Lue,PG,ATL,51.0,10.0,3.8,8.2,2.5,0.457,5.7,0.46,0.529,2.3,2.7,0.855,0.3,1.4,1.6,2.1,3.1,0.5,0.1,1.5,2.2,11.0,15.5,0.585,0.304,0.33,1.2,6.9,4.0,21.7,1.1,0.2,13.5,20.4,2.8,-0.1,2.7,0.104,1.5,-2.2,-0.7,0.4,15.4,0.215,0.086,0.117,0.278,0.0,10.2,0.30400000000000005,0.1
100,100,318,2006,Versatile Scorer,No significant defensive role,Corey Maggette,SF,LAC,32.0,13.0,5.2,11.7,2.2,0.338,9.5,0.47,0.477,6.6,8.0,0.828,0.9,4.4,5.3,0.9,2.1,0.6,0.1,2.4,3.0,17.8,18.9,0.584,0.189,0.683,3.6,16.6,10.4,12.1,1.1,0.3,13.8,27.7,1.9,1.1,3.0,0.154,1.6,-0.7,0.9,0.7,13.8,0.269,0.075,0.107,0.36,3.5000000000000004,18.3,0.18900000000000006,0.1
101,101,319,2006,No significant offensive role,Rebounding Specialist,Jamaal Magloire,C,MIL,82.0,82.0,3.5,7.5,0.0,,7.5,0.467,0.467,2.2,4.1,0.535,2.7,6.8,9.5,0.4,0.7,0.4,1.0,2.0,3.4,9.2,11.1,0.494,0.0,0.541,10.4,27.4,18.8,3.6,0.6,2.6,17.9,17.2,-0.8,2.9,2.0,0.039,-3.3,-0.8,-4.1,-1.3,4.0,0.48,0.421,0.062,0.037,10.7,,0.0,0.2
102,102,320,2006,Creator/Facilitator,No significant defensive role,Stephon Marbury,PG,NYK,60.0,60.0,5.8,12.9,1.7,0.317,11.2,0.472,0.472,4.1,5.4,0.755,0.4,2.5,2.9,2.5,6.4,1.1,0.1,2.6,2.4,16.3,16.4,0.532,0.134,0.421,1.4,8.4,4.9,31.7,1.5,0.1,14.6,22.2,3.5,0.3,3.9,0.084,1.8,-1.7,0.1,1.1,10.5,0.415,0.115,0.063,0.273,0.1,14.399999999999999,0.134,0.1
103,103,321,2006,Slasher,Perimeter Defender,Shawn Marion,PF,PHO,81.0,81.0,8.8,16.9,3.6,0.331,13.3,0.577,0.56,3.0,3.7,0.809,3.1,8.8,11.8,1.2,1.8,2.0,1.7,1.5,2.8,21.8,23.6,0.591,0.212,0.218,8.7,23.6,16.3,6.8,2.5,2.9,7.7,22.3,8.6,5.9,14.6,0.214,3.5,1.3,4.8,5.6,10.1,0.384,0.151,0.155,0.097,15.1,45.5,0.21299999999999997,0.1
104,104,323,2006,No significant offensive role,Rebounding Specialist,Donyell Marshall,PF,CLE,81.0,0.0,3.3,8.3,4.9,0.324,3.4,0.496,0.49,1.1,1.5,0.748,1.3,4.8,6.1,0.6,0.7,0.7,0.5,1.1,2.0,9.3,13.4,0.517,0.589,0.183,5.9,22.3,14.0,4.8,1.5,1.5,11.0,18.2,1.4,2.8,4.2,0.097,0.2,-0.1,0.1,1.1,16.3,0.264,0.061,0.034,0.052,5.5,57.699999999999996,0.589,0.2
105,105,326,2006,Slasher,No significant defensive role,Kenyon Martin,PF,DEN,56.0,49.0,5.3,10.7,0.4,0.227,10.3,0.505,0.499,2.2,3.0,0.712,1.7,4.6,6.3,1.1,1.4,0.8,0.9,1.3,3.1,12.9,16.7,0.533,0.037,0.283,7.1,19.4,13.3,8.8,1.4,2.5,9.6,21.6,1.8,2.0,3.8,0.117,-0.3,0.4,0.1,0.8,8.9,0.373,0.188,0.162,0.24,16.7,50.0,0.03700000000000003,0.1
106,106,327,2006,No significant offensive role,No significant defensive role,Kevin Martin,SG,SAC,72.0,41.0,3.6,7.6,2.5,0.369,5.1,0.534,0.54,2.6,3.1,0.847,0.8,2.8,3.6,1.2,1.3,0.8,0.1,1.1,1.9,10.8,14.8,0.604,0.328,0.407,3.6,12.3,8.0,8.3,1.5,0.3,11.2,17.4,3.6,1.9,5.5,0.137,0.4,0.0,0.4,1.2,13.2,0.328,0.082,0.086,0.176,7.5,34.599999999999994,0.32800000000000007,0.1
