,level_0,index,Season,Player,Player ranked,Pos,Pos ranked,Team,Team ranked,G,G ranked,GS,GS ranked,FG,FG ranked,FGA,FGA ranked,3PA,3PA ranked,3P%,3P% ranked,2PA,2PA ranked,2P%,2P% ranked,eFG%,eFG% ranked,FT,FT ranked,FTA,FTA ranked,FT%,FT% ranked,ORB,ORB ranked,DRB,DRB ranked,TRB,TRB ranked,AST/TOV,AST/TOV ranked,AST,AST ranked,STL,STL ranked,BLK,BLK ranked,TOV,TOV ranked,PF,PF ranked,PTS,PTS ranked,PER,PER ranked,TS%,TS% ranked,3PAr,3PAr ranked,FTr,FTr ranked,ORB%,ORB% ranked,DRB%,DRB% ranked,TRB%,TRB% ranked,AST%,AST% ranked,STL%,STL% ranked,BLK%,BLK% ranked,TOV%,TOV% ranked,USG%,USG% ranked,OWS,OWS ranked,DWS,DWS ranked,WS,WS ranked,WS/48,WS/48 ranked,OBPM,OBPM ranked,DBPM,DBPM ranked,BPM,BPM ranked,VORP,VORP ranked,Average distance (ft.) of FGA,Average distance (ft.) of FGA ranked,%FGA 0-3,%FGA 0-3 ranked,%FGA 3-10,%FGA 3-10 ranked,%FGA 10-16,%FGA 10-16 ranked,%FGA 16-3P,%FGA 16-3P ranked,%FGA,%FGA ranked,%3PA,%3PA ranked,%FGA 3P,%FGA 3P ranked,std_areas_FGA,std_areas_FGA ranked
36,36,104,2016,Mike Conley,5,PG,5,MEM,5,56.0,9,56.0,7,5.3,5,12.4,4,3.8,5,0.363,4,8.6,5,0.449,9,0.478,8,3.4,3,4.1,3,0.834,3,0.5,8,2.5,9,2.9,9,4.1,1,6.1,2,1.2,3,0.3,7,1.5,7,1.8,9,15.3,4,19.4,3,0.538,6,0.309,5,0.329,3,1.6,9,9.3,9,5.3,9,32.7,1,2.0,3,0.8,7,9.5,9,22.4,4,4.2,3,1.1,9,5.3,5,0.145,3,3.5,1,-0.5,7,3.0,2,2.2,3,13.5,5,0.261,6,0.139,6,0.115,4,0.175,5,0.1,9,17.7,6,0.31000000000000005,5,0.1,7
37,37,110,2016,DeMarcus Cousins,5,C,5,SAC,5,65.0,8,65.0,5,9.2,1,20.5,1,3.2,6,0.333,6,17.3,1,0.473,6,0.477,8,7.3,1,10.2,1,0.718,8,2.4,2,9.1,1,11.5,1,0.9,9,3.3,4,1.6,2,1.4,2,3.8,1,3.6,1,26.9,1,23.6,1,0.538,6,0.158,8,0.498,1,7.7,2,28.2,1,18.0,1,17.0,4,2.2,2,3.3,2,13.3,4,35.4,1,2.4,6,3.3,2,5.7,4,0.122,4,2.7,2,0.6,3,3.3,2,3.0,2,9.2,8,0.36,3,0.286,1,0.035,10,0.161,5,6.2,3,3.3000000000000003,9,0.15800000000000003,8,0.1,7
38,38,111,2016,Robert Covington,5,SF,5,PHI,5,67.0,8,49.0,7,4.1,8,10.6,6,7.2,1,0.353,5,3.4,10,0.452,8,0.504,5,2.1,6,2.6,6,0.791,6,1.0,5,5.3,3,6.3,4,0.7,10,1.4,9,1.6,2,0.6,4,2.1,4,3.5,1,12.8,6,13.2,8,0.543,6,0.677,1,0.249,6,3.6,5,20.9,2,12.0,3,8.4,8,2.7,1,1.6,4,15.3,3,21.5,5,-0.1,10,2.1,6,2.0,9,0.05,9,-1.1,9,0.1,5,-0.9,8,0.5,8,18.5,1,0.19,8,0.083,9,0.027,10,0.024,10,1.5,7,13.700000000000001,7,0.6759999999999999,1,0.2,2
39,39,112,2016,Allen Crabbe,5,SG,5,POR,5,81.0,2,8.0,10,3.8,8,8.4,8,3.5,5,0.393,2,4.9,9,0.506,4,0.541,2,1.2,9,1.4,10,0.867,2,0.3,10,2.3,9,2.7,9,1.5,6,1.2,10,0.8,7,0.2,9,0.8,10,2.4,4,10.3,8,12.2,9,0.572,3,0.42,3,0.167,9,1.4,9,9.7,8,5.6,9,7.2,9,1.5,6,0.6,8,8.1,10,16.4,9,3.1,4,1.2,8,4.3,6,0.098,6,-0.9,8,-0.1,6,-1.0,8,0.5,8,17.2,2,0.133,9,0.069,10,0.109,4,0.27,2,1.9,6,30.2,3,0.41900000000000004,3,0.1,7
40,40,113,2016,Jamal Crawford,5,SG,5,LAC,5,79.0,3,5.0,10,4.8,6,11.9,5,4.4,3,0.34,6,7.5,6,0.44,9,0.466,9,3.1,3,3.4,4,0.904,1,0.3,10,1.6,10,1.8,10,1.6,5,2.3,6,0.7,8,0.2,9,1.4,7,1.5,10,14.2,5,14.0,7,0.529,7,0.366,4,0.289,5,1.0,10,6.3,10,3.7,10,14.0,5,1.2,8,0.4,9,9.6,9,24.9,3,1.8,7,1.5,8,3.3,8,0.076,8,0.1,6,-1.5,9,-1.4,9,0.3,9,16.8,2,0.099,10,0.134,6,0.16,2,0.241,2,0.1,9,23.0,5,0.366,4,0.1,7
41,41,115,2016,Jae Crowder,5,SF,5,BOS,5,73.0,6,73.0,4,4.9,6,11.1,5,5.0,2,0.336,6,6.2,7,0.529,2,0.518,4,2.7,4,3.3,5,0.82,4,1.0,5,4.2,5,5.1,5,1.6,5,1.8,7,1.7,1,0.5,4,1.1,9,2.7,2,14.2,5,15.8,5,0.565,3,0.446,3,0.294,4,3.2,5,14.2,5,8.6,5,8.9,8,2.7,1,1.2,5,8.3,10,18.5,7,3.8,3,3.5,2,7.3,2,0.152,3,0.8,5,1.4,2,2.2,3,2.5,3,15.1,3,0.274,5,0.075,9,0.064,7,0.139,6,2.3,6,22.6,5,0.44799999999999995,3,0.1,7
42,42,116,2016,Dante Cunningham,5,SF,5,NOP,5,80.0,2,46.0,8,2.3,10,5.2,10,2.2,8,0.316,7,3.0,10,0.55,2,0.518,4,0.7,10,1.0,10,0.695,9,0.7,7,2.2,10,3.0,9,2.0,3,1.0,10,0.5,10,0.4,5,0.5,10,2.2,6,6.1,10,8.6,10,0.54,6,0.422,3,0.199,8,3.1,5,10.4,8,6.6,7,5.6,10,1.1,9,1.4,4,8.4,10,11.0,10,1.5,8,0.7,9,2.1,9,0.052,9,-2.3,10,-0.5,7,-2.8,10,-0.4,10,14.5,4,0.296,4,0.083,9,0.039,9,0.163,5,6.6000000000000005,3,61.5,1,0.41900000000000004,3,0.1,7
43,43,121,2016,Stephen Curry,5,PG,5,GSW,5,79.0,3,79.0,2,10.2,1,20.2,1,11.2,1,0.454,1,9.0,4,0.566,1,0.63,1,4.6,2,5.1,2,0.908,1,0.9,5,4.6,4,5.4,4,2.0,3,6.7,1,2.1,1,0.2,9,3.3,1,2.0,8,30.1,1,31.5,1,0.669,1,0.554,1,0.25,6,2.9,6,13.6,6,8.6,5,33.7,1,3.0,1,0.4,9,12.9,5,32.6,1,13.8,1,4.1,1,17.9,1,0.318,1,10.3,1,1.6,1,11.9,1,9.5,1,17.4,1,0.225,7,0.084,9,0.048,9,0.088,8,0.4,8,12.9,8,0.555,1,0.2,2
44,44,123,2016,Anthony Davis,5,C,5,NOP,5,61.0,9,61.0,6,9.2,1,18.6,1,1.8,8,0.324,7,16.9,1,0.511,3,0.508,5,5.3,1,7.0,1,0.758,7,2.1,2,8.1,1,10.3,1,1.0,9,1.9,7,1.3,3,2.0,1,2.0,4,2.4,4,24.3,1,25.0,1,0.559,4,0.095,8,0.379,2,6.4,3,26.4,1,16.1,2,10.0,7,1.8,4,4.7,1,8.4,10,29.6,1,4.4,2,2.8,3,7.2,2,0.16,2,3.6,1,0.4,4,3.9,2,3.2,2,10.3,8,0.299,4,0.195,3,0.165,2,0.246,2,14.6,1,21.3,6,0.09499999999999997,8,0.1,7
45,45,129,2016,Matthew Dellavedova,5,PG,5,CLE,5,76.0,5,14.0,9,2.7,10,6.7,9,3.1,6,0.41,1,3.6,10,0.401,10,0.501,6,0.8,10,0.9,10,0.864,2,0.4,9,1.7,10,2.1,10,2.9,1,4.4,3,0.6,9,0.1,10,1.5,7,2.3,5,7.5,10,11.3,9,0.527,8,0.468,2,0.129,10,2.0,8,7.8,10,4.9,10,26.2,2,1.2,8,0.4,9,17.7,1,15.9,9,2.2,6,1.6,7,3.8,7,0.098,6,-0.7,8,-0.5,7,-1.2,8,0.4,8,15.9,2,0.092,10,0.241,2,0.135,3,0.065,9,0.0,10,17.2,6,0.4670000000000001,2,0.2,2
46,46,130,2016,Luol Deng,5,PF,5,MIA,5,74.0,6,73.0,4,4.6,6,10.1,7,3.5,5,0.344,6,6.6,7,0.513,3,0.514,4,2.0,6,2.6,6,0.755,7,1.5,3,4.5,4,6.0,4,1.7,5,1.9,7,1.0,5,0.4,5,1.1,9,1.6,10,12.3,6,15.0,6,0.549,5,0.344,4,0.258,5,5.3,3,15.4,5,10.5,4,9.0,8,1.6,5,0.9,6,8.9,9,17.4,8,3.5,4,2.8,3,6.4,3,0.128,4,0.7,5,0.2,5,0.8,5,1.7,4,13.0,6,0.305,4,0.136,6,0.059,8,0.16,5,3.5000000000000004,4,53.900000000000006,1,0.33999999999999997,4,0.1,7
47,47,131,2016,DeMar DeRozan,5,SG,5,TOR,5,78.0,4,78.0,2,7.9,1,17.7,1,1.8,8,0.338,6,15.9,1,0.458,8,0.463,9,7.1,1,8.4,1,0.85,2,0.8,6,3.7,6,4.5,6,1.8,4,4.0,3,1.0,5,0.3,7,2.2,3,2.1,7,23.5,1,21.5,2,0.55,5,0.101,8,0.474,2,2.7,6,11.5,7,7.1,7,20.8,3,1.5,6,0.6,8,9.5,9,29.8,1,7.5,1,2.4,5,9.9,1,0.169,2,3.2,2,-0.7,8,2.5,3,3.2,2,11.2,7,0.226,7,0.213,2,0.214,1,0.247,2,2.9000000000000004,5,42.4,1,0.09999999999999998,8,0.0,10
48,48,133,2016,Gorgui Dieng,5,C,5,MIN,5,82.0,1,39.0,8,3.8,8,7.1,9,0.2,9,0.3,8,6.8,6,0.54,2,0.537,3,2.5,5,3.0,5,0.827,4,1.9,3,5.2,3,7.1,3,1.0,9,1.7,8,1.1,4,1.2,2,1.7,5,2.7,2,10.1,8,17.1,4,0.601,1,0.035,9,0.428,2,8.3,2,22.1,2,15.3,2,10.1,7,2.1,3,3.5,2,16.9,2,16.7,8,3.4,4,2.5,4,5.9,4,0.127,4,-0.1,7,0.8,3,0.8,5,1.5,5,8.2,9,0.387,2,0.197,3,0.157,2,0.223,3,13.100000000000001,2,65.0,1,0.03599999999999992,9,0.1,7
49,49,136,2016,Goran Dragić,5,PG,5,MIA,5,72.0,7,72.0,4,5.8,4,12.2,4,2.8,7,0.312,8,9.3,4,0.527,2,0.513,5,1.7,7,2.3,7,0.727,8,0.8,6,3.1,7,3.8,7,2.2,2,5.8,2,1.0,5,0.2,9,2.6,2,2.6,3,14.1,5,15.5,6,0.537,6,0.234,7,0.189,9,2.7,6,10.4,8,6.6,7,28.7,2,1.5,6,0.6,8,16.3,2,21.9,5,2.4,6,2.3,5,4.7,5,0.096,6,0.1,6,-0.5,7,-0.4,7,1.0,6,11.3,7,0.328,3,0.142,5,0.169,2,0.127,7,0.1,9,24.4,4,0.23399999999999999,7,0.1,7
50,50,138,2016,Andre Drummond,5,C,5,DET,5,81.0,2,81.0,1,6.8,2,13.1,4,0.1,9,0.333,6,13.0,2,0.522,3,0.522,3,2.6,5,7.2,1,0.355,10,4.9,1,9.9,1,14.8,1,0.4,10,0.8,10,1.5,2,1.4,2,1.9,4,3.0,1,16.2,3,21.2,2,0.499,9,0.006,9,0.553,1,15.6,1,34.2,1,24.5,1,4.4,10,2.3,2,3.2,2,10.5,8,24.1,4,2.0,7,5.5,1,7.4,2,0.133,4,0.8,5,0.3,4,1.1,4,2.0,3,3.1,10,0.592,1,0.358,1,0.042,9,0.004,10,12.5,2,0.0,10,0.0040000000000000036,10,0.2,2
51,51,139,2016,Jared Dudley,5,PF,5,WAS,5,81.0,2,41.0,8,2.9,10,6.0,10,2.9,6,0.42,1,3.1,10,0.534,2,0.581,1,0.9,10,1.2,10,0.735,8,0.7,7,2.9,7,3.5,8,2.1,3,2.1,6,0.9,6,0.2,9,1.0,10,2.3,5,7.9,10,11.7,9,0.602,1,0.489,2,0.201,8,2.8,6,12.6,6,7.6,6,11.4,6,1.7,4,0.7,7,13.1,5,12.7,10,2.6,5,2.0,6,4.6,5,0.105,5,-0.8,8,0.7,3,-0.1,6,1.0,6,18.7,1,0.127,9,0.027,10,0.057,8,0.298,1,0.0,10,24.4,4,0.491,2,0.2,2
52,52,141,2016,Tim Duncan*,5,C,5,SAS,5,61.0,9,60.0,6,3.5,9,7.2,9,0.0,10,0.0,10,7.2,6,0.49,5,0.488,7,1.5,8,2.1,8,0.702,9,1.9,3,5.4,3,7.3,3,1.8,4,2.7,5,0.8,7,1.3,2,1.5,7,2.0,8,8.6,9,16.9,4,0.523,8,0.005,10,0.297,4,8.8,2,23.8,1,16.6,2,15.3,5,1.6,5,3.9,1,15.3,3,17.6,8,1.6,8,3.6,2,5.2,5,0.163,2,-0.1,7,3.1,1,3.0,2,2.0,3,7.2,9,0.324,3,0.406,1,0.088,6,0.179,4,1.0999999999999999,7,0.0,10,0.0030000000000001137,10,0.2,2
53,53,143,2016,Kevin Durant,5,SF,5,OKC,5,72.0,7,72.0,4,9.7,1,19.2,1,6.7,1,0.387,2,12.5,2,0.569,1,0.573,1,6.2,1,6.9,1,0.898,1,0.6,7,7.6,1,8.2,2,1.4,7,5.0,2,1.0,5,1.2,2,3.5,1,1.9,8,28.2,1,28.2,1,0.634,1,0.348,4,0.361,3,2.0,8,21.8,2,12.4,3,24.2,3,1.3,7,2.5,3,13.5,4,30.6,1,11.0,1,3.5,2,14.5,1,0.27,1,8.4,1,1.6,1,9.9,1,7.8,1,14.6,4,0.212,8,0.098,8,0.182,1,0.161,5,8.1,2,3.6999999999999997,9,0.347,4,0.1,7
54,54,147,2016,Monta Ellis,5,SG,5,IND,5,81.0,2,81.0,1,5.4,4,12.6,4,3.5,5,0.309,8,9.1,4,0.472,6,0.47,8,2.0,6,2.5,7,0.786,6,0.5,8,2.8,8,3.3,8,1.9,4,4.7,3,1.9,1,0.5,4,2.5,2,2.1,7,13.8,5,13.7,7,0.504,9,0.276,6,0.202,8,1.7,9,9.1,9,5.4,9,22.2,3,2.7,1,1.1,5,15.4,2,21.2,5,0.4,9,3.9,1,4.3,6,0.075,8,-1.0,8,1.1,2,0.1,6,1.5,5,14.4,4,0.236,7,0.088,8,0.109,4,0.292,1,0.6,8,28.7,3,0.27500000000000013,6,0.1,7
55,55,154,2016,Tyreke Evans,5,SG,5,NOP,5,25.0,10,25.0,9,5.4,4,12.6,4,3.4,6,0.388,2,9.2,4,0.45,9,0.486,7,3.0,3,3.7,4,0.796,5,0.8,6,4.4,4,5.2,5,2.3,2,6.6,1,1.3,3,0.3,7,2.9,1,2.6,3,15.2,4,17.9,4,0.534,7,0.271,6,0.296,4,2.8,6,16.4,4,9.3,5,34.6,1,2.1,3,0.9,6,17.1,1,24.7,3,0.8,9,0.6,10,1.4,9,0.087,7,1.8,3,-0.1,6,1.7,4,0.7,7,10.3,8,0.513,2,0.07,9,0.016,10,0.127,7,0.3,9,5.8999999999999995,9,0.274,6,0.2,2
56,56,156,2016,Kenneth Faried,5,PF,5,DEN,5,67.0,8,64.0,6,5.2,5,9.3,7,0.0,10,0.5,1,9.3,4,0.558,1,0.558,2,2.0,6,3.3,5,0.613,10,3.5,1,5.2,3,8.7,2,0.9,9,1.2,10,0.5,10,0.9,3,1.4,7,2.5,4,12.5,6,21.0,2,0.577,2,0.003,10,0.355,3,15.1,1,23.0,2,19.0,1,8.1,9,0.9,10,2.9,2,11.2,7,21.0,5,4.0,3,1.5,8,5.5,4,0.156,2,1.7,3,-1.4,9,0.3,5,1.0,6,3.5,10,0.645,1,0.251,2,0.045,9,0.056,9,16.6,1,50.0,1,0.0029999999999998916,10,0.2,2
57,57,158,2016,Derrick Favors,5,PF,5,UTA,5,62.0,9,59.0,6,6.7,3,13.1,4,0.1,9,0.0,10,13.0,2,0.518,3,0.515,4,2.9,4,4.1,3,0.709,8,2.7,1,5.4,3,8.1,2,0.9,9,1.5,9,1.2,3,1.5,1,1.7,5,2.4,4,16.4,3,21.6,2,0.551,5,0.005,10,0.313,4,10.0,2,19.6,3,14.8,2,8.9,8,2.0,3,3.9,1,10.1,8,23.9,4,3.8,3,3.4,2,7.1,2,0.173,2,2.1,3,1.2,2,3.3,2,2.6,2,7.7,9,0.38,2,0.21,3,0.249,1,0.157,5,10.7,2,0.0,10,0.0040000000000000036,10,0.1,7
58,58,160,2016,Raymond Felton,5,PG,5,DAL,5,80.0,2,31.0,9,3.5,9,8.5,8,2.7,7,0.282,8,5.9,8,0.463,7,0.45,10,1.9,7,2.2,7,0.847,2,0.5,8,2.8,8,3.2,8,2.4,2,3.6,4,0.9,6,0.2,9,1.5,7,1.8,9,9.5,9,11.9,9,0.502,9,0.312,5,0.258,5,1.8,8,11.1,7,6.5,7,20.3,3,1.6,5,0.6,8,13.7,4,18.4,7,1.0,8,1.7,7,2.7,8,0.059,9,-1.7,9,0.1,5,-1.6,9,0.2,9,13.8,5,0.217,7,0.198,3,0.073,7,0.199,4,0.0,10,17.8,6,0.31299999999999994,5,0.1,7
59,59,162,2016,Evan Fournier,5,SF,5,ORL,5,79.0,3,71.0,5,5.4,4,11.8,5,4.9,2,0.4,2,6.8,6,0.506,4,0.546,2,2.5,5,3.0,5,0.836,3,0.4,9,2.4,9,2.8,9,1.6,5,2.7,5,1.2,3,0.0,10,1.7,5,2.7,2,15.4,4,14.6,6,0.587,2,0.42,3,0.256,5,1.4,9,8.4,10,4.9,10,12.8,6,1.9,4,0.1,10,11.4,7,20.1,6,4.0,3,1.7,7,5.7,4,0.106,5,0.1,6,-0.5,7,-0.3,7,1.1,6,14.1,5,0.3,4,0.125,6,0.053,8,0.103,8,1.0999999999999999,7,20.0,6,0.41900000000000004,3,0.1,7
60,60,176,2016,Danilo Gallinari,5,SF,5,DEN,5,53.0,10,53.0,7,5.4,4,13.2,3,4.5,3,0.364,4,8.7,5,0.434,9,0.472,8,7.1,1,8.2,1,0.868,2,1.0,5,4.3,4,5.3,5,1.7,5,2.5,5,0.8,7,0.4,5,1.5,7,1.6,10,19.5,2,19.0,3,0.582,2,0.341,4,0.617,1,3.1,5,14.0,5,8.5,5,11.8,6,1.1,9,0.8,7,8.0,10,23.0,4,5.5,2,0.9,9,6.3,3,0.165,2,3.4,2,-0.7,8,2.7,2,2.2,3,14.5,4,0.297,4,0.071,9,0.061,8,0.226,3,6.1,3,12.1,8,0.345,4,0.1,7
61,61,177,2016,Langston Galloway,5,PG,5,NYK,5,82.0,1,7.0,10,2.8,10,7.2,9,2.7,7,0.344,6,4.4,9,0.423,10,0.458,9,1.0,10,1.4,10,0.754,7,0.5,8,3.0,7,3.5,8,3.6,1,2.5,5,0.9,6,0.3,7,0.7,10,2.2,6,7.6,10,11.7,9,0.49,10,0.381,4,0.194,8,2.3,7,13.0,6,7.7,6,15.7,5,1.9,4,0.8,7,8.7,9,15.6,9,1.4,8,1.8,6,3.3,8,0.077,8,-1.7,9,0.7,3,-1.0,8,0.5,8,15.4,3,0.235,7,0.097,8,0.06,8,0.228,3,0.3,9,26.3,4,0.38,4,0.1,7
62,62,179,2016,Marc Gasol,5,C,5,MEM,5,52.0,10,52.0,7,6.3,3,13.6,3,0.1,9,0.667,1,13.5,1,0.463,7,0.465,9,3.9,2,4.7,2,0.829,4,1.1,4,5.8,2,7.0,3,1.7,5,3.8,3,1.0,5,1.3,2,2.3,3,2.7,2,16.6,3,17.7,4,0.528,8,0.004,10,0.347,3,3.5,5,20.2,3,11.5,4,18.9,4,1.4,7,3.6,2,12.7,5,23.4,4,1.8,7,1.9,6,3.7,7,0.098,6,0.8,5,0.9,2,1.7,4,1.7,4,10.2,8,0.164,9,0.328,1,0.24,1,0.263,2,3.1,5,33.300000000000004,3,0.0050000000000000044,9,0.1,7
63,63,180,2016,Pau Gasol*,5,C,5,CHI,5,72.0,7,72.0,4,6.5,3,13.8,3,1.0,8,0.348,5,12.9,2,0.478,5,0.481,8,3.2,3,4.0,3,0.792,6,2.2,2,8.9,1,11.0,1,1.8,4,4.1,3,0.6,9,2.0,1,2.3,3,2.1,7,16.5,3,21.7,2,0.529,7,0.069,8,0.29,4,7.3,2,28.7,1,18.2,1,21.7,3,0.9,10,4.7,1,12.8,5,24.6,3,3.2,4,3.9,1,7.1,2,0.149,3,2.7,2,2.3,1,4.9,1,4.0,1,11.1,7,0.245,6,0.192,3,0.167,2,0.327,1,2.5,5,36.199999999999996,2,0.06899999999999995,8,0.1,7
64,64,181,2016,Rudy Gay,5,SF,5,SAC,5,70.0,7,70.0,5,6.7,3,14.4,3,3.1,6,0.344,6,11.3,2,0.495,4,0.5,6,2.8,4,3.6,4,0.78,6,1.5,3,5.0,4,6.5,3,0.8,10,1.7,8,1.4,2,0.7,3,2.0,4,2.6,3,17.2,3,15.5,6,0.538,6,0.214,7,0.252,6,4.7,4,15.9,4,10.4,4,8.0,9,2.0,3,1.7,3,11.1,7,22.4,4,1.8,7,2.1,6,3.8,7,0.078,8,-0.1,7,-0.3,7,-0.3,7,1.0,6,11.1,7,0.267,6,0.248,2,0.135,3,0.136,7,8.799999999999999,2,27.900000000000002,4,0.21399999999999997,7,0.1,7
65,65,183,2016,Paul George,5,SF,5,IND,5,81.0,2,81.0,1,7.5,2,17.9,1,7.0,1,0.371,3,10.9,3,0.447,9,0.49,7,5.6,1,6.5,1,0.86,2,1.0,5,6.0,2,7.0,3,1.2,8,4.1,3,1.9,1,0.4,5,3.3,1,2.8,2,23.1,1,20.9,2,0.557,4,0.391,3,0.364,3,3.1,5,18.7,3,10.9,4,20.3,3,2.7,1,0.8,7,13.6,4,30.4,1,4.4,2,4.8,1,9.2,2,0.157,2,3.7,1,1.2,2,4.9,1,4.9,1,16.2,2,0.168,9,0.081,9,0.118,4,0.242,2,2.4,6,23.9,5,0.391,3,0.1,7
66,66,184,2016,Taj Gibson,5,PF,5,CHI,5,73.0,6,55.0,7,3.6,8,6.8,9,0.0,10,0.0,10,6.8,6,0.529,2,0.526,3,1.4,8,2.0,8,0.692,9,2.8,1,4.1,5,6.9,3,1.4,7,1.5,9,0.6,9,1.1,2,1.1,9,2.5,4,8.6,9,15.7,5,0.556,4,0.006,9,0.292,4,11.4,1,15.9,4,13.7,3,8.3,9,1.2,8,2.9,2,12.1,6,14.6,10,3.2,4,2.2,5,5.4,5,0.133,4,-0.4,7,0.4,4,0.0,6,1.0,6,5.8,9,0.524,1,0.188,3,0.16,2,0.124,7,15.2,1,0.0,10,0.0040000000000000036,10,0.2,2
67,67,186,2016,Rudy Gobert,5,C,5,UTA,5,61.0,9,60.0,6,3.2,9,5.8,10,0.0,10,,10,5.8,8,0.559,1,0.559,2,2.6,5,4.6,2,0.569,10,3.4,1,7.5,1,11.0,1,0.8,10,1.5,9,0.7,8,2.2,1,1.9,4,2.7,2,9.1,9,17.5,4,0.582,2,0.0,10,0.799,1,12.6,1,27.7,1,20.2,1,7.4,9,1.2,8,5.9,1,19.2,1,14.2,10,2.6,5,3.8,1,6.4,3,0.16,2,0.0,6,2.2,1,2.2,3,2.0,3,1.8,10,0.802,1,0.175,4,0.006,10,0.017,10,29.7,1,,10,0.0,10,0.3,1
68,68,191,2016,Eric Gordon,5,SG,5,NOP,5,45.0,10,44.0,8,5.1,5,12.3,4,6.5,1,0.384,3,5.7,8,0.457,8,0.521,3,2.5,5,2.8,6,0.888,1,0.2,10,2.0,10,2.2,10,1.7,5,2.7,5,1.0,5,0.3,7,1.6,6,2.2,6,15.2,4,13.5,7,0.565,3,0.533,1,0.226,7,0.7,10,6.9,10,3.7,10,12.7,6,1.4,7,0.8,7,10.7,7,20.3,6,1.7,7,0.4,10,2.1,9,0.069,8,0.9,4,-1.0,9,-0.1,6,0.7,7,16.3,2,0.225,7,0.096,8,0.033,10,0.116,7,2.1999999999999997,6,15.299999999999999,7,0.53,1,0.2,2
69,69,192,2016,Marcin Gortat,5,C,5,WAS,5,75.0,5,74.0,3,5.8,4,10.2,6,0.0,10,0.0,10,10.2,3,0.567,1,0.567,1,1.9,7,2.8,6,0.705,9,3.0,1,6.9,1,9.9,1,0.9,9,1.4,9,0.6,9,1.3,2,1.6,6,2.6,3,13.5,6,19.0,3,0.592,1,0.001,10,0.271,5,10.8,1,26.3,1,18.4,1,7.5,9,1.0,10,3.4,2,12.4,6,18.9,6,4.2,3,3.1,2,7.3,2,0.156,2,0.5,5,0.1,5,0.6,5,1.5,5,5.3,9,0.452,2,0.313,1,0.195,1,0.039,10,6.7,3,0.0,10,0.0010000000000000009,10,0.2,2
70,70,194,2016,Jerami Grant,5,PF,5,PHI,5,77.0,4,52.0,7,3.3,9,7.8,9,1.9,8,0.24,9,5.9,8,0.477,6,0.448,10,2.8,4,4.2,3,0.658,9,1.3,4,3.4,6,4.7,6,1.3,7,1.8,7,0.7,8,1.6,1,1.4,7,2.8,2,9.7,9,12.6,8,0.506,9,0.244,7,0.538,1,5.0,3,14.3,5,9.5,5,10.4,7,1.3,7,4.7,1,12.9,5,18.0,7,0.5,9,1.6,7,2.1,9,0.05,9,-2.1,10,0.4,4,-1.7,9,0.1,9,8.4,9,0.491,2,0.184,4,0.047,9,0.035,10,13.700000000000001,1,50.0,1,0.24299999999999988,7,0.2,2
71,71,196,2016,Danny Green,5,SG,5,SAS,5,79.0,3,79.0,2,2.7,10,7.1,9,4.4,3,0.332,7,2.7,10,0.448,9,0.48,8,0.4,10,0.6,10,0.739,8,0.6,7,3.2,7,3.8,7,2.0,3,1.8,7,1.0,5,0.8,3,0.9,10,1.8,9,7.2,10,10.5,10,0.492,10,0.622,1,0.082,10,2.7,6,13.6,6,8.4,6,9.3,8,2.0,3,2.4,3,11.4,7,14.6,10,0.2,9,4.1,1,4.2,6,0.099,6,-1.0,8,2.1,1,1.1,4,1.6,4,18.3,1,0.166,9,0.05,10,0.064,7,0.094,8,1.7999999999999998,6,31.2,3,0.626,1,0.2,2
72,72,197,2016,Draymond Green,5,PF,5,GSW,5,81.0,2,81.0,1,5.0,5,10.1,7,3.2,6,0.388,2,6.9,6,0.537,2,0.551,2,2.8,4,4.1,3,0.696,9,1.7,3,7.8,1,9.5,1,2.3,2,7.4,1,1.5,2,1.4,2,3.2,1,3.0,1,14.0,5,19.3,3,0.587,2,0.315,5,0.402,2,5.5,3,23.0,2,14.7,2,29.0,2,2.0,3,3.0,2,21.2,1,18.8,7,6.0,1,5.1,1,11.1,1,0.19,1,2.6,2,2.9,1,5.5,1,5.3,1,10.0,8,0.488,2,0.144,5,0.023,10,0.029,10,6.1,3,9.3,9,0.31599999999999995,5,0.2,2
73,73,203,2016,Jeff Green,5,SF,5,TOT,5,80.0,2,41.0,8,4.4,7,10.3,6,2.7,7,0.315,7,7.6,6,0.47,6,0.47,8,2.1,6,2.8,6,0.745,7,0.9,5,3.2,7,4.2,6,1.4,7,1.7,8,0.7,8,0.5,4,1.2,9,2.1,7,11.7,7,13.0,8,0.51,9,0.258,7,0.267,5,3.6,5,13.3,6,8.3,6,10.0,7,1.3,7,1.5,4,9.2,9,20.2,6,1.3,8,1.7,7,3.1,8,0.065,8,-0.8,8,-0.9,8,-1.8,9,0.1,9,11.3,7,0.308,4,0.218,2,0.09,6,0.125,7,6.3,3,34.300000000000004,2,0.259,7,0.1,7
