,level_0,index,Season,Offensive Profile,Defensive Profile,Player,Pos,Team,G,GS,FG,FGA,3PA,3P%,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST/TOV,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Average distance (ft.) of FGA,%FGA 0-3,%FGA 3-10,%FGA 10-16,%FGA 16-3P,%FGA,%3PA,%FGA 3P,std_areas_FGA
53,53,198,2004,No significant offensive role,No significant defensive role,Gordan Giriček,SF-SG,TOT,73.0,43.0,4.3,9.9,2.1,0.395,7.8,0.448,0.478,1.8,2.2,0.854,0.7,2.4,3.1,1.2,1.7,0.8,0.2,1.4,2.0,11.3,13.2,0.521,0.21,0.218,2.9,10.2,6.4,10.9,1.5,0.6,11.5,20.1,2.2,0.2,2.4,0.056,-0.1,-1.6,-1.6,0.2,14.7,0.198,0.091,0.134,0.367,1.5,40.1,0.20999999999999996,0.1
54,54,207,2004,No significant offensive role,No significant defensive role,Drew Gooden,PF,ORL,79.0,17.0,4.7,10.5,0.5,0.214,10.0,0.457,0.451,2.1,3.3,0.637,2.0,4.5,6.5,0.7,1.1,0.8,0.9,1.6,2.5,11.6,15.6,0.484,0.051,0.316,8.3,19.3,13.7,7.5,1.5,2.4,11.8,22.7,1.0,0.9,1.9,0.043,-0.8,-1.7,-2.5,-0.2,9.7,0.3,0.226,0.198,0.226,5.7,26.200000000000003,0.050000000000000044,0.1
55,55,208,2004,No significant offensive role,No significant defensive role,Brian Grant,C,MIA,76.0,76.0,3.8,8.1,0.0,0.0,8.1,0.472,0.471,1.1,1.4,0.782,2.3,4.6,6.9,0.8,0.9,0.7,0.5,1.1,3.3,8.7,12.1,0.502,0.002,0.179,8.7,17.9,13.3,5.3,1.2,1.2,11.0,15.2,2.1,2.8,4.9,0.101,-1.8,-0.2,-2.0,0.0,11.3,0.292,0.106,0.14,0.46,5.5,0.0,0.0020000000000000018,0.2
56,56,219,2004,Versatile Scorer,Perimeter Defender,Richard Hamilton,SG,DET,78.0,78.0,6.8,14.9,0.9,0.265,14.1,0.466,0.462,3.8,4.4,0.868,1.0,2.6,3.6,1.5,4.0,1.3,0.2,2.7,2.8,17.6,16.8,0.522,0.058,0.293,3.3,8.3,5.8,22.2,2.0,0.5,13.8,25.7,3.8,4.4,8.1,0.141,0.5,0.7,1.2,2.3,10.7,0.274,0.163,0.256,0.249,1.7999999999999998,44.1,0.05799999999999994,0.1
57,57,223,2004,No significant offensive role,No significant defensive role,Anfernee Hardaway,SG,TOT,76.0,14.0,3.7,8.9,1.0,0.38,7.9,0.415,0.433,1.5,1.8,0.804,0.9,2.9,3.8,1.6,2.3,0.9,0.3,1.4,1.9,9.2,11.8,0.472,0.116,0.203,3.8,11.9,7.9,13.9,1.8,0.7,12.6,18.6,0.6,1.4,2.0,0.046,-1.4,-0.3,-1.7,0.1,13.7,0.184,0.14,0.158,0.402,0.3,29.099999999999998,0.11599999999999999,0.1
58,58,226,2004,Versatile Scorer,No significant defensive role,Matt Harpring,SF,UTA,31.0,31.0,6.2,13.2,1.1,0.242,12.2,0.491,0.48,3.5,5.1,0.688,2.9,5.0,8.0,1.0,2.0,0.7,0.1,2.1,3.3,16.2,16.1,0.524,0.08,0.383,9.8,17.3,13.5,10.9,1.1,0.1,11.9,22.3,1.9,0.9,2.8,0.116,1.0,-1.8,-0.8,0.3,9.5,0.412,0.095,0.166,0.246,0.7000000000000001,18.2,0.08099999999999996,0.1
59,59,227,2004,Versatile Scorer,Perimeter Defender,Al Harrington,PF,IND,79.0,15.0,5.3,11.5,1.0,0.273,10.5,0.481,0.475,2.3,3.2,0.734,2.1,4.4,6.4,0.8,1.7,1.0,0.3,2.1,3.2,13.3,14.9,0.514,0.085,0.277,7.8,16.9,12.3,10.3,1.8,0.7,13.8,22.9,1.8,4.1,5.9,0.116,-0.9,0.2,-0.7,0.8,10.6,0.327,0.138,0.237,0.215,7.3,36.4,0.08300000000000007,0.1
60,60,235,2004,No significant offensive role,No significant defensive role,Trenton Hassell,SG,MIN,81.0,74.0,2.2,4.7,0.2,0.308,4.5,0.47,0.47,0.6,0.8,0.787,0.8,2.3,3.2,2.7,1.6,0.4,0.7,0.6,2.5,5.0,8.2,0.498,0.034,0.16,3.6,9.0,6.5,8.5,0.9,1.7,10.1,9.5,1.7,2.3,4.0,0.084,-2.2,0.9,-1.3,0.4,13.9,0.192,0.068,0.163,0.543,1.6,23.1,0.03399999999999992,0.2
61,61,236,2004,No significant offensive role,No significant defensive role,Jarvis Hayes,SF,WAS,70.0,42.0,4.0,9.9,1.9,0.305,8.1,0.422,0.429,1.1,1.4,0.786,1.0,2.8,3.8,0.9,1.5,1.0,0.2,1.6,2.2,9.6,9.4,0.456,0.188,0.141,3.8,10.9,7.2,9.3,1.8,0.4,13.0,18.4,-0.6,1.1,0.5,0.012,-3.0,-1.0,-4.0,-1.1,13.0,0.245,0.151,0.135,0.281,3.0,38.9,0.18799999999999994,0.1
62,62,240,2004,Slasher,Perimeter Defender,Nenê,PF,DEN,77.0,77.0,4.3,8.2,0.0,0.0,8.2,0.532,0.53,3.1,4.6,0.682,2.0,4.5,6.5,0.9,2.2,1.5,0.5,2.4,3.6,11.8,14.8,0.578,0.003,0.559,6.8,16.0,11.3,10.7,2.4,1.2,18.9,17.0,3.1,3.0,6.1,0.117,-0.9,0.7,-0.3,1.1,4.9,0.581,0.19,0.117,0.108,21.3,0.0,0.004000000000000115,0.2
63,63,243,2004,No significant offensive role,No significant defensive role,Kirk Hinrich,PG,CHI,76.0,66.0,4.2,10.8,4.9,0.39,6.0,0.383,0.474,1.8,2.2,0.804,0.6,2.9,3.4,2.5,6.8,1.3,0.3,2.7,3.6,12.0,13.1,0.51,0.448,0.204,1.7,9.0,5.2,32.5,1.9,0.6,18.5,18.2,2.1,1.9,4.1,0.072,-0.5,-0.4,-0.8,0.8,16.4,0.207,0.079,0.091,0.175,0.4,19.0,0.44799999999999995,0.1
64,64,247,2004,Versatile Scorer,No significant defensive role,Allan Houston,SG,NYK,50.0,50.0,6.8,15.6,4.0,0.431,11.6,0.437,0.491,3.1,3.4,0.913,0.4,2.0,2.4,1.0,2.0,0.8,0.0,2.0,2.1,18.5,14.8,0.539,0.259,0.22,1.3,6.4,3.9,10.3,1.1,0.1,10.6,24.7,2.5,0.6,3.1,0.083,1.1,-1.6,-0.5,0.7,17.5,0.038,0.076,0.26,0.367,0.0,27.200000000000003,0.259,0.1
65,65,249,2004,Versatile Scorer,No significant defensive role,Juwan Howard,PF,ORL,81.0,77.0,6.5,14.4,0.0,0.0,14.4,0.453,0.453,3.9,4.9,0.809,2.1,4.9,7.0,0.9,2.0,0.7,0.3,2.2,3.5,17.0,15.6,0.513,0.001,0.336,6.6,16.1,11.2,10.0,1.0,0.6,11.7,23.9,3.6,0.0,3.6,0.059,-0.3,-2.5,-2.9,-0.6,9.0,0.236,0.295,0.297,0.171,3.4000000000000004,0.0,0.001000000000000112,0.1
66,66,251,2004,Versatile Scorer,No significant defensive role,Larry Hughes,SG,WAS,61.0,61.0,6.6,16.5,3.8,0.341,12.7,0.414,0.437,4.4,5.5,0.797,1.6,3.8,5.3,1.0,2.4,1.6,0.4,2.5,2.4,18.8,17.6,0.496,0.23,0.332,5.1,12.9,8.9,14.3,2.4,0.9,11.6,28.1,2.1,1.6,3.8,0.088,1.7,-0.7,0.9,1.5,13.8,0.243,0.123,0.126,0.278,1.7000000000000002,15.9,0.22999999999999998,0.1
67,67,256,2004,Versatile Scorer,No significant defensive role,Zydrunas Ilgauskas,C,CLE,81.0,81.0,5.8,11.9,0.1,0.286,11.8,0.484,0.484,3.7,5.0,0.746,3.4,4.6,8.1,0.6,1.3,0.5,2.5,2.0,3.4,15.3,20.2,0.541,0.007,0.421,12.1,16.3,14.2,7.8,0.8,5.6,12.5,23.1,5.0,2.8,7.8,0.147,1.1,-0.2,0.9,1.9,7.0,0.434,0.22,0.199,0.14,6.2,0.0,0.007000000000000006,0.1
68,68,257,2004,Creator/Facilitator,No significant defensive role,Allen Iverson*,SG,PHI,48.0,47.0,9.1,23.4,4.1,0.286,19.3,0.408,0.412,7.1,9.5,0.745,0.7,3.0,3.7,1.5,6.8,2.4,0.1,4.4,1.8,26.4,19.3,0.478,0.177,0.404,2.0,8.2,5.1,34.4,3.1,0.2,13.6,35.3,0.5,2.3,2.8,0.066,2.7,-0.6,2.1,2.1,12.8,0.276,0.116,0.121,0.311,0.4,7.5,0.17599999999999993,0.1
69,69,259,2004,No significant offensive role,Perimeter Defender,Jim Jackson,SF,HOU,80.0,80.0,4.8,11.3,5.1,0.4,6.2,0.444,0.514,1.3,1.6,0.843,0.7,5.4,6.1,1.3,2.8,1.1,0.3,2.2,2.8,12.9,12.2,0.54,0.45,0.141,2.1,15.6,9.2,12.8,1.5,0.6,15.5,17.3,2.2,4.4,6.6,0.102,-0.4,1.0,0.6,2.1,17.8,0.108,0.099,0.117,0.227,0.3,49.1,0.44899999999999995,0.1
70,70,262,2004,Versatile Scorer,No significant defensive role,Stephen Jackson,SF,ATL,80.0,78.0,6.7,15.8,5.3,0.34,10.4,0.469,0.483,2.9,3.7,0.785,1.2,3.4,4.6,1.1,3.1,1.8,0.3,2.8,2.7,18.1,16.1,0.521,0.339,0.236,3.8,10.4,7.1,15.7,2.6,0.5,13.8,25.0,2.7,1.8,4.4,0.072,1.0,-0.8,0.1,1.5,14.0,0.288,0.076,0.112,0.186,3.8,31.4,0.3380000000000001,0.1
71,71,266,2004,Creator/Facilitator,No significant defensive role,LeBron James,SG,CLE,79.0,79.0,7.9,18.9,2.7,0.29,16.1,0.438,0.438,4.4,5.8,0.754,1.3,4.2,5.5,1.7,5.9,1.6,0.7,3.5,1.9,20.9,18.3,0.488,0.145,0.308,3.5,11.8,7.6,27.8,2.2,1.3,13.9,28.2,2.4,2.6,5.1,0.078,2.3,-0.6,1.7,2.9,11.2,0.315,0.168,0.161,0.211,6.4,28.599999999999998,0.14500000000000002,0.1
72,72,267,2004,No significant offensive role,Perimeter Defender,Mike James,PG,TOT,81.0,55.0,3.4,8.1,3.5,0.377,4.6,0.441,0.495,1.3,1.6,0.811,0.3,2.5,2.9,2.8,4.2,1.2,0.0,1.5,1.9,9.3,14.4,0.528,0.428,0.193,1.5,10.6,6.1,26.1,2.3,0.1,14.8,17.4,3.0,2.2,5.2,0.113,0.0,0.2,0.2,1.2,16.2,0.198,0.096,0.079,0.199,0.0,24.9,0.42799999999999994,0.1
73,73,270,2004,Slasher,No significant defensive role,Antawn Jamison,SF,DAL,82.0,2.0,6.0,11.1,0.5,0.4,10.6,0.541,0.543,2.7,3.6,0.748,2.8,3.5,6.3,0.9,0.9,1.0,0.4,1.0,2.1,14.8,21.2,0.581,0.044,0.322,10.4,13.5,11.9,4.7,1.8,0.9,7.2,20.7,8.1,1.0,9.0,0.183,3.3,-1.5,1.7,2.2,7.1,0.403,0.315,0.103,0.135,1.9,35.0,0.04400000000000004,0.1
74,74,271,2004,No significant offensive role,No significant defensive role,Marko Jarić,PG,LAC,58.0,50.0,3.2,8.2,2.6,0.34,5.6,0.41,0.441,1.3,1.7,0.733,0.8,2.3,3.0,2.4,4.8,1.6,0.3,2.0,2.3,8.5,12.6,0.475,0.314,0.212,2.8,8.5,5.7,26.3,2.8,0.8,18.1,16.0,0.9,0.6,1.5,0.042,-0.6,0.0,-0.7,0.6,14.8,0.304,0.05,0.069,0.262,0.8,8.7,0.31499999999999995,0.1
75,75,275,2004,Slasher,Perimeter Defender,Richard Jefferson,SF,NJN,82.0,82.0,6.8,13.6,1.6,0.364,12.0,0.516,0.519,4.4,5.7,0.763,1.3,4.3,5.7,1.6,3.8,1.1,0.3,2.4,2.7,18.5,18.1,0.573,0.118,0.42,4.1,13.3,8.7,18.7,1.6,0.7,13.0,22.8,6.5,4.4,11.0,0.168,1.9,0.4,2.3,3.4,9.9,0.416,0.109,0.103,0.254,11.0,34.1,0.118,0.1
76,76,282,2004,Versatile Scorer,No significant defensive role,Joe Johnson,SG,PHO,82.0,77.0,6.8,15.7,3.3,0.305,12.4,0.463,0.462,2.1,2.8,0.75,1.0,3.7,4.7,1.8,4.4,1.1,0.3,2.4,2.2,16.7,13.9,0.491,0.211,0.18,2.7,10.5,6.6,18.6,1.4,0.6,12.5,21.6,2.2,1.1,3.3,0.047,0.1,-1.4,-1.3,0.6,13.3,0.238,0.139,0.146,0.266,2.7,40.1,0.21099999999999997,0.0
77,77,285,2004,No significant offensive role,No significant defensive role,Damon Jones,PG,MIL,82.0,26.0,2.6,6.4,3.3,0.359,3.1,0.446,0.494,0.7,0.9,0.764,0.2,1.9,2.1,4.5,5.8,0.4,0.0,1.3,1.1,7.0,14.2,0.516,0.521,0.137,0.8,8.7,4.8,36.7,0.8,0.1,15.6,14.8,3.6,0.3,3.9,0.093,2.0,-1.9,0.0,1.0,19.2,0.105,0.038,0.095,0.24,0.0,27.500000000000004,0.522,0.2
78,78,286,2004,Versatile Scorer,Perimeter Defender,Eddie Jones,SG,MIA,81.0,81.0,5.8,14.3,5.9,0.37,8.4,0.437,0.486,3.4,4.1,0.835,0.5,3.3,3.8,2.0,3.2,1.1,0.4,1.6,2.8,17.3,16.7,0.538,0.414,0.288,1.5,10.6,6.0,16.1,1.7,0.9,9.0,22.5,6.2,3.0,9.1,0.146,2.2,0.2,2.5,3.4,17.0,0.138,0.088,0.119,0.24,1.4000000000000001,33.800000000000004,0.41500000000000004,0.1
79,79,294,2004,Creator/Facilitator,Perimeter Defender,Jason Kidd*,PG,NJN,67.0,66.0,5.5,14.3,4.4,0.321,9.9,0.411,0.433,3.1,3.7,0.827,1.3,5.1,6.4,2.9,9.2,1.8,0.2,3.2,1.6,15.5,19.7,0.485,0.306,0.26,4.1,16.5,10.3,44.8,2.7,0.4,16.7,24.6,2.8,4.4,7.2,0.141,3.4,1.3,4.7,4.2,15.9,0.214,0.048,0.123,0.31,0.0,10.6,0.30499999999999994,0.1
80,80,295,2004,No significant offensive role,Perimeter Defender,Andrei Kirilenko,PF,UTA,78.0,78.0,5.3,11.9,2.6,0.338,9.4,0.471,0.479,5.0,6.4,0.79,2.9,5.2,8.1,1.1,3.1,1.9,2.8,2.8,2.2,16.5,22.6,0.559,0.216,0.533,9.5,17.5,13.5,15.7,2.9,6.3,15.8,21.9,6.5,5.0,11.6,0.192,5.0,2.9,7.9,7.2,9.3,0.521,0.072,0.049,0.142,11.4,8.5,0.21599999999999997,0.2
81,81,296,2004,No significant offensive role,Perimeter Defender,Kerry Kittles,SG,NJN,82.0,82.0,5.3,11.7,3.4,0.351,8.3,0.493,0.503,1.3,1.7,0.787,0.7,3.3,4.0,2.1,2.5,1.5,0.5,1.2,1.8,13.1,14.7,0.526,0.288,0.142,2.3,11.2,6.8,12.9,2.4,1.1,8.5,18.4,3.1,4.5,7.6,0.128,0.4,1.2,1.6,2.6,14.3,0.282,0.047,0.101,0.283,4.3999999999999995,12.0,0.28700000000000014,0.1
82,82,311,2004,Versatile Scorer,No significant defensive role,Voshon Lenard,SG,DEN,73.0,70.0,5.4,12.8,4.0,0.367,8.8,0.447,0.479,2.0,2.5,0.791,0.6,2.1,2.7,1.5,2.1,0.8,0.2,1.4,2.4,14.2,13.5,0.512,0.31,0.195,2.3,7.9,5.1,11.6,1.4,0.4,9.1,21.9,2.8,1.2,4.0,0.086,0.0,-1.4,-1.4,0.3,16.1,0.175,0.066,0.109,0.34,0.0,37.7,0.31000000000000005,0.1
83,83,313,2004,Versatile Scorer,No significant defensive role,Rashard Lewis,SF,SEA,80.0,80.0,6.7,15.4,4.8,0.376,10.5,0.463,0.494,2.6,3.4,0.763,1.7,4.8,6.5,1.3,2.2,1.2,0.7,1.7,2.9,17.8,17.5,0.527,0.314,0.22,5.4,15.4,10.4,10.7,1.8,1.4,9.1,23.4,5.2,1.3,6.5,0.107,2.1,-1.2,1.0,2.2,14.3,0.174,0.203,0.124,0.186,4.7,34.5,0.31299999999999994,0.1
84,84,317,2004,No significant offensive role,No significant defensive role,Tyronn Lue,PG,ORL,76.0,69.0,4.1,9.4,2.8,0.383,6.6,0.453,0.489,1.3,1.7,0.771,0.3,2.1,2.5,2.6,4.2,0.8,0.1,1.6,2.4,10.5,12.6,0.518,0.293,0.183,1.2,8.0,4.5,22.7,1.4,0.2,13.8,17.4,2.7,-0.6,2.1,0.042,-0.5,-2.0,-2.5,-0.3,16.5,0.134,0.094,0.139,0.34,0.0,13.900000000000002,0.2929999999999999,0.1
85,85,320,2004,Versatile Scorer,No significant defensive role,Corey Maggette,SF,LAC,73.0,72.0,6.2,13.9,3.2,0.329,10.7,0.482,0.485,7.2,8.5,0.848,1.3,4.6,5.9,1.1,3.1,0.9,0.2,2.8,3.0,20.7,20.1,0.586,0.228,0.612,4.1,14.6,9.3,15.8,1.3,0.4,13.9,25.2,8.2,0.5,8.6,0.157,3.6,-1.5,2.1,2.7,12.7,0.354,0.078,0.073,0.267,5.800000000000001,7.8,0.22799999999999998,0.1
86,86,321,2004,No significant offensive role,Rebounding Specialist,Jamaal Magloire,C,NOH,82.0,82.0,4.7,9.9,0.0,0.0,9.9,0.474,0.473,4.3,5.7,0.751,3.3,7.1,10.3,0.4,1.0,0.5,1.2,2.5,3.4,13.6,16.5,0.551,0.001,0.581,10.7,24.4,17.4,5.5,0.8,2.8,16.5,20.0,3.9,3.7,7.6,0.131,-0.9,-0.7,-1.6,0.3,4.6,0.488,0.365,0.082,0.064,15.8,0.0,0.001000000000000112,0.2
87,87,322,2004,No significant offensive role,Perimeter Defender,Karl Malone*,PF,LAL,42.0,42.0,4.6,9.5,0.0,0.0,9.5,0.484,0.483,4.0,5.4,0.747,1.5,7.3,8.7,1.6,3.9,1.2,0.5,2.5,2.8,13.2,17.8,0.555,0.003,0.563,5.0,25.6,15.1,19.1,1.9,1.1,17.1,19.7,2.1,2.2,4.3,0.151,1.1,1.7,2.8,1.7,10.4,0.32,0.083,0.218,0.378,2.0,0.0,0.0010000000000000009,0.1
88,88,323,2004,Creator/Facilitator,No significant defensive role,Stephon Marbury,PG,TOT,81.0,81.0,7.4,17.1,3.4,0.318,13.7,0.46,0.463,4.4,5.4,0.817,0.7,2.5,3.2,2.9,8.9,1.6,0.1,3.1,2.1,20.2,20.4,0.519,0.198,0.315,2.1,7.2,4.6,40.1,2.1,0.2,13.6,25.8,7.4,1.7,9.1,0.134,4.1,-0.9,3.2,4.3,13.3,0.305,0.081,0.093,0.323,0.3,4.0,0.19799999999999995,0.1
89,89,326,2004,Versatile Scorer,Perimeter Defender,Shawn Marion,SF,PHO,79.0,79.0,7.5,17.0,3.4,0.34,13.6,0.465,0.474,2.9,3.4,0.851,2.7,6.6,9.3,1.4,2.7,2.1,1.3,2.0,2.6,19.0,19.9,0.513,0.198,0.2,7.5,18.7,13.1,11.7,2.7,2.4,9.7,22.7,5.3,3.8,9.1,0.135,3.0,0.6,3.6,4.6,11.7,0.286,0.142,0.219,0.155,7.7,43.0,0.19800000000000006,0.0
90,90,327,2004,No significant offensive role,Perimeter Defender,Donyell Marshall,PF,TOT,82.0,74.0,5.7,12.4,4.0,0.403,8.5,0.488,0.525,1.6,2.2,0.736,2.6,7.3,9.9,1.1,1.5,1.1,1.5,1.4,3.0,14.7,18.9,0.548,0.319,0.178,8.0,23.1,15.5,7.9,1.7,3.0,9.6,19.5,4.9,5.5,10.4,0.167,2.0,0.8,2.7,3.6,12.9,0.325,0.109,0.07,0.177,5.4,48.0,0.31899999999999995,0.1
91,91,331,2004,Versatile Scorer,Paint Protector,Kenyon Martin,PF,NJN,65.0,62.0,6.8,13.8,0.4,0.28,13.5,0.494,0.492,3.1,4.5,0.684,2.0,7.4,9.5,1.0,2.5,1.5,1.3,2.6,3.5,16.7,18.7,0.528,0.028,0.327,7.0,25.3,16.2,13.7,2.3,2.8,14.0,25.0,1.5,5.1,6.7,0.142,0.1,1.8,1.9,2.2,7.7,0.408,0.252,0.111,0.201,16.3,16.0,0.028000000000000025,0.1
92,92,333,2004,Versatile Scorer,No significant defensive role,Desmond Mason,SF,MIL,82.0,31.0,5.0,10.6,0.5,0.231,10.1,0.483,0.477,4.3,5.6,0.769,1.1,3.2,4.4,1.1,1.9,0.7,0.3,1.8,2.3,14.4,15.7,0.552,0.045,0.534,4.2,11.9,8.0,10.2,1.2,0.7,12.1,21.8,4.4,1.2,5.7,0.107,0.5,-0.9,-0.4,1.0,9.5,0.371,0.153,0.168,0.262,7.5,59.0,0.04599999999999993,0.1
93,93,338,2004,Pure Shooter/Stretcher,No significant defensive role,Walter McCarty,PF,BOS,77.0,23.0,2.6,6.8,4.8,0.374,2.0,0.42,0.519,0.8,1.1,0.756,0.4,2.7,3.1,1.3,1.6,0.9,0.3,1.2,2.3,7.9,10.9,0.541,0.7,0.157,1.7,12.5,7.2,10.6,2.0,0.9,14.0,15.6,1.3,1.6,2.9,0.073,-0.4,0.0,-0.4,0.7,20.5,0.086,0.052,0.059,0.103,2.3,33.6,0.7,0.2
94,94,345,2004,Creator/Facilitator,No significant defensive role,Tracy McGrady*,SG,ORL,67.0,67.0,9.7,23.4,7.7,0.339,15.7,0.455,0.473,5.9,7.5,0.796,1.4,4.6,6.0,2.0,5.5,1.4,0.6,2.7,1.9,28.0,25.3,0.526,0.328,0.319,3.9,13.3,8.5,28.3,1.8,1.1,9.1,33.2,8.1,0.4,8.4,0.151,7.6,-1.2,6.4,5.7,16.8,0.192,0.042,0.073,0.365,3.5999999999999996,4.3,0.32800000000000007,0.1
95,95,346,2004,No significant offensive role,No significant defensive role,Jeff McInnis,SG-PG,TOT,70.0,57.0,4.8,10.7,1.8,0.362,8.9,0.465,0.478,1.6,2.0,0.797,0.5,2.0,2.5,3.6,6.1,1.0,0.1,1.7,2.3,11.8,15.1,0.511,0.17,0.191,1.6,6.9,4.3,30.7,1.7,0.2,12.9,18.2,4.1,0.8,4.9,0.099,0.6,-1.0,-0.5,0.9,13.2,0.181,0.177,0.25,0.222,0.1,18.9,0.17000000000000004,0.0
96,96,349,2004,No significant offensive role,Perimeter Defender,Aaron McKie,SF,PHI,75.0,41.0,3.5,7.7,2.3,0.436,5.4,0.469,0.524,1.1,1.5,0.757,0.6,2.8,3.4,1.9,2.6,1.1,0.3,1.4,1.9,9.2,13.9,0.55,0.298,0.192,2.5,11.5,7.1,16.8,2.2,0.9,14.1,16.2,2.5,2.3,4.8,0.108,0.2,1.1,1.3,1.8,14.1,0.234,0.087,0.163,0.218,0.3,54.1,0.29800000000000004,0.1
97,97,356,2004,Slasher,No significant defensive role,Darius Miles,SF,TOT,79.0,56.0,4.6,9.5,0.5,0.175,9.0,0.502,0.489,1.6,2.4,0.642,1.4,3.1,4.5,1.3,2.1,0.8,0.8,1.6,2.1,10.9,16.1,0.514,0.053,0.256,6.2,13.6,9.9,14.0,1.8,2.1,13.4,21.5,1.9,1.7,3.6,0.083,0.4,0.0,0.4,1.3,8.2,0.444,0.162,0.13,0.211,14.299999999999999,30.0,0.05300000000000005,0.1
98,98,360,2004,Creator/Facilitator,Perimeter Defender,Andre Miller,PG,DEN,82.0,82.0,5.2,11.5,0.8,0.185,10.7,0.477,0.463,4.2,5.0,0.832,1.5,2.9,4.5,2.3,6.1,1.7,0.3,2.6,2.4,14.8,18.8,0.541,0.069,0.437,5.0,9.7,7.3,29.1,2.6,0.6,16.1,20.7,6.1,2.6,8.8,0.148,2.2,0.4,2.5,3.3,9.1,0.368,0.186,0.238,0.139,0.5,15.4,0.06899999999999995,0.1
99,99,361,2004,Slasher,Switchable Defender,Brad Miller,PF,SAC,72.0,53.0,5.2,10.2,0.5,0.316,9.6,0.521,0.518,3.6,4.6,0.778,2.7,7.7,10.3,2.2,4.3,0.9,1.2,2.0,3.4,14.1,19.4,0.579,0.052,0.45,8.5,23.3,16.1,18.5,1.3,2.3,14.1,17.6,7.1,3.0,10.0,0.184,2.0,1.0,3.1,3.4,10.0,0.364,0.152,0.119,0.313,6.2,2.6,0.052000000000000046,0.1
100,100,362,2004,No significant offensive role,No significant defensive role,Mike Miller,SF,MEM,65.0,65.0,4.2,9.5,3.3,0.372,6.2,0.474,0.503,1.6,2.2,0.723,0.6,2.7,3.3,2.2,3.6,0.9,0.2,1.6,2.5,11.1,14.9,0.532,0.349,0.229,2.7,11.2,6.9,22.1,1.8,0.6,13.6,20.0,2.5,1.4,3.9,0.107,0.8,-0.2,0.6,1.1,15.0,0.282,0.068,0.045,0.255,1.7999999999999998,12.1,0.3500000000000001,0.1
101,101,364,2004,Pure Shooter/Stretcher,Perimeter Defender,Reggie Miller*,SG,IND,80.0,80.0,3.3,7.4,4.2,0.401,3.3,0.485,0.551,1.8,2.1,0.885,0.2,2.1,2.4,3.4,3.1,0.8,0.1,0.9,1.2,10.0,16.1,0.6,0.562,0.278,0.9,9.0,4.9,19.1,1.6,0.4,9.3,15.4,6.0,2.9,8.9,0.189,2.5,0.9,3.5,3.1,20.1,0.082,0.047,0.062,0.246,0.2,28.4,0.563,0.2
102,102,365,2004,Slasher,Rebounding Specialist,Yao Ming*,C,HOU,82.0,82.0,6.5,12.5,0.0,0.0,12.5,0.523,0.522,4.4,5.4,0.809,2.4,6.6,9.0,0.6,1.5,0.3,1.9,2.5,3.3,17.5,21.9,0.586,0.002,0.435,9.1,22.4,16.1,9.3,0.4,4.5,14.3,25.3,6.5,4.8,11.4,0.202,1.7,1.1,2.8,3.2,7.1,0.322,0.367,0.211,0.099,10.100000000000001,0.0,0.0010000000000000009,0.1
103,103,366,2004,Versatile Scorer,Perimeter Defender,Cuttino Mobley,SG,HOU,80.0,80.0,5.8,13.5,5.3,0.39,8.3,0.448,0.501,2.2,2.7,0.811,0.5,4.0,4.5,1.4,3.2,1.3,0.4,2.3,2.2,15.8,14.1,0.535,0.389,0.201,1.5,11.2,6.6,14.7,1.8,0.8,13.3,20.1,3.4,4.3,7.6,0.114,0.5,0.9,1.4,2.8,15.8,0.208,0.088,0.109,0.206,1.7999999999999998,26.400000000000002,0.389,0.1
104,104,378,2004,No significant offensive role,No significant defensive role,Ronald Murray,PG,SEA,82.0,18.0,4.7,11.2,2.8,0.293,8.4,0.469,0.462,2.0,2.9,0.715,0.5,1.9,2.5,1.4,2.5,1.0,0.3,1.8,1.9,12.4,15.4,0.497,0.25,0.257,2.6,9.2,5.9,18.5,2.1,1.0,12.8,26.7,1.2,0.5,1.7,0.04,0.1,-1.4,-1.2,0.4,13.5,0.267,0.113,0.137,0.234,4.9,33.6,0.249,0.1
105,105,390,2004,No significant offensive role,No significant defensive role,Steve Nash*,PG,DAL,78.0,78.0,5.1,10.8,3.3,0.405,7.5,0.498,0.531,2.9,3.2,0.916,0.8,2.2,3.0,3.3,8.8,0.9,0.1,2.7,1.8,14.5,20.5,0.59,0.304,0.297,2.4,7.4,4.8,38.3,1.3,0.2,17.9,19.5,8.9,-0.1,8.8,0.162,4.7,-2.2,2.5,3.0,14.4,0.226,0.127,0.138,0.205,0.0,5.4,0.30400000000000005,0.1
106,106,391,2004,No significant offensive role,No significant defensive role,Rasho Nesterović,C,SAS,82.0,82.0,4.0,8.5,0.0,,8.5,0.469,0.469,0.7,1.4,0.474,3.1,4.6,7.7,1.1,1.4,0.6,2.0,1.3,3.0,8.7,15.3,0.473,0.0,0.163,12.4,17.6,15.0,8.4,1.2,5.1,12.5,16.8,1.6,5.6,7.2,0.147,-1.1,2.2,1.1,1.9,8.0,0.33,0.291,0.219,0.16,5.8999999999999995,,0.0,0.1
