,level_0,index,Season,Player,Player ranked,Pos,Pos ranked,Team,Team ranked,G,G ranked,GS,GS ranked,FG,FG ranked,FGA,FGA ranked,3PA,3PA ranked,3P%,3P% ranked,2PA,2PA ranked,2P%,2P% ranked,eFG%,eFG% ranked,FT,FT ranked,FTA,FTA ranked,FT%,FT% ranked,ORB,ORB ranked,DRB,DRB ranked,TRB,TRB ranked,AST/TOV,AST/TOV ranked,AST,AST ranked,STL,STL ranked,BLK,BLK ranked,TOV,TOV ranked,PF,PF ranked,PTS,PTS ranked,PER,PER ranked,TS%,TS% ranked,3PAr,3PAr ranked,FTr,FTr ranked,ORB%,ORB% ranked,DRB%,DRB% ranked,TRB%,TRB% ranked,AST%,AST% ranked,STL%,STL% ranked,BLK%,BLK% ranked,TOV%,TOV% ranked,USG%,USG% ranked,OWS,OWS ranked,DWS,DWS ranked,WS,WS ranked,WS/48,WS/48 ranked,OBPM,OBPM ranked,DBPM,DBPM ranked,BPM,BPM ranked,VORP,VORP ranked,Average distance (ft.) of FGA,Average distance (ft.) of FGA ranked,%FGA 0-3,%FGA 0-3 ranked,%FGA 3-10,%FGA 3-10 ranked,%FGA 10-16,%FGA 10-16 ranked,%FGA 16-3P,%FGA 16-3P ranked,%FGA,%FGA ranked,%3PA,%3PA ranked,%FGA 3P,%FGA 3P ranked,std_areas_FGA,std_areas_FGA ranked
36,36,134,2014,Darren Collison,5,PG,5,LAC,5,80.0,3,35.0,8,4.1,8,8.7,8,2.4,7,0.376,3,6.3,7,0.501,4,0.518,4,2.4,5,2.8,6,0.857,2,0.6,7,1.8,10,2.4,10,2.2,2,3.7,3,1.2,3,0.2,8,1.7,6,1.9,8,11.4,7,16.2,5,0.575,3,0.272,5,0.323,4,2.6,6,7.3,10,5.0,9,21.9,3,2.2,2,0.6,8,14.3,3,19.7,6,3.8,3,2.0,6,5.9,4,0.136,3,1.1,4,0.4,4,1.5,3,1.8,4,14.0,5,0.275,6,0.089,9,0.138,3,0.225,3,1.0,8,38.6,2,0.273,5,0.1,7
37,37,136,2014,Mike Conley,5,PG,5,MEM,5,73.0,6,73.0,4,6.3,3,14.1,3,4.0,3,0.361,4,10.1,4,0.484,5,0.5,6,3.1,4,3.8,4,0.815,4,0.6,7,2.4,9,2.9,9,2.9,1,6.0,2,1.5,2,0.2,8,2.1,4,1.9,8,17.2,3,20.0,2,0.545,5,0.283,5,0.268,6,2.0,8,8.4,9,5.2,9,30.1,2,2.4,2,0.4,9,11.5,7,24.6,3,5.5,2,2.7,4,8.2,2,0.161,2,3.4,1,0.3,4,3.8,1,3.6,1,13.5,5,0.266,6,0.184,4,0.069,7,0.198,5,0.2,9,16.8,6,0.2829999999999999,5,0.1,7
38,38,139,2014,DeMarcus Cousins,5,C,5,SAC,5,71.0,7,71.0,5,8.3,1,16.8,1,0.1,9,0.0,10,16.7,1,0.499,4,0.496,6,6.1,1,8.4,1,0.726,8,3.1,1,8.6,1,11.7,1,0.8,9,2.9,5,1.5,2,1.3,2,3.5,1,3.8,1,22.7,1,26.1,1,0.555,4,0.006,9,0.5,1,10.6,2,30.5,1,20.4,1,17.8,4,2.4,2,3.2,2,14.7,3,32.7,1,4.1,2,3.8,2,7.9,2,0.166,2,3.6,1,1.6,1,5.2,1,4.2,1,7.9,9,0.359,3,0.324,1,0.088,5,0.223,4,7.3,3,0.0,10,0.006000000000000005,9,0.1,7
39,39,142,2014,Jamal Crawford,5,SG,5,LAC,5,69.0,8,24.0,9,6.1,3,14.7,2,6.5,1,0.361,4,8.2,6,0.46,7,0.496,6,4.0,2,4.7,2,0.866,1,0.5,8,1.8,10,2.3,10,1.6,5,3.2,4,0.9,6,0.2,8,2.0,4,1.7,9,18.6,2,17.3,4,0.556,4,0.441,2,0.318,4,1.9,8,6.4,10,4.2,10,17.4,4,1.4,7,0.4,9,10.5,8,27.2,2,3.8,3,1.5,8,5.3,5,0.122,4,3.0,2,-1.4,9,1.6,3,1.9,4,18.0,1,0.108,10,0.11,7,0.109,4,0.232,3,0.3,9,20.599999999999998,5,0.44099999999999995,2,0.1,7
40,40,154,2014,Stephen Curry,5,PG,5,GSW,5,78.0,4,78.0,3,8.4,1,17.7,1,7.9,1,0.424,1,9.8,4,0.509,3,0.566,1,3.9,2,4.5,3,0.885,1,0.6,7,3.7,5,4.3,6,2.2,2,8.5,1,1.6,1,0.2,8,3.8,1,2.5,4,24.0,1,24.1,1,0.61,1,0.445,2,0.252,6,1.8,8,10.9,7,6.4,8,39.9,1,2.2,2,0.4,9,16.1,2,28.3,1,9.3,1,4.0,2,13.4,1,0.225,1,6.3,1,1.1,2,7.4,1,6.7,1,18.1,1,0.139,9,0.095,8,0.077,7,0.245,3,0.4,9,11.5,7,0.44399999999999995,2,0.1,7
41,41,159,2014,Anthony Davis,5,PF,5,NOP,5,67.0,8,66.0,5,7.8,1,15.0,2,0.1,9,0.222,8,14.9,1,0.522,3,0.52,4,5.2,1,6.6,1,0.791,5,3.1,1,7.0,1,10.0,1,1.0,8,1.6,8,1.3,3,2.8,1,1.6,6,3.0,2,20.8,1,26.5,1,0.582,2,0.009,9,0.438,2,10.0,2,23.3,2,16.6,2,8.0,8,2.0,3,6.7,1,8.3,10,25.2,2,7.2,1,3.2,3,10.4,1,0.212,1,4.0,1,0.8,3,4.8,1,4.0,1,8.3,9,0.396,2,0.207,3,0.18,2,0.208,4,15.9,1,66.7,1,0.009000000000000119,9,0.1,7
42,42,161,2014,Glen Davis,5,PF,5,TOT,5,68.0,8,44.0,8,4.0,8,8.7,8,0.2,8,0.364,4,8.6,5,0.459,7,0.46,9,1.4,8,2.0,8,0.693,9,1.6,3,3.6,6,5.2,5,1.0,8,1.1,9,0.9,6,0.4,5,1.1,9,2.3,6,9.4,9,13.1,8,0.491,10,0.019,8,0.231,7,7.4,3,16.4,4,11.9,4,7.8,9,1.8,4,1.4,4,10.4,8,19.9,6,0.2,10,1.8,7,2.0,9,0.058,9,-2.2,10,-0.3,6,-2.5,10,-0.2,10,11.1,7,0.278,5,0.187,4,0.157,2,0.359,1,1.3,7,9.1,8,0.019000000000000017,8,0.1,7
43,43,176,2014,Luol Deng,5,SF,5,TOT,5,63.0,9,63.0,6,5.9,4,13.7,3,3.0,5,0.302,7,10.7,3,0.468,7,0.465,9,3.4,3,4.3,3,0.791,5,1.6,3,4.2,4,5.7,4,1.6,5,2.9,5,1.0,5,0.1,10,1.8,5,1.8,9,16.0,3,15.2,6,0.517,8,0.22,7,0.312,4,5.0,4,13.4,5,9.2,5,14.6,5,1.5,6,0.3,9,10.4,8,22.3,5,2.2,7,2.3,5,4.5,6,0.098,6,0.6,5,-0.1,6,0.4,5,1.4,5,12.8,6,0.265,6,0.172,5,0.099,5,0.244,3,1.7000000000000002,7,32.300000000000004,3,0.21999999999999997,7,0.1,7
44,44,179,2014,DeMar DeRozan,5,SG,5,TOR,5,79.0,4,79.0,2,7.6,1,17.8,1,2.7,6,0.305,7,15.2,1,0.451,8,0.452,9,6.6,1,8.0,1,0.824,3,0.6,7,3.7,5,4.3,6,1.8,4,4.0,3,1.1,4,0.4,5,2.2,3,2.5,4,22.7,1,18.4,3,0.532,6,0.149,7,0.448,1,2.0,8,11.3,7,6.6,7,18.9,4,1.5,6,0.7,7,9.5,9,28.0,1,5.8,1,3.0,3,8.8,2,0.141,3,1.9,3,-0.3,6,1.7,3,2.8,2,14.2,5,0.153,9,0.154,5,0.182,1,0.362,1,2.8000000000000003,6,43.3,2,0.14900000000000002,7,0.1,7
45,45,180,2014,Boris Diaw,5,PF,5,SAS,5,79.0,4,24.0,9,3.8,8,7.3,9,1.4,7,0.402,1,5.9,8,0.549,2,0.559,2,0.9,10,1.2,10,0.739,7,0.9,5,3.2,7,4.1,6,1.9,3,2.8,5,0.6,9,0.4,5,1.5,7,1.8,9,9.1,9,14.1,7,0.578,3,0.193,7,0.159,9,4.4,4,13.8,5,9.3,5,16.3,5,1.1,9,1.2,5,16.3,2,17.0,8,2.3,6,2.6,4,4.9,5,0.12,4,0.4,5,0.9,2,1.3,4,1.6,5,10.8,7,0.324,4,0.267,2,0.066,7,0.15,6,0.8999999999999999,8,18.8,6,0.19299999999999995,7,0.1,7
46,46,186,2014,Goran Dragić,5,SG,5,PHO,5,76.0,5,75.0,4,7.3,2,14.4,2,3.9,4,0.408,1,10.4,3,0.542,2,0.561,1,4.2,2,5.5,1,0.76,7,0.9,5,2.3,9,3.2,8,2.1,3,5.9,2,1.4,2,0.3,7,2.8,2,2.7,3,20.3,1,21.4,1,0.604,1,0.274,5,0.381,2,2.9,6,7.4,10,5.2,9,28.1,2,2.0,3,0.6,8,14.3,3,24.5,3,8.4,1,2.0,6,10.3,1,0.186,1,4.1,1,-0.2,6,3.9,1,4.0,1,12.1,6,0.349,3,0.12,7,0.129,3,0.128,7,0.8999999999999999,8,20.1,5,0.274,5,0.1,7
47,47,187,2014,Andre Drummond,5,C,5,DET,5,81.0,2,81.0,1,5.9,4,9.5,7,0.0,10,0.0,10,9.5,4,0.625,1,0.623,1,1.7,7,4.0,4,0.418,10,5.4,1,7.8,1,13.2,1,0.3,10,0.4,10,1.2,3,1.6,1,1.4,8,3.4,1,13.5,5,22.6,1,0.599,1,0.003,9,0.427,2,17.5,1,27.7,1,22.3,1,2.2,10,2.0,3,4.0,1,10.7,8,16.7,8,6.4,1,3.5,2,9.9,1,0.182,1,2.0,2,-0.6,7,1.4,4,2.3,3,1.9,10,0.814,1,0.172,5,0.01,10,0.001,10,25.6,1,0.0,10,0.0030000000000000027,9,0.3,1
48,48,189,2014,Tim Duncan*,5,C,5,SAS,5,74.0,6,74.0,4,6.0,3,12.2,4,0.1,9,0.0,10,12.2,2,0.493,5,0.49,6,3.1,4,4.3,3,0.731,8,2.1,3,7.6,1,9.7,1,1.4,6,3.0,4,0.6,9,1.9,1,2.1,4,1.8,9,15.1,4,21.3,2,0.535,6,0.006,9,0.349,3,8.6,2,28.3,1,18.8,1,16.0,5,1.0,9,4.6,1,13.2,4,25.2,2,2.8,5,4.6,1,7.4,3,0.164,2,1.2,4,2.1,1,3.3,2,2.9,2,9.0,8,0.321,4,0.296,2,0.111,4,0.265,2,4.6,4,0.0,10,0.007000000000000006,9,0.1,7
49,49,190,2014,Mike Dunleavy,5,SF,5,CHI,5,82.0,1,61.0,6,4.1,8,9.4,7,4.0,3,0.38,3,5.5,8,0.467,7,0.51,5,1.7,7,2.0,8,0.854,2,0.6,7,3.6,6,4.2,6,1.8,4,2.3,6,0.8,7,0.6,3,1.3,8,2.0,8,11.3,7,12.6,9,0.549,5,0.419,3,0.212,8,2.1,8,13.0,6,7.6,6,12.3,6,1.3,8,1.4,4,11.3,7,17.0,8,2.4,6,4.1,1,6.5,3,0.121,4,-0.3,7,1.1,2,0.8,5,1.8,4,17.6,1,0.176,9,0.065,10,0.056,8,0.286,2,0.8,8,17.299999999999997,6,0.41700000000000004,3,0.1,7
50,50,191,2014,Kevin Durant,5,SF,5,OKC,5,81.0,2,81.0,1,10.5,1,20.8,1,6.1,1,0.391,2,14.8,1,0.549,2,0.56,1,8.7,1,9.9,1,0.873,1,0.7,7,6.7,1,7.4,3,1.6,5,5.5,2,1.3,3,0.7,3,3.5,1,2.1,7,32.0,1,29.8,1,0.635,1,0.291,5,0.477,1,2.2,7,18.6,3,10.8,4,26.7,2,1.7,5,1.5,3,12.2,6,33.0,1,14.8,1,4.4,1,19.2,1,0.295,1,8.8,1,1.4,2,10.2,1,9.6,1,13.8,5,0.223,7,0.15,5,0.191,1,0.145,7,8.799999999999999,2,5.3,9,0.2909999999999999,5,0.0,10
51,51,194,2014,Monta Ellis,5,SG,5,DAL,5,82.0,1,82.0,1,7.0,2,15.6,2,2.5,6,0.33,6,13.0,1,0.474,6,0.478,8,4.1,2,5.2,2,0.788,5,0.5,8,3.1,7,3.6,7,1.8,4,5.7,2,1.7,1,0.3,7,3.2,1,2.4,5,19.0,2,16.8,4,0.532,6,0.164,7,0.336,4,1.5,9,9.8,8,5.6,9,24.8,3,2.4,2,0.6,8,15.2,3,26.0,2,2.8,5,2.1,5,4.9,5,0.078,7,0.3,6,-0.5,7,-0.3,7,1.3,5,11.8,7,0.317,4,0.16,5,0.103,5,0.257,2,1.5,7,23.0,5,0.16300000000000003,7,0.1,7
52,52,201,2014,Tyreke Evans,5,SF,5,NOP,5,72.0,7,22.0,9,5.4,5,12.5,4,1.3,8,0.221,9,11.1,3,0.461,7,0.448,10,3.3,3,4.3,3,0.771,6,1.1,5,3.7,5,4.7,5,2.1,3,5.0,2,1.2,3,0.3,7,2.4,3,2.2,7,14.5,4,18.4,3,0.504,9,0.106,8,0.346,3,4.3,5,15.4,5,9.8,5,30.4,2,2.2,2,0.9,6,14.5,3,27.1,2,1.8,7,1.3,8,3.1,8,0.073,8,1.3,3,-0.7,8,0.6,5,1.3,5,7.0,9,0.565,1,0.211,3,0.037,10,0.081,9,0.4,9,22.1,5,0.1060000000000001,8,0.2,2
53,53,202,2014,Kenneth Faried,5,PF,5,DEN,5,80.0,3,77.0,3,5.6,4,10.3,6,0.0,10,0.0,10,10.2,4,0.547,2,0.545,2,2.5,5,3.9,4,0.65,9,3.0,1,5.6,3,8.6,2,0.7,10,1.2,9,0.9,6,0.9,2,1.7,6,2.4,5,13.7,5,19.8,2,0.573,3,0.004,9,0.379,2,11.8,1,22.2,2,16.9,1,7.5,9,1.6,5,2.3,3,12.4,6,21.3,6,4.0,3,2.5,4,6.5,3,0.144,3,1.2,4,-0.3,6,1.0,4,1.6,5,5.0,10,0.517,1,0.338,1,0.082,6,0.06,10,16.2,1,0.0,10,0.0030000000000001137,9,0.2,2
54,54,205,2014,Derrick Favors,5,PF,5,UTA,5,73.0,6,73.0,4,5.3,5,10.2,6,0.0,10,0.0,10,10.2,4,0.523,3,0.522,4,2.6,5,3.9,4,0.669,9,2.7,2,6.0,2,8.7,2,0.7,10,1.2,9,1.0,5,1.5,1,1.8,5,3.2,1,13.3,5,19.0,3,0.556,4,0.001,10,0.38,2,10.1,2,23.7,2,16.7,2,7.3,9,1.8,4,3.8,1,12.9,5,20.8,6,2.9,5,2.3,5,5.1,5,0.112,5,0.0,7,0.1,5,0.1,6,1.2,6,6.1,10,0.479,2,0.262,2,0.181,2,0.076,9,11.4,2,0.0,10,0.002000000000000113,9,0.2,2
55,55,207,2014,Raymond Felton,5,PG,5,NYK,5,65.0,8,65.0,5,3.7,8,9.4,7,3.0,5,0.318,7,6.4,7,0.431,9,0.446,10,1.4,8,1.9,8,0.721,8,0.8,6,2.2,9,3.0,8,2.8,1,5.6,2,1.2,3,0.4,5,2.0,4,2.4,5,9.7,8,12.9,8,0.476,10,0.321,4,0.201,8,3.1,6,8.6,9,5.7,8,28.1,2,2.1,3,1.2,5,16.3,2,18.2,7,1.1,8,1.1,9,2.2,9,0.053,9,-0.5,8,-0.7,8,-1.2,8,0.4,8,14.6,4,0.245,6,0.132,6,0.081,6,0.222,4,0.0,10,18.5,6,0.31999999999999995,4,0.1,7
56,56,211,2014,Randy Foye,5,SG,5,DEN,5,81.0,2,78.0,3,4.5,6,10.8,6,6.1,1,0.38,3,4.7,9,0.456,8,0.521,4,1.9,6,2.3,7,0.849,2,0.4,9,2.4,9,2.9,9,1.9,3,3.5,4,0.8,7,0.5,4,1.8,5,2.5,4,13.2,6,13.3,8,0.558,4,0.569,1,0.211,8,1.6,9,8.5,9,5.0,9,17.7,4,1.3,8,1.2,5,13.2,4,18.8,7,3.3,4,1.3,8,4.6,6,0.089,7,0.9,5,-0.3,6,0.5,5,1.6,5,18.8,1,0.145,9,0.094,8,0.04,9,0.152,6,0.5,9,17.1,6,0.5690000000000001,1,0.2,2
57,57,216,2014,Enes Freedom,5,C,5,UTA,5,80.0,3,37.0,8,5.2,5,10.7,6,0.0,10,0.0,10,10.7,3,0.492,5,0.491,6,1.9,6,2.6,6,0.73,8,2.8,2,4.7,3,7.5,2,0.5,10,0.9,10,0.4,10,0.5,4,1.8,5,2.9,2,12.3,6,15.6,5,0.523,7,0.001,10,0.239,7,11.6,1,20.9,2,16.1,2,6.4,9,0.7,10,1.5,3,13.3,4,23.3,4,1.3,8,0.9,9,2.2,9,0.05,9,-1.2,9,-2.4,10,-3.6,10,-0.9,10,7.4,9,0.392,2,0.283,2,0.171,2,0.154,6,5.0,4,0.0,10,0.0,10,0.1,7
58,58,218,2014,Channing Frye,5,PF,5,PHO,5,82.0,1,82.0,1,4.1,8,9.5,7,5.3,2,0.37,4,4.2,10,0.509,3,0.535,3,1.0,9,1.2,10,0.821,3,0.9,5,4.2,4,5.1,5,1.1,8,1.2,9,0.7,8,0.8,3,1.1,9,3.0,2,11.1,7,13.2,8,0.555,4,0.555,1,0.122,10,3.6,5,16.6,4,10.1,4,6.4,9,1.3,8,2.1,3,9.8,9,17.3,8,2.9,5,2.4,4,5.3,5,0.109,5,0.4,5,0.3,4,0.7,5,1.6,5,19.0,1,0.117,10,0.093,8,0.068,7,0.166,6,2.4,6,9.5,8,0.5559999999999999,1,0.2,2
59,59,222,2014,Marc Gasol,5,C,5,MEM,5,59.0,9,59.0,6,5.7,4,12.1,4,0.2,8,0.182,9,11.9,2,0.477,6,0.474,8,3.1,4,4.1,4,0.768,6,1.4,4,5.8,2,7.2,3,1.9,3,3.6,4,1.0,5,1.3,2,1.9,4,2.5,4,14.6,4,18.2,3,0.526,7,0.015,9,0.339,4,5.0,4,20.5,3,12.7,3,17.7,4,1.6,5,3.2,2,12.0,6,21.7,5,2.6,5,3.1,3,5.6,4,0.137,3,1.1,4,2.0,1,3.0,2,2.5,2,10.6,8,0.188,8,0.3,1,0.269,1,0.228,3,3.2,5,0.0,10,0.015000000000000013,9,0.1,7
60,60,224,2014,Pau Gasol*,5,C,5,LAL,5,60.0,9,60.0,6,7.1,2,14.8,2,0.2,8,0.286,8,14.5,1,0.483,6,0.482,7,3.1,4,4.2,3,0.736,8,2.1,3,7.6,1,9.7,1,1.4,6,3.4,4,0.5,10,1.5,1,2.4,3,2.1,7,17.4,3,19.3,2,0.522,7,0.016,8,0.287,5,7.0,3,25.9,1,16.4,2,18.7,4,0.7,10,3.5,1,12.4,6,26.4,2,1.3,8,1.7,7,3.0,8,0.076,7,1.0,4,0.2,4,1.2,4,1.5,5,9.1,8,0.251,6,0.341,1,0.182,1,0.21,4,4.9,4,7.1,9,0.016000000000000014,8,0.1,7
61,61,225,2014,Rudy Gay,5,SF,5,TOT,5,73.0,6,73.0,4,7.4,2,16.2,1,2.7,6,0.33,6,13.5,1,0.481,6,0.483,7,4.4,1,5.3,1,0.822,3,1.5,4,4.4,4,6.0,4,0.9,9,2.9,5,1.3,3,0.8,3,3.1,1,2.3,6,20.0,2,18.3,3,0.54,6,0.167,7,0.328,4,5.0,4,14.8,5,9.8,5,15.1,5,1.9,4,1.8,3,14.2,4,27.6,1,2.3,6,2.5,4,4.8,6,0.091,7,1.8,3,0.0,5,1.7,3,2.4,3,11.7,7,0.248,6,0.228,3,0.166,2,0.191,5,7.3999999999999995,3,21.3,5,0.16700000000000004,7,0.0,10
62,62,229,2014,Paul George,5,SF,5,IND,5,80.0,3,80.0,2,7.2,2,17.0,1,6.3,1,0.364,4,10.8,3,0.458,8,0.49,6,5.0,1,5.8,1,0.864,1,0.8,6,6.0,2,6.8,3,1.2,7,3.5,4,1.9,1,0.3,7,2.8,2,2.5,4,21.7,1,20.1,2,0.555,4,0.367,4,0.341,3,2.6,6,17.7,3,10.5,4,17.9,4,2.7,1,0.6,8,12.5,5,28.3,1,4.4,2,6.4,1,10.8,1,0.178,1,2.7,2,2.1,1,4.9,1,5.0,1,15.8,3,0.208,7,0.084,9,0.15,2,0.191,5,5.5,3,19.2,6,0.367,4,0.1,7
63,63,230,2014,Taj Gibson,5,PF,5,CHI,5,82.0,1,8.0,10,5.2,5,10.9,6,0.1,9,0.0,10,10.8,3,0.483,6,0.479,8,2.6,5,3.4,5,0.751,7,2.4,2,4.4,4,6.8,3,0.6,10,1.1,9,0.5,10,1.4,1,1.8,5,2.5,4,13.0,6,16.0,5,0.524,7,0.008,9,0.314,4,9.8,2,17.1,4,13.5,3,7.3,9,0.9,10,3.7,1,12.8,5,23.0,4,1.4,8,4.4,1,5.7,4,0.117,5,-1.3,9,0.4,4,-1.0,8,0.6,8,8.5,9,0.383,3,0.194,4,0.221,1,0.194,5,10.9,2,28.599999999999998,4,0.008000000000000007,9,0.1,7
64,64,237,2014,Eric Gordon,5,SG,5,NOP,5,64.0,8,64.0,6,5.6,4,12.8,4,4.0,3,0.391,2,8.7,5,0.456,8,0.498,6,2.7,4,3.5,5,0.785,6,0.5,8,2.1,9,2.6,9,1.6,5,3.3,4,1.2,3,0.2,8,2.1,4,1.8,9,15.4,4,14.9,6,0.54,6,0.316,4,0.273,6,1.7,9,7.7,10,4.7,10,16.6,4,1.9,4,0.5,8,12.8,5,23.2,4,2.0,7,0.5,10,2.5,9,0.058,9,1.0,4,-1.4,9,-0.5,7,0.8,7,13.3,6,0.308,5,0.154,5,0.058,8,0.163,6,0.6,8,14.299999999999999,7,0.31699999999999995,4,0.1,7
65,65,238,2014,Marcin Gortat,5,C,5,WAS,5,81.0,2,80.0,2,5.6,4,10.4,6,0.0,10,1.0,1,10.4,3,0.541,2,0.542,2,1.9,6,2.8,6,0.686,9,2.5,2,7.0,1,9.5,1,1.1,8,1.7,7,0.5,10,1.5,1,1.6,6,2.5,4,13.2,6,17.6,3,0.568,3,0.001,10,0.273,6,8.7,2,25.1,1,16.7,2,8.4,8,0.8,10,3.8,1,11.8,7,18.2,7,4.1,2,4.0,2,8.1,2,0.146,3,0.2,6,0.6,3,0.8,5,1.8,4,6.7,9,0.39,2,0.32,1,0.215,1,0.073,9,5.800000000000001,3,0.0,10,0.002000000000000113,9,0.2,2
66,66,245,2014,Danny Green,5,SG,5,SAS,5,68.0,8,59.0,6,3.2,9,7.4,9,4.7,2,0.415,1,2.8,10,0.46,7,0.562,1,0.7,10,0.9,10,0.794,5,0.4,9,3.0,7,3.4,8,1.4,6,1.5,8,1.0,5,0.9,2,1.1,9,1.6,10,9.1,9,13.9,7,0.58,2,0.63,1,0.125,10,1.8,8,13.4,5,7.8,6,8.9,8,2.0,3,2.7,2,12.5,5,16.7,8,1.4,8,2.8,3,4.2,6,0.122,4,1.2,4,2.0,1,3.2,2,2.2,3,19.2,1,0.125,10,0.079,9,0.063,8,0.103,8,0.8,8,33.300000000000004,3,0.63,1,0.2,2
67,67,247,2014,Gerald Green,5,SG,5,PHO,5,82.0,1,48.0,7,5.5,4,12.3,4,6.2,1,0.4,2,6.0,8,0.492,5,0.547,2,2.4,5,2.8,6,0.848,2,0.6,7,2.8,8,3.4,8,0.8,9,1.5,8,0.9,6,0.5,4,1.8,5,2.7,3,15.8,4,16.5,4,0.585,2,0.507,1,0.229,7,2.3,7,10.9,7,6.6,7,8.6,8,1.5,6,1.4,4,11.6,7,23.6,3,4.2,2,1.9,6,6.1,4,0.126,4,2.0,2,-0.6,7,1.4,4,2.0,3,18.0,1,0.143,9,0.059,10,0.122,4,0.169,6,6.3,3,26.900000000000002,4,0.507,1,0.2,2
68,68,248,2014,Jeff Green,5,SF,5,BOS,5,82.0,1,82.0,1,5.9,4,14.3,2,4.8,2,0.341,6,9.5,4,0.448,9,0.469,8,3.5,3,4.3,3,0.795,5,0.7,7,4.0,5,4.6,5,0.8,9,1.7,7,0.7,8,0.6,3,2.0,4,2.2,7,16.9,3,13.1,8,0.52,8,0.338,4,0.304,5,2.1,8,13.6,5,7.7,6,8.4,8,1.0,9,1.3,4,11.1,8,23.6,3,1.3,8,2.0,6,3.3,7,0.057,9,-0.2,7,-1.3,9,-1.5,9,0.3,9,14.6,4,0.244,7,0.148,5,0.088,5,0.182,5,4.3999999999999995,4,27.0,4,0.3380000000000001,4,0.1,7
69,69,251,2014,Blake Griffin,5,PF,5,LAC,5,80.0,3,80.0,2,9.0,1,17.0,1,0.6,8,0.273,8,16.4,1,0.537,2,0.533,3,6.0,1,8.4,1,0.715,8,2.4,2,7.1,1,9.5,1,1.4,6,3.9,3,1.2,3,0.6,3,2.8,2,3.3,1,24.1,1,23.9,1,0.583,2,0.032,8,0.496,1,7.7,3,21.2,2,14.7,2,19.2,3,1.6,5,1.4,4,11.9,6,29.0,1,8.1,1,4.1,1,12.2,1,0.205,1,3.8,1,0.7,3,4.5,1,4.7,1,8.8,8,0.407,2,0.218,3,0.076,7,0.267,2,14.2,1,36.4,3,0.03200000000000003,8,0.1,7
70,70,261,2014,James Harden,5,SG,5,HOU,5,73.0,6,73.0,4,7.5,1,16.5,1,6.6,1,0.366,4,9.9,4,0.515,3,0.529,3,7.9,1,9.1,1,0.866,1,0.8,6,3.9,5,4.7,5,1.7,4,6.1,1,1.6,1,0.4,5,3.6,1,2.4,5,25.4,1,23.5,1,0.618,1,0.401,3,0.552,1,2.6,6,10.7,7,6.9,7,27.3,2,2.1,3,0.8,6,15.0,3,27.8,1,10.1,1,2.7,4,12.8,1,0.221,1,5.4,1,0.2,4,5.6,1,5.3,1,14.8,4,0.273,6,0.122,7,0.079,6,0.125,8,3.9,5,6.6000000000000005,9,0.401,3,0.1,7
71,71,262,2014,Maurice Harkless,5,SF,5,ORL,5,80.0,3,41.0,8,2.8,10,6.0,10,1.9,7,0.383,3,4.1,10,0.502,4,0.525,4,1.1,9,1.8,8,0.594,10,0.9,5,2.4,9,3.3,8,0.9,9,1.0,10,1.2,3,0.6,3,1.1,9,1.8,9,7.4,10,11.8,9,0.542,6,0.319,4,0.296,5,4.0,5,11.4,7,7.7,6,6.4,9,2.5,1,2.0,3,13.6,4,14.8,9,0.6,9,2.1,5,2.8,8,0.068,8,-1.5,9,1.1,2,-0.4,7,0.8,7,11.0,7,0.474,2,0.112,7,0.017,10,0.079,9,12.8,1,52.6,2,0.31800000000000006,4,0.2,2
72,72,269,2014,Tobias Harris,5,PF,5,ORL,5,61.0,9,36.0,8,5.4,5,11.7,5,2.1,7,0.254,8,9.7,4,0.508,3,0.486,7,3.2,3,4.0,4,0.807,4,1.4,4,5.5,3,7.0,3,1.0,8,1.3,9,0.7,8,0.4,5,1.3,8,2.3,6,14.6,4,16.5,4,0.542,6,0.176,7,0.341,3,5.4,4,20.6,2,13.0,3,7.7,9,1.1,9,1.0,5,8.7,10,22.2,5,2.4,6,1.7,7,4.1,7,0.107,5,0.0,7,-0.7,8,-0.7,7,0.6,8,11.6,7,0.293,5,0.203,3,0.113,4,0.215,4,4.2,4,55.60000000000001,1,0.17600000000000005,7,0.1,7
73,73,271,2014,Spencer Hawes,5,C,5,TOT,5,80.0,3,78.0,3,5.0,6,11.0,5,3.9,4,0.416,1,7.2,6,0.478,6,0.529,3,1.5,8,1.9,8,0.783,6,1.6,3,6.6,2,8.3,2,1.4,6,3.0,4,0.6,9,1.2,2,2.2,3,3.0,2,13.2,6,15.7,5,0.554,5,0.349,4,0.172,9,5.6,3,24.2,2,14.6,2,15.8,5,0.9,10,3.1,2,15.4,2,19.6,6,2.2,7,2.3,5,4.5,6,0.088,7,0.3,6,0.2,4,0.6,5,1.6,5,13.1,6,0.277,6,0.206,3,0.101,5,0.067,9,2.8000000000000003,6,7.1,9,0.349,4,0.1,7
