,level_0,index,Season,Offensive Profile,Defensive Profile,Player,Pos,Team,G,GS,FG,FGA,3PA,3P%,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST/TOV,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Average distance (ft.) of FGA,%FGA 0-3,%FGA 3-10,%FGA 10-16,%FGA 16-3P,%FGA,%3PA,%FGA 3P,std_areas_FGA
53,53,203,2005,Slasher,Perimeter Defender,Manu Ginóbili*,SG,SAS,74.0,74.0,5.0,10.5,3.5,0.376,7.1,0.517,0.533,4.8,6.0,0.803,1.0,3.4,4.4,1.7,3.9,1.6,0.4,2.3,2.6,16.0,22.3,0.609,0.331,0.567,4.0,13.6,8.8,23.0,2.9,0.9,15.0,24.3,6.4,4.6,11.0,0.24,4.1,2.8,6.9,4.9,11.5,0.369,0.165,0.069,0.065,2.8000000000000003,34.9,0.3320000000000001,0.1
54,54,209,2005,Slasher,Rebounding Specialist,Drew Gooden,PF,CLE,82.0,80.0,5.7,11.5,0.3,0.179,11.2,0.502,0.495,3.1,3.8,0.81,2.5,6.7,9.2,1.0,1.6,0.9,0.9,1.6,2.8,14.4,19.7,0.548,0.03,0.329,9.5,26.1,17.6,9.1,1.6,2.2,11.0,21.7,4.7,3.8,8.5,0.163,1.6,0.0,1.6,2.3,7.9,0.371,0.269,0.196,0.134,8.7,14.299999999999999,0.029999999999999916,0.1
55,55,210,2005,Versatile Scorer,No significant defensive role,Ben Gordon,SG,CHI,82.0,3.0,5.3,12.9,4.0,0.405,8.8,0.414,0.474,2.8,3.3,0.863,0.7,2.0,2.6,0.9,2.0,0.6,0.1,2.3,2.7,15.1,14.9,0.526,0.313,0.256,3.1,8.9,6.0,16.3,1.4,0.4,13.7,30.4,0.8,2.7,3.5,0.084,1.0,-0.3,0.7,1.4,15.7,0.168,0.118,0.124,0.277,0.7000000000000001,28.7,0.31299999999999994,0.1
56,56,221,2005,Versatile Scorer,No significant defensive role,Richard Hamilton,SG,DET,76.0,76.0,6.7,15.3,1.6,0.305,13.7,0.455,0.455,4.8,5.6,0.858,1.0,2.9,3.9,1.7,4.9,1.0,0.2,2.9,3.1,18.7,16.0,0.528,0.102,0.37,3.0,8.8,5.9,23.5,1.4,0.3,13.9,25.1,3.9,3.5,7.4,0.121,0.3,0.0,0.3,1.7,11.8,0.248,0.12,0.261,0.269,1.7000000000000002,50.8,0.10199999999999998,0.1
57,57,224,2005,No significant offensive role,No significant defensive role,Anfernee Hardaway,SF,NYK,37.0,0.0,3.0,7.0,1.4,0.3,5.7,0.452,0.452,0.9,1.2,0.739,0.5,1.9,2.4,1.4,2.0,0.8,0.1,1.4,2.1,7.3,9.0,0.48,0.192,0.177,2.5,9.3,5.8,13.2,1.7,0.3,15.1,16.9,-0.2,0.4,0.2,0.009,-2.9,-0.5,-3.3,-0.3,14.8,0.162,0.146,0.115,0.385,0.0,28.000000000000004,0.19199999999999995,0.1
58,58,225,2005,Versatile Scorer,No significant defensive role,Matt Harpring,SF,UTA,78.0,55.0,5.4,11.0,0.6,0.209,10.4,0.504,0.494,3.1,4.0,0.778,2.5,3.6,6.2,1.1,1.8,0.9,0.2,1.7,3.2,14.0,15.5,0.549,0.05,0.368,9.2,14.0,11.5,9.9,1.5,0.5,11.8,20.1,4.2,1.2,5.5,0.102,0.9,-1.2,-0.3,1.1,8.9,0.448,0.069,0.175,0.257,0.7000000000000001,39.5,0.051000000000000045,0.1
59,59,226,2005,Versatile Scorer,No significant defensive role,Al Harrington,SF,ATL,66.0,66.0,6.9,14.9,1.1,0.216,13.8,0.479,0.468,3.6,5.3,0.672,2.2,4.8,7.0,1.0,3.2,1.3,0.2,3.1,3.8,17.5,14.4,0.508,0.075,0.356,6.3,15.2,10.5,14.5,1.8,0.5,15.2,23.6,0.6,1.0,1.6,0.03,-0.7,-1.4,-2.2,-0.1,8.5,0.434,0.134,0.203,0.154,8.3,37.8,0.07499999999999984,0.1
60,60,232,2005,No significant offensive role,Perimeter Defender,Jason Hart,PG,CHA,74.0,27.0,3.5,7.7,1.3,0.368,6.5,0.464,0.479,2.1,2.7,0.785,0.2,2.5,2.7,3.6,5.0,1.3,0.2,1.4,2.3,9.5,16.9,0.534,0.166,0.349,1.0,11.8,6.1,32.0,2.7,0.6,13.4,17.9,3.1,1.7,4.8,0.121,0.2,1.0,1.2,1.5,14.8,0.188,0.113,0.094,0.438,0.0,20.0,0.16700000000000004,0.1
61,61,234,2005,No significant offensive role,Switchable Defender,Udonis Haslem,PF,MIA,80.0,80.0,4.3,8.0,0.1,0.0,8.0,0.543,0.54,2.2,2.8,0.791,3.0,6.1,9.1,1.0,1.4,0.8,0.5,1.4,3.3,10.9,15.5,0.588,0.006,0.351,10.9,20.4,15.8,6.3,1.2,1.1,13.2,14.9,5.2,4.0,9.2,0.165,0.2,0.3,0.4,1.6,8.0,0.49,0.056,0.206,0.242,12.0,0.0,0.006000000000000005,0.2
62,62,236,2005,No significant offensive role,No significant defensive role,Trenton Hassell,SG,MIN,82.0,51.0,2.7,5.8,0.1,0.091,5.7,0.483,0.475,1.1,1.4,0.789,1.0,1.7,2.7,2.0,1.6,0.4,0.4,0.8,2.4,6.6,9.3,0.515,0.023,0.24,4.6,7.4,6.0,9.4,0.8,1.0,10.9,13.2,1.7,1.0,2.7,0.063,-2.4,-0.4,-2.8,-0.4,10.7,0.295,0.183,0.154,0.345,5.3,0.0,0.02300000000000002,0.1
63,63,237,2005,No significant offensive role,No significant defensive role,Jarvis Hayes,SF,WAS,54.0,22.0,3.8,9.8,2.3,0.341,7.5,0.403,0.428,1.8,2.2,0.839,0.8,3.4,4.2,1.5,1.7,0.9,0.2,1.1,2.0,10.2,11.1,0.475,0.232,0.223,2.9,13.9,8.2,9.3,1.6,0.4,9.6,18.0,0.6,1.1,1.7,0.051,-1.7,-0.8,-2.6,-0.2,15.2,0.145,0.142,0.177,0.304,2.5,30.099999999999998,0.23199999999999998,0.1
64,64,238,2005,Paint Threat,No significant defensive role,Brendan Haywood,C,WAS,68.0,68.0,3.5,6.3,0.0,,6.3,0.56,0.56,2.3,3.8,0.609,3.0,3.9,6.8,0.6,0.8,0.8,1.7,1.4,3.2,9.4,16.5,0.588,0.0,0.611,11.8,16.4,14.0,4.9,1.4,4.5,15.1,14.9,3.2,2.0,5.2,0.134,-0.5,0.3,-0.1,0.9,3.8,0.504,0.431,0.059,0.007,22.0,,-0.0009999999999998899,0.2
65,65,241,2005,Versatile Scorer,Perimeter Defender,Grant Hill*,SF,ORL,67.0,67.0,7.7,15.1,0.2,0.231,15.0,0.513,0.511,4.2,5.1,0.821,1.1,3.6,4.7,1.4,3.3,1.4,0.4,2.4,2.1,19.7,20.0,0.565,0.013,0.336,3.7,11.4,7.6,17.1,2.1,0.9,12.1,24.8,4.7,1.9,6.6,0.136,2.3,0.2,2.5,2.7,11.2,0.269,0.092,0.282,0.345,2.4,30.8,0.01200000000000001,0.1
66,66,242,2005,Creator/Facilitator,Perimeter Defender,Kirk Hinrich,PG,CHI,77.0,77.0,5.8,14.6,5.3,0.355,9.3,0.42,0.461,2.2,2.8,0.792,0.4,3.5,3.9,2.8,6.4,1.6,0.3,2.3,3.2,15.7,15.3,0.495,0.364,0.193,1.3,10.8,6.1,31.5,2.3,0.6,12.6,22.3,2.5,4.7,7.2,0.124,0.9,1.6,2.5,3.2,17.0,0.152,0.087,0.102,0.295,0.1,15.2,0.3640000000000001,0.1
67,67,250,2005,Paint Threat,Rebounding Specialist,Dwight Howard,PF,ORL,82.0,82.0,4.3,8.3,0.0,0.0,8.2,0.521,0.52,3.4,5.0,0.671,3.5,6.5,10.0,0.4,0.9,0.9,1.7,2.0,2.8,12.0,17.2,0.571,0.003,0.61,12.2,22.2,17.3,4.4,1.5,3.6,16.1,16.7,3.8,3.5,7.3,0.131,0.1,-0.1,0.0,1.4,3.7,0.592,0.301,0.062,0.041,25.7,0.0,0.0039999999999998925,0.2
68,68,251,2005,Slasher,Perimeter Defender,Josh Howard,SF,DAL,76.0,76.0,5.0,10.4,1.5,0.296,8.9,0.506,0.497,2.2,3.1,0.733,2.2,4.1,6.4,0.9,1.4,1.5,0.6,1.6,2.8,12.6,15.8,0.535,0.145,0.293,7.9,14.1,11.1,7.2,2.5,1.5,12.0,18.6,3.0,3.4,6.4,0.126,0.3,0.8,1.2,2.0,9.7,0.405,0.153,0.108,0.189,6.800000000000001,27.800000000000004,0.14500000000000002,0.1
69,69,252,2005,No significant offensive role,No significant defensive role,Juwan Howard,PF,HOU,61.0,47.0,4.0,8.9,0.0,0.0,8.9,0.452,0.451,1.6,1.9,0.843,2.1,3.6,5.7,1.2,1.5,0.5,0.1,1.3,2.3,9.6,13.0,0.494,0.002,0.213,9.3,15.4,12.4,10.2,1.1,0.2,11.8,19.5,1.0,2.2,3.2,0.094,-1.6,-0.5,-2.1,0.0,11.2,0.161,0.257,0.238,0.34,1.7000000000000002,0.0,0.0040000000000000036,0.1
70,70,254,2005,Versatile Scorer,Perimeter Defender,Larry Hughes,SG,WAS,61.0,61.0,7.7,17.8,3.4,0.282,14.4,0.465,0.457,5.8,7.4,0.777,1.2,5.0,6.3,1.9,4.7,2.9,0.3,2.5,2.8,22.0,21.6,0.523,0.192,0.417,3.4,15.2,9.1,21.9,3.8,0.6,10.6,26.6,4.6,3.1,7.7,0.157,2.4,1.9,4.3,3.7,13.0,0.249,0.15,0.13,0.279,5.3,17.2,0.19199999999999995,0.1
71,71,261,2005,No significant offensive role,Perimeter Defender,Andre Iguodala,SG,PHI,82.0,82.0,3.3,6.7,1.7,0.331,4.9,0.55,0.536,1.9,2.6,0.743,1.1,4.6,5.7,1.8,3.0,1.7,0.6,1.7,2.5,9.0,13.5,0.58,0.26,0.385,3.7,15.9,9.7,14.3,2.6,1.4,17.9,12.8,2.7,4.0,6.6,0.118,-0.7,2.1,1.4,2.3,10.3,0.462,0.086,0.077,0.115,24.4,50.7,0.26,0.2
72,72,262,2005,Versatile Scorer,No significant defensive role,Zydrunas Ilgauskas,C,CLE,78.0,78.0,5.9,12.6,0.1,0.286,12.5,0.469,0.469,5.2,6.4,0.799,3.8,4.8,8.6,0.5,1.3,0.7,2.1,2.4,4.0,16.9,19.5,0.55,0.007,0.514,13.2,17.2,15.2,6.6,1.1,4.7,13.7,24.1,4.8,3.3,8.1,0.149,0.3,-0.5,-0.2,1.2,7.5,0.426,0.208,0.173,0.186,5.0,0.0,0.007000000000000117,0.1
73,73,264,2005,Creator/Facilitator,No significant defensive role,Allen Iverson*,PG,PHI,75.0,75.0,10.3,24.2,4.5,0.308,19.7,0.451,0.453,8.7,10.5,0.835,0.7,3.3,4.0,1.7,7.9,2.4,0.1,4.6,1.9,30.7,23.2,0.532,0.186,0.432,1.8,8.9,5.3,37.6,2.9,0.2,13.7,35.0,5.3,3.7,9.0,0.136,4.2,0.0,4.2,5.0,12.2,0.313,0.095,0.154,0.252,0.2,9.8,0.18599999999999994,0.1
74,74,268,2005,Pure Shooter/Stretcher,No significant defensive role,Jim Jackson,SF,TOT,64.0,27.0,3.9,9.1,4.6,0.414,4.5,0.439,0.531,0.8,0.9,0.931,0.5,3.7,4.2,1.6,2.9,0.5,0.1,1.8,2.4,10.5,10.9,0.553,0.507,0.1,1.9,12.7,7.5,14.1,0.9,0.2,15.9,16.5,1.4,1.8,3.2,0.077,-0.4,-0.1,-0.5,0.8,19.4,0.079,0.064,0.089,0.261,0.2,45.800000000000004,0.507,0.2
75,75,272,2005,No significant offensive role,No significant defensive role,Marc Jackson,C,PHI,81.0,23.0,4.2,9.0,0.0,0.0,9.0,0.466,0.465,3.6,4.3,0.828,2.3,2.7,5.0,0.6,1.0,0.4,0.2,1.6,2.1,12.0,15.9,0.548,0.003,0.477,10.4,12.8,11.6,7.2,0.8,0.7,12.9,22.7,2.9,1.7,4.6,0.111,-0.1,-1.7,-1.8,0.1,7.7,0.432,0.155,0.189,0.222,2.3,50.0,0.0020000000000000018,0.1
76,76,273,2005,Versatile Scorer,No significant defensive role,Stephen Jackson,SF,IND,51.0,49.0,6.5,16.1,5.6,0.36,10.5,0.426,0.466,3.7,4.5,0.83,0.9,4.0,4.9,1.0,2.3,1.3,0.3,2.4,3.0,18.7,15.9,0.518,0.349,0.28,3.0,13.4,8.3,13.5,2.0,0.6,11.8,27.7,1.0,2.1,3.1,0.082,0.9,-0.6,0.3,1.1,15.1,0.238,0.106,0.095,0.211,2.3,30.8,0.3500000000000001,0.1
77,77,278,2005,Creator/Facilitator,Perimeter Defender,LeBron James,SF,CLE,80.0,80.0,9.9,21.1,3.9,0.351,17.2,0.499,0.504,6.0,8.0,0.75,1.4,6.0,7.4,2.2,7.2,2.2,0.7,3.3,1.8,27.2,25.7,0.554,0.183,0.378,3.8,17.0,10.2,32.9,2.8,1.1,11.8,29.7,9.7,4.6,14.3,0.203,7.0,1.7,8.6,9.1,12.1,0.311,0.137,0.121,0.248,7.6,18.5,0.18300000000000005,0.1
78,78,279,2005,Creator/Facilitator,No significant defensive role,Mike James,PG,TOT,74.0,5.0,4.5,10.1,3.5,0.386,6.6,0.47,0.507,1.5,2.0,0.752,0.5,2.3,2.8,2.6,3.6,0.9,0.1,1.4,2.4,11.8,16.6,0.534,0.345,0.193,2.2,10.8,6.6,25.2,1.9,0.2,11.5,22.8,2.8,1.5,4.3,0.11,1.8,-0.1,1.7,1.8,15.1,0.253,0.089,0.073,0.241,0.0,32.4,0.3440000000000001,0.1
79,79,282,2005,Versatile Scorer,No significant defensive role,Antawn Jamison,PF,WAS,68.0,68.0,7.6,17.5,3.1,0.341,14.4,0.457,0.466,3.3,4.4,0.76,2.4,5.3,7.6,1.4,2.3,0.8,0.2,1.7,2.2,19.6,16.9,0.506,0.175,0.249,6.7,16.1,11.2,10.7,1.1,0.5,8.2,24.1,3.8,1.7,5.4,0.1,1.5,-2.0,-0.5,1.0,13.0,0.201,0.226,0.129,0.269,0.6,23.599999999999998,0.17499999999999993,0.0
80,80,283,2005,No significant offensive role,Perimeter Defender,Marko Jarić,PG,LAC,50.0,41.0,3.8,9.1,3.0,0.371,6.1,0.435,0.475,1.2,1.6,0.72,0.4,2.8,3.2,3.0,6.1,1.7,0.3,2.0,2.1,9.9,13.9,0.5,0.33,0.179,1.5,9.9,5.8,29.7,2.7,0.8,16.6,16.5,1.1,1.7,2.8,0.08,0.3,0.7,1.0,1.3,15.8,0.256,0.028,0.092,0.293,1.5,8.6,0.33099999999999996,0.1
81,81,285,2005,Versatile Scorer,No significant defensive role,Richard Jefferson,SF,NJN,33.0,33.0,7.2,17.1,2.7,0.337,14.4,0.438,0.449,6.9,8.2,0.844,1.5,5.8,7.3,1.0,4.0,1.0,0.5,4.0,3.3,22.2,16.6,0.537,0.158,0.477,4.3,17.2,10.7,19.0,1.3,1.0,16.2,28.2,0.6,1.8,2.4,0.086,1.6,-0.1,1.5,1.2,12.7,0.287,0.108,0.105,0.342,7.3,34.8,0.15800000000000003,0.1
82,82,287,2005,No significant offensive role,No significant defensive role,Jared Jeffries,SF,WAS,77.0,71.0,2.6,5.6,0.7,0.314,5.0,0.488,0.486,1.3,2.2,0.584,2.0,2.9,4.9,1.3,2.0,0.9,0.5,1.5,2.7,6.8,11.2,0.513,0.118,0.399,8.2,12.9,10.5,11.6,1.7,1.3,18.3,13.6,1.1,1.5,2.6,0.063,-1.5,-0.1,-1.6,0.2,6.8,0.507,0.249,0.058,0.069,10.4,23.5,0.11699999999999999,0.2
83,83,290,2005,No significant offensive role,Perimeter Defender,Anthony Johnson,PG,IND,63.0,36.0,3.2,7.2,1.7,0.38,5.5,0.466,0.49,1.3,1.8,0.752,0.5,2.3,2.8,3.2,4.8,0.9,0.2,1.5,2.3,8.4,14.3,0.526,0.237,0.248,2.2,9.9,6.1,31.2,1.9,0.7,16.0,16.5,2.2,1.8,4.0,0.11,0.3,0.4,0.7,1.2,13.8,0.191,0.169,0.169,0.235,2.1999999999999997,34.300000000000004,0.236,0.0
84,84,293,2005,No significant offensive role,No significant defensive role,Joe Johnson,SF,PHO,82.0,82.0,6.6,14.4,4.5,0.478,9.9,0.454,0.536,1.6,2.2,0.75,1.5,3.7,5.1,1.9,3.5,1.0,0.3,1.8,2.0,17.1,15.1,0.556,0.314,0.153,4.2,9.5,7.0,13.2,1.2,0.5,10.5,19.0,5.8,1.7,7.6,0.112,1.5,-0.6,0.9,2.4,15.3,0.178,0.128,0.12,0.26,1.4000000000000001,52.400000000000006,0.31400000000000006,0.1
85,85,296,2005,Pure Shooter/Stretcher,No significant defensive role,Damon Jones,PG,MIA,82.0,66.0,4.0,8.9,6.4,0.432,2.5,0.517,0.611,0.8,1.0,0.791,0.2,2.6,2.8,3.6,4.3,0.5,0.1,1.2,1.5,11.6,15.5,0.625,0.718,0.118,0.7,9.5,5.2,21.0,0.9,0.1,11.4,15.6,6.5,2.3,8.7,0.162,3.3,-0.3,3.0,3.2,21.5,0.072,0.015,0.037,0.158,0.0,19.400000000000002,0.718,0.3
86,86,297,2005,No significant offensive role,Perimeter Defender,Eddie Jones,SF,MIA,80.0,80.0,4.4,10.3,4.8,0.372,5.5,0.477,0.515,2.2,2.7,0.806,0.5,4.6,5.1,2.3,2.7,1.1,0.5,1.2,3.1,12.7,13.6,0.556,0.466,0.263,1.6,14.5,8.3,11.5,1.6,1.0,9.8,16.6,4.2,3.8,8.0,0.135,0.1,1.1,1.2,2.3,16.3,0.223,0.063,0.078,0.17,2.1,31.900000000000002,0.46599999999999997,0.2
87,87,298,2005,No significant offensive role,Perimeter Defender,Fred Jones,SG,IND,77.0,14.0,3.6,8.4,3.0,0.38,5.4,0.45,0.492,2.3,2.7,0.85,0.4,2.7,3.1,1.7,2.5,0.8,0.4,1.5,2.2,10.6,13.3,0.551,0.354,0.32,1.8,10.8,6.4,15.7,1.5,1.0,13.4,18.0,2.6,2.2,4.8,0.102,0.0,0.2,0.3,1.3,15.0,0.253,0.107,0.073,0.213,2.8000000000000003,21.0,0.354,0.1
88,88,300,2005,Pure Shooter/Stretcher,No significant defensive role,Jumaine Jones,SF,LAL,76.0,23.0,2.8,6.4,3.4,0.391,3.0,0.48,0.537,0.7,1.0,0.733,1.4,3.8,5.2,1.5,0.9,0.6,0.3,0.6,2.2,7.6,13.1,0.556,0.537,0.154,6.6,17.8,12.3,5.8,1.3,1.0,8.6,14.0,2.8,0.8,3.7,0.097,0.5,-0.9,-0.4,0.8,15.9,0.282,0.043,0.049,0.088,2.9000000000000004,44.1,0.538,0.2
89,89,302,2005,No significant offensive role,Rebounding Specialist,Chris Kaman,C,LAC,63.0,50.0,3.9,7.9,0.0,0.0,7.8,0.498,0.497,1.3,1.9,0.661,2.1,4.6,6.7,0.7,1.2,0.4,1.1,1.8,2.9,9.1,13.1,0.522,0.002,0.244,10.2,20.5,15.6,7.7,0.9,3.1,17.3,18.8,0.2,1.9,2.1,0.061,-2.1,-0.3,-2.5,-0.2,5.6,0.424,0.36,0.158,0.057,7.9,0.0,0.0009999999999998899,0.2
90,90,306,2005,Creator/Facilitator,Perimeter Defender,Jason Kidd*,PG,NJN,66.0,65.0,5.2,13.0,5.4,0.36,7.5,0.425,0.473,2.2,2.9,0.74,1.4,6.0,7.4,3.3,8.3,1.9,0.1,2.5,1.7,14.4,19.5,0.506,0.419,0.225,4.6,19.8,12.1,40.6,2.7,0.3,15.1,21.3,3.1,4.2,7.2,0.143,3.3,1.4,4.6,4.1,17.1,0.186,0.046,0.105,0.244,0.0,22.1,0.41900000000000004,0.1
91,91,308,2005,Versatile Scorer,Perimeter Defender,Andrei Kirilenko,PF,UTA,41.0,37.0,5.0,10.2,1.9,0.299,8.4,0.536,0.52,5.0,6.3,0.784,2.2,4.0,6.2,1.5,3.2,1.6,3.3,2.2,2.5,15.6,24.4,0.599,0.183,0.617,8.0,15.7,11.7,17.4,2.7,8.5,14.4,21.3,3.5,2.0,5.5,0.197,5.5,3.7,9.2,3.8,10.2,0.44,0.081,0.107,0.188,10.7,11.700000000000001,0.18399999999999994,0.1
92,92,311,2005,No significant offensive role,Perimeter Defender,Brevin Knight,PG,CHA,66.0,61.0,3.8,8.9,0.3,0.15,8.6,0.432,0.425,2.5,3.0,0.852,0.3,2.3,2.6,4.1,9.0,2.0,0.1,2.2,2.9,10.1,18.0,0.495,0.034,0.334,1.2,9.3,5.0,49.3,3.5,0.2,17.9,18.7,2.6,1.9,4.5,0.11,0.7,1.1,1.8,1.8,13.1,0.199,0.114,0.165,0.487,0.0,15.0,0.03500000000000003,0.2
93,93,312,2005,Pure Shooter/Stretcher,Perimeter Defender,Kyle Korver,SF,PHI,82.0,57.0,3.9,9.3,6.8,0.405,2.5,0.453,0.567,1.0,1.2,0.854,0.5,4.1,4.6,1.7,2.2,1.3,0.4,1.3,3.2,11.5,12.8,0.588,0.735,0.126,1.7,14.5,8.0,11.0,2.0,1.0,11.7,15.1,3.3,3.3,6.6,0.119,0.5,0.9,1.4,2.3,21.7,0.063,0.026,0.055,0.12,0.1,25.6,0.736,0.3
94,94,313,2005,No significant offensive role,No significant defensive role,Nenad Krstić,PF,NJN,75.0,57.0,3.7,7.6,0.0,0.0,7.6,0.495,0.493,2.5,3.4,0.725,2.1,3.2,5.3,0.7,1.0,0.4,0.8,1.5,3.7,10.0,13.4,0.547,0.004,0.447,9.7,14.9,12.3,7.1,0.9,2.6,14.1,19.0,1.9,2.5,4.4,0.108,-2.7,-0.5,-3.2,-0.6,5.9,0.472,0.261,0.153,0.111,8.1,0.0,0.0030000000000000027,0.2
95,95,317,2005,No significant offensive role,Rebounding Specialist,Raef LaFrentz,PF,BOS,80.0,80.0,4.3,8.6,2.8,0.364,5.8,0.559,0.555,1.5,1.9,0.811,1.9,5.0,6.9,1.3,1.2,0.5,1.2,0.9,3.3,11.1,17.3,0.587,0.327,0.215,8.4,20.8,14.7,7.3,1.0,3.4,8.5,16.9,4.9,2.6,7.5,0.165,1.8,0.1,1.8,2.1,11.7,0.449,0.064,0.028,0.132,7.3,31.1,0.32699999999999996,0.2
96,96,322,2005,Versatile Scorer,No significant defensive role,Rashard Lewis,SF,SEA,71.0,71.0,7.5,16.2,6.1,0.4,10.1,0.499,0.537,3.1,4.0,0.777,1.5,3.9,5.5,0.8,1.3,1.1,0.9,1.7,2.2,20.5,19.4,0.571,0.375,0.246,5.0,12.6,8.8,6.5,1.5,1.8,8.8,24.0,6.9,1.5,8.4,0.15,4.5,-0.8,3.7,3.9,14.5,0.179,0.2,0.125,0.121,4.3999999999999995,30.599999999999998,0.375,0.1
97,97,324,2005,No significant offensive role,No significant defensive role,Shaun Livingston,PG,LAC,30.0,15.0,3.0,7.2,0.1,0.0,7.1,0.418,0.414,1.5,2.0,0.746,0.7,2.2,3.0,2.0,5.0,1.1,0.4,2.5,2.7,7.4,10.4,0.461,0.009,0.274,3.3,9.6,6.6,29.9,2.1,1.0,23.7,18.0,-0.6,0.7,0.1,0.008,-2.3,-0.2,-2.5,-0.1,9.5,0.312,0.177,0.274,0.228,2.3,0.0,0.009000000000000008,0.1
98,98,326,2005,No significant offensive role,No significant defensive role,Tyronn Lue,PG,TOT,70.0,49.0,4.2,9.3,2.2,0.355,7.1,0.481,0.493,2.0,2.4,0.861,0.2,1.9,2.1,3.1,4.6,0.5,0.0,1.5,2.4,11.2,14.1,0.542,0.237,0.252,0.8,8.1,4.3,27.4,0.9,0.0,12.6,18.7,3.4,0.3,3.7,0.088,0.1,-2.1,-2.0,0.0,14.0,0.232,0.113,0.138,0.28,0.0,16.8,0.23699999999999988,0.1
99,99,331,2005,Versatile Scorer,No significant defensive role,Corey Maggette,SG,LAC,66.0,60.0,6.4,14.9,2.5,0.304,12.4,0.457,0.457,8.5,10.0,0.857,1.1,4.9,6.0,1.1,3.4,1.1,0.1,3.0,2.9,22.2,19.9,0.574,0.17,0.666,3.6,15.5,9.7,16.6,1.5,0.2,13.3,27.9,6.0,2.2,8.1,0.16,3.0,-0.6,2.4,2.7,13.6,0.281,0.077,0.095,0.376,3.0,16.1,0.17099999999999993,0.1
100,100,334,2005,Creator/Facilitator,No significant defensive role,Stephon Marbury,PG,NYK,82.0,82.0,7.4,16.0,4.0,0.354,12.0,0.497,0.506,5.6,6.7,0.834,0.6,2.4,3.0,2.9,8.1,1.5,0.1,2.8,2.3,21.7,21.9,0.575,0.248,0.42,1.8,7.1,4.4,36.0,2.0,0.1,13.1,24.8,10.4,1.3,11.7,0.171,4.9,-0.7,4.2,5.1,12.1,0.363,0.108,0.061,0.219,0.1,8.9,0.249,0.1
101,101,335,2005,Slasher,Perimeter Defender,Shawn Marion,PF,PHO,81.0,81.0,7.6,15.9,4.2,0.334,11.7,0.526,0.52,2.8,3.4,0.833,2.9,8.4,11.3,1.3,1.9,2.0,1.5,1.5,2.5,19.4,21.7,0.556,0.265,0.213,8.4,22.0,15.5,7.5,2.6,2.5,8.1,21.3,7.3,5.2,12.5,0.191,3.1,1.3,4.4,5.1,11.4,0.344,0.126,0.164,0.1,11.899999999999999,39.300000000000004,0.266,0.1
102,102,337,2005,Pure Shooter/Stretcher,Perimeter Defender,Donyell Marshall,PF,TOR,65.0,2.0,4.0,9.1,5.6,0.416,3.5,0.485,0.57,1.1,1.4,0.791,1.5,5.1,6.6,2.0,1.2,0.9,0.7,0.6,2.1,11.5,19.9,0.591,0.613,0.154,6.4,23.3,14.7,8.4,1.8,2.0,6.2,18.7,4.1,1.9,6.0,0.176,4.7,0.2,4.9,2.9,17.5,0.221,0.047,0.019,0.1,5.2,56.699999999999996,0.613,0.2
103,103,339,2005,Versatile Scorer,Perimeter Defender,Kenyon Martin,PF,DEN,70.0,67.0,6.3,13.0,0.2,0.0,12.8,0.496,0.49,2.8,4.4,0.646,2.1,5.2,7.3,1.1,2.4,1.4,1.1,2.1,3.3,15.5,17.5,0.521,0.013,0.34,7.4,18.4,13.0,13.0,2.3,2.6,12.5,23.4,1.7,3.6,5.3,0.111,0.1,1.0,1.1,1.8,7.7,0.432,0.196,0.159,0.2,19.8,25.0,0.0129999999999999,0.1
104,104,341,2005,Versatile Scorer,No significant defensive role,Desmond Mason,SF,MIL,80.0,71.0,6.0,13.5,0.1,0.125,13.4,0.445,0.443,5.3,6.6,0.802,1.1,2.8,3.9,1.3,2.7,0.7,0.3,2.1,2.5,17.2,14.8,0.526,0.007,0.486,3.4,9.3,6.3,12.8,1.1,0.7,11.1,23.2,3.6,0.7,4.3,0.071,-0.1,-1.5,-1.6,0.3,8.4,0.392,0.166,0.215,0.22,7.000000000000001,25.0,0.007000000000000006,0.1
105,105,348,2005,Creator/Facilitator,Perimeter Defender,Tracy McGrady*,SF,HOU,78.0,78.0,9.2,21.3,5.6,0.326,15.7,0.468,0.473,5.5,7.1,0.774,0.9,5.3,6.2,2.2,5.7,1.7,0.7,2.6,2.1,25.7,22.9,0.526,0.262,0.336,2.7,14.8,8.9,28.6,2.3,1.3,9.5,31.2,6.5,5.4,12.0,0.18,5.2,1.5,6.7,6.9,15.5,0.225,0.066,0.081,0.365,4.2,5.1,0.2629999999999999,0.1
106,106,349,2005,No significant offensive role,No significant defensive role,Jeff McInnis,PG,CLE,76.0,69.0,5.0,12.0,3.5,0.345,8.6,0.439,0.462,1.7,2.1,0.813,0.4,1.6,2.1,3.4,5.1,0.7,0.0,1.5,2.3,12.8,12.4,0.495,0.289,0.175,1.4,5.7,3.5,24.1,1.1,0.0,10.6,18.8,3.0,1.1,4.1,0.074,-0.1,-1.7,-1.8,0.2,14.8,0.131,0.183,0.22,0.178,0.0,21.2,0.28800000000000003,0.0
