,level_0,index,Season,Offensive Profile,Defensive Profile,Player,Pos,Team,G,GS,FG,FGA,3PA,3P%,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST/TOV,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Average distance (ft.) of FGA,%FGA 0-3,%FGA 3-10,%FGA 10-16,%FGA 16-3P,%FGA,%3PA,%FGA 3P,std_areas_FGA
53,53,206,2018,No significant offensive role,No significant defensive role,De'Aaron Fox,PG,SAC,73.0,60.0,4.5,10.9,2.1,0.307,8.8,0.436,0.441,1.9,2.7,0.723,0.5,2.3,2.8,1.8,4.4,1.0,0.3,2.4,2.2,11.6,11.2,0.478,0.192,0.245,1.8,10.0,5.7,24.6,1.7,0.9,16.4,23.4,-1.7,1.1,-0.6,-0.014,-2.7,-1.5,-4.2,-1.1,12.0,0.238,0.223,0.146,0.201,3.4000000000000004,20.3,0.19199999999999995,0.0
54,54,208,2018,Paint Threat,Rebounding Specialist,Enes Freedom,C,NYK,71.0,71.0,5.9,10.0,0.0,0.0,10.0,0.594,0.592,2.2,2.6,0.848,3.8,7.1,11.0,0.9,1.5,0.5,0.5,1.7,2.6,14.1,24.0,0.63,0.003,0.258,16.6,30.6,23.6,9.4,1.0,1.7,13.3,21.8,5.5,2.1,7.6,0.198,3.3,-1.1,2.2,1.9,3.8,0.61,0.262,0.076,0.048,5.0,0.0,0.0040000000000000036,0.2
55,55,215,2018,Versatile Scorer,Paint Protector,Marc Gasol,C,MEM,73.0,73.0,5.9,14.2,4.4,0.341,9.8,0.456,0.473,3.8,4.6,0.834,1.1,7.0,8.1,1.6,4.2,0.7,1.4,2.7,2.5,17.2,17.4,0.532,0.31,0.326,3.7,25.3,14.2,21.7,1.1,3.9,14.1,25.6,1.5,2.6,4.0,0.08,1.7,0.6,2.3,2.7,14.3,0.159,0.207,0.185,0.139,3.5000000000000004,2.1999999999999997,0.31000000000000005,0.1
56,56,218,2018,Versatile Scorer,Perimeter Defender,Paul George,SF,OKC,79.0,79.0,7.3,17.0,7.7,0.401,9.3,0.454,0.521,4.3,5.2,0.822,0.9,4.7,5.7,1.2,3.3,2.0,0.5,2.7,2.9,21.9,18.7,0.57,0.454,0.307,2.7,14.9,8.6,14.5,2.8,1.2,12.2,25.7,5.0,3.9,8.9,0.147,2.3,0.6,2.9,3.6,16.1,0.196,0.091,0.113,0.146,3.2,19.5,0.45399999999999996,0.1
57,57,221,2018,Slasher,No significant defensive role,Taj Gibson,PF,MIN,82.0,82.0,5.2,9.0,0.4,0.2,8.6,0.595,0.581,1.7,2.3,0.768,2.4,4.8,7.1,1.1,1.2,0.8,0.7,1.1,2.7,12.2,15.4,0.61,0.047,0.251,8.1,16.7,12.4,5.2,1.1,1.9,9.8,14.7,5.4,1.7,7.2,0.126,0.1,-0.7,-0.5,1.0,6.5,0.482,0.236,0.117,0.118,12.5,77.10000000000001,0.04700000000000004,0.2
58,58,223,2018,Paint Threat,Paint Protector,Rudy Gobert,C,UTA,56.0,56.0,4.9,7.9,0.0,,7.9,0.622,0.622,3.6,5.3,0.682,2.9,7.8,10.7,0.7,1.4,0.8,2.3,1.9,2.7,13.5,20.7,0.657,0.0,0.673,10.4,27.0,18.8,6.9,1.2,6.0,15.7,16.9,4.2,3.9,8.1,0.214,0.9,2.5,3.4,2.5,2.4,0.757,0.194,0.023,0.025,36.9,,0.0009999999999998899,0.3
59,59,224,2018,Versatile Scorer,Rebounding Specialist,Aaron Gordon,PF,ORL,58.0,57.0,6.5,14.9,5.9,0.336,9.0,0.497,0.5,2.7,3.9,0.698,1.5,6.4,7.9,1.3,2.3,1.0,0.8,1.8,1.9,17.6,16.5,0.53,0.395,0.26,5.0,21.5,13.2,11.7,1.5,1.9,10.0,24.7,0.9,2.0,2.9,0.072,0.9,-0.6,0.3,1.1,14.1,0.275,0.109,0.106,0.114,11.1,19.900000000000002,0.396,0.1
60,60,226,2018,No significant offensive role,No significant defensive role,Eric Gordon,SG,HOU,69.0,30.0,6.0,14.1,8.8,0.359,5.2,0.544,0.54,2.8,3.5,0.809,0.4,2.1,2.5,1.2,2.2,0.6,0.4,1.9,1.7,18.0,15.2,0.578,0.627,0.248,1.3,7.5,4.4,11.7,1.0,1.1,10.8,24.7,2.9,1.8,4.7,0.105,2.0,-1.6,0.4,1.3,17.7,0.234,0.089,0.027,0.022,1.2,12.2,0.6279999999999999,0.2
61,61,227,2018,Slasher,Switchable Defender,Marcin Gortat,C,WAS,82.0,82.0,3.5,6.8,0.0,,6.8,0.518,0.518,1.3,2.0,0.675,2.2,5.4,7.6,1.5,1.8,0.5,0.7,1.2,2.1,8.4,14.7,0.546,0.0,0.291,9.9,24.0,17.0,10.6,1.0,2.6,13.5,15.5,2.4,2.4,4.9,0.113,-0.8,0.3,-0.6,0.8,5.5,0.411,0.352,0.216,0.021,6.6000000000000005,,1.1102230246251565e-16,0.2
62,62,232,2018,No significant offensive role,Perimeter Defender,Danny Green,SG,SAS,70.0,60.0,3.1,8.0,4.6,0.363,3.4,0.419,0.49,0.7,0.9,0.769,0.6,3.0,3.6,1.5,1.6,0.9,1.1,1.1,1.7,8.6,11.4,0.509,0.57,0.116,2.5,13.0,7.7,8.9,1.8,3.7,11.2,16.6,0.1,2.9,2.9,0.078,-1.0,1.4,0.4,1.1,17.2,0.173,0.102,0.059,0.096,1.7999999999999998,28.799999999999997,0.5700000000000001,0.2
63,63,233,2018,No significant offensive role,Perimeter Defender,Draymond Green,PF,GSW,70.0,70.0,4.0,8.8,3.7,0.301,5.2,0.562,0.516,1.9,2.5,0.775,1.1,6.6,7.6,2.5,7.3,1.4,1.3,2.9,2.6,11.0,16.1,0.556,0.414,0.279,3.9,21.1,13.1,29.0,2.0,3.1,22.5,17.2,2.6,3.4,6.1,0.127,0.9,1.9,2.8,2.8,13.4,0.355,0.111,0.076,0.044,7.3,6.6000000000000005,0.41400000000000003,0.2
64,64,235,2018,No significant offensive role,Rebounding Specialist,JaMychal Green,PF,MEM,55.0,54.0,4.1,8.9,2.3,0.339,6.6,0.499,0.501,1.5,2.0,0.721,2.7,5.8,8.4,1.0,1.4,0.6,0.5,1.4,2.8,10.3,14.0,0.53,0.26,0.227,10.8,24.4,17.4,8.3,1.0,1.5,12.4,17.8,1.3,1.3,2.6,0.079,-0.8,-1.5,-2.3,-0.1,10.5,0.447,0.086,0.064,0.143,11.1,41.699999999999996,0.26,0.1
65,65,237,2018,Creator/Facilitator,No significant defensive role,Blake Griffin,PF,TOT,58.0,58.0,7.5,17.2,5.6,0.345,11.6,0.482,0.493,4.5,5.7,0.785,1.3,6.1,7.4,2.1,5.8,0.7,0.3,2.8,2.4,21.4,19.6,0.544,0.323,0.331,4.1,19.8,12.0,28.1,1.0,0.8,12.6,28.9,3.2,1.8,4.9,0.12,3.6,-0.2,3.4,2.7,12.5,0.284,0.224,0.06,0.109,5.5,11.200000000000001,0.32299999999999995,0.1
66,66,241,2018,No significant offensive role,No significant defensive role,Tim Hardaway Jr.,SG,NYK,57.0,54.0,6.3,15.0,7.2,0.317,7.8,0.516,0.496,2.6,3.1,0.816,0.6,3.4,3.9,1.7,2.7,1.1,0.2,1.6,2.2,17.5,14.4,0.533,0.479,0.209,1.9,11.3,6.6,12.7,1.6,0.5,9.0,23.8,1.6,1.1,2.6,0.067,0.5,-1.1,-0.6,0.7,16.4,0.222,0.089,0.091,0.119,2.8000000000000003,12.4,0.479,0.2
67,67,242,2018,Creator/Facilitator,Perimeter Defender,James Harden,SG,HOU,72.0,72.0,9.0,20.1,10.0,0.367,10.1,0.531,0.541,8.7,10.1,0.858,0.6,4.8,5.4,2.0,8.8,1.8,0.7,4.4,2.3,30.4,29.8,0.619,0.498,0.502,1.8,15.2,8.6,45.1,2.4,1.7,15.1,36.1,11.6,3.8,15.4,0.289,8.5,1.4,9.9,7.7,15.3,0.273,0.118,0.071,0.039,1.3,7.199999999999999,0.499,0.2
68,68,248,2018,Versatile Scorer,No significant defensive role,Gary Harris,SG,DEN,67.0,65.0,6.6,13.6,5.9,0.396,7.7,0.553,0.57,2.0,2.4,0.827,0.6,2.1,2.6,1.6,2.9,1.8,0.2,1.8,1.8,17.5,16.5,0.597,0.434,0.178,1.8,6.8,4.3,13.0,2.6,0.5,10.8,20.7,3.9,1.5,5.5,0.114,1.0,-0.2,0.8,1.7,14.8,0.25,0.119,0.097,0.1,5.2,20.8,0.43400000000000005,0.1
69,69,249,2018,Pure Shooter/Stretcher,No significant defensive role,Joe Harris,SG,BRK,78.0,14.0,3.9,8.0,4.6,0.419,3.4,0.589,0.612,1.1,1.3,0.827,0.7,2.7,3.3,1.3,1.6,0.4,0.3,1.2,2.0,10.8,13.3,0.634,0.576,0.167,2.7,11.3,7.0,10.2,0.9,0.8,12.0,16.6,3.0,0.9,4.0,0.097,0.7,-0.6,0.1,1.0,15.9,0.258,0.113,0.027,0.026,1.0,21.8,0.576,0.2
70,70,251,2018,Versatile Scorer,No significant defensive role,Tobias Harris,PF,TOT,80.0,80.0,7.0,15.3,5.6,0.411,9.7,0.488,0.535,2.2,2.7,0.829,0.7,4.7,5.5,1.8,2.4,0.9,0.4,1.3,2.1,18.6,17.1,0.565,0.364,0.177,2.4,15.7,9.0,11.8,1.3,1.1,7.4,23.3,4.2,2.5,6.7,0.12,2.3,-0.4,1.9,2.6,13.9,0.212,0.183,0.156,0.084,4.8,22.7,0.365,0.1
71,71,266,2018,Paint Threat,Rebounding Specialist,John Henson,C,MIL,76.0,69.0,3.8,6.6,0.1,0.143,6.5,0.578,0.573,1.2,2.1,0.57,2.0,4.8,6.8,1.4,1.5,0.6,1.4,1.1,2.7,8.8,15.7,0.582,0.014,0.315,9.0,21.5,15.3,8.6,1.1,4.7,12.8,15.0,2.8,2.2,4.9,0.12,-1.0,0.1,-0.9,0.5,4.5,0.558,0.317,0.026,0.084,22.7,14.299999999999999,0.015000000000000013,0.2
72,72,273,2018,Versatile Scorer,No significant defensive role,Buddy Hield,SG,SAC,80.0,12.0,5.2,11.7,5.1,0.431,6.6,0.457,0.54,0.9,1.0,0.877,0.7,3.2,3.8,1.2,1.9,1.1,0.3,1.6,1.9,13.5,16.1,0.557,0.437,0.087,3.0,14.8,8.6,12.8,2.1,1.0,11.3,24.3,1.3,1.5,2.8,0.067,1.6,-0.5,1.0,1.5,16.4,0.16,0.106,0.105,0.192,1.5,16.400000000000002,0.43700000000000006,0.1
73,73,275,2018,No significant offensive role,No significant defensive role,George Hill,PG,TOT,67.0,60.0,3.5,7.7,3.1,0.415,4.6,0.49,0.543,1.6,2.1,0.786,0.6,2.1,2.7,2.2,2.8,0.9,0.4,1.3,1.9,10.0,13.3,0.58,0.4,0.273,2.6,8.9,5.7,15.0,1.7,1.3,13.3,16.3,2.3,0.9,3.2,0.085,-0.2,-0.5,-0.8,0.6,15.2,0.189,0.136,0.119,0.156,1.0,32.2,0.4,0.1
74,74,281,2018,Versatile Scorer,Perimeter Defender,Jrue Holiday,SG,NOP,81.0,81.0,7.6,15.4,4.4,0.337,11.0,0.557,0.543,2.3,2.9,0.786,0.8,3.7,4.5,2.3,6.0,1.5,0.8,2.6,2.5,19.0,17.8,0.57,0.286,0.191,2.4,10.8,6.8,24.9,2.0,1.7,13.6,23.1,4.2,2.9,7.1,0.116,1.3,0.3,1.6,2.7,11.6,0.298,0.219,0.11,0.085,3.0,16.3,0.28800000000000003,0.1
75,75,282,2018,No significant offensive role,No significant defensive role,Justin Holiday,SG,CHI,72.0,72.0,4.0,10.9,6.2,0.359,4.6,0.387,0.474,1.9,2.3,0.823,0.4,3.6,4.0,1.6,2.1,1.1,0.4,1.3,1.9,12.2,10.8,0.513,0.574,0.21,1.4,12.8,6.9,10.1,1.7,1.2,9.8,18.2,0.1,1.6,1.7,0.036,-1.6,-0.3,-1.9,0.0,18.4,0.13,0.068,0.075,0.151,2.4,30.099999999999998,0.576,0.2
76,76,284,2018,No significant offensive role,Perimeter Defender,Rondae Hollis-Jefferson,SF,BRK,68.0,59.0,5.0,10.6,0.8,0.241,9.9,0.491,0.481,3.7,4.6,0.788,1.5,5.3,6.8,1.4,2.5,1.0,0.7,1.8,2.1,13.9,16.9,0.548,0.075,0.436,5.5,20.0,12.7,14.2,1.6,1.9,12.3,22.2,2.1,2.0,4.1,0.103,-0.3,0.4,0.1,1.0,7.6,0.377,0.273,0.206,0.069,4.1000000000000005,50.0,0.07499999999999996,0.1
77,77,286,2018,Versatile Scorer,No significant defensive role,Rodney Hood,SG,TOT,60.0,23.0,5.4,12.5,5.6,0.381,7.0,0.467,0.513,1.9,2.2,0.86,0.4,2.4,2.8,1.3,1.6,0.8,0.2,1.2,1.8,14.7,14.3,0.546,0.443,0.172,1.6,9.9,5.8,9.7,1.4,0.6,8.0,24.3,1.2,1.5,2.7,0.081,0.8,-0.9,-0.1,0.8,16.9,0.101,0.149,0.152,0.154,2.5,16.2,0.44399999999999995,0.1
78,78,290,2018,No significant offensive role,Switchable Defender,Al Horford,C,BOS,72.0,72.0,5.1,10.5,3.1,0.429,7.3,0.514,0.553,1.3,1.7,0.783,1.4,5.9,7.4,2.6,4.7,0.6,1.1,1.8,1.9,12.9,17.6,0.575,0.3,0.159,5.0,20.2,12.7,23.6,0.9,2.9,14.1,18.4,4.0,3.8,7.8,0.165,2.4,2.0,4.4,3.7,12.8,0.198,0.255,0.143,0.104,6.2,15.9,0.30000000000000004,0.1
79,79,292,2018,Paint Threat,Rebounding Specialist,Dwight Howard,C,CHO,81.0,81.0,6.2,11.2,0.1,0.143,11.2,0.559,0.556,4.1,7.2,0.574,3.1,9.3,12.5,0.5,1.3,0.6,1.6,2.6,3.1,16.6,20.5,0.577,0.008,0.639,11.0,33.8,22.2,7.1,1.0,4.4,15.1,24.2,2.9,3.9,6.8,0.132,-0.3,0.1,-0.1,1.2,4.7,0.568,0.28,0.053,0.092,21.0,0.0,0.007000000000000006,0.2
80,80,296,2018,No significant offensive role,No significant defensive role,Serge Ibaka,PF,TOR,76.0,76.0,5.0,10.3,3.9,0.36,6.4,0.559,0.552,1.2,1.6,0.797,1.0,5.3,6.3,0.7,0.8,0.4,1.3,1.2,2.8,12.6,14.7,0.574,0.379,0.151,4.3,21.0,12.8,4.4,0.7,3.8,9.7,19.4,2.1,3.0,5.1,0.117,-0.1,0.0,-0.1,1.0,15.1,0.162,0.154,0.154,0.151,6.0,15.2,0.379,0.1
81,81,297,2018,No significant offensive role,Perimeter Defender,Andre Iguodala,SF,GSW,64.0,7.0,2.3,5.0,1.8,0.282,3.2,0.567,0.514,0.9,1.4,0.632,0.8,3.1,3.8,3.3,3.3,0.8,0.6,1.0,1.5,6.0,11.2,0.536,0.366,0.272,3.7,12.6,8.5,16.2,1.6,1.9,15.8,11.5,1.6,1.6,3.2,0.094,-1.1,0.8,-0.3,0.7,13.7,0.313,0.113,0.081,0.128,16.6,17.9,0.365,0.1
82,82,298,2018,No significant offensive role,No significant defensive role,Ersan İlyasova,PF,TOT,69.0,43.0,4.0,8.9,3.7,0.36,5.2,0.517,0.526,1.5,2.0,0.778,1.7,4.2,5.9,1.3,1.3,0.9,0.4,1.0,2.3,10.9,14.9,0.558,0.413,0.22,7.6,18.0,12.9,7.9,1.7,1.3,9.7,18.7,2.2,1.9,4.0,0.112,-0.2,-0.4,-0.6,0.6,13.9,0.299,0.104,0.085,0.1,1.3,26.900000000000002,0.41200000000000003,0.1
83,83,301,2018,Pure Shooter/Stretcher,Perimeter Defender,Joe Ingles,SF,UTA,82.0,81.0,4.1,8.8,5.7,0.44,3.1,0.516,0.609,0.8,1.0,0.795,0.3,3.9,4.2,2.5,4.8,1.1,0.2,1.9,2.2,11.5,14.4,0.623,0.646,0.116,1.1,13.9,7.6,22.9,1.8,0.7,17.4,15.9,4.0,3.6,7.6,0.141,1.0,1.3,2.3,2.8,18.0,0.164,0.103,0.04,0.046,0.8,29.5,0.647,0.2
84,84,303,2018,Versatile Scorer,No significant defensive role,Brandon Ingram,SF,LAL,59.0,59.0,6.1,12.9,1.8,0.39,11.1,0.483,0.497,3.3,4.8,0.681,1.0,4.4,5.3,1.6,3.9,0.8,0.7,2.5,2.8,16.1,13.8,0.536,0.138,0.371,3.1,13.8,8.5,17.7,1.1,1.8,14.4,22.2,1.0,1.8,2.8,0.068,-0.9,-0.3,-1.2,0.4,10.1,0.375,0.152,0.135,0.2,7.3999999999999995,27.6,0.1379999999999999,0.1
85,85,304,2018,Creator/Facilitator,Perimeter Defender,Kyrie Irving,PG,BOS,60.0,60.0,8.9,18.1,6.8,0.408,11.3,0.541,0.568,3.9,4.4,0.889,0.6,3.2,3.8,2.2,5.1,1.1,0.3,2.3,2.0,24.4,25.0,0.61,0.374,0.24,1.9,10.8,6.4,30.7,1.7,0.7,10.4,31.0,6.3,2.7,8.9,0.222,6.4,0.9,7.3,4.5,14.5,0.223,0.158,0.132,0.112,0.2,12.3,0.375,0.1
86,86,308,2018,No significant offensive role,No significant defensive role,Jarrett Jack,PG,NYK,62.0,56.0,3.0,7.1,1.4,0.291,5.8,0.459,0.455,1.0,1.2,0.84,0.4,2.7,3.1,2.9,5.6,0.6,0.1,1.9,1.6,7.5,11.5,0.489,0.194,0.169,1.6,12.1,6.8,31.3,1.1,0.2,19.5,16.7,0.5,0.7,1.2,0.036,-1.6,-1.3,-2.8,-0.3,14.2,0.124,0.212,0.174,0.296,0.0,12.8,0.19399999999999995,0.1
87,87,313,2018,No significant offensive role,No significant defensive role,Josh Jackson,SF,PHO,77.0,35.0,5.1,12.1,2.8,0.263,9.3,0.464,0.448,2.3,3.6,0.634,1.2,3.3,4.6,0.8,1.5,1.0,0.5,1.9,2.8,13.1,11.8,0.48,0.233,0.299,5.1,14.2,9.6,10.1,2.0,1.4,12.2,26.0,-2.0,1.2,-0.7,-0.018,-2.8,-1.4,-4.2,-1.1,10.7,0.349,0.193,0.111,0.115,8.200000000000001,23.5,0.23199999999999998,0.1
88,88,315,2018,Creator/Facilitator,No significant defensive role,Reggie Jackson,PG,DET,45.0,45.0,5.5,12.8,3.8,0.308,9.1,0.475,0.471,2.5,3.0,0.836,0.6,2.1,2.8,2.4,5.3,0.6,0.1,2.2,1.9,14.6,15.9,0.516,0.293,0.232,2.6,9.0,5.7,32.8,1.1,0.3,13.5,27.1,1.1,0.9,2.0,0.078,1.0,-1.4,-0.4,0.5,13.7,0.156,0.251,0.172,0.128,0.8999999999999999,14.2,0.29300000000000004,0.1
89,89,316,2018,Creator/Facilitator,Perimeter Defender,LeBron James,PF,CLE,82.0,82.0,10.5,19.3,5.0,0.367,14.3,0.603,0.59,4.7,6.5,0.731,1.2,7.5,8.6,2.2,9.1,1.4,0.9,4.2,1.7,27.5,28.6,0.621,0.257,0.336,3.7,22.3,13.1,44.4,1.9,2.0,16.1,31.6,11.0,3.0,14.0,0.221,7.3,1.4,8.7,8.2,10.9,0.423,0.114,0.089,0.118,8.0,8.4,0.256,0.1
90,90,329,2018,Slasher,Perimeter Defender,James Johnson,PF,MIA,73.0,41.0,4.2,8.4,2.5,0.308,5.9,0.587,0.55,1.5,2.2,0.698,0.8,4.1,4.9,2.0,3.8,1.0,0.7,1.9,2.6,10.8,15.8,0.575,0.301,0.264,3.5,17.2,10.3,22.5,1.8,2.2,17.1,19.1,2.2,2.8,5.0,0.123,0.0,1.6,1.6,1.7,10.9,0.383,0.181,0.064,0.072,9.4,37.8,0.29999999999999993,0.1
91,91,335,2018,No significant offensive role,Perimeter Defender,Stanley Johnson,SF,DET,69.0,50.0,3.0,8.1,3.4,0.286,4.7,0.439,0.435,1.6,2.1,0.772,0.5,3.2,3.7,1.5,1.6,1.4,0.2,1.1,2.4,8.7,9.0,0.48,0.418,0.259,1.9,13.0,7.3,8.5,2.5,0.7,11.0,16.4,-0.6,2.4,1.8,0.046,-4.0,1.1,-2.9,-0.4,14.8,0.22,0.157,0.084,0.121,2.3,30.3,0.4179999999999999,0.1
92,92,336,2018,No significant offensive role,Perimeter Defender,Tyler Johnson,PG,MIA,72.0,39.0,4.3,9.9,4.5,0.367,5.4,0.491,0.518,1.5,1.8,0.822,0.5,3.0,3.4,2.1,2.3,0.8,0.5,1.1,2.1,11.7,13.0,0.549,0.456,0.181,1.9,11.7,6.8,12.4,1.5,1.4,9.5,18.6,1.9,2.3,4.2,0.097,-0.5,0.2,-0.3,0.9,16.0,0.198,0.118,0.082,0.146,3.1,28.7,0.45599999999999996,0.1
93,93,338,2018,Creator/Facilitator,Paint Protector,Nikola Jokić,C,DEN,75.0,73.0,6.7,13.5,3.7,0.396,9.7,0.538,0.554,3.5,4.2,0.85,2.6,8.1,10.7,2.2,6.1,1.2,0.8,2.8,2.8,18.5,24.4,0.603,0.277,0.31,9.0,27.9,18.5,29.6,1.8,2.1,15.5,24.2,7.8,2.9,10.7,0.211,5.3,1.6,6.9,5.5,11.9,0.225,0.287,0.113,0.096,0.8999999999999999,7.5,0.279,0.1
94,94,347,2018,Paint Threat,Rebounding Specialist,DeAndre Jordan,C,LAC,77.0,77.0,4.8,7.5,0.0,,7.5,0.645,0.645,2.4,4.1,0.58,4.3,10.9,15.2,0.8,1.5,0.5,0.9,1.8,2.6,12.0,20.2,0.648,0.0,0.54,15.1,37.6,26.5,7.1,0.8,2.4,16.1,15.2,6.0,3.4,9.4,0.186,1.7,-0.3,1.4,2.1,1.3,0.843,0.145,0.005,0.002,40.1,,0.0050000000000000044,0.3
95,95,348,2018,No significant offensive role,Perimeter Defender,Cory Joseph,PG,IND,82.0,17.0,3.1,7.4,2.3,0.353,5.0,0.457,0.479,0.9,1.1,0.745,0.5,2.7,3.2,2.9,3.2,1.0,0.2,1.1,1.7,7.9,11.0,0.503,0.315,0.156,2.0,11.4,6.7,16.1,1.8,0.7,11.9,14.8,1.2,2.0,3.1,0.068,-1.8,0.3,-1.5,0.3,15.4,0.171,0.106,0.152,0.255,0.0,24.2,0.31599999999999995,0.1
96,96,351,2018,Slasher,No significant defensive role,Michael Kidd-Gilchrist,SF,CHO,74.0,74.0,3.8,7.6,0.0,0.0,7.5,0.505,0.504,1.6,2.3,0.684,1.1,2.9,4.1,1.4,1.0,0.7,0.4,0.7,1.9,9.2,12.5,0.536,0.004,0.305,4.8,13.0,8.8,5.9,1.3,1.4,7.7,16.1,1.7,1.6,3.3,0.084,-2.1,0.0,-2.1,-0.1,8.3,0.404,0.188,0.146,0.259,5.2,50.0,0.0029999999999998916,0.1
97,97,362,2018,Versatile Scorer,No significant defensive role,Kyle Kuzma,PF,LAL,77.0,37.0,6.1,13.5,5.6,0.366,7.9,0.511,0.527,1.9,2.7,0.707,1.1,5.1,6.3,1.0,1.8,0.6,0.4,1.8,2.1,16.1,14.2,0.549,0.418,0.2,3.9,17.4,10.7,9.1,1.0,1.1,11.0,22.5,1.5,2.3,3.8,0.077,0.3,-1.0,-0.7,0.8,14.1,0.257,0.176,0.074,0.073,3.5000000000000004,18.0,0.42000000000000004,0.1
98,98,366,2018,No significant offensive role,Perimeter Defender,Jeremy Lamb,SG,CHO,80.0,18.0,4.8,10.4,3.2,0.37,7.2,0.495,0.513,2.2,2.6,0.861,0.6,3.4,4.1,1.9,2.3,0.8,0.4,1.2,1.7,12.9,17.0,0.559,0.305,0.25,2.7,15.4,8.9,15.4,1.5,1.4,9.1,22.4,3.0,1.9,4.9,0.12,1.3,0.2,1.6,1.8,13.9,0.204,0.177,0.154,0.16,2.5,18.099999999999998,0.30499999999999994,0.1
99,99,372,2018,No significant offensive role,No significant defensive role,Courtney Lee,SG,NYK,76.0,69.0,4.5,9.9,3.7,0.406,6.3,0.482,0.529,1.5,1.6,0.919,0.4,2.6,2.9,2.2,2.4,1.1,0.2,1.1,1.4,12.0,13.0,0.564,0.368,0.164,1.4,9.3,5.4,11.3,1.7,0.6,9.4,16.9,2.7,1.2,3.9,0.082,-0.1,-0.2,-0.3,1.0,15.8,0.166,0.099,0.151,0.216,0.7000000000000001,29.9,0.368,0.1
100,100,379,2018,Creator/Facilitator,No significant defensive role,Caris LeVert,SF,BRK,71.0,10.0,4.5,10.4,3.5,0.347,6.9,0.48,0.493,1.9,2.6,0.711,0.7,2.9,3.7,1.9,4.2,1.2,0.3,2.2,2.2,12.1,14.2,0.525,0.333,0.254,3.0,11.9,7.4,26.0,2.1,0.9,15.8,22.5,0.7,1.6,2.3,0.058,-0.8,0.0,-0.8,0.6,12.1,0.31,0.19,0.103,0.063,4.3999999999999995,13.100000000000001,0.3340000000000001,0.1
101,101,383,2018,Creator/Facilitator,No significant defensive role,Damian Lillard,PG,POR,73.0,73.0,8.5,19.4,8.6,0.361,10.8,0.501,0.519,6.8,7.4,0.916,0.8,3.6,4.5,2.4,6.6,1.1,0.4,2.8,1.6,26.9,25.2,0.594,0.445,0.38,2.6,10.6,6.6,30.9,1.4,0.8,11.1,30.6,9.9,2.7,12.6,0.227,7.0,0.3,7.2,6.3,15.6,0.271,0.088,0.079,0.117,0.8999999999999999,4.0,0.44499999999999995,0.1
102,102,389,2018,Versatile Scorer,No significant defensive role,Robin Lopez,C,CHI,64.0,64.0,5.3,10.1,0.2,0.286,9.9,0.536,0.533,1.1,1.4,0.756,2.1,2.4,4.5,1.1,1.9,0.2,0.8,1.7,1.7,11.8,14.7,0.552,0.022,0.14,8.2,10.3,9.2,12.3,0.4,2.8,13.5,20.4,1.2,0.7,1.9,0.055,-0.9,-1.3,-2.2,-0.1,7.6,0.315,0.392,0.085,0.186,5.6000000000000005,0.0,0.02200000000000002,0.1
103,103,390,2018,Versatile Scorer,Rebounding Specialist,Kevin Love,C,CLE,59.0,59.0,5.7,12.4,5.6,0.415,6.8,0.494,0.552,4.0,4.5,0.88,1.7,7.5,9.3,1.1,1.7,0.7,0.4,1.5,2.0,17.6,22.4,0.614,0.453,0.365,7.0,29.8,18.6,9.8,1.3,1.2,9.6,25.1,4.7,1.6,6.4,0.185,4.5,-1.3,3.3,2.2,14.9,0.243,0.122,0.095,0.089,0.8,29.7,0.45100000000000007,0.1
104,104,391,2018,Creator/Facilitator,Perimeter Defender,Kyle Lowry,PG,TOR,78.0,78.0,5.2,12.1,7.6,0.399,4.5,0.474,0.553,2.9,3.3,0.854,0.8,4.7,5.6,3.0,6.9,1.1,0.2,2.3,2.5,16.2,19.5,0.598,0.631,0.276,3.0,16.1,9.7,30.9,1.7,0.6,14.7,21.7,7.0,3.1,10.2,0.194,4.7,0.5,5.2,4.5,18.5,0.175,0.085,0.055,0.054,0.0,10.2,0.631,0.2
105,105,402,2018,Versatile Scorer,Rebounding Specialist,Lauri Markkanen,PF,CHI,68.0,68.0,5.5,12.7,5.9,0.362,6.8,0.497,0.518,2.1,2.4,0.843,1.2,6.3,7.5,1.0,1.2,0.6,0.6,1.2,1.5,15.2,15.6,0.552,0.465,0.193,4.0,23.7,13.5,6.4,0.9,1.8,8.2,21.9,1.7,1.6,3.3,0.079,1.0,-1.2,-0.2,0.9,15.1,0.244,0.118,0.08,0.093,7.9,11.5,0.46499999999999997,0.1
106,106,406,2018,No significant offensive role,No significant defensive role,Wesley Matthews,SF,DAL,63.0,62.0,4.5,11.1,6.4,0.381,4.7,0.441,0.516,1.3,1.6,0.822,0.4,2.7,3.1,2.1,2.7,1.2,0.3,1.3,2.2,12.7,11.4,0.541,0.577,0.145,1.4,9.2,5.2,12.3,1.8,0.7,10.1,17.6,1.0,1.6,2.6,0.059,-1.0,0.1,-0.9,0.6,18.4,0.096,0.118,0.106,0.103,0.0,20.9,0.577,0.2
