,level_0,index,Season,Offensive Profile,Defensive Profile,Player,Pos,Team,G,GS,FG,FGA,3PA,3P%,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST/TOV,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Average distance (ft.) of FGA,%FGA 0-3,%FGA 3-10,%FGA 10-16,%FGA 16-3P,%FGA,%3PA,%FGA 3P,std_areas_FGA
53,53,195,2015,Slasher,Rebounding Specialist,Kenneth Faried,PF,DEN,75.0,71.0,5.0,9.8,0.1,0.125,9.7,0.511,0.507,2.7,3.8,0.691,3.2,5.7,8.9,0.7,1.2,0.8,0.8,1.6,2.8,12.6,18.4,0.548,0.011,0.391,12.1,22.9,17.3,7.1,1.5,2.1,12.0,20.3,3.5,2.1,5.6,0.13,0.6,-0.7,-0.1,1.0,3.9,0.577,0.323,0.054,0.034,15.4,25.0,0.01200000000000001,0.2
54,54,197,2015,Slasher,Switchable Defender,Derrick Favors,PF,UTA,74.0,74.0,6.5,12.4,0.1,0.167,12.3,0.527,0.526,3.0,4.5,0.669,2.6,5.6,8.2,0.9,1.5,0.8,1.7,1.6,2.8,16.0,21.8,0.558,0.007,0.362,10.0,20.7,15.4,9.4,1.4,4.3,10.2,23.8,5.0,3.3,8.3,0.175,1.9,0.6,2.5,2.6,6.8,0.442,0.214,0.204,0.134,11.700000000000001,33.300000000000004,0.006000000000000005,0.1
55,55,200,2015,No significant offensive role,No significant defensive role,Evan Fournier,SG,ORL,58.0,32.0,4.4,9.9,3.9,0.378,6.0,0.48,0.514,1.8,2.5,0.728,0.5,2.2,2.6,1.5,2.1,0.7,0.0,1.4,2.0,12.0,12.4,0.546,0.391,0.256,1.9,8.7,5.2,11.5,1.2,0.1,11.4,19.7,1.5,0.6,2.1,0.059,-0.5,-1.3,-1.8,0.1,13.4,0.339,0.125,0.04,0.104,3.6999999999999997,19.6,0.392,0.1
56,56,207,2015,Paint Threat,Rebounding Specialist,Enes Freedom,C,TOT,75.0,74.0,6.4,12.4,0.6,0.356,11.8,0.528,0.528,2.4,3.1,0.782,3.7,5.3,8.9,0.4,0.7,0.5,0.4,1.9,2.5,15.5,20.3,0.564,0.048,0.252,14.6,20.5,17.6,4.8,0.9,1.1,12.3,24.7,4.3,2.1,6.4,0.145,1.6,-2.5,-0.9,0.6,6.9,0.503,0.177,0.089,0.182,3.9,77.8,0.049000000000000155,0.2
57,57,212,2015,Pure Shooter/Stretcher,No significant defensive role,Channing Frye,PF,ORL,75.0,51.0,2.5,6.5,4.6,0.393,1.9,0.39,0.532,0.4,0.5,0.886,0.4,3.5,3.9,1.3,1.3,0.6,0.5,1.0,2.5,7.3,9.5,0.546,0.71,0.072,1.6,16.4,8.9,7.4,1.3,1.7,13.4,14.1,0.7,1.4,2.1,0.053,-1.5,-0.1,-1.5,0.2,21.4,0.051,0.055,0.033,0.15,0.6,9.5,0.711,0.3
58,58,213,2015,No significant offensive role,No significant defensive role,Danilo Gallinari,SF,DEN,59.0,27.0,3.9,9.6,5.1,0.355,4.5,0.453,0.496,2.9,3.2,0.895,0.5,3.2,3.7,1.4,1.4,0.8,0.3,1.0,1.6,12.4,16.8,0.563,0.53,0.336,2.3,14.7,8.3,9.4,1.6,1.1,8.0,21.5,3.0,1.0,3.9,0.132,2.6,-0.2,2.4,1.6,17.7,0.171,0.085,0.048,0.167,3.0,21.6,0.529,0.2
59,59,214,2015,No significant offensive role,No significant defensive role,Langston Galloway,PG,NYK,45.0,41.0,4.5,11.4,3.9,0.352,7.4,0.424,0.46,1.4,1.7,0.808,0.8,3.4,4.2,2.4,3.3,1.2,0.3,1.4,2.9,11.8,12.3,0.489,0.344,0.153,2.9,12.5,7.5,17.6,1.9,0.7,10.1,19.2,0.7,0.6,1.3,0.043,-1.5,-0.9,-2.3,-0.1,15.7,0.219,0.088,0.082,0.266,2.0,13.100000000000001,0.345,0.1
60,60,219,2015,Versatile Scorer,Switchable Defender,Marc Gasol,C,MEM,81.0,81.0,6.5,13.2,0.2,0.176,13.0,0.5,0.496,4.3,5.4,0.795,1.4,6.4,7.8,1.7,3.8,0.9,1.6,2.2,2.6,17.4,21.7,0.558,0.016,0.41,4.9,21.8,13.4,19.7,1.4,4.0,12.2,24.6,5.5,4.7,10.2,0.182,2.7,2.4,5.1,4.8,9.6,0.241,0.281,0.221,0.242,5.4,0.0,0.015000000000000013,0.1
61,61,220,2015,Versatile Scorer,Paint Protector,Pau Gasol*,PF,CHI,78.0,78.0,7.3,14.8,0.3,0.462,14.4,0.495,0.5,3.8,4.7,0.803,2.8,9.0,11.8,1.4,2.7,0.3,1.9,2.0,1.9,18.5,22.7,0.55,0.023,0.317,9.2,27.6,18.6,14.4,0.5,4.0,10.7,24.7,6.0,4.4,10.4,0.187,2.9,0.6,3.5,3.7,8.8,0.319,0.251,0.167,0.241,4.9,80.80000000000001,0.02199999999999991,0.1
62,62,221,2015,Versatile Scorer,No significant defensive role,Rudy Gay,SF,SAC,68.0,67.0,7.5,16.4,3.2,0.359,13.2,0.479,0.491,5.0,5.8,0.858,1.4,4.4,5.9,1.4,3.7,1.0,0.6,2.7,2.3,21.1,19.7,0.556,0.197,0.352,4.8,13.7,9.4,19.0,1.5,1.3,12.4,27.0,4.8,1.3,6.1,0.122,3.4,-0.7,2.7,2.9,11.8,0.203,0.264,0.167,0.168,6.0,22.3,0.19799999999999995,0.0
63,63,226,2015,Slasher,No significant defensive role,Taj Gibson,PF,CHI,62.0,17.0,4.1,8.2,0.0,,8.2,0.502,0.502,2.1,3.0,0.717,2.6,3.8,6.4,0.9,1.1,0.6,1.2,1.2,2.6,10.3,16.1,0.545,0.0,0.364,10.7,14.6,12.7,6.9,1.1,3.2,11.6,17.6,2.7,2.1,4.8,0.137,-0.5,0.1,-0.4,0.7,5.1,0.555,0.198,0.168,0.081,14.399999999999999,,-0.002000000000000224,0.2
64,64,228,2015,Paint Threat,Paint Protector,Rudy Gobert,C,UTA,82.0,37.0,3.1,5.2,0.0,0.0,5.2,0.607,0.604,2.1,3.3,0.623,3.2,6.2,9.5,0.9,1.3,0.8,2.3,1.4,2.1,8.4,21.6,0.627,0.005,0.639,14.3,27.2,20.7,8.2,1.6,7.0,16.9,14.0,5.0,4.3,9.3,0.206,1.7,2.5,4.2,3.4,1.7,0.789,0.185,0.007,0.014,34.4,0.0,0.0050000000000000044,0.3
65,65,234,2015,No significant offensive role,No significant defensive role,Eric Gordon,SG,NOP,61.0,60.0,4.7,11.4,5.2,0.448,6.2,0.38,0.512,1.8,2.2,0.805,0.5,2.1,2.6,1.9,3.8,0.8,0.2,2.0,2.4,13.4,12.7,0.544,0.454,0.192,1.6,7.4,4.5,17.6,1.3,0.5,14.0,19.8,2.2,0.7,2.9,0.069,0.2,-1.2,-1.0,0.5,15.7,0.2,0.148,0.063,0.133,0.0,15.6,0.45599999999999996,0.1
66,66,236,2015,Slasher,Switchable Defender,Marcin Gortat,C,WAS,82.0,82.0,5.4,9.5,0.0,0.0,9.4,0.569,0.566,1.5,2.1,0.703,2.2,6.5,8.7,1.0,1.2,0.6,1.3,1.2,2.3,12.2,18.2,0.587,0.004,0.226,8.5,24.1,16.5,6.5,1.0,3.6,10.5,17.6,4.4,4.2,8.6,0.168,0.6,0.9,1.5,2.1,5.6,0.475,0.274,0.186,0.062,7.7,0.0,0.0029999999999998916,0.2
67,67,239,2015,Pure Shooter/Stretcher,Perimeter Defender,Danny Green,SG,SAS,81.0,80.0,4.0,9.1,5.6,0.418,3.5,0.466,0.566,1.4,1.6,0.874,0.7,3.6,4.2,1.8,2.0,1.2,1.1,1.1,2.0,11.7,16.5,0.596,0.619,0.172,2.7,13.9,8.4,10.3,2.2,2.8,10.5,17.5,4.0,3.9,7.8,0.163,2.6,2.0,4.6,3.8,18.0,0.169,0.058,0.056,0.098,0.7000000000000001,32.800000000000004,0.619,0.2
68,68,240,2015,No significant offensive role,Perimeter Defender,Draymond Green,PF,GSW,79.0,79.0,4.3,9.7,4.2,0.337,5.5,0.523,0.516,1.7,2.5,0.66,1.4,6.7,8.2,2.2,3.7,1.6,1.3,1.7,3.2,11.7,16.4,0.54,0.43,0.261,5.1,22.4,14.0,16.1,2.4,2.9,13.5,17.2,3.3,5.2,8.5,0.163,0.7,2.8,3.5,3.5,13.6,0.335,0.115,0.051,0.069,5.1,8.5,0.42999999999999994,0.2
69,69,246,2015,Versatile Scorer,No significant defensive role,Jeff Green,SF,TOT,78.0,70.0,5.3,12.4,3.7,0.332,8.7,0.473,0.48,3.1,3.7,0.833,0.8,3.4,4.2,1.2,1.7,0.7,0.4,1.4,1.9,15.0,14.4,0.534,0.302,0.297,2.9,12.1,7.5,8.8,1.1,1.1,9.0,21.9,2.7,2.4,5.2,0.101,0.5,-0.7,-0.2,1.2,12.6,0.266,0.208,0.1,0.124,6.9,26.700000000000003,0.30200000000000005,0.1
70,70,250,2015,Creator/Facilitator,No significant defensive role,Blake Griffin,PF,LAC,67.0,67.0,8.6,17.1,0.4,0.4,16.7,0.504,0.506,4.6,6.4,0.728,1.9,5.7,7.6,2.3,5.3,0.9,0.5,2.3,2.9,21.9,22.8,0.551,0.022,0.373,6.1,17.9,12.1,26.2,1.4,1.2,10.2,28.4,6.6,2.4,9.0,0.183,3.8,0.2,4.0,3.6,10.0,0.332,0.185,0.082,0.378,8.0,24.0,0.02300000000000002,0.1
71,71,260,2015,No significant offensive role,No significant defensive role,Tim Hardaway Jr.,SG,NYK,70.0,30.0,4.0,10.2,5.1,0.342,5.2,0.435,0.474,1.8,2.2,0.801,0.2,2.1,2.2,1.5,1.8,0.3,0.2,1.2,1.7,11.5,12.1,0.512,0.494,0.218,0.8,10.2,5.4,13.5,0.6,0.7,9.5,23.8,0.8,0.0,0.8,0.023,0.2,-3.0,-2.8,-0.3,16.9,0.191,0.093,0.059,0.163,1.5,19.2,0.494,0.2
72,72,261,2015,Creator/Facilitator,Perimeter Defender,James Harden,SG,HOU,81.0,81.0,8.0,18.1,6.9,0.375,11.3,0.48,0.511,8.8,10.2,0.868,0.9,4.7,5.7,1.8,7.0,1.9,0.7,4.0,2.6,27.4,26.7,0.605,0.378,0.561,2.8,14.2,8.5,34.6,2.6,1.6,14.9,31.3,12.2,4.2,16.4,0.265,7.0,1.8,8.8,8.1,13.5,0.311,0.106,0.074,0.131,2.3,10.8,0.378,0.1
73,73,267,2015,Versatile Scorer,No significant defensive role,Tobias Harris,SF,ORL,68.0,63.0,6.5,14.0,3.5,0.364,10.4,0.5,0.512,2.8,3.6,0.788,1.1,5.3,6.3,1.1,1.8,1.0,0.5,1.7,2.0,17.1,16.7,0.551,0.252,0.258,3.4,17.3,10.3,8.8,1.5,1.2,9.8,22.5,3.0,1.8,4.8,0.098,1.1,-0.6,0.5,1.5,11.5,0.296,0.201,0.115,0.136,5.2,42.699999999999996,0.252,0.1
74,74,271,2015,Versatile Scorer,Perimeter Defender,Gordon Hayward,SF,UTA,76.0,76.0,6.4,14.3,4.3,0.364,10.0,0.481,0.5,4.9,6.1,0.812,0.7,4.2,4.9,1.5,4.1,1.4,0.4,2.7,1.7,19.3,20.2,0.567,0.304,0.425,2.4,14.0,8.2,21.7,2.2,0.9,13.8,26.2,5.8,2.9,8.7,0.159,3.5,0.5,4.0,4.0,13.8,0.209,0.172,0.119,0.197,4.6,14.2,0.30299999999999994,0.1
75,75,273,2015,No significant offensive role,No significant defensive role,Gerald Henderson,SG,CHO,80.0,72.0,4.6,10.6,1.7,0.331,8.9,0.457,0.463,2.3,2.7,0.848,0.5,3.0,3.4,1.9,2.6,0.6,0.3,1.4,1.7,12.1,13.2,0.514,0.161,0.256,1.7,11.6,6.5,15.6,1.1,0.7,10.5,20.7,1.3,2.3,3.6,0.074,-1.3,0.0,-1.4,0.4,13.2,0.208,0.106,0.189,0.336,4.3999999999999995,49.3,0.16100000000000003,0.1
76,76,276,2015,No significant offensive role,Rebounding Specialist,Roy Hibbert,C,IND,76.0,76.0,4.2,9.3,0.0,0.0,9.3,0.448,0.446,2.2,2.7,0.824,2.1,5.1,7.1,0.8,1.1,0.2,1.6,1.4,2.8,10.6,15.4,0.501,0.003,0.287,9.0,21.9,15.5,7.4,0.5,5.1,11.8,21.3,1.0,3.2,4.2,0.105,-1.8,0.6,-1.2,0.4,8.5,0.22,0.394,0.172,0.211,4.9,0.0,0.0030000000000000027,0.1
77,77,278,2015,Slasher,Perimeter Defender,Nenê,PF,WAS,67.0,58.0,4.6,9.0,0.1,0.2,8.9,0.513,0.512,1.8,3.0,0.604,1.3,3.9,5.1,0.9,1.8,1.0,0.3,1.9,2.7,11.0,14.3,0.534,0.008,0.336,5.7,17.0,11.5,12.0,2.0,1.0,15.2,21.8,0.5,2.5,3.0,0.086,-1.7,0.9,-0.8,0.5,7.8,0.423,0.158,0.191,0.22,10.6,60.0,0.008000000000000007,0.1
78,78,279,2015,Creator/Facilitator,Perimeter Defender,George Hill,PG,IND,43.0,36.0,5.9,12.4,4.5,0.358,8.0,0.544,0.541,2.6,3.3,0.79,0.6,3.6,4.2,3.2,5.1,1.0,0.3,1.6,2.6,16.1,21.5,0.579,0.361,0.267,2.2,13.3,7.8,31.4,1.8,0.9,10.3,23.8,3.7,1.6,5.4,0.203,4.1,1.2,5.3,2.3,14.5,0.226,0.14,0.123,0.15,1.9,22.3,0.361,0.1
79,79,280,2015,Versatile Scorer,Rebounding Specialist,Jordan Hill,C,LAL,70.0,57.0,5.1,11.1,0.2,0.273,10.9,0.462,0.461,1.8,2.4,0.738,2.5,5.5,7.9,1.0,1.5,0.5,0.7,1.5,2.3,12.0,16.2,0.494,0.014,0.216,9.9,23.4,16.4,9.5,0.9,2.3,11.1,22.7,1.1,1.1,2.2,0.055,-0.6,-1.6,-2.2,-0.1,10.5,0.25,0.227,0.138,0.372,5.800000000000001,54.50000000000001,0.013000000000000012,0.1
80,80,281,2015,No significant offensive role,No significant defensive role,Solomon Hill,SF,IND,82.0,78.0,3.1,7.7,2.5,0.327,5.2,0.43,0.45,1.9,2.4,0.824,0.9,3.0,3.8,1.6,2.2,0.8,0.2,1.4,2.2,8.9,10.2,0.507,0.328,0.304,3.3,11.2,7.3,11.9,1.4,0.6,13.8,15.9,0.9,2.6,3.5,0.072,-2.0,0.5,-1.5,0.3,12.0,0.352,0.142,0.084,0.095,6.0,34.599999999999994,0.32700000000000007,0.1
81,81,282,2015,No significant offensive role,No significant defensive role,Kirk Hinrich,SG,CHI,66.0,22.0,2.2,5.8,2.5,0.345,3.2,0.394,0.449,0.5,0.8,0.7,0.3,1.5,1.8,2.0,2.2,0.7,0.2,1.1,2.2,5.7,6.8,0.468,0.441,0.131,1.4,6.6,4.1,13.8,1.5,0.6,15.3,13.3,-0.3,1.3,1.0,0.03,-3.8,0.0,-3.8,-0.7,17.5,0.11,0.118,0.052,0.278,0.0,37.5,0.44199999999999995,0.1
82,82,283,2015,Creator/Facilitator,Perimeter Defender,Jrue Holiday,PG,NOP,40.0,37.0,6.0,13.4,3.4,0.378,10.0,0.469,0.493,1.6,1.9,0.855,0.8,2.6,3.4,3.0,6.9,1.6,0.6,2.3,2.8,14.8,18.8,0.522,0.253,0.142,2.8,9.0,5.9,34.9,2.5,1.3,13.8,23.1,2.3,1.1,3.4,0.124,2.5,0.3,2.8,1.6,12.1,0.264,0.176,0.172,0.135,0.4,25.900000000000002,0.253,0.0
83,83,288,2015,Versatile Scorer,Perimeter Defender,Al Horford,C,ATL,76.0,76.0,6.8,12.7,0.5,0.306,12.2,0.547,0.544,1.4,1.9,0.759,1.7,5.4,7.2,2.5,3.2,0.9,1.3,1.3,1.6,15.2,21.4,0.563,0.037,0.146,6.7,19.8,13.4,18.6,1.5,3.5,8.9,22.2,5.1,3.6,8.7,0.179,2.6,1.5,4.1,3.6,10.2,0.288,0.211,0.111,0.352,8.799999999999999,80.60000000000001,0.038000000000000034,0.1
84,84,289,2015,Paint Threat,Rebounding Specialist,Dwight Howard,C,HOU,41.0,41.0,6.1,10.3,0.0,0.5,10.3,0.594,0.595,3.5,6.6,0.528,2.7,7.8,10.5,0.4,1.2,0.7,1.3,2.8,3.3,15.8,19.2,0.596,0.005,0.641,10.0,28.9,19.5,7.3,1.1,3.4,17.5,23.3,1.4,2.2,3.6,0.14,-0.3,-0.1,-0.4,0.5,2.7,0.624,0.364,0.002,0.005,26.5,0.0,0.0050000000000000044,0.2
85,85,293,2015,No significant offensive role,No significant defensive role,Serge Ibaka,PF,OKC,64.0,64.0,5.8,12.3,3.2,0.376,9.1,0.511,0.525,1.4,1.7,0.836,2.1,5.7,7.8,0.6,0.9,0.5,2.4,1.5,3.0,14.3,16.6,0.549,0.261,0.14,7.0,18.1,12.6,4.2,0.7,5.8,10.4,18.9,2.9,2.7,5.6,0.127,0.5,0.4,0.9,1.6,13.9,0.202,0.127,0.118,0.291,6.4,18.0,0.262,0.1
86,86,294,2015,No significant offensive role,Perimeter Defender,Andre Iguodala,SF,GSW,77.0,0.0,3.0,6.4,2.8,0.349,3.7,0.553,0.54,0.9,1.5,0.596,0.6,2.8,3.3,2.7,3.0,1.2,0.3,1.1,1.3,7.8,12.3,0.553,0.427,0.23,2.4,10.8,6.7,14.6,2.1,0.9,13.9,13.3,2.3,2.8,5.1,0.117,-0.4,1.4,0.9,1.5,14.8,0.29,0.071,0.079,0.133,14.099999999999998,37.7,0.42700000000000005,0.1
87,87,297,2015,Creator/Facilitator,No significant defensive role,Kyrie Irving,PG,CLE,75.0,75.0,7.7,16.5,5.0,0.415,11.4,0.491,0.532,4.2,4.9,0.863,0.7,2.4,3.2,2.1,5.2,1.5,0.3,2.5,1.9,21.7,21.5,0.583,0.306,0.296,2.3,7.5,5.0,25.0,2.2,0.6,11.8,26.2,8.4,2.0,10.4,0.183,4.4,-0.4,4.1,4.2,12.9,0.273,0.148,0.137,0.136,0.3,20.599999999999998,0.30599999999999994,0.1
88,88,298,2015,Creator/Facilitator,No significant defensive role,Jarrett Jack,PG,BRK,80.0,27.0,4.5,10.2,1.8,0.267,8.4,0.477,0.463,2.5,2.8,0.881,0.2,2.8,3.1,2.0,4.7,0.9,0.2,2.4,1.8,12.0,14.6,0.522,0.179,0.278,1.0,11.3,6.1,27.3,1.7,0.5,17.2,22.6,1.1,1.4,2.6,0.055,-0.4,-0.7,-1.1,0.5,13.7,0.131,0.214,0.204,0.272,0.1,29.5,0.17900000000000005,0.0
89,89,299,2015,Creator/Facilitator,No significant defensive role,Reggie Jackson,PG,TOT,77.0,40.0,5.6,12.9,3.1,0.299,9.8,0.477,0.47,2.4,2.8,0.83,0.7,3.5,4.2,2.5,6.0,0.8,0.1,2.4,2.2,14.5,17.2,0.511,0.242,0.219,2.6,12.9,7.8,34.8,1.4,0.3,14.6,24.6,3.3,1.7,4.9,0.104,1.8,-0.6,1.1,1.8,12.1,0.271,0.197,0.119,0.171,2.4,9.1,0.242,0.0
90,90,303,2015,Creator/Facilitator,Perimeter Defender,LeBron James,SF,CLE,69.0,69.0,9.0,18.5,4.9,0.354,13.6,0.536,0.535,5.4,7.7,0.71,0.7,5.3,6.0,1.9,7.4,1.6,0.7,3.9,2.0,25.3,25.9,0.577,0.265,0.413,2.4,16.6,9.6,38.6,2.3,1.6,15.3,32.3,7.4,2.9,10.4,0.199,6.1,1.0,7.1,5.7,12.1,0.334,0.125,0.116,0.159,7.199999999999999,11.5,0.2659999999999999,0.1
91,91,304,2015,Versatile Scorer,Paint Protector,Al Jefferson,C,CHO,65.0,61.0,7.5,15.5,0.1,0.4,15.5,0.482,0.482,1.7,2.5,0.655,1.5,6.9,8.4,1.7,1.7,0.7,1.3,1.0,2.1,16.6,19.7,0.5,0.005,0.163,5.3,25.5,15.1,11.6,1.2,3.3,5.9,26.3,1.3,3.4,4.7,0.113,0.9,0.7,1.6,1.8,7.7,0.282,0.363,0.218,0.132,1.5,20.0,0.0050000000000000044,0.1
92,92,309,2015,Creator/Facilitator,No significant defensive role,Brandon Jennings,PG,DET,41.0,41.0,5.3,13.2,5.1,0.36,8.1,0.428,0.471,2.9,3.5,0.839,0.5,2.0,2.5,3.0,6.6,1.1,0.1,2.2,1.6,15.4,19.7,0.522,0.389,0.263,1.9,8.0,4.8,39.9,1.9,0.3,12.9,26.3,2.6,0.7,3.3,0.136,4.0,-0.6,3.3,1.6,14.1,0.28,0.118,0.087,0.127,0.6,14.7,0.388,0.1
93,93,316,2015,Slasher,No significant defensive role,Amir Johnson,PF,TOR,75.0,72.0,4.0,6.9,0.6,0.413,6.3,0.59,0.592,1.1,1.7,0.612,2.1,4.0,6.1,1.1,1.6,0.6,0.8,1.5,3.0,9.3,15.4,0.603,0.089,0.249,9.3,17.3,13.3,9.4,1.1,2.4,16.0,15.7,3.5,1.6,5.1,0.124,0.0,-0.1,-0.1,0.9,5.5,0.489,0.353,0.025,0.044,8.9,19.6,0.08899999999999997,0.2
94,94,322,2015,Versatile Scorer,No significant defensive role,Joe Johnson,SG,BRK,80.0,80.0,5.6,12.8,4.2,0.359,8.6,0.472,0.494,1.8,2.2,0.801,0.7,4.1,4.8,2.2,3.7,0.7,0.2,1.7,1.5,14.4,14.1,0.523,0.329,0.172,2.1,13.3,7.7,17.1,1.1,0.4,11.1,20.3,2.6,1.5,4.1,0.07,0.7,-0.8,-0.1,1.3,14.5,0.098,0.279,0.136,0.159,0.1,28.499999999999996,0.32799999999999996,0.1
95,95,325,2015,No significant offensive role,No significant defensive role,Wesley Johnson,SF,LAL,76.0,59.0,3.8,9.1,3.4,0.351,5.7,0.451,0.48,1.2,1.5,0.804,0.9,3.3,4.2,1.5,1.6,0.8,0.6,1.1,2.1,9.9,11.1,0.509,0.375,0.162,3.2,12.9,7.8,8.6,1.3,1.6,10.5,16.4,1.0,0.7,1.7,0.037,-1.1,-0.8,-1.9,0.1,16.8,0.156,0.052,0.109,0.308,5.5,33.6,0.375,0.1
96,96,329,2015,Paint Threat,No significant defensive role,Terrence Jones,PF,HOU,33.0,24.0,4.8,9.1,1.1,0.351,7.9,0.553,0.55,1.7,2.8,0.606,2.4,4.3,6.7,1.0,1.1,0.5,1.8,1.1,2.4,11.7,18.3,0.567,0.124,0.314,9.7,17.6,13.7,6.9,1.0,5.2,9.8,18.4,1.7,1.3,3.0,0.16,0.7,0.5,1.2,0.7,6.3,0.508,0.298,0.037,0.033,10.0,5.4,0.12399999999999989,0.2
97,97,330,2015,Paint Threat,Paint Protector,DeAndre Jordan,C,LAC,82.0,82.0,4.6,6.5,0.0,0.25,6.5,0.713,0.711,2.3,5.7,0.397,4.8,10.1,15.0,0.5,0.7,1.0,2.2,1.3,3.0,11.5,21.0,0.638,0.007,0.882,16.2,32.4,24.5,3.2,1.5,5.4,12.8,13.6,7.4,5.4,12.8,0.217,2.2,0.7,2.9,3.5,0.9,0.919,0.071,0.002,0.0,53.2,0.0,0.008000000000000007,0.4
98,98,337,2015,No significant offensive role,Rebounding Specialist,Michael Kidd-Gilchrist,SF,CHO,55.0,52.0,4.1,8.8,0.0,,8.8,0.465,0.465,2.7,3.9,0.701,2.0,5.6,7.6,1.3,1.4,0.5,0.7,1.1,2.1,10.9,15.1,0.519,0.0,0.444,7.4,21.9,14.4,8.2,1.0,1.9,9.9,18.4,1.6,2.2,3.8,0.114,-1.1,0.6,-0.5,0.6,7.6,0.477,0.156,0.071,0.297,5.6000000000000005,,-0.0009999999999998899,0.2
99,99,341,2015,Creator/Facilitator,No significant defensive role,Brandon Knight,PG-SG,TOT,63.0,61.0,6.0,14.1,5.1,0.389,9.0,0.441,0.493,3.1,3.5,0.874,0.4,3.4,3.9,1.7,5.2,1.4,0.2,3.0,1.8,17.0,17.1,0.543,0.361,0.251,1.6,12.0,6.8,27.4,2.3,0.4,16.1,25.9,2.0,2.5,4.5,0.106,1.9,-0.3,1.6,1.9,14.6,0.273,0.073,0.072,0.221,2.0,19.6,0.361,0.1
100,100,344,2015,Pure Shooter/Stretcher,No significant defensive role,Kyle Korver,SG,ATL,75.0,75.0,3.9,8.0,6.0,0.492,2.0,0.47,0.671,1.4,1.6,0.898,0.2,3.9,4.1,1.9,2.6,0.7,0.6,1.4,1.9,12.1,14.8,0.699,0.748,0.197,0.7,13.3,7.2,12.1,1.1,1.5,14.1,14.4,5.0,2.4,7.5,0.148,2.4,0.4,2.8,3.0,21.7,0.047,0.022,0.035,0.148,0.5,24.7,0.748,0.3
101,101,349,2015,No significant offensive role,Perimeter Defender,Shane Larkin,PG,NYK,76.0,22.0,2.5,5.7,1.5,0.302,4.2,0.481,0.473,0.8,1.0,0.782,0.4,1.9,2.3,2.7,3.0,1.2,0.1,1.1,2.0,6.2,10.9,0.504,0.269,0.181,1.7,9.4,5.4,19.4,2.6,0.4,15.1,13.6,0.8,0.9,1.7,0.045,-3.0,0.2,-2.8,-0.4,12.9,0.282,0.148,0.086,0.215,0.0,8.6,0.26900000000000013,0.1
102,102,351,2015,No significant offensive role,No significant defensive role,Zach LaVine,PG,MIN,77.0,40.0,3.7,8.8,2.2,0.341,6.6,0.449,0.465,1.9,2.3,0.842,0.4,2.4,2.8,1.4,3.6,0.7,0.1,2.5,2.1,10.1,11.3,0.515,0.247,0.261,1.6,11.6,6.4,24.0,1.4,0.4,20.4,22.0,-0.7,0.0,-0.7,-0.018,-2.2,-2.5,-4.6,-1.3,13.6,0.278,0.117,0.066,0.292,6.2,14.399999999999999,0.247,0.1
103,103,352,2015,Creator/Facilitator,No significant defensive role,Ty Lawson,PG,DEN,75.0,75.0,5.4,12.3,2.7,0.341,9.6,0.463,0.474,3.5,4.8,0.73,0.6,2.6,3.1,3.8,9.6,1.2,0.1,2.5,1.7,15.2,18.5,0.526,0.221,0.392,1.6,8.1,4.7,43.0,1.7,0.3,14.6,20.6,6.0,1.0,7.0,0.126,3.0,-0.9,2.2,2.8,13.3,0.251,0.12,0.164,0.244,0.1,9.3,0.22099999999999997,0.0
104,104,356,2015,No significant offensive role,Perimeter Defender,Courtney Lee,SG,MEM,77.0,74.0,3.7,8.4,2.9,0.402,5.4,0.473,0.518,1.4,1.7,0.86,0.3,2.0,2.3,2.0,2.0,1.0,0.2,1.0,1.7,10.1,11.5,0.555,0.348,0.201,1.0,7.6,4.3,9.8,1.7,0.4,10.0,15.2,2.5,2.4,4.8,0.099,-1.0,0.5,-0.5,0.9,15.7,0.156,0.103,0.145,0.249,0.2,35.3,0.347,0.1
105,105,360,2015,Versatile Scorer,Perimeter Defender,Kawhi Leonard,SF,SAS,64.0,64.0,6.2,12.8,3.0,0.349,9.8,0.519,0.52,3.2,3.9,0.802,1.3,5.9,7.2,1.7,2.5,2.3,0.8,1.5,2.0,16.5,22.0,0.567,0.234,0.307,4.8,20.6,12.9,13.0,3.7,1.8,9.4,23.0,4.2,4.4,8.6,0.204,2.8,3.1,5.9,4.1,12.7,0.212,0.18,0.187,0.187,6.6000000000000005,38.5,0.23399999999999999,0.0
106,106,364,2015,Creator/Facilitator,Perimeter Defender,Damian Lillard,PG,POR,82.0,82.0,7.2,16.6,7.0,0.343,9.6,0.5,0.506,4.2,4.9,0.864,0.6,4.0,4.6,2.3,6.2,1.2,0.3,2.7,2.0,21.0,20.7,0.56,0.421,0.293,1.8,11.8,6.9,29.0,1.7,0.5,12.6,26.9,7.3,3.3,10.6,0.174,4.3,0.3,4.7,4.9,14.9,0.285,0.089,0.058,0.147,2.4,11.899999999999999,0.42100000000000004,0.1
