,level_0,index,Season,Player,Player ranked,Pos,Pos ranked,Team,Team ranked,G,G ranked,GS,GS ranked,FG,FG ranked,FGA,FGA ranked,3PA,3PA ranked,3P%,3P% ranked,2PA,2PA ranked,2P%,2P% ranked,eFG%,eFG% ranked,FT,FT ranked,FTA,FTA ranked,FT%,FT% ranked,ORB,ORB ranked,DRB,DRB ranked,TRB,TRB ranked,AST/TOV,AST/TOV ranked,AST,AST ranked,STL,STL ranked,BLK,BLK ranked,TOV,TOV ranked,PF,PF ranked,PTS,PTS ranked,PER,PER ranked,TS%,TS% ranked,3PAr,3PAr ranked,FTr,FTr ranked,ORB%,ORB% ranked,DRB%,DRB% ranked,TRB%,TRB% ranked,AST%,AST% ranked,STL%,STL% ranked,BLK%,BLK% ranked,TOV%,TOV% ranked,USG%,USG% ranked,OWS,OWS ranked,DWS,DWS ranked,WS,WS ranked,WS/48,WS/48 ranked,OBPM,OBPM ranked,DBPM,DBPM ranked,BPM,BPM ranked,VORP,VORP ranked,Average distance (ft.) of FGA,Average distance (ft.) of FGA ranked,%FGA 0-3,%FGA 0-3 ranked,%FGA 3-10,%FGA 3-10 ranked,%FGA 10-16,%FGA 10-16 ranked,%FGA 16-3P,%FGA 16-3P ranked,%FGA,%FGA ranked,%3PA,%3PA ranked,%FGA 3P,%FGA 3P ranked,std_areas_FGA,std_areas_FGA ranked
36,36,115,2006,Jamal Crawford,5,SG,5,NYK,5,79.0,4,27.0,9,4.6,6,11.1,5,3.7,3,0.345,5,7.4,7,0.452,8,0.474,7,3.7,3,4.5,3,0.826,3,0.5,8,2.7,8,3.1,8,1.7,4,3.8,3,1.1,4,0.2,7,2.2,4,1.9,10,14.3,4,15.5,5,0.544,5,0.333,3,0.406,3,1.7,9,10.2,7,5.9,8,20.9,3,1.8,3,0.5,7,14.4,4,21.5,5,3.7,4,0.8,9,4.5,6,0.084,7,1.6,3,-1.1,9,0.5,5,1.6,5,15.2,3,0.2,9,0.126,5,0.121,5,0.22,6,0.8999999999999999,8,34.1,3,0.33299999999999996,3,0.1,7
37,37,117,2006,Eddy Curry,5,C,5,NYK,5,72.0,7,69.0,5,4.7,6,8.3,8,0.0,10,,10,8.3,6,0.563,1,0.563,1,4.3,2,6.8,2,0.632,9,2.0,3,4.0,5,6.0,4,0.1,10,0.3,10,0.4,10,0.8,3,2.5,2,3.3,2,13.6,5,17.0,4,0.604,1,0.0,10,0.814,1,9.4,2,18.9,3,14.1,2,1.9,10,0.8,10,2.5,2,18.1,1,24.1,3,2.3,6,1.0,9,3.3,8,0.084,7,-0.5,7,-1.6,10,-2.1,9,0.0,9,2.0,10,0.709,1,0.273,1,0.017,10,0.002,10,24.6,1,,10,-0.0009999999999998899,10,0.3,1
38,38,118,2006,Samuel Dalembert,5,C,5,PHI,5,66.0,8,52.0,7,3.0,9,5.6,10,0.0,10,0.0,10,5.6,9,0.533,2,0.531,2,1.4,9,2.0,9,0.705,8,2.4,2,5.8,2,8.2,2,0.2,10,0.4,10,0.5,9,2.4,1,1.6,7,3.7,1,7.3,10,14.2,7,0.568,3,0.003,10,0.358,4,10.6,1,25.4,1,18.0,1,2.2,10,1.0,9,6.9,1,20.0,1,13.8,10,0.9,9,2.6,4,3.6,7,0.097,6,-2.9,10,1.2,2,-1.8,9,0.1,9,5.4,10,0.515,1,0.228,2,0.192,2,0.062,10,23.0,1,0.0,10,0.0029999999999998916,9,0.2,2
39,39,120,2006,Antonio Daniels,5,SG,5,WAS,5,80.0,3,17.0,9,2.9,10,6.9,9,1.3,7,0.228,8,5.6,9,0.461,7,0.439,10,3.6,3,4.2,4,0.845,2,0.2,10,1.9,10,2.2,10,3.3,1,3.6,4,0.7,8,0.1,9,1.1,10,1.2,10,9.6,8,13.7,7,0.55,4,0.184,6,0.611,1,0.9,10,8.0,9,4.4,10,19.2,4,1.2,8,0.3,9,11.3,8,15.4,9,4.3,3,0.9,9,5.3,5,0.111,5,0.1,6,-0.8,8,-0.7,8,0.8,7,11.9,6,0.295,5,0.191,2,0.093,6,0.238,6,3.5000000000000004,5,18.8,6,0.18300000000000005,6,0.1,7
40,40,121,2006,Marquis Daniels,5,SG,5,DAL,5,62.0,9,29.0,9,4.0,7,8.3,8,0.3,8,0.211,8,8.0,6,0.491,4,0.484,6,2.2,6,3.0,6,0.754,6,1.3,5,2.3,9,3.6,7,1.7,4,2.8,5,1.1,4,0.2,7,1.6,7,2.3,8,10.2,8,14.9,6,0.535,6,0.037,8,0.357,4,5.6,4,9.6,8,7.6,6,16.2,5,2.1,2,0.6,6,14.4,4,18.3,7,2.4,6,1.7,7,4.2,6,0.114,5,0.1,6,0.4,4,0.5,5,1.1,6,7.0,9,0.414,2,0.277,1,0.156,3,0.115,9,4.1000000000000005,4,31.6,3,0.03799999999999992,8,0.1,7
41,41,125,2006,Baron Davis,5,PG,5,GSW,5,54.0,10,48.0,7,6.2,3,15.9,2,6.0,1,0.315,6,9.9,4,0.434,9,0.448,9,3.6,3,5.4,2,0.675,9,0.8,7,3.5,6,4.4,6,3.1,1,8.9,1,1.6,1,0.3,6,2.9,1,3.1,2,17.9,3,18.3,3,0.489,10,0.376,2,0.336,5,2.5,7,11.1,7,6.7,7,42.6,1,2.3,2,0.5,7,13.9,4,25.9,2,2.4,6,2.0,6,4.4,6,0.106,6,2.8,2,-0.2,6,2.6,3,2.3,3,14.9,3,0.254,7,0.124,5,0.092,6,0.153,8,2.6,6,11.700000000000001,8,0.377,2,0.1,7
42,42,131,2006,Ricky Davis,5,SG-SF,5,TOT,5,78.0,5,78.0,3,7.5,2,16.7,2,3.1,4,0.302,7,13.6,2,0.481,5,0.476,7,3.5,3,4.4,3,0.797,4,0.8,7,3.7,5,4.5,6,1.9,4,5.1,2,1.2,3,0.2,7,2.7,2,2.4,7,19.4,2,15.6,5,0.521,7,0.186,6,0.265,7,2.5,7,10.5,7,6.6,7,22.2,3,1.5,6,0.4,8,12.8,5,24.3,3,2.5,6,2.5,5,5.0,5,0.075,8,0.6,5,-1.0,9,-0.4,7,1.3,5,14.3,4,0.245,7,0.061,9,0.15,3,0.36,2,4.0,4,21.5,6,0.18400000000000005,6,0.1,7
43,43,139,2006,Luol Deng,5,SF,5,CHI,5,78.0,5,56.0,6,5.7,4,12.2,4,1.0,7,0.269,8,11.2,3,0.481,5,0.474,7,2.7,5,3.5,5,0.75,6,1.6,4,5.0,3,6.6,3,1.5,6,1.9,7,0.9,5,0.6,4,1.3,9,1.6,10,14.3,4,15.8,5,0.517,8,0.082,7,0.289,6,5.6,4,17.1,4,11.4,4,9.7,8,1.4,6,1.5,4,8.9,10,20.4,6,2.7,5,3.8,2,6.5,4,0.12,4,0.8,4,0.9,2,1.6,4,2.4,3,10.8,7,0.355,3,0.112,5,0.117,5,0.333,2,4.3999999999999995,4,70.5,1,0.08299999999999996,7,0.1,7
44,44,140,2006,Boris Diaw,5,PF,5,PHO,5,81.0,2,70.0,5,5.5,4,10.5,6,0.4,8,0.267,8,10.2,4,0.536,1,0.531,2,2.1,7,2.9,6,0.731,7,2.0,3,4.9,3,6.9,3,2.7,1,6.2,1,0.7,8,1.0,2,2.3,3,3.2,2,13.3,5,17.3,4,0.564,3,0.035,8,0.279,7,6.3,4,15.1,5,10.8,4,24.9,3,1.0,9,2.1,3,16.5,2,17.9,8,5.9,2,3.0,3,8.9,2,0.149,3,1.4,4,1.4,2,2.8,2,3.5,2,8.4,9,0.438,2,0.154,3,0.117,5,0.256,5,4.7,4,56.699999999999996,1,0.03500000000000003,8,0.1,7
45,45,145,2006,Juan Dixon,5,SG,5,POR,5,76.0,6,42.0,8,4.7,6,10.8,5,2.2,6,0.382,3,8.6,5,0.449,8,0.474,7,2.1,7,2.6,7,0.804,4,0.4,9,1.9,10,2.3,10,1.3,7,2.0,7,0.8,6,0.1,9,1.5,7,2.1,9,12.3,6,14.6,7,0.516,8,0.207,5,0.236,8,1.9,8,9.3,9,5.5,9,14.9,5,1.7,4,0.2,9,11.1,8,25.2,2,1.1,8,0.1,10,1.2,10,0.03,10,-0.2,7,-1.7,10,-1.9,9,0.0,9,15.0,3,0.185,9,0.094,6,0.135,4,0.379,1,0.0,10,28.799999999999997,4,0.20699999999999996,5,0.1,7
46,46,148,2006,Chris Duhon,5,PG,5,CHI,5,74.0,6,38.0,8,2.9,10,7.3,9,3.8,3,0.36,4,3.5,10,0.442,8,0.493,5,1.6,8,1.9,9,0.818,3,0.4,9,2.6,8,3.0,9,3.1,1,5.0,2,0.9,5,0.0,10,1.6,7,2.1,9,8.7,9,12.9,8,0.538,6,0.517,1,0.266,7,1.5,10,10.2,7,5.9,8,26.4,2,1.7,4,0.1,10,16.3,2,15.0,9,2.7,5,2.5,5,5.2,5,0.116,5,0.0,7,0.8,3,0.8,4,1.5,5,16.7,2,0.264,6,0.065,8,0.035,10,0.119,8,0.0,10,24.8,5,0.517,1,0.2,2
47,47,149,2006,Tim Duncan*,5,PF,5,SAS,5,80.0,3,80.0,2,7.2,2,14.8,2,0.1,9,0.4,2,14.8,1,0.485,5,0.485,6,4.2,2,6.7,2,0.629,10,2.9,1,8.1,1,11.0,1,1.3,7,3.2,4,0.9,5,2.0,1,2.5,2,2.7,5,18.6,2,23.1,1,0.523,7,0.004,9,0.45,2,10.1,1,26.9,1,18.7,1,16.5,4,1.4,6,4.2,1,12.2,6,27.7,1,3.9,4,6.9,1,10.8,1,0.187,1,2.3,3,2.6,1,5.0,1,4.9,1,7.5,9,0.321,5,0.362,1,0.178,2,0.135,8,5.7,3,20.0,6,0.0040000000000000036,9,0.1,7
48,48,150,2006,Mike Dunleavy,5,SF,5,GSW,5,81.0,2,68.0,5,4.1,7,10.1,6,3.2,4,0.285,7,6.9,7,0.462,7,0.451,9,2.4,6,3.1,6,0.778,5,1.0,6,4.0,5,4.9,5,1.9,4,2.9,5,0.7,8,0.4,5,1.5,7,2.5,6,11.5,7,12.5,9,0.503,9,0.319,3,0.309,6,3.3,6,14.2,5,8.6,5,15.0,5,1.2,8,0.9,5,11.5,7,18.1,8,1.9,7,2.3,5,4.2,6,0.077,8,-0.7,8,0.0,5,-0.7,8,0.9,7,15.2,3,0.213,8,0.113,5,0.093,6,0.262,4,1.0999999999999999,7,25.8,4,0.31899999999999995,3,0.1,7
49,49,166,2006,Raymond Felton,5,PG,5,CHA,5,80.0,3,54.0,6,4.3,7,11.0,5,3.4,4,0.358,4,7.7,6,0.405,10,0.446,9,2.0,7,2.8,7,0.725,7,1.0,6,2.4,8,3.3,8,2.4,2,5.6,2,1.3,3,0.1,9,2.3,3,2.3,8,11.9,6,14.2,7,0.483,10,0.307,4,0.251,8,3.5,6,9.7,8,6.4,8,30.9,1,2.2,2,0.3,9,15.7,2,21.4,5,0.8,9,1.8,7,2.6,9,0.051,9,0.2,6,-0.8,8,-0.6,7,0.8,7,13.7,5,0.36,3,0.061,9,0.051,9,0.221,6,1.5,7,12.9,7,0.30700000000000005,4,0.1,7
50,50,167,2006,Michael Finley,5,SG,5,SAS,5,77.0,5,18.0,9,3.7,8,9.0,7,3.6,3,0.394,2,5.4,9,0.423,9,0.491,6,1.3,9,1.5,10,0.852,1,0.4,9,2.8,7,3.2,8,1.9,4,1.5,8,0.5,9,0.1,9,0.8,10,1.3,10,10.1,8,12.7,8,0.523,7,0.401,2,0.165,10,1.8,9,12.2,6,7.2,7,9.3,8,1.0,9,0.2,9,7.7,10,18.9,7,2.0,7,2.9,4,5.0,5,0.117,5,0.1,6,0.2,5,0.2,6,1.1,6,18.2,1,0.088,10,0.056,9,0.125,4,0.329,2,2.3,6,42.3,2,0.4019999999999999,2,0.1,7
51,51,168,2006,Derek Fisher,5,PG,5,GSW,5,82.0,1,36.0,8,4.4,6,10.8,5,3.6,3,0.397,2,7.2,7,0.417,10,0.476,7,3.0,5,3.6,5,0.833,2,0.4,9,2.1,9,2.6,9,2.3,2,4.3,3,1.5,2,0.1,9,1.9,5,2.9,4,13.3,5,14.8,6,0.536,6,0.333,3,0.33,5,1.5,10,7.7,10,4.5,10,22.6,3,2.5,1,0.2,9,13.3,5,20.2,6,3.4,4,2.4,5,5.8,4,0.107,6,-0.2,7,0.6,3,0.4,5,1.6,5,16.9,1,0.145,10,0.095,6,0.08,7,0.347,2,0.1,9,30.5,4,0.33299999999999996,3,0.1,7
52,52,172,2006,T.J. Ford,5,PG,5,MIL,5,72.0,7,70.0,5,4.6,6,11.0,5,1.4,6,0.337,5,9.5,4,0.428,9,0.438,10,2.6,5,3.4,5,0.754,6,0.9,6,3.4,6,4.3,6,2.2,3,6.6,1,1.4,2,0.1,9,3.0,1,2.7,5,12.2,6,13.1,8,0.489,10,0.132,6,0.314,5,2.9,7,11.7,6,7.2,7,29.8,2,2.1,2,0.2,9,19.6,1,20.0,6,0.4,9,2.1,6,2.5,9,0.047,10,-1.1,8,-0.1,6,-1.2,8,0.5,8,10.3,7,0.357,3,0.143,4,0.181,2,0.186,7,1.0,7,33.7,3,0.133,7,0.1,7
53,53,174,2006,Jeff Foster,5,C,5,IND,5,63.0,8,37.0,8,2.2,10,4.0,10,0.1,9,0.0,10,3.9,10,0.561,1,0.552,1,1.5,9,2.5,8,0.604,10,3.6,1,5.6,2,9.1,2,0.8,9,0.8,10,0.7,8,0.4,5,1.0,10,3.0,3,5.9,10,15.1,6,0.581,2,0.016,8,0.636,1,16.9,1,24.8,1,20.9,1,5.1,10,1.4,6,1.2,4,16.7,2,11.3,10,2.8,5,2.9,4,5.7,5,0.174,2,-0.3,7,0.4,4,0.0,6,0.8,7,2.3,10,0.872,1,0.072,8,0.02,10,0.02,10,12.0,1,0.0,10,0.016000000000000014,8,0.3,1
54,54,179,2006,Steve Francis,5,PG-SG,5,TOT,5,70.0,8,60.0,6,4.8,5,10.9,5,1.2,7,0.301,7,9.7,4,0.452,8,0.452,9,4.5,2,5.7,2,0.787,5,1.1,5,3.1,7,4.1,7,1.6,5,4.9,2,1.1,4,0.2,7,3.1,1,2.9,4,14.4,4,15.2,6,0.534,6,0.108,7,0.522,2,3.9,5,10.9,7,7.5,6,24.6,3,1.7,4,0.6,6,18.5,1,22.6,4,2.2,6,1.4,8,3.6,7,0.073,8,0.7,5,-0.7,7,0.0,6,1.2,6,11.0,7,0.374,3,0.052,9,0.165,3,0.301,3,2.7,5,32.5,3,0.1080000000000001,7,0.1,7
55,55,182,2006,Channing Frye,5,C,5,NYK,5,65.0,8,14.0,10,4.7,6,9.8,7,0.1,9,0.333,5,9.7,4,0.479,5,0.479,7,2.9,5,3.5,5,0.825,3,2.1,3,3.6,5,5.8,4,0.5,10,0.8,10,0.5,9,0.7,3,1.5,7,3.1,2,12.3,6,18.1,3,0.541,5,0.014,9,0.358,4,10.6,1,18.5,3,14.5,2,6.6,9,1.0,9,2.5,2,11.6,7,24.2,3,2.6,6,0.9,9,3.5,8,0.108,6,0.7,5,-1.4,9,-0.7,8,0.5,8,10.3,7,0.273,6,0.217,2,0.181,2,0.314,3,6.7,3,33.300000000000004,3,0.014999999999999902,9,0.1,7
56,56,188,2006,Kevin Garnett*,5,PF,5,MIN,5,76.0,6,76.0,4,8.2,1,15.7,2,0.4,8,0.267,8,15.3,1,0.532,2,0.529,3,5.2,2,6.4,2,0.81,3,2.8,1,9.9,1,12.7,1,1.7,4,4.1,3,1.4,2,1.4,2,2.4,3,2.7,5,21.8,1,26.8,1,0.589,1,0.025,8,0.411,3,8.9,2,29.7,1,19.6,1,20.2,4,1.9,3,2.7,2,11.3,8,25.5,2,9.0,1,5.9,1,14.9,1,0.242,1,5.6,1,2.2,1,7.8,1,7.4,1,10.8,7,0.263,6,0.173,3,0.238,1,0.301,3,8.3,3,10.0,8,0.025000000000000133,8,0.1,7
57,57,190,2006,Pau Gasol*,5,PF,5,MEM,5,80.0,3,80.0,2,7.5,2,14.9,2,0.2,8,0.25,8,14.8,1,0.505,3,0.504,5,5.3,1,7.7,1,0.689,8,2.4,2,6.5,1,8.9,2,1.6,5,4.6,3,0.6,9,1.9,1,2.9,1,2.3,8,20.4,2,22.7,1,0.555,4,0.01,9,0.517,2,7.5,3,20.0,2,13.8,3,23.7,3,0.8,10,3.9,1,13.8,4,26.4,2,6.6,2,5.4,1,12.0,1,0.184,1,3.9,1,1.7,1,5.5,1,6.0,1,6.3,9,0.411,2,0.324,1,0.147,3,0.108,9,11.600000000000001,2,50.0,1,0.010000000000000009,9,0.2,2
58,58,193,2006,Manu Ginóbili*,5,SG,5,SAS,5,65.0,8,56.0,6,4.8,5,10.3,6,3.3,4,0.382,3,7.0,7,0.5,4,0.524,3,4.3,2,5.5,2,0.778,5,0.6,8,2.9,7,3.5,7,1.9,4,3.6,4,1.6,1,0.4,5,1.9,5,2.4,7,15.1,4,22.4,1,0.593,1,0.324,3,0.538,1,2.8,7,12.0,6,7.5,6,22.2,3,3.0,1,1.0,5,12.8,5,25.0,3,5.1,2,3.7,2,8.8,2,0.234,1,3.8,2,3.0,1,6.8,1,4.1,2,12.0,6,0.348,4,0.176,3,0.066,8,0.085,9,1.9,6,22.1,5,0.32499999999999996,3,0.1,7
59,59,194,2006,Gordan Giriček,5,SG,5,UTA,5,37.0,10,36.0,8,4.5,6,10.4,6,1.6,6,0.305,7,8.8,5,0.457,7,0.457,9,1.2,9,1.5,10,0.754,6,0.4,9,1.5,10,1.9,10,1.0,8,1.7,8,0.4,10,0.1,9,1.7,6,2.4,7,10.6,8,8.7,10,0.482,10,0.154,6,0.149,10,1.9,8,7.0,10,4.4,10,12.8,6,0.9,9,0.3,9,13.4,5,22.8,4,-0.6,10,0.4,10,-0.2,10,-0.01,10,-3.3,10,-2.3,10,-5.6,10,-0.9,10,15.6,3,0.204,8,0.037,10,0.086,7,0.52,1,1.3,7,27.1,4,0.15300000000000002,6,0.2,2
60,60,197,2006,Drew Gooden,5,PF,5,CLE,5,79.0,4,79.0,3,4.2,7,8.3,8,0.0,10,0.333,5,8.2,6,0.513,3,0.513,4,2.2,6,3.3,6,0.682,9,3.0,1,5.4,3,8.4,2,0.5,10,0.7,10,0.7,8,0.6,4,1.3,9,2.4,7,10.7,8,17.6,3,0.552,4,0.005,9,0.396,3,12.8,1,23.5,1,18.1,1,4.4,10,1.3,7,1.7,3,12.2,6,18.6,7,3.6,4,2.9,4,6.6,4,0.145,3,0.5,5,-0.8,8,-0.2,7,1.0,6,6.2,9,0.492,1,0.233,2,0.155,3,0.115,9,11.799999999999999,1,66.7,1,0.0050000000000000044,9,0.2,2
61,61,198,2006,Ben Gordon,5,SG,5,CHI,5,80.0,3,47.0,7,6.1,3,14.4,2,4.8,2,0.435,1,9.6,4,0.416,10,0.494,5,2.6,5,3.4,5,0.787,5,0.5,8,2.2,9,2.7,9,1.3,7,3.0,4,0.9,5,0.1,9,2.3,3,3.0,3,16.9,3,14.5,7,0.531,6,0.332,3,0.233,8,2.0,8,8.1,9,5.1,9,17.3,4,1.6,5,0.2,9,12.4,6,26.3,2,1.8,7,2.6,4,4.4,6,0.086,7,0.7,5,-0.3,6,0.5,5,1.6,5,16.7,2,0.167,9,0.08,7,0.095,6,0.326,3,0.3,9,28.000000000000004,4,0.3320000000000001,3,0.1,7
62,62,214,2006,Richard Hamilton,5,SG,5,DET,5,80.0,3,80.0,2,8.1,2,16.5,2,1.5,6,0.458,1,15.0,1,0.494,4,0.512,4,3.2,4,3.8,5,0.845,2,1.1,5,2.2,9,3.2,8,1.5,6,3.4,4,0.7,8,0.2,7,2.2,4,2.6,6,20.1,2,18.2,3,0.553,4,0.091,7,0.229,9,3.5,6,7.3,10,5.4,9,18.6,4,1.0,9,0.4,8,10.6,8,27.4,2,5.3,2,2.4,5,7.6,3,0.13,4,1.7,3,-0.9,8,0.8,4,2.0,4,12.0,6,0.25,7,0.095,6,0.244,1,0.32,3,0.5,8,65.0,1,0.09099999999999997,7,0.1,7
63,63,219,2006,Matt Harpring,5,SF,5,UTA,5,71.0,7,32.0,8,4.5,6,9.5,7,0.5,8,0.359,4,9.0,5,0.482,5,0.485,6,3.2,4,4.4,3,0.725,7,2.2,3,3.0,7,5.2,5,0.9,9,1.4,9,0.8,6,0.2,7,1.5,7,2.8,5,12.5,6,16.3,5,0.542,5,0.058,7,0.462,2,9.8,2,13.2,5,11.5,4,9.6,8,1.7,4,0.6,6,11.8,7,22.0,5,3.1,5,1.6,7,4.7,6,0.115,5,0.6,5,-1.2,9,-0.6,7,0.7,7,10.0,8,0.398,2,0.074,7,0.15,3,0.32,3,0.7000000000000001,8,61.5,1,0.05800000000000005,7,0.1,7
64,64,220,2006,Al Harrington,5,PF,5,ATL,5,76.0,6,76.0,4,7.3,2,16.1,2,2.5,5,0.346,5,13.5,2,0.471,6,0.479,7,3.2,4,4.6,3,0.694,8,1.7,4,5.1,3,6.9,3,1.2,8,3.1,4,1.1,4,0.2,7,2.6,2,4.0,1,18.6,2,16.0,5,0.513,8,0.157,6,0.287,6,5.5,4,17.4,3,11.3,4,15.8,5,1.6,5,0.4,8,12.4,6,25.6,2,2.6,6,1.2,8,3.8,7,0.065,9,0.4,6,-1.7,10,-1.3,8,0.5,8,11.2,6,0.325,4,0.12,5,0.169,2,0.229,6,4.0,4,34.0,3,0.15700000000000003,6,0.1,7
65,65,225,2006,Udonis Haslem,5,PF,5,MIA,5,81.0,2,80.0,2,3.7,8,7.3,9,0.0,10,0.0,10,7.3,7,0.509,3,0.508,4,1.9,8,2.5,8,0.789,4,2.1,3,5.8,2,7.8,2,1.2,8,1.2,9,0.6,9,0.2,7,1.0,10,2.7,5,9.3,9,13.7,7,0.558,4,0.003,10,0.337,5,8.2,3,21.2,2,15.0,2,5.9,9,1.1,8,0.5,7,10.5,8,14.1,10,3.9,4,3.1,3,7.0,3,0.134,4,-0.4,7,-0.1,6,-0.5,7,0.9,7,11.0,7,0.298,5,0.068,8,0.239,1,0.393,1,9.0,2,0.0,10,0.0020000000000000018,10,0.1,7
66,66,226,2006,Trenton Hassell,5,SG,5,MIN,5,77.0,5,67.0,5,3.7,8,8.0,8,0.3,8,0.304,7,7.7,6,0.47,6,0.47,8,1.7,8,2.3,8,0.744,6,1.1,5,1.7,10,2.8,9,1.6,5,2.6,6,0.6,9,0.4,5,1.6,7,2.6,6,9.2,9,9.5,10,0.512,8,0.037,8,0.286,7,4.0,5,6.2,10,5.2,9,13.2,6,0.9,9,0.9,5,15.2,3,15.4,9,0.7,9,1.6,7,2.3,9,0.044,10,-2.4,10,-0.6,7,-3.1,10,-0.7,10,11.1,6,0.269,6,0.175,3,0.188,2,0.33,2,3.6999999999999997,5,17.4,6,0.038000000000000034,8,0.1,7
67,67,230,2006,Luther Head,5,SG,5,HOU,5,80.0,3,27.0,9,3.2,9,7.9,8,3.9,3,0.361,4,4.0,10,0.445,8,0.493,5,1.1,10,1.5,10,0.699,8,0.4,9,2.9,7,3.3,8,1.8,4,2.7,5,1.1,4,0.1,9,1.5,7,2.1,9,8.8,9,11.2,9,0.517,8,0.497,1,0.195,9,1.7,9,11.6,6,6.8,7,16.2,5,2.1,2,0.3,9,14.8,3,16.6,8,0.5,9,2.9,4,3.5,8,0.072,9,-1.3,9,1.1,2,-0.2,7,1.1,6,16.5,2,0.233,7,0.059,9,0.056,9,0.156,8,0.5,8,36.1,2,0.496,1,0.2,2
68,68,235,2006,Kirk Hinrich,5,PG,5,CHI,5,81.0,2,81.0,1,5.6,4,13.3,3,4.2,3,0.37,3,9.1,5,0.441,9,0.477,7,3.2,4,3.9,4,0.815,3,0.4,9,3.2,7,3.6,7,2.7,1,6.3,1,1.2,3,0.3,6,2.3,3,3.1,2,15.9,3,15.5,5,0.528,7,0.316,3,0.291,6,1.1,10,10.0,8,5.6,9,28.9,2,1.6,5,0.6,6,13.4,5,21.4,5,4.1,3,3.5,2,7.6,3,0.124,4,1.1,4,0.6,3,1.8,3,2.8,3,15.8,2,0.222,8,0.054,9,0.08,7,0.328,2,0.0,10,15.5,7,0.31599999999999995,3,0.1,7
69,69,240,2006,Dwight Howard,5,PF,5,ORL,5,82.0,1,81.0,1,5.7,4,10.7,5,0.0,10,0.0,10,10.7,3,0.532,2,0.531,2,4.3,2,7.3,1,0.595,10,3.5,1,9.0,1,12.5,1,0.6,10,1.5,8,0.8,6,1.4,2,2.6,2,3.4,1,15.8,4,19.3,3,0.565,3,0.002,10,0.679,1,12.1,1,29.2,1,20.9,1,7.2,9,1.2,8,3.0,2,15.9,2,21.3,5,4.2,3,4.4,1,8.6,2,0.137,3,1.1,4,-0.1,6,1.0,4,2.3,3,3.3,10,0.613,1,0.294,1,0.068,8,0.023,10,26.900000000000002,1,0.0,10,0.0019999999999998908,10,0.2,2
70,70,241,2006,Josh Howard,5,SF,5,DAL,5,59.0,9,58.0,6,5.9,3,12.6,4,1.1,7,0.429,1,11.5,2,0.475,5,0.489,6,3.3,4,4.5,3,0.734,7,2.1,3,4.2,4,6.3,4,1.5,6,1.9,7,1.2,3,0.4,5,1.3,9,2.8,5,15.6,4,19.3,3,0.536,6,0.085,7,0.359,4,7.9,3,15.3,4,11.7,4,10.4,7,1.9,3,1.0,5,8.4,10,22.9,4,4.4,3,2.3,5,6.7,4,0.168,2,2.2,3,0.0,5,2.2,3,2.0,4,9.5,8,0.312,5,0.254,1,0.168,2,0.18,7,3.0,5,23.799999999999997,5,0.08599999999999985,7,0.1,7
71,71,242,2006,Juwan Howard,5,PF,5,HOU,5,80.0,3,80.0,2,4.9,5,10.7,5,0.1,9,0.0,10,10.7,3,0.461,7,0.459,8,1.9,8,2.4,8,0.806,4,2.1,3,4.6,3,6.7,3,0.8,9,1.4,9,0.6,9,0.1,9,1.7,6,2.9,4,11.8,7,12.5,9,0.499,9,0.005,9,0.222,9,7.9,3,16.7,4,12.4,3,8.4,8,1.1,8,0.3,9,12.4,6,20.2,6,0.6,9,3.0,3,3.7,7,0.069,9,-2.0,10,-0.6,7,-2.6,10,-0.4,10,11.1,6,0.214,8,0.215,2,0.211,1,0.355,2,1.3,7,25.0,5,0.0050000000000000044,9,0.1,7
72,72,244,2006,Larry Hughes,5,SG,5,CLE,5,36.0,10,31.0,8,5.3,4,13.0,3,2.1,6,0.368,3,10.9,3,0.417,10,0.439,10,4.1,2,5.4,2,0.756,6,0.7,7,3.8,5,4.5,6,1.3,7,3.6,4,1.5,2,0.6,4,2.8,1,3.3,2,15.5,4,14.0,7,0.504,9,0.162,6,0.412,3,2.4,7,12.6,6,7.4,6,17.5,4,2.2,2,1.3,4,15.2,3,23.6,3,0.3,10,1.5,8,1.8,10,0.067,9,-1.4,9,0.1,5,-1.3,8,0.2,9,12.3,6,0.309,5,0.117,5,0.124,4,0.288,3,4.1000000000000005,4,22.400000000000002,5,0.16199999999999992,6,0.1,7
73,73,248,2006,Andre Iguodala,5,SF,5,PHI,5,82.0,1,82.0,1,4.2,7,8.4,8,1.9,6,0.354,4,6.5,8,0.543,1,0.541,2,3.2,4,4.3,4,0.754,6,1.4,4,4.4,4,5.9,4,1.6,5,3.1,4,1.6,1,0.3,6,1.9,5,2.4,7,12.3,6,14.8,6,0.598,1,0.23,5,0.507,2,4.4,5,13.8,5,9.1,5,12.9,6,2.3,2,0.5,7,15.4,3,14.7,9,4.9,3,2.6,4,7.5,3,0.116,5,0.2,6,0.4,4,0.6,5,2.0,4,9.5,8,0.48,2,0.113,5,0.08,7,0.097,9,20.599999999999998,1,56.99999999999999,1,0.2300000000000001,5,0.2,2
