,level_0,index,Season,Player,Player ranked,Pos,Pos ranked,Team,Team ranked,G,G ranked,GS,GS ranked,FG,FG ranked,FGA,FGA ranked,3PA,3PA ranked,3P%,3P% ranked,2PA,2PA ranked,2P%,2P% ranked,eFG%,eFG% ranked,FT,FT ranked,FTA,FTA ranked,FT%,FT% ranked,ORB,ORB ranked,DRB,DRB ranked,TRB,TRB ranked,AST/TOV,AST/TOV ranked,AST,AST ranked,STL,STL ranked,BLK,BLK ranked,TOV,TOV ranked,PF,PF ranked,PTS,PTS ranked,PER,PER ranked,TS%,TS% ranked,3PAr,3PAr ranked,FTr,FTr ranked,ORB%,ORB% ranked,DRB%,DRB% ranked,TRB%,TRB% ranked,AST%,AST% ranked,STL%,STL% ranked,BLK%,BLK% ranked,TOV%,TOV% ranked,USG%,USG% ranked,OWS,OWS ranked,DWS,DWS ranked,WS,WS ranked,WS/48,WS/48 ranked,OBPM,OBPM ranked,DBPM,DBPM ranked,BPM,BPM ranked,VORP,VORP ranked,Average distance (ft.) of FGA,Average distance (ft.) of FGA ranked,%FGA 0-3,%FGA 0-3 ranked,%FGA 3-10,%FGA 3-10 ranked,%FGA 10-16,%FGA 10-16 ranked,%FGA 16-3P,%FGA 16-3P ranked,%FGA,%FGA ranked,%3PA,%3PA ranked,%FGA 3P,%FGA 3P ranked,std_areas_FGA,std_areas_FGA ranked
36,36,131,2015,Robert Covington,5,SF,5,PHI,5,70.0,6,49.0,7,4.3,7,10.8,6,6.4,1,0.374,3,4.4,9,0.426,10,0.506,5,2.5,4,3.1,5,0.82,3,0.9,6,3.6,6,4.5,6,0.8,10,1.5,8,1.4,2,0.4,5,1.8,4,2.7,2,13.5,5,14.7,7,0.554,4,0.59,1,0.287,5,3.4,5,14.6,5,8.8,5,9.8,7,2.5,2,1.3,4,13.1,5,21.8,5,1.6,7,2.3,4,4.0,6,0.097,6,0.3,6,0.4,4,0.7,5,1.3,5,17.0,2,0.206,7,0.112,7,0.033,10,0.058,9,1.2,7,18.8,6,0.591,1,0.2,2
37,37,133,2015,Jamal Crawford,5,SG,5,LAC,5,64.0,8,4.0,10,5.2,5,13.1,3,5.7,1,0.327,7,7.4,6,0.448,8,0.467,8,3.5,3,3.9,3,0.901,1,0.3,10,1.7,10,1.9,10,1.8,4,2.5,5,0.9,6,0.2,8,1.4,7,1.7,9,15.8,4,16.6,4,0.532,6,0.434,2,0.3,4,1.2,10,6.9,10,4.1,10,14.9,5,1.8,4,0.7,7,8.8,9,27.6,2,2.5,5,1.2,8,3.6,7,0.102,6,1.9,3,-1.2,9,0.7,5,1.2,5,18.1,1,0.079,10,0.12,7,0.118,4,0.249,3,0.1,9,19.8,6,0.43399999999999994,2,0.1,7
38,38,137,2015,Dante Cunningham,5,PF,5,NOP,5,66.0,7,27.0,9,2.3,10,5.1,10,0.2,9,0.1,9,5.0,9,0.468,7,0.459,9,0.4,10,0.7,10,0.617,10,1.1,5,2.8,8,3.9,7,1.6,5,0.8,10,0.7,8,0.6,4,0.5,10,1.5,10,5.2,10,8.9,10,0.473,10,0.029,8,0.139,10,4.8,4,12.8,6,8.8,5,4.4,10,1.5,6,1.7,3,8.9,9,10.9,10,0.5,9,1.2,8,1.6,9,0.047,9,-2.8,10,0.4,4,-2.5,10,-0.2,10,13.3,5,0.245,6,0.094,8,0.071,7,0.56,1,3.5000000000000004,5,30.0,3,0.030000000000000027,8,0.2,2
39,39,140,2015,Stephen Curry,5,PG,5,GSW,5,80.0,2,80.0,1,8.2,1,16.8,1,8.1,1,0.443,1,8.7,5,0.528,2,0.594,1,3.9,2,4.2,3,0.914,1,0.7,7,3.6,6,4.3,6,2.5,2,7.7,1,2.0,1,0.2,8,3.1,1,2.0,7,23.8,1,28.0,1,0.638,1,0.482,2,0.251,6,2.4,7,11.4,7,7.0,7,38.6,1,3.0,1,0.5,8,14.3,3,28.9,1,11.5,1,4.1,1,15.7,1,0.288,1,8.2,1,1.7,1,9.9,1,7.9,1,17.1,2,0.186,8,0.098,8,0.072,7,0.163,6,0.3,9,12.2,8,0.481,2,0.2,2
40,40,152,2015,Anthony Davis,5,PF,5,NOP,5,68.0,7,68.0,4,9.4,1,17.6,1,0.2,9,0.083,9,17.5,1,0.54,2,0.536,2,5.5,1,6.8,1,0.805,4,2.5,2,7.7,1,10.2,1,1.6,5,2.2,6,1.5,2,2.9,1,1.4,7,2.1,6,24.4,1,30.8,1,0.591,1,0.01,9,0.384,2,8.0,2,24.1,1,16.1,2,11.6,6,2.1,3,6.2,1,6.3,10,27.8,1,9.9,1,4.2,1,14.0,1,0.274,1,6.6,1,2.3,1,8.9,1,6.7,1,9.1,8,0.352,3,0.173,4,0.177,2,0.289,2,13.5,1,33.300000000000004,3,0.009000000000000119,9,0.1,7
41,41,162,2015,Luol Deng,5,SF,5,MIA,5,72.0,5,72.0,3,5.1,5,10.9,6,3.1,5,0.355,4,7.9,6,0.513,3,0.518,3,2.7,4,3.5,4,0.761,6,1.4,4,3.8,5,5.2,5,1.3,7,1.9,7,0.9,6,0.3,6,1.5,6,1.5,10,14.0,5,15.5,6,0.561,3,0.28,5,0.319,4,5.2,4,13.3,6,9.3,5,9.9,7,1.4,7,0.8,6,10.7,7,19.5,7,3.7,3,1.6,7,5.4,4,0.106,6,1.1,5,-1.1,9,0.0,6,1.2,5,12.5,6,0.309,4,0.122,7,0.098,5,0.192,4,2.8000000000000003,5,50.0,1,0.2789999999999999,5,0.1,7
42,42,163,2015,DeMar DeRozan,5,SG,5,TOR,5,60.0,9,60.0,6,6.8,2,16.5,1,1.5,7,0.284,8,15.0,1,0.426,10,0.426,10,6.0,1,7.2,1,0.832,3,0.7,7,3.9,5,4.6,5,1.5,6,3.5,4,1.2,3,0.2,8,2.3,3,2.0,7,20.1,1,17.4,4,0.51,8,0.089,8,0.438,1,2.3,7,12.9,6,7.6,6,17.0,4,1.8,4,0.4,9,10.4,7,28.4,1,2.6,5,1.4,7,4.0,6,0.09,7,0.5,5,-1.4,9,-0.9,8,0.6,7,12.3,6,0.193,8,0.153,5,0.228,1,0.337,1,3.3000000000000003,5,65.9,1,0.08899999999999997,8,0.1,7
43,43,164,2015,Boris Diaw,5,PF,5,SAS,5,81.0,2,15.0,10,3.6,9,7.8,9,2.1,7,0.32,7,5.7,8,0.512,3,0.503,5,0.9,9,1.1,10,0.774,6,1.0,5,3.3,7,4.3,6,1.8,4,2.9,5,0.4,10,0.3,6,1.6,5,1.8,8,8.7,9,12.7,8,0.526,7,0.267,5,0.147,9,4.5,4,15.2,4,10.0,4,17.9,4,0.9,10,0.9,6,15.8,2,18.3,8,1.3,8,2.3,4,3.6,7,0.088,7,-0.6,8,0.2,4,-0.4,7,0.8,7,11.1,7,0.291,4,0.282,2,0.071,7,0.089,9,0.2,9,12.4,8,0.2670000000000001,5,0.1,7
44,44,165,2015,Gorgui Dieng,5,C,5,MIN,5,73.0,5,49.0,7,3.5,9,7.0,9,0.1,9,0.167,9,6.9,7,0.51,3,0.507,4,2.6,4,3.3,4,0.783,5,3.1,1,5.3,3,8.3,2,1.2,8,2.0,6,1.0,5,1.7,1,1.7,5,2.6,3,9.7,8,17.2,4,0.573,2,0.012,9,0.477,1,11.3,1,20.8,2,15.9,2,10.5,7,1.6,5,4.5,1,16.9,1,15.0,9,3.4,4,1.5,7,4.9,5,0.108,5,-0.1,7,0.3,4,0.2,5,1.2,5,7.2,9,0.406,3,0.234,2,0.213,1,0.135,7,10.4,2,0.0,10,0.01200000000000001,9,0.1,7
45,45,170,2015,Goran Dragić,5,SG-PG,5,TOT,5,78.0,3,78.0,2,6.4,2,12.8,3,3.3,5,0.347,5,9.5,4,0.555,1,0.546,2,2.3,5,3.0,5,0.774,6,1.0,5,2.5,9,3.5,8,2.0,3,4.5,3,1.0,5,0.2,8,2.2,3,2.5,3,16.3,3,17.4,4,0.577,2,0.258,6,0.234,7,3.5,5,8.2,9,5.9,8,22.8,3,1.5,6,0.5,8,13.5,4,21.8,5,5.4,2,1.4,7,6.8,3,0.123,4,1.6,4,-0.8,8,0.8,5,1.8,4,10.6,7,0.415,2,0.105,8,0.126,3,0.096,8,0.1,9,32.0,3,0.258,6,0.1,7
46,46,177,2015,Andre Drummond,5,C,5,DET,5,82.0,1,82.0,1,6.0,3,11.7,5,0.0,10,0.0,10,11.7,2,0.515,3,0.514,4,1.7,7,4.5,2,0.389,10,5.3,1,8.1,1,13.5,1,0.5,10,0.7,10,0.9,6,1.9,1,1.5,6,3.5,1,13.8,5,21.4,2,0.504,9,0.002,10,0.38,3,18.3,1,30.1,1,24.0,1,3.9,10,1.5,6,4.8,1,9.7,8,22.0,5,3.4,4,4.3,1,7.7,2,0.147,3,0.6,5,-0.7,8,-0.1,6,1.2,5,2.4,10,0.687,1,0.29,1,0.019,10,0.003,10,19.6,1,0.0,10,0.0009999999999998899,10,0.3,1
47,47,179,2015,Tim Duncan*,5,C,5,SAS,5,77.0,4,77.0,2,5.4,4,10.6,6,0.1,9,0.286,8,10.5,3,0.514,3,0.513,4,3.0,3,4.0,3,0.74,7,2.2,2,6.9,1,9.1,1,1.8,4,3.0,5,0.8,7,2.0,1,1.7,5,2.1,6,13.9,5,22.6,1,0.56,3,0.009,9,0.38,3,8.8,2,26.7,1,17.9,1,16.8,4,1.4,7,5.1,1,12.1,6,22.2,5,4.9,2,4.7,1,9.6,1,0.207,1,2.3,3,2.8,1,5.1,1,4.0,1,6.9,9,0.355,3,0.353,1,0.138,3,0.144,7,5.7,3,28.599999999999998,4,0.010000000000000009,9,0.1,7
48,48,180,2015,Mike Dunleavy,5,SF,5,CHI,5,63.0,8,63.0,5,3.3,9,7.6,9,4.2,3,0.407,1,3.5,10,0.468,7,0.546,2,1.1,9,1.4,9,0.805,4,0.4,9,3.5,6,3.9,7,1.8,4,1.8,7,0.6,9,0.3,6,1.0,10,2.0,7,9.4,9,11.6,9,0.573,2,0.547,1,0.181,8,1.7,8,12.7,6,7.3,7,9.7,7,1.1,9,0.8,6,10.4,7,14.2,10,2.4,5,1.7,7,4.1,6,0.108,5,-0.3,7,0.2,4,0.0,6,0.9,6,18.0,1,0.173,8,0.064,10,0.031,10,0.185,5,0.4,9,18.6,6,0.5469999999999999,1,0.2,2
49,49,181,2015,Kevin Durant,5,SF,5,OKC,5,27.0,10,27.0,9,8.8,1,17.3,1,5.9,1,0.403,2,11.4,2,0.565,1,0.578,1,5.4,1,6.3,1,0.854,2,0.6,7,6.0,2,6.6,3,1.5,6,4.1,3,0.9,6,0.9,2,2.7,2,1.5,10,25.4,1,27.6,1,0.633,1,0.34,4,0.366,3,1.9,8,18.7,3,10.4,4,22.2,3,1.3,7,2.2,3,12.0,6,29.1,1,3.8,3,1.0,9,4.8,5,0.252,1,8.6,1,1.4,2,10.0,1,2.8,2,14.4,4,0.206,7,0.109,7,0.184,2,0.161,6,7.9,2,9.4,8,0.33999999999999997,4,0.1,7
50,50,184,2015,Wayne Ellington,5,SG,5,LAL,5,65.0,8,36.0,8,3.9,8,9.5,7,3.7,4,0.37,3,5.8,8,0.439,9,0.485,7,0.8,10,1.0,10,0.813,4,0.5,8,2.8,8,3.2,8,2.0,3,1.6,8,0.5,9,0.0,10,0.8,10,1.2,10,10.0,8,11.6,9,0.504,9,0.394,3,0.104,10,2.0,8,12.3,7,6.9,7,10.2,7,1.0,9,0.1,10,7.2,10,18.5,7,1.1,8,0.1,10,1.2,10,0.034,10,-0.5,8,-1.8,10,-2.3,10,-0.1,9,17.1,2,0.16,9,0.057,10,0.075,7,0.314,1,1.6,7,16.5,7,0.394,3,0.1,7
51,51,185,2015,Monta Ellis,5,SG,5,DAL,5,80.0,2,80.0,1,7.5,1,16.9,1,3.6,4,0.285,8,13.4,1,0.487,5,0.475,8,2.9,4,3.8,3,0.752,7,0.4,9,2.0,10,2.4,10,1.6,5,4.1,3,1.9,1,0.3,6,2.5,2,2.5,3,18.9,2,16.5,5,0.509,8,0.21,7,0.224,7,1.4,9,6.4,10,3.9,10,20.5,3,2.8,1,0.8,6,11.7,6,27.9,1,1.4,8,2.2,5,3.6,7,0.065,8,0.0,7,-0.1,6,-0.1,6,1.3,5,13.1,5,0.25,6,0.144,6,0.09,6,0.306,2,1.0,8,20.4,5,0.20999999999999996,7,0.1,7
52,52,192,2015,Tyreke Evans,5,SG,5,NOP,5,79.0,3,76.0,2,6.6,2,14.7,2,2.9,6,0.304,8,11.9,2,0.482,5,0.477,7,2.6,4,3.7,4,0.694,9,1.0,5,4.2,4,5.3,5,2.1,3,6.6,1,1.3,3,0.5,4,3.1,1,2.5,3,16.6,3,17.7,4,0.508,8,0.195,7,0.25,6,3.5,5,14.1,5,8.8,5,32.7,1,2.0,3,1.0,5,16.0,2,26.1,2,2.4,5,2.2,5,4.6,5,0.082,7,1.4,4,-0.2,6,1.2,4,2.2,3,8.6,8,0.537,1,0.135,6,0.023,10,0.11,8,0.6,8,22.0,5,0.19499999999999995,7,0.2,2
53,53,195,2015,Kenneth Faried,5,PF,5,DEN,5,75.0,5,71.0,4,5.0,5,9.8,7,0.1,9,0.125,9,9.7,4,0.511,3,0.507,4,2.7,4,3.8,3,0.691,9,3.2,1,5.7,2,8.9,1,0.7,10,1.2,9,0.8,7,0.8,3,1.6,5,2.8,2,12.6,6,18.4,3,0.548,5,0.011,9,0.391,2,12.1,1,22.9,2,17.3,1,7.1,9,1.5,6,2.1,3,12.0,6,20.3,6,3.5,4,2.1,5,5.6,4,0.13,4,0.6,5,-0.7,8,-0.1,6,1.0,6,3.9,10,0.577,1,0.323,1,0.054,8,0.034,10,15.4,1,25.0,4,0.01200000000000001,9,0.2,2
54,54,197,2015,Derrick Favors,5,PF,5,UTA,5,74.0,5,74.0,3,6.5,2,12.4,4,0.1,9,0.167,9,12.3,2,0.527,2,0.526,3,3.0,3,4.5,2,0.669,9,2.6,2,5.6,2,8.2,2,0.9,9,1.5,8,0.8,7,1.7,1,1.6,5,2.8,2,16.0,3,21.8,1,0.558,4,0.007,9,0.362,3,10.0,2,20.7,2,15.4,2,9.4,8,1.4,7,4.3,1,10.2,8,23.8,3,5.0,2,3.3,2,8.3,2,0.175,2,1.9,3,0.6,3,2.5,3,2.6,2,6.8,9,0.442,2,0.214,3,0.204,1,0.134,7,11.700000000000001,1,33.300000000000004,3,0.006000000000000005,9,0.1,7
55,55,200,2015,Evan Fournier,5,SG,5,ORL,5,58.0,9,32.0,8,4.4,7,9.9,6,3.9,4,0.378,3,6.0,8,0.48,5,0.514,4,1.8,7,2.5,7,0.728,8,0.5,8,2.2,9,2.6,9,1.5,6,2.1,6,0.7,8,0.0,10,1.4,7,2.0,7,12.0,6,12.4,9,0.546,5,0.391,3,0.256,6,1.9,8,8.7,9,5.2,9,11.5,6,1.2,8,0.1,10,11.4,7,19.7,7,1.5,7,0.6,10,2.1,9,0.059,8,-0.5,8,-1.3,9,-1.8,9,0.1,9,13.4,5,0.339,3,0.125,6,0.04,9,0.104,8,3.6999999999999997,4,19.6,6,0.392,3,0.1,7
56,56,207,2015,Enes Freedom,5,C,5,TOT,5,75.0,5,74.0,3,6.4,2,12.4,4,0.6,8,0.356,4,11.8,2,0.528,2,0.528,3,2.4,5,3.1,5,0.782,6,3.7,1,5.3,3,8.9,1,0.4,10,0.7,10,0.5,9,0.4,5,1.9,4,2.5,3,15.5,4,20.3,2,0.564,3,0.048,8,0.252,6,14.6,1,20.5,2,17.6,1,4.8,10,0.9,10,1.1,5,12.3,6,24.7,3,4.3,3,2.1,5,6.4,3,0.145,3,1.6,4,-2.5,10,-0.9,8,0.6,7,6.9,9,0.503,2,0.177,4,0.089,6,0.182,5,3.9,4,77.8,1,0.049000000000000155,8,0.2,2
57,57,212,2015,Channing Frye,5,PF,5,ORL,5,75.0,5,51.0,7,2.5,10,6.5,10,4.6,3,0.393,2,1.9,10,0.39,10,0.532,3,0.4,10,0.5,10,0.886,1,0.4,9,3.5,6,3.9,7,1.3,7,1.3,9,0.6,9,0.5,4,1.0,10,2.5,3,7.3,10,9.5,10,0.546,5,0.71,1,0.072,10,1.6,9,16.4,4,8.9,5,7.4,9,1.3,7,1.7,3,13.4,4,14.1,10,0.7,9,1.4,7,2.1,9,0.053,9,-1.5,9,-0.1,6,-1.5,9,0.2,9,21.4,1,0.051,10,0.055,10,0.033,10,0.15,6,0.6,8,9.5,8,0.711,1,0.3,1
58,58,213,2015,Danilo Gallinari,5,SF,5,DEN,5,59.0,9,27.0,9,3.9,8,9.6,7,5.1,2,0.355,4,4.5,9,0.453,8,0.496,6,2.9,4,3.2,5,0.895,1,0.5,8,3.2,7,3.7,7,1.4,7,1.4,9,0.8,7,0.3,6,1.0,10,1.6,9,12.4,6,16.8,4,0.563,3,0.53,1,0.336,3,2.3,7,14.7,5,8.3,6,9.4,8,1.6,5,1.1,5,8.0,10,21.5,5,3.0,4,1.0,9,3.9,6,0.132,4,2.6,2,-0.2,6,2.4,3,1.6,4,17.7,1,0.171,9,0.085,9,0.048,9,0.167,6,3.0,5,21.6,5,0.529,1,0.2,2
59,59,214,2015,Langston Galloway,5,PG,5,NYK,5,45.0,9,41.0,7,4.5,6,11.4,5,3.9,4,0.352,5,7.4,6,0.424,10,0.46,9,1.4,8,1.7,9,0.808,4,0.8,6,3.4,6,4.2,6,2.4,2,3.3,4,1.2,3,0.3,6,1.4,7,2.9,2,11.8,7,12.3,9,0.489,10,0.344,4,0.153,9,2.9,6,12.5,6,7.5,7,17.6,4,1.9,4,0.7,7,10.1,8,19.2,7,0.7,9,0.6,10,1.3,10,0.043,9,-1.5,9,-0.9,8,-2.3,10,-0.1,9,15.7,3,0.219,7,0.088,9,0.082,6,0.266,3,2.0,6,13.100000000000001,7,0.345,4,0.1,7
60,60,219,2015,Marc Gasol,5,C,5,MEM,5,81.0,2,81.0,1,6.5,2,13.2,3,0.2,9,0.176,9,13.0,1,0.5,4,0.496,6,4.3,2,5.4,2,0.795,5,1.4,4,6.4,1,7.8,2,1.7,4,3.8,3,0.9,6,1.6,1,2.2,3,2.6,3,17.4,2,21.7,1,0.558,4,0.016,9,0.41,2,4.9,4,21.8,2,13.4,3,19.7,4,1.4,7,4.0,1,12.2,6,24.6,3,5.5,2,4.7,1,10.2,1,0.182,2,2.7,2,2.4,1,5.1,1,4.8,1,9.6,8,0.241,6,0.281,2,0.221,1,0.242,3,5.4,3,0.0,10,0.015000000000000013,9,0.1,7
61,61,220,2015,Pau Gasol*,5,PF,5,CHI,5,78.0,3,78.0,2,7.3,2,14.8,2,0.3,8,0.462,1,14.4,1,0.495,4,0.5,5,3.8,2,4.7,2,0.803,4,2.8,1,9.0,1,11.8,1,1.4,7,2.7,5,0.3,10,1.9,1,2.0,4,1.9,8,18.5,2,22.7,1,0.55,4,0.023,8,0.317,4,9.2,2,27.6,1,18.6,1,14.4,5,0.5,10,4.0,1,10.7,7,24.7,3,6.0,1,4.4,1,10.4,1,0.187,1,2.9,2,0.6,3,3.5,2,3.7,1,8.8,8,0.319,3,0.251,2,0.167,2,0.241,3,4.9,4,80.80000000000001,1,0.02199999999999991,9,0.1,7
62,62,221,2015,Rudy Gay,5,SF,5,SAC,5,68.0,7,67.0,4,7.5,1,16.4,2,3.2,5,0.359,4,13.2,1,0.479,6,0.491,6,5.0,1,5.8,1,0.858,2,1.4,4,4.4,4,5.9,4,1.4,7,3.7,3,1.0,5,0.6,4,2.7,2,2.3,4,21.1,1,19.7,3,0.556,4,0.197,7,0.352,3,4.8,4,13.7,5,9.4,5,19.0,4,1.5,6,1.3,4,12.4,6,27.0,2,4.8,2,1.3,8,6.1,3,0.122,5,3.4,2,-0.7,8,2.7,3,2.9,2,11.8,7,0.203,7,0.264,2,0.167,2,0.168,6,6.0,3,22.3,5,0.19799999999999995,7,0.0,10
63,63,226,2015,Taj Gibson,5,PF,5,CHI,5,62.0,8,17.0,10,4.1,7,8.2,8,0.0,10,,10,8.2,5,0.502,3,0.502,5,2.1,6,3.0,5,0.717,8,2.6,2,3.8,5,6.4,3,0.9,9,1.1,9,0.6,9,1.2,2,1.2,8,2.6,3,10.3,8,16.1,5,0.545,5,0.0,10,0.364,3,10.7,2,14.6,5,12.7,3,6.9,9,1.1,9,3.2,2,11.6,6,17.6,8,2.7,5,2.1,5,4.8,5,0.137,3,-0.5,8,0.1,5,-0.4,7,0.7,7,5.1,10,0.555,1,0.198,3,0.168,2,0.081,9,14.399999999999999,1,,10,-0.002000000000000224,10,0.2,2
64,64,228,2015,Rudy Gobert,5,C,5,UTA,5,82.0,1,37.0,8,3.1,10,5.2,10,0.0,10,0.0,10,5.2,9,0.607,1,0.604,1,2.1,6,3.3,4,0.623,9,3.2,1,6.2,2,9.5,1,0.9,9,1.3,9,0.8,7,2.3,1,1.4,7,2.1,6,8.4,9,21.6,1,0.627,1,0.005,9,0.639,1,14.3,1,27.2,1,20.7,1,8.2,9,1.6,5,7.0,1,16.9,1,14.0,10,5.0,2,4.3,1,9.3,1,0.206,1,1.7,4,2.5,1,4.2,1,3.4,2,1.7,10,0.789,1,0.185,4,0.007,10,0.014,10,34.4,1,0.0,10,0.0050000000000000044,9,0.3,1
65,65,234,2015,Eric Gordon,5,SG,5,NOP,5,61.0,9,60.0,6,4.7,6,11.4,5,5.2,2,0.448,1,6.2,7,0.38,10,0.512,4,1.8,7,2.2,8,0.805,4,0.5,8,2.1,9,2.6,9,1.9,4,3.8,3,0.8,7,0.2,8,2.0,4,2.4,4,13.4,5,12.7,8,0.544,5,0.454,2,0.192,8,1.6,9,7.4,10,4.5,10,17.6,4,1.3,7,0.5,8,14.0,4,19.8,6,2.2,6,0.7,9,2.9,8,0.069,8,0.2,6,-1.2,9,-1.0,8,0.5,8,15.7,3,0.2,8,0.148,5,0.063,8,0.133,7,0.0,10,15.6,7,0.45599999999999996,2,0.1,7
66,66,236,2015,Marcin Gortat,5,C,5,WAS,5,82.0,1,82.0,1,5.4,4,9.5,7,0.0,10,0.0,10,9.4,4,0.569,1,0.566,1,1.5,8,2.1,8,0.703,8,2.2,2,6.5,1,8.7,2,1.0,9,1.2,9,0.6,9,1.3,2,1.2,8,2.3,4,12.2,6,18.2,3,0.587,2,0.004,10,0.226,7,8.5,2,24.1,1,16.5,2,6.5,9,1.0,9,3.6,2,10.5,7,17.6,8,4.4,3,4.2,1,8.6,2,0.168,2,0.6,5,0.9,2,1.5,4,2.1,3,5.6,9,0.475,2,0.274,2,0.186,1,0.062,9,7.7,2,0.0,10,0.0029999999999998916,10,0.2,2
67,67,239,2015,Danny Green,5,SG,5,SAS,5,81.0,2,80.0,1,4.0,7,9.1,7,5.6,1,0.418,1,3.5,10,0.466,7,0.566,1,1.4,8,1.6,9,0.874,1,0.7,7,3.6,6,4.2,6,1.8,4,2.0,6,1.2,3,1.1,2,1.1,9,2.0,7,11.7,7,16.5,5,0.596,1,0.619,1,0.172,9,2.7,6,13.9,5,8.4,6,10.3,7,2.2,3,2.8,2,10.5,7,17.5,8,4.0,3,3.9,1,7.8,2,0.163,2,2.6,2,2.0,1,4.6,1,3.8,1,18.0,1,0.169,9,0.058,10,0.056,8,0.098,8,0.7000000000000001,8,32.800000000000004,3,0.619,1,0.2,2
68,68,240,2015,Draymond Green,5,PF,5,GSW,5,79.0,3,79.0,2,4.3,7,9.7,7,4.2,3,0.337,6,5.5,8,0.523,2,0.516,4,1.7,7,2.5,7,0.66,9,1.4,4,6.7,1,8.2,2,2.2,3,3.7,3,1.6,2,1.3,2,1.7,5,3.2,1,11.7,7,16.4,5,0.54,5,0.43,2,0.261,6,5.1,4,22.4,2,14.0,2,16.1,4,2.4,2,2.9,2,13.5,4,17.2,8,3.3,4,5.2,1,8.5,2,0.163,2,0.7,5,2.8,1,3.5,2,3.5,2,13.6,5,0.335,3,0.115,7,0.051,9,0.069,9,5.1,4,8.5,9,0.42999999999999994,2,0.2,2
69,69,246,2015,Jeff Green,5,SF,5,TOT,5,78.0,3,70.0,4,5.3,5,12.4,4,3.7,4,0.332,6,8.7,5,0.473,6,0.48,7,3.1,3,3.7,4,0.833,3,0.8,6,3.4,6,4.2,6,1.2,8,1.7,7,0.7,8,0.4,5,1.4,7,1.9,8,15.0,4,14.4,7,0.534,6,0.302,5,0.297,4,2.9,6,12.1,7,7.5,7,8.8,8,1.1,9,1.1,5,9.0,9,21.9,5,2.7,5,2.4,4,5.2,4,0.101,6,0.5,5,-0.7,8,-0.2,6,1.2,5,12.6,6,0.266,5,0.208,3,0.1,5,0.124,8,6.9,2,26.700000000000003,4,0.30200000000000005,5,0.1,7
70,70,250,2015,Blake Griffin,5,PF,5,LAC,5,67.0,7,67.0,4,8.6,1,17.1,1,0.4,8,0.4,2,16.7,1,0.504,3,0.506,5,4.6,1,6.4,1,0.728,8,1.9,3,5.7,2,7.6,2,2.3,2,5.3,2,0.9,6,0.5,4,2.3,3,2.9,2,21.9,1,22.8,1,0.551,4,0.022,8,0.373,3,6.1,3,17.9,3,12.1,3,26.2,2,1.4,7,1.2,5,10.2,8,28.4,1,6.6,1,2.4,4,9.0,1,0.183,1,3.8,1,0.2,4,4.0,2,3.6,1,10.0,8,0.332,3,0.185,4,0.082,6,0.378,1,8.0,2,24.0,5,0.02300000000000002,8,0.1,7
71,71,260,2015,Tim Hardaway Jr.,5,SG,5,NYK,5,70.0,6,30.0,9,4.0,7,10.2,6,5.1,2,0.342,6,5.2,9,0.435,9,0.474,8,1.8,7,2.2,8,0.801,5,0.2,10,2.1,9,2.2,10,1.5,6,1.8,7,0.3,10,0.2,8,1.2,8,1.7,9,11.5,7,12.1,9,0.512,8,0.494,2,0.218,7,0.8,10,10.2,8,5.4,9,13.5,5,0.6,10,0.7,7,9.5,9,23.8,3,0.8,9,0.0,10,0.8,10,0.023,10,0.2,6,-3.0,10,-2.8,10,-0.3,10,16.9,2,0.191,8,0.093,8,0.059,8,0.163,6,1.5,7,19.2,6,0.494,2,0.2,2
72,72,261,2015,James Harden,5,SG,5,HOU,5,81.0,2,81.0,1,8.0,1,18.1,1,6.9,1,0.375,3,11.3,2,0.48,5,0.511,4,8.8,1,10.2,1,0.868,2,0.9,6,4.7,3,5.7,4,1.8,4,7.0,1,1.9,1,0.7,3,4.0,1,2.6,3,27.4,1,26.7,1,0.605,1,0.378,3,0.561,1,2.8,6,14.2,5,8.5,5,34.6,1,2.6,1,1.6,3,14.9,3,31.3,1,12.2,1,4.2,1,16.4,1,0.265,1,7.0,1,1.8,1,8.8,1,8.1,1,13.5,5,0.311,4,0.106,8,0.074,7,0.131,7,2.3,6,10.8,8,0.378,3,0.1,7
73,73,267,2015,Tobias Harris,5,SF,5,ORL,5,68.0,7,63.0,5,6.5,2,14.0,2,3.5,4,0.364,4,10.4,3,0.5,4,0.512,4,2.8,4,3.6,4,0.788,5,1.1,5,5.3,3,6.3,3,1.1,8,1.8,7,1.0,5,0.5,4,1.7,5,2.0,7,17.1,2,16.7,4,0.551,4,0.252,6,0.258,6,3.4,5,17.3,3,10.3,4,8.8,8,1.5,6,1.2,5,9.8,8,22.5,4,3.0,4,1.8,6,4.8,5,0.098,6,1.1,5,-0.6,7,0.5,5,1.5,5,11.5,7,0.296,4,0.201,3,0.115,4,0.136,7,5.2,4,42.699999999999996,2,0.252,6,0.1,7
