,level_0,index,Season,Player,Player ranked,Pos,Pos ranked,Team,Team ranked,G,G ranked,GS,GS ranked,FG,FG ranked,FGA,FGA ranked,3PA,3PA ranked,3P%,3P% ranked,2PA,2PA ranked,2P%,2P% ranked,eFG%,eFG% ranked,FT,FT ranked,FTA,FTA ranked,FT%,FT% ranked,ORB,ORB ranked,DRB,DRB ranked,TRB,TRB ranked,AST/TOV,AST/TOV ranked,AST,AST ranked,STL,STL ranked,BLK,BLK ranked,TOV,TOV ranked,PF,PF ranked,PTS,PTS ranked,PER,PER ranked,TS%,TS% ranked,3PAr,3PAr ranked,FTr,FTr ranked,ORB%,ORB% ranked,DRB%,DRB% ranked,TRB%,TRB% ranked,AST%,AST% ranked,STL%,STL% ranked,BLK%,BLK% ranked,TOV%,TOV% ranked,USG%,USG% ranked,OWS,OWS ranked,DWS,DWS ranked,WS,WS ranked,WS/48,WS/48 ranked,OBPM,OBPM ranked,DBPM,DBPM ranked,BPM,BPM ranked,VORP,VORP ranked,Average distance (ft.) of FGA,Average distance (ft.) of FGA ranked,%FGA 0-3,%FGA 0-3 ranked,%FGA 3-10,%FGA 3-10 ranked,%FGA 10-16,%FGA 10-16 ranked,%FGA 16-3P,%FGA 16-3P ranked,%FGA,%FGA ranked,%3PA,%3PA ranked,%FGA 3P,%FGA 3P ranked,std_areas_FGA,std_areas_FGA ranked
36,36,121,2017,Jae Crowder,5,SF,5,BOS,5,72.0,7,72.0,4,4.6,6,10.0,6,5.5,2,0.398,2,4.5,9,0.54,2,0.572,2,2.4,4,3.0,5,0.811,5,0.7,6,5.1,3,5.8,4,2.0,4,2.2,6,1.0,5,0.3,7,1.1,8,2.2,5,13.9,5,14.9,6,0.613,1,0.547,2,0.301,4,2.3,7,17.3,4,9.9,4,10.1,7,1.6,5,0.8,7,8.9,8,17.0,8,4.1,3,2.5,4,6.7,3,0.137,3,1.0,4,-0.1,6,0.9,4,1.7,4,17.9,2,0.213,7,0.039,10,0.038,9,0.164,4,1.7999999999999998,6,22.8,5,0.546,2,0.2,2
37,37,122,2017,Dante Cunningham,5,PF,5,NOP,5,66.0,8,35.0,8,2.6,10,5.4,10,2.7,7,0.392,2,2.7,10,0.579,1,0.584,1,0.2,10,0.4,10,0.593,10,0.8,6,3.3,6,4.2,6,1.5,7,0.6,10,0.6,9,0.4,6,0.4,10,1.5,10,6.6,10,10.2,10,0.586,3,0.504,2,0.075,10,3.6,5,14.2,5,8.9,5,3.2,10,1.2,8,1.4,4,7.0,10,10.7,10,1.4,7,1.6,7,3.0,8,0.088,6,-1.9,10,0.3,4,-1.6,9,0.2,9,15.4,4,0.284,4,0.084,8,0.028,10,0.1,7,9.2,2,69.1,1,0.504,2,0.2,2
38,38,123,2017,Seth Curry,5,PG,5,DAL,5,70.0,7,42.0,7,4.8,6,10.0,6,4.6,4,0.425,1,5.4,8,0.528,3,0.578,1,1.2,8,1.4,9,0.85,3,0.4,9,2.2,9,2.6,9,2.1,4,2.7,5,1.1,4,0.1,10,1.3,7,1.8,8,12.8,6,15.5,5,0.601,2,0.458,3,0.142,9,1.4,9,9.3,9,5.1,9,16.0,5,2.0,3,0.3,10,11.0,6,19.5,6,2.9,4,1.7,7,4.6,5,0.11,5,0.8,4,0.4,4,1.2,4,1.7,4,17.3,2,0.129,9,0.127,6,0.088,6,0.198,3,0.0,10,21.7,5,0.45799999999999996,3,0.1,7
39,39,124,2017,Stephen Curry,5,PG,5,GSW,5,79.0,3,79.0,2,8.5,1,18.3,1,10.0,1,0.411,1,8.3,4,0.537,2,0.58,1,4.1,2,4.6,3,0.898,1,0.8,6,3.7,5,4.5,6,2.2,3,6.6,1,1.8,1,0.2,8,3.0,1,2.3,4,25.3,1,24.6,1,0.624,1,0.547,2,0.251,5,2.7,6,11.4,7,7.3,6,31.2,1,2.6,1,0.5,9,13.0,4,30.1,1,8.7,1,3.9,1,12.6,1,0.229,1,6.7,1,0.3,4,6.9,1,5.9,1,18.4,1,0.219,7,0.069,9,0.049,9,0.116,6,0.3,9,13.600000000000001,7,0.5469999999999999,2,0.2,2
40,40,126,2017,Anthony Davis,5,C,5,NOP,5,75.0,5,75.0,3,10.3,1,20.3,1,1.8,8,0.299,9,18.6,1,0.524,3,0.518,5,6.9,1,8.6,1,0.802,5,2.3,2,9.5,1,11.8,1,0.9,10,2.1,7,1.3,2,2.2,1,2.4,2,2.2,5,28.0,1,27.5,1,0.58,3,0.088,9,0.424,2,6.7,2,27.9,1,17.2,1,11.1,6,1.7,4,5.1,1,9.1,8,32.6,1,5.9,2,5.1,1,11.0,1,0.195,1,4.4,2,1.4,2,5.9,1,5.4,1,10.6,9,0.283,4,0.233,2,0.168,2,0.228,2,9.4,2,8.200000000000001,9,0.08799999999999997,9,0.1,7
41,41,133,2017,Matthew Dellavedova,5,PG,5,MIL,5,76.0,4,54.0,7,2.7,10,7.0,9,2.8,7,0.367,4,4.2,9,0.404,10,0.463,10,1.1,9,1.3,9,0.854,3,0.3,10,1.6,10,1.9,10,2.6,2,4.7,3,0.7,8,0.0,10,1.8,5,2.0,6,7.6,10,9.4,10,0.501,10,0.403,4,0.18,8,1.4,9,7.1,10,4.3,10,25.7,2,1.4,7,0.0,10,18.8,1,16.3,8,0.3,10,0.9,9,1.2,10,0.029,10,-2.5,10,-1.8,10,-4.2,10,-1.1,10,15.1,4,0.15,9,0.266,1,0.101,5,0.077,8,0.0,10,14.399999999999999,7,0.406,4,0.1,7
42,42,134,2017,Luol Deng,5,SF,5,LAL,5,56.0,10,49.0,7,2.9,10,7.6,9,2.9,7,0.309,8,4.6,9,0.436,10,0.447,10,0.8,10,1.1,10,0.73,8,1.1,4,4.1,5,5.3,4,1.6,6,1.3,9,0.9,6,0.4,6,0.8,10,1.1,10,7.6,10,10.1,10,0.47,10,0.389,4,0.149,9,4.5,4,17.7,3,10.8,4,7.0,9,1.6,5,1.1,6,8.7,9,14.2,9,0.1,10,0.8,10,0.9,10,0.029,10,-1.4,9,-0.6,7,-2.1,9,0.0,9,14.9,5,0.283,4,0.094,8,0.083,6,0.156,5,3.1,5,33.900000000000006,3,0.384,5,0.1,7
43,43,135,2017,DeMar DeRozan,5,SG,5,TOR,5,74.0,6,74.0,3,9.7,1,20.9,1,1.7,9,0.266,9,19.2,1,0.484,6,0.477,9,7.4,1,8.7,1,0.842,3,0.9,5,4.3,4,5.2,5,1.6,6,3.9,3,1.1,4,0.2,8,2.4,2,1.8,8,27.3,1,24.0,1,0.552,5,0.08,9,0.419,2,3.0,5,13.6,5,8.3,6,20.6,3,1.5,6,0.4,9,9.0,8,34.3,1,6.7,2,2.4,4,9.0,2,0.166,2,4.1,2,-1.0,8,3.0,3,3.3,2,12.6,7,0.158,9,0.216,2,0.236,1,0.31,1,2.0,6,39.5,2,0.08000000000000007,9,0.1,7
44,44,138,2017,Gorgui Dieng,5,PF,5,MIN,5,82.0,1,82.0,1,4.0,8,8.1,8,0.5,10,0.372,4,7.5,6,0.511,4,0.514,5,1.7,7,2.0,7,0.814,5,2.3,2,5.6,2,7.9,2,1.5,7,1.9,7,1.1,4,1.2,2,1.3,7,3.1,1,10.0,8,14.2,7,0.555,5,0.065,9,0.253,5,8.1,2,20.5,2,14.2,2,8.6,8,1.7,4,3.1,2,12.7,4,14.0,10,3.2,4,2.5,4,5.7,4,0.103,5,-0.8,8,0.6,3,-0.1,6,1.3,5,10.4,9,0.337,3,0.177,3,0.135,3,0.286,1,7.9,2,72.1,1,0.06499999999999995,9,0.1,7
45,45,141,2017,Goran Dragić,5,PG,5,MIA,5,73.0,6,73.0,4,7.3,2,15.4,2,4.0,5,0.405,2,11.4,2,0.499,5,0.527,4,4.1,2,5.2,2,0.79,6,0.8,6,3.0,7,3.8,7,2.0,4,5.8,2,1.2,3,0.2,8,2.9,1,2.7,2,20.3,2,19.8,3,0.575,4,0.257,7,0.335,3,2.8,6,9.9,8,6.3,8,29.0,2,1.8,4,0.4,9,14.1,3,27.1,2,5.0,2,2.6,3,7.5,3,0.147,3,2.7,2,-0.1,6,2.6,3,2.9,2,12.5,7,0.267,5,0.187,3,0.177,2,0.113,7,0.0,10,21.099999999999998,5,0.256,7,0.1,7
46,46,142,2017,Andre Drummond,5,C,5,DET,5,81.0,2,81.0,1,6.0,4,11.2,5,0.1,10,0.286,9,11.2,2,0.532,3,0.531,4,1.7,7,4.4,3,0.386,10,4.3,1,9.5,1,13.8,1,0.6,10,1.1,10,1.5,2,1.1,2,1.9,4,2.9,1,13.6,5,20.9,2,0.518,9,0.008,10,0.39,2,15.1,1,36.2,1,25.2,1,6.0,9,2.6,1,3.1,2,12.5,4,22.4,4,1.4,7,5.3,1,6.7,3,0.133,3,0.1,6,0.8,3,1.0,4,1.8,4,4.4,10,0.494,1,0.42,1,0.07,7,0.004,10,14.7,1,0.0,10,0.01200000000000001,10,0.2,2
47,47,148,2017,Kevin Durant,5,PF,5,GSW,5,62.0,9,62.0,6,8.9,1,16.5,2,5.0,3,0.375,3,11.5,2,0.608,1,0.594,1,5.4,1,6.2,1,0.875,2,0.6,7,7.6,1,8.3,2,2.2,3,4.8,2,1.1,4,1.6,1,2.2,3,1.9,7,25.1,1,27.6,1,0.651,1,0.304,6,0.374,2,2.2,7,23.6,2,13.6,2,23.1,3,1.5,6,3.8,1,10.4,7,27.8,2,8.0,1,4.0,1,12.0,1,0.278,1,6.7,1,2.2,1,8.9,1,5.7,1,13.8,6,0.268,5,0.116,7,0.161,2,0.151,5,10.7,2,12.5,8,0.30399999999999994,6,0.1,7
48,48,152,2017,Wayne Ellington,5,SG,5,MIA,5,62.0,9,13.0,10,3.7,8,9.0,7,6.4,2,0.378,3,2.6,10,0.509,4,0.55,3,0.6,10,0.7,10,0.86,2,0.3,10,1.8,10,2.1,10,2.2,3,1.1,10,0.6,9,0.1,10,0.5,10,1.1,10,10.5,7,12.6,8,0.565,4,0.71,1,0.077,10,1.3,9,8.5,9,4.9,10,7.1,9,1.2,8,0.2,10,5.0,10,17.9,7,2.1,6,1.2,8,3.3,7,0.105,5,0.8,4,-0.9,8,-0.1,6,0.7,7,22.1,1,0.047,10,0.016,10,0.023,10,0.204,3,0.7000000000000001,8,28.199999999999996,3,0.71,1,0.3,1
49,49,153,2017,Monta Ellis,5,SG,5,IND,5,74.0,6,33.0,8,3.3,9,7.5,9,1.8,8,0.319,8,5.7,7,0.483,7,0.482,9,1.3,8,1.7,8,0.727,8,0.3,10,2.5,8,2.8,9,1.8,5,3.2,4,1.1,4,0.4,6,1.8,5,2.0,6,8.5,9,9.9,10,0.514,9,0.242,8,0.23,6,1.1,10,10.3,8,5.7,9,17.2,4,2.0,3,1.2,5,18.0,1,16.8,8,-0.7,10,1.7,7,1.1,10,0.026,10,-3.1,10,0.2,5,-2.9,10,-0.5,10,13.4,6,0.262,5,0.151,5,0.086,6,0.259,2,1.4000000000000001,7,40.0,2,0.242,8,0.1,7
50,50,154,2017,Joel Embiid,5,C,5,PHI,5,31.0,10,31.0,8,6.5,3,13.8,3,3.2,7,0.367,4,10.7,3,0.495,5,0.508,6,6.2,1,7.9,1,0.783,6,2.0,2,5.9,2,7.8,2,0.6,10,2.1,7,0.9,6,2.5,1,3.8,1,3.6,1,20.2,2,24.1,1,0.584,3,0.228,8,0.569,1,8.5,2,25.6,2,17.0,2,16.0,5,1.7,4,7.7,1,17.9,1,36.0,1,0.5,9,1.5,7,1.9,9,0.117,4,1.9,3,2.7,1,4.5,2,1.3,5,11.2,8,0.324,3,0.191,3,0.17,2,0.086,8,6.5,3,2.0,10,0.22899999999999998,8,0.1,7
51,51,169,2017,Yogi Ferrell,5,PG,5,TOT,5,46.0,10,29.0,9,3.5,9,8.6,8,3.8,5,0.386,3,4.7,8,0.422,10,0.492,8,1.6,7,1.9,7,0.831,4,0.4,9,2.0,10,2.4,10,2.5,2,3.7,3,0.9,6,0.2,8,1.5,6,2.0,6,10.0,8,13.1,8,0.533,8,0.447,3,0.226,6,1.8,8,9.2,9,5.3,9,23.2,3,1.8,4,0.7,7,13.9,3,19.6,6,0.8,9,1.0,9,1.8,10,0.072,8,-0.9,8,-0.3,6,-1.1,8,0.3,9,16.7,3,0.19,8,0.094,8,0.089,6,0.178,4,0.0,10,13.100000000000001,8,0.44900000000000007,3,0.1,7
52,52,174,2017,Evan Fournier,5,SG,5,ORL,5,68.0,7,66.0,5,6.0,4,13.7,3,5.3,2,0.356,6,8.4,4,0.491,5,0.508,6,3.3,3,4.1,3,0.805,5,0.6,7,2.4,9,3.1,8,1.4,7,3.0,4,1.0,5,0.1,10,2.1,4,2.6,3,17.2,3,13.9,7,0.555,5,0.387,4,0.298,4,2.1,7,8.3,10,5.1,9,14.8,5,1.5,6,0.1,10,11.8,5,23.5,4,1.7,7,1.1,9,2.8,8,0.059,9,-0.2,7,-1.1,9,-1.3,9,0.4,8,14.2,5,0.276,5,0.166,4,0.065,7,0.105,7,1.0999999999999999,7,17.2,6,0.3879999999999999,4,0.1,7
53,53,180,2017,Danilo Gallinari,5,SF,5,DEN,5,63.0,9,63.0,5,5.3,5,11.9,4,5.1,3,0.389,3,6.8,6,0.491,5,0.531,4,5.5,1,6.1,2,0.902,1,0.6,7,4.5,4,5.2,5,1.6,6,2.1,7,0.6,9,0.2,8,1.3,7,1.5,10,18.2,3,17.4,4,0.622,1,0.432,3,0.516,1,2.0,8,14.7,5,8.4,5,9.1,7,0.9,10,0.5,9,8.2,9,20.0,6,6.2,2,0.7,10,6.8,3,0.154,2,2.8,2,-1.4,9,1.4,4,1.9,3,16.6,3,0.208,7,0.073,9,0.097,5,0.188,3,6.3,3,18.5,6,0.43399999999999994,3,0.1,7
54,54,185,2017,Marc Gasol,5,C,5,MEM,5,74.0,6,74.0,3,7.2,2,15.7,2,3.6,6,0.388,3,12.1,2,0.48,7,0.503,6,3.8,3,4.5,3,0.837,4,0.8,6,5.5,2,6.3,3,2.1,4,4.6,3,0.9,6,1.3,1,2.2,3,2.3,4,19.5,2,20.3,2,0.554,5,0.231,8,0.286,4,2.6,6,18.8,3,10.5,4,24.8,3,1.4,7,3.7,1,11.3,6,26.4,3,4.2,3,3.5,2,7.7,2,0.145,3,3.8,2,1.4,2,5.2,1,4.6,2,13.9,6,0.129,9,0.255,2,0.196,1,0.189,3,2.1999999999999997,6,1.9,10,0.23099999999999987,8,0.0,10
55,55,186,2017,Pau Gasol*,5,C,5,SAS,5,64.0,8,39.0,8,4.7,6,9.4,7,1.6,9,0.538,1,7.8,5,0.494,5,0.548,3,2.0,6,2.9,5,0.707,9,1.7,3,6.2,2,7.8,2,1.8,5,2.3,6,0.4,10,1.1,2,1.3,7,1.7,9,12.4,6,20.2,2,0.578,3,0.172,8,0.305,4,7.6,2,26.8,1,17.4,1,14.7,5,0.8,10,3.5,1,10.6,7,21.3,5,3.3,4,3.1,2,6.4,3,0.19,2,2.6,2,1.5,1,4.0,2,2.5,3,12.0,8,0.232,6,0.26,1,0.109,4,0.227,2,2.6,5,29.799999999999997,3,0.17200000000000004,8,0.0,10
56,56,187,2017,Rudy Gay,5,SF,5,SAC,5,30.0,10,30.0,8,6.7,3,14.7,3,3.8,5,0.372,4,11.0,2,0.483,7,0.502,7,3.9,2,4.6,3,0.855,3,1.2,4,5.2,3,6.3,3,1.1,9,2.8,5,1.5,2,0.9,2,2.5,2,2.6,3,18.7,3,17.9,3,0.559,5,0.256,7,0.312,3,4.0,4,17.5,4,10.8,4,14.1,6,2.2,2,2.3,3,12.8,4,25.8,3,0.8,9,1.0,9,1.8,10,0.087,7,1.4,3,0.5,4,1.9,3,1.0,6,13.1,7,0.233,6,0.21,2,0.14,3,0.161,4,9.700000000000001,2,18.6,6,0.256,7,0.0,10
57,57,190,2017,Paul George,5,SF,5,IND,5,75.0,5,75.0,3,8.3,1,18.0,1,6.6,1,0.393,2,11.4,2,0.501,4,0.534,3,4.5,2,5.0,2,0.898,1,0.8,6,5.8,2,6.6,3,1.1,9,3.3,4,1.6,1,0.4,6,2.9,1,2.7,2,23.7,1,20.2,2,0.587,3,0.368,5,0.277,4,2.5,6,17.9,3,10.3,4,16.1,5,2.2,2,0.9,6,12.7,4,28.9,2,3.9,3,3.1,2,7.1,3,0.126,4,3.0,2,0.1,5,3.1,2,3.4,2,17.1,2,0.131,9,0.099,7,0.121,4,0.283,1,2.6,5,19.0,6,0.3660000000000001,5,0.1,7
58,58,193,2017,Taj Gibson,5,PF,5,TOT,5,78.0,3,71.0,4,4.7,6,9.1,7,0.2,10,0.231,10,8.9,4,0.52,3,0.517,5,1.4,8,2.0,7,0.715,8,2.0,2,4.2,4,6.2,4,0.7,10,0.9,10,0.5,10,0.8,3,1.3,7,2.1,6,10.8,7,15.0,6,0.543,6,0.018,10,0.223,6,8.6,2,17.9,3,13.2,2,5.9,10,1.0,9,2.6,2,11.9,5,19.3,7,1.6,7,2.5,4,4.0,6,0.097,6,-1.1,9,-0.4,7,-1.5,9,0.2,9,6.9,10,0.423,2,0.283,1,0.142,3,0.131,6,9.6,2,84.6,1,0.02100000000000002,10,0.1,7
59,59,197,2017,Rudy Gobert,5,C,5,UTA,5,81.0,2,81.0,1,5.1,5,7.7,9,0.0,10,0.0,10,7.7,5,0.662,1,0.661,1,3.8,3,5.9,2,0.653,9,3.9,1,8.9,1,12.8,1,0.7,10,1.2,9,0.6,9,2.6,1,1.8,5,3.0,1,14.0,5,23.3,1,0.681,1,0.002,10,0.762,1,13.6,1,29.5,1,21.8,1,5.7,10,0.9,10,6.4,1,15.0,3,16.7,8,8.3,1,6.0,1,14.3,1,0.25,1,2.2,3,2.2,1,4.4,2,4.4,2,1.7,10,0.845,1,0.144,5,0.005,10,0.002,10,39.2,1,0.0,10,0.0040000000000000036,10,0.3,1
60,60,201,2017,Aaron Gordon,5,SF,5,ORL,5,80.0,2,72.0,4,4.9,5,10.8,5,3.3,7,0.288,9,7.5,6,0.528,3,0.499,7,2.0,6,2.7,5,0.719,8,1.5,3,3.6,6,5.1,5,1.7,6,1.9,7,0.8,7,0.5,4,1.1,8,2.2,5,12.7,6,14.5,6,0.53,8,0.309,6,0.251,5,5.3,3,14.1,5,9.6,4,10.5,7,1.4,7,1.4,4,8.5,9,20.1,6,2.0,6,1.7,7,3.7,7,0.077,8,-0.3,7,-0.7,8,-1.0,8,0.6,7,12.7,7,0.361,2,0.092,8,0.106,5,0.131,6,12.3,1,25.5,4,0.31000000000000005,6,0.1,7
61,61,202,2017,Eric Gordon,5,SG,5,HOU,5,75.0,5,15.0,10,5.5,4,13.5,3,8.8,1,0.372,4,4.7,8,0.468,8,0.527,4,2.0,6,2.3,7,0.84,3,0.4,9,2.3,9,2.7,9,1.6,6,2.5,6,0.6,9,0.5,4,1.6,6,2.0,6,16.2,3,13.2,8,0.557,5,0.651,1,0.172,9,1.4,9,8.1,10,4.7,10,12.3,6,1.0,9,1.4,4,10.0,7,22.1,5,2.5,5,1.4,8,3.8,6,0.079,8,1.3,4,-1.4,9,-0.1,6,1.1,5,18.7,1,0.194,8,0.094,8,0.015,10,0.044,9,0.7000000000000001,8,13.0,8,0.653,1,0.2,2
62,62,203,2017,Marcin Gortat,5,C,5,WAS,5,82.0,1,82.0,1,4.8,6,8.2,8,0.0,10,0.0,10,8.2,4,0.58,1,0.579,1,1.3,8,1.9,7,0.648,10,2.9,1,7.5,1,10.4,1,1.0,9,1.5,8,0.5,10,0.7,3,1.5,6,2.6,3,10.8,7,15.4,5,0.593,2,0.003,10,0.236,6,10.6,1,26.8,1,18.7,1,6.8,9,0.8,10,2.0,3,13.8,3,14.7,9,3.9,3,2.9,3,6.8,3,0.127,4,-0.3,7,-0.5,7,-0.8,7,0.8,6,5.0,10,0.522,1,0.312,1,0.141,3,0.022,10,8.3,2,0.0,10,0.0029999999999998916,10,0.2,2
63,63,210,2017,Danny Green,5,SG,5,SAS,5,68.0,7,68.0,5,2.6,10,6.6,10,4.6,4,0.379,3,2.0,10,0.42,10,0.523,5,0.4,10,0.5,10,0.844,3,0.5,8,2.8,8,3.3,8,1.6,6,1.8,7,1.0,5,0.8,3,1.1,8,1.8,8,7.3,10,10.1,10,0.537,7,0.693,1,0.071,10,2.0,8,11.8,7,7.0,7,9.6,7,2.0,3,2.6,2,14.1,3,13.5,10,0.4,9,3.0,2,3.4,7,0.09,6,-1.0,8,1.9,1,0.8,4,1.3,5,19.9,1,0.111,10,0.071,9,0.053,8,0.071,9,0.8999999999999999,8,31.5,3,0.694,1,0.2,2
64,64,211,2017,Draymond Green,5,PF,5,GSW,5,76.0,4,76.0,3,3.6,8,8.6,8,3.5,6,0.308,8,5.1,8,0.494,5,0.481,9,2.0,6,2.8,5,0.709,9,1.3,4,6.6,2,7.9,2,2.9,1,7.0,1,2.0,1,1.4,1,2.4,2,2.9,1,10.2,8,16.5,4,0.522,8,0.405,4,0.328,3,4.7,4,20.9,2,13.3,2,27.6,2,3.0,1,3.4,1,19.8,1,16.2,8,2.8,5,5.4,1,8.2,2,0.16,2,1.0,4,3.9,1,4.9,2,4.3,2,12.8,7,0.394,2,0.138,6,0.035,9,0.031,10,10.9,2,6.800000000000001,9,0.4019999999999999,4,0.2,2
65,65,213,2017,JaMychal Green,5,PF,5,MEM,5,77.0,4,75.0,3,3.2,9,6.5,10,1.9,8,0.379,3,4.6,9,0.549,2,0.555,2,1.7,7,2.2,7,0.802,5,2.2,2,4.9,3,7.1,3,0.9,10,1.1,10,0.6,9,0.4,6,1.2,8,3.2,1,8.9,9,13.5,7,0.601,2,0.29,7,0.334,3,8.8,1,21.1,2,14.8,2,6.3,9,1.2,8,1.5,4,14.1,3,14.4,9,3.2,4,2.6,3,5.8,4,0.132,3,-0.9,8,0.2,5,-0.8,7,0.6,7,11.3,8,0.434,2,0.084,8,0.058,8,0.136,6,11.600000000000001,1,55.2,1,0.2879999999999999,7,0.1,7
66,66,215,2017,Blake Griffin,5,PF,5,LAC,5,61.0,9,61.0,6,7.9,2,15.9,2,1.9,8,0.336,7,14.1,1,0.514,4,0.513,5,5.2,1,6.9,1,0.76,7,1.8,2,6.3,2,8.1,2,2.1,4,4.9,2,0.9,6,0.4,6,2.3,3,2.6,3,21.6,2,22.6,2,0.569,4,0.116,9,0.434,2,6.2,2,20.2,2,13.4,2,24.5,3,1.4,7,0.9,6,10.9,6,28.0,2,5.4,2,2.4,4,7.7,2,0.179,2,4.2,2,0.5,4,4.7,2,3.5,2,10.7,9,0.348,3,0.192,3,0.061,8,0.283,1,7.8,2,23.9,5,0.1160000000000001,9,0.1,7
67,67,218,2017,Tim Hardaway Jr.,5,SG,5,ATL,5,79.0,3,30.0,8,5.3,5,11.5,5,5.3,2,0.357,6,6.3,7,0.537,2,0.537,3,2.1,5,2.7,5,0.766,7,0.4,9,2.4,9,2.8,9,1.8,5,2.3,6,0.7,8,0.2,8,1.3,7,1.3,10,14.5,4,15.2,5,0.568,4,0.457,3,0.235,6,1.8,8,9.5,8,5.7,9,14.3,5,1.3,7,0.6,8,9.5,8,22.5,4,2.7,5,2.1,6,4.8,4,0.107,5,1.0,4,-0.4,7,0.5,5,1.4,4,15.5,4,0.292,4,0.078,9,0.066,7,0.107,7,5.4,3,16.8,6,0.45699999999999996,3,0.2,2
68,68,219,2017,James Harden,5,PG,5,HOU,5,81.0,2,81.0,1,8.3,1,18.9,1,9.3,1,0.347,7,9.6,3,0.53,3,0.525,4,9.2,1,10.9,1,0.847,3,1.2,4,7.0,1,8.1,2,2.0,4,11.2,1,1.5,2,0.5,4,5.7,1,2.7,2,29.1,1,27.4,1,0.613,1,0.493,2,0.575,1,3.5,5,20.9,2,12.2,3,50.7,1,2.0,3,1.0,6,19.5,1,34.2,1,11.5,1,3.6,1,15.0,1,0.245,1,7.5,1,1.2,2,8.7,1,8.0,1,15.9,3,0.242,6,0.134,6,0.076,7,0.053,9,1.4000000000000001,7,5.6000000000000005,10,0.495,2,0.2,2
69,69,220,2017,Maurice Harkless,5,SF,5,POR,5,77.0,4,69.0,4,4.1,7,8.1,8,2.5,8,0.351,6,5.6,8,0.572,1,0.558,2,1.0,9,1.6,8,0.621,10,1.6,3,2.8,8,4.4,6,1.0,9,1.1,10,1.1,4,0.9,2,1.1,8,2.8,2,10.0,8,13.1,8,0.57,4,0.311,6,0.199,7,6.2,2,10.8,7,8.5,5,5.9,10,1.9,3,2.5,3,11.2,6,15.2,9,2.3,6,1.9,6,4.2,5,0.091,6,-0.8,8,0.1,5,-0.6,7,0.8,6,9.9,9,0.522,1,0.112,7,0.014,10,0.042,10,11.899999999999999,1,45.9,1,0.30999999999999994,6,0.2,2
70,70,224,2017,Gary Harris,5,SG,5,DEN,5,57.0,9,56.0,6,5.6,4,11.2,5,4.5,4,0.42,1,6.7,6,0.558,2,0.586,1,1.8,6,2.4,6,0.776,7,0.8,6,2.3,9,3.1,8,2.2,3,2.9,5,1.2,3,0.1,10,1.3,7,1.6,9,14.9,4,16.5,4,0.611,2,0.4,4,0.21,7,3.0,5,8.0,10,5.5,9,13.6,6,1.9,3,0.3,10,9.8,7,18.4,7,3.9,3,0.7,10,4.6,5,0.124,4,1.5,3,-0.9,8,0.7,5,1.2,5,13.2,7,0.383,2,0.096,8,0.042,9,0.077,8,6.6000000000000005,2,23.9,5,0.402,4,0.2,2
71,71,228,2017,Tobias Harris,5,PF,5,DET,5,82.0,1,48.0,7,6.2,3,13.0,4,3.8,5,0.347,7,9.1,4,0.537,2,0.532,4,2.3,5,2.8,5,0.841,3,0.8,6,4.3,4,5.1,5,1.4,7,1.7,7,0.7,8,0.5,4,1.2,8,1.6,9,16.1,4,16.9,4,0.568,4,0.295,7,0.213,7,2.6,6,15.6,4,8.8,5,8.8,8,1.2,8,1.3,5,7.6,10,21.7,5,4.0,3,2.8,3,6.8,3,0.128,4,1.3,4,0.3,4,1.6,3,2.3,3,13.3,6,0.207,7,0.22,2,0.169,2,0.108,7,5.1,3,25.8,4,0.29600000000000004,7,0.1,7
72,72,235,2017,Gordon Hayward,5,SF,5,UTA,5,73.0,6,73.0,4,7.5,2,15.8,2,5.1,3,0.398,2,10.7,3,0.506,4,0.536,3,5.0,2,5.9,2,0.844,3,0.7,6,4.7,4,5.4,4,1.8,5,3.5,4,1.0,5,0.3,7,1.9,4,1.6,9,21.9,2,22.2,2,0.595,2,0.324,6,0.371,2,2.3,7,15.4,5,9.0,5,18.2,4,1.5,6,0.6,8,9.4,8,27.6,2,7.1,2,3.3,2,10.4,1,0.199,1,4.6,2,0.5,4,5.0,1,4.5,2,14.4,5,0.23,6,0.126,6,0.138,3,0.181,4,6.2,3,13.4,7,0.32499999999999996,6,0.1,7
73,73,248,2017,George Hill,5,PG,5,UTA,5,49.0,10,49.0,7,5.9,4,12.4,4,4.8,3,0.403,2,7.6,5,0.523,3,0.554,2,3.2,3,4.0,3,0.801,5,0.5,8,2.9,7,3.4,7,2.5,2,4.2,3,1.0,5,0.2,8,1.7,5,2.3,4,16.9,3,19.3,3,0.599,2,0.384,5,0.323,3,1.8,8,10.5,8,6.2,8,22.8,3,1.7,4,0.6,8,10.9,6,23.5,4,4.0,3,1.9,6,5.9,4,0.182,2,3.0,2,0.8,3,3.8,2,2.3,3,15.2,4,0.203,8,0.134,6,0.144,3,0.132,6,0.8,8,24.9,4,0.387,4,0.1,7
