,level_0,index,Season,Player,Player ranked,Pos,Pos ranked,Team,Team ranked,G,G ranked,GS,GS ranked,FG,FG ranked,FGA,FGA ranked,3PA,3PA ranked,3P%,3P% ranked,2PA,2PA ranked,2P%,2P% ranked,eFG%,eFG% ranked,FT,FT ranked,FTA,FTA ranked,FT%,FT% ranked,ORB,ORB ranked,DRB,DRB ranked,TRB,TRB ranked,AST/TOV,AST/TOV ranked,AST,AST ranked,STL,STL ranked,BLK,BLK ranked,TOV,TOV ranked,PF,PF ranked,PTS,PTS ranked,PER,PER ranked,TS%,TS% ranked,3PAr,3PAr ranked,FTr,FTr ranked,ORB%,ORB% ranked,DRB%,DRB% ranked,TRB%,TRB% ranked,AST%,AST% ranked,STL%,STL% ranked,BLK%,BLK% ranked,TOV%,TOV% ranked,USG%,USG% ranked,OWS,OWS ranked,DWS,DWS ranked,WS,WS ranked,WS/48,WS/48 ranked,OBPM,OBPM ranked,DBPM,DBPM ranked,BPM,BPM ranked,VORP,VORP ranked,Average distance (ft.) of FGA,Average distance (ft.) of FGA ranked,%FGA 0-3,%FGA 0-3 ranked,%FGA 3-10,%FGA 3-10 ranked,%FGA 10-16,%FGA 10-16 ranked,%FGA 16-3P,%FGA 16-3P ranked,%FGA,%FGA ranked,%3PA,%3PA ranked,%FGA 3P,%FGA 3P ranked,std_areas_FGA,std_areas_FGA ranked
36,36,116,2013,Jordan Crawford,5,SG,5,TOT,5,70.0,8,14.0,9,4.3,7,10.4,6,3.5,4,0.337,6,6.8,7,0.455,8,0.472,8,1.8,7,2.3,7,0.811,4,0.6,8,2.4,8,3.0,8,1.6,5,3.2,4,0.6,9,0.1,10,2.0,4,1.5,10,11.6,7,13.8,8,0.512,8,0.339,4,0.219,7,2.9,6,10.9,7,6.9,7,23.5,3,1.2,8,0.3,10,15.1,3,25.3,2,0.2,10,1.7,7,1.9,10,0.052,9,0.3,6,-1.1,9,-0.9,8,0.5,8,15.8,3,0.171,9,0.161,5,0.12,4,0.208,5,0.0,10,19.5,6,0.33999999999999997,4,0.1,7
37,37,120,2013,Dante Cunningham,5,PF,5,MIN,5,80.0,3,9.0,10,3.9,8,8.4,8,0.1,9,0.0,10,8.3,5,0.472,6,0.468,9,0.8,10,1.3,10,0.65,9,1.8,3,3.3,6,5.1,5,1.1,8,0.8,10,1.1,4,0.5,5,0.7,10,1.9,7,8.7,9,13.3,8,0.485,10,0.009,9,0.154,9,7.8,3,15.6,5,11.6,4,5.7,10,2.2,3,1.5,4,7.3,10,17.2,8,1.1,9,2.4,5,3.5,8,0.084,8,-1.8,10,0.4,4,-1.4,9,0.3,9,13.1,5,0.238,7,0.094,9,0.122,4,0.537,1,6.7,3,0.0,10,0.009000000000000008,9,0.2,2
38,38,123,2013,Stephen Curry,5,PG,5,GSW,5,78.0,5,78.0,3,8.0,1,17.8,1,7.7,1,0.453,1,10.1,3,0.449,9,0.549,2,3.4,2,3.7,3,0.9,1,0.8,6,3.3,6,4.0,6,2.2,3,6.9,1,1.6,1,0.2,8,3.1,1,2.5,3,22.9,1,21.3,1,0.589,2,0.432,2,0.21,8,2.3,7,9.1,8,5.8,8,31.1,2,2.1,3,0.3,10,13.7,4,26.4,2,8.4,1,2.8,3,11.2,1,0.18,1,5.3,1,0.1,5,5.4,1,5.6,1,18.5,1,0.1,10,0.103,8,0.099,5,0.265,2,0.2,9,14.7,7,0.43299999999999994,2,0.1,7
39,39,126,2013,Anthony Davis,5,PF,5,NOH,5,64.0,9,60.0,6,5.5,4,10.6,6,0.1,9,0.0,10,10.5,3,0.521,2,0.516,4,2.6,4,3.5,4,0.751,7,2.6,2,5.6,3,8.2,2,0.7,10,1.0,9,1.2,3,1.8,1,1.4,7,2.5,3,13.5,5,21.7,1,0.559,4,0.009,9,0.333,3,10.5,2,23.5,2,16.8,2,6.1,9,2.2,3,5.1,1,10.3,9,21.8,5,3.7,4,2.4,5,6.1,4,0.159,2,1.8,3,0.7,3,2.5,3,2.1,4,7.8,9,0.469,2,0.183,4,0.123,4,0.216,4,20.9,1,0.0,10,0.009000000000000119,9,0.2,2
40,40,131,2013,Glen Davis,5,PF,5,ORL,5,34.0,10,33.0,9,6.3,2,14.1,2,0.1,9,0.0,10,14.0,1,0.45,9,0.448,10,2.5,4,3.4,4,0.718,8,1.6,4,5.6,3,7.2,3,1.1,8,2.1,6,0.9,6,0.6,4,1.9,4,2.6,3,15.1,4,15.0,7,0.483,10,0.004,9,0.245,6,5.8,4,20.3,3,13.1,3,11.3,7,1.6,6,1.5,4,10.8,8,25.4,2,-0.1,10,0.9,9,0.8,10,0.035,10,-1.6,9,-0.3,7,-1.9,9,0.0,10,9.4,8,0.312,5,0.234,2,0.18,1,0.27,2,1.9,7,50.0,2,0.0040000000000000036,9,0.1,7
41,41,136,2013,Carlos Delfino,5,SF,5,HOU,5,67.0,8,5.0,10,3.7,8,9.3,7,6.3,1,0.375,3,3.0,10,0.467,6,0.532,3,0.7,10,0.8,10,0.857,2,0.3,10,3.0,7,3.3,8,1.8,4,2.0,7,1.0,5,0.1,10,1.1,9,1.7,9,10.6,8,13.3,8,0.549,5,0.679,1,0.09,10,1.2,10,13.4,6,7.4,7,12.5,6,2.0,4,0.4,9,10.0,9,18.6,7,2.0,7,1.5,8,3.5,8,0.101,6,1.1,5,0.3,4,1.4,4,1.5,5,20.1,1,0.111,10,0.063,10,0.04,10,0.106,9,2.6,6,28.999999999999996,4,0.6799999999999999,1,0.2,2
42,42,137,2013,Luol Deng,5,SF,5,CHI,5,75.0,6,75.0,4,6.2,3,14.6,2,3.1,5,0.322,6,11.5,2,0.455,8,0.461,9,3.1,3,3.8,3,0.816,4,2.2,2,4.2,4,6.3,4,1.6,5,3.0,5,1.1,4,0.4,6,1.9,4,1.4,10,16.5,3,15.1,7,0.508,8,0.213,6,0.258,6,6.3,4,12.6,6,9.4,5,13.2,6,1.5,7,0.8,7,10.6,8,21.5,5,3.0,5,3.3,3,6.3,3,0.105,6,1.0,5,-0.3,7,0.8,5,2.0,4,12.7,6,0.305,5,0.142,5,0.086,6,0.254,3,1.4000000000000001,7,24.0,5,0.21300000000000008,6,0.1,7
43,43,139,2013,DeMar DeRozan,5,SG,5,TOR,5,82.0,1,82.0,1,6.7,2,15.0,2,1.5,7,0.283,7,13.5,2,0.463,7,0.459,9,4.3,1,5.2,1,0.831,3,0.6,8,3.3,6,3.9,7,1.4,7,2.5,6,0.9,6,0.3,7,1.8,5,2.1,6,18.1,2,14.7,7,0.523,7,0.097,7,0.347,3,1.9,8,10.9,7,6.3,7,12.0,6,1.3,8,0.6,8,9.6,9,24.2,3,3.1,5,1.6,8,4.7,6,0.075,8,-0.2,7,-1.2,9,-1.4,9,0.4,9,13.0,5,0.202,8,0.149,5,0.187,1,0.365,1,4.5,5,29.2,4,0.09699999999999998,7,0.1,7
44,44,147,2013,Goran Dragić,5,PG,5,PHO,5,77.0,5,77.0,3,5.2,5,11.8,4,3.6,4,0.319,6,8.2,5,0.497,4,0.491,6,3.2,3,4.2,2,0.748,7,0.8,6,2.3,9,3.1,8,2.6,1,7.4,1,1.6,1,0.3,7,2.8,2,2.8,2,14.7,4,17.5,4,0.54,6,0.305,4,0.36,3,2.6,7,8.0,9,5.2,9,35.7,1,2.5,2,0.8,7,16.8,2,21.7,5,4.1,3,1.6,8,5.7,4,0.106,6,1.7,3,-0.3,7,1.4,4,2.2,3,13.5,5,0.292,6,0.1,8,0.143,3,0.159,7,0.7000000000000001,8,18.8,6,0.30599999999999994,4,0.1,7
45,45,149,2013,Jared Dudley,5,SF,5,PHO,5,79.0,4,50.0,7,4.0,8,8.5,8,3.4,4,0.391,2,5.0,9,0.52,2,0.547,2,1.6,8,2.1,8,0.796,5,1.0,5,2.1,9,3.1,8,2.0,3,2.6,5,0.9,6,0.1,10,1.3,8,1.6,9,10.9,7,14.9,7,0.582,2,0.405,3,0.242,7,4.1,5,8.9,9,6.4,7,14.9,5,1.8,5,0.3,10,12.0,7,17.2,8,3.9,3,0.9,9,4.8,6,0.106,6,1.0,5,-0.4,7,0.6,5,1.5,5,16.4,2,0.218,7,0.054,10,0.07,7,0.253,3,1.5,7,32.5,4,0.405,3,0.1,7
46,46,151,2013,Tim Duncan*,5,C,5,SAS,5,69.0,8,69.0,5,7.1,2,14.1,2,0.1,9,0.286,7,14.0,1,0.504,3,0.503,5,3.6,2,4.3,2,0.817,4,1.8,3,8.1,1,9.9,1,1.3,7,2.7,5,0.7,8,2.7,1,2.1,4,1.7,9,17.8,2,24.4,1,0.554,4,0.007,9,0.307,4,7.3,3,29.6,1,19.1,1,15.5,5,1.2,8,6.4,1,11.7,7,27.8,1,3.4,5,4.9,1,8.3,2,0.191,1,2.4,2,2.9,1,5.3,1,3.8,1,9.5,8,0.295,5,0.246,2,0.177,2,0.275,2,6.5,4,57.099999999999994,1,0.007000000000000006,9,0.1,7
47,47,152,2013,Mike Dunleavy,5,SF,5,MIL,5,75.0,6,3.0,10,3.7,8,8.3,8,4.0,3,0.428,1,4.3,9,0.455,8,0.545,2,1.4,8,1.7,9,0.82,4,0.4,9,3.5,6,3.9,7,1.6,5,1.9,7,0.5,10,0.5,5,1.2,9,1.8,8,10.5,8,13.6,8,0.577,2,0.479,2,0.205,8,1.7,9,14.9,5,8.0,6,11.5,7,1.0,9,1.3,5,11.7,7,17.3,8,2.7,6,1.7,7,4.4,7,0.109,5,0.5,6,-0.2,6,0.4,6,1.2,7,17.7,1,0.186,8,0.058,10,0.05,9,0.228,4,0.3,9,30.4,4,0.478,2,0.2,2
48,48,153,2013,Kevin Durant,5,SF,5,OKC,5,81.0,2,81.0,2,9.0,1,17.7,1,4.1,3,0.416,1,13.6,1,0.539,2,0.559,1,8.4,1,9.3,1,0.905,1,0.6,8,7.3,1,7.9,2,1.3,7,4.6,3,1.4,2,1.3,2,3.5,1,1.8,8,28.1,1,28.3,1,0.647,1,0.233,6,0.523,1,1.8,8,20.3,3,11.8,4,21.7,3,1.9,4,2.6,2,13.7,4,29.8,1,13.6,1,5.3,1,18.9,1,0.291,1,7.6,1,1.7,2,9.3,1,8.9,1,13.3,5,0.22,7,0.166,4,0.195,1,0.186,6,8.3,3,6.0,9,0.2330000000000001,6,0.0,10
49,49,159,2013,Monta Ellis,5,SG,5,MIL,5,82.0,1,82.0,1,7.3,1,17.5,1,4.0,3,0.287,7,13.5,2,0.454,8,0.448,10,3.5,2,4.6,2,0.773,6,0.5,8,3.3,6,3.9,7,1.9,4,6.0,2,2.1,1,0.4,6,3.1,1,2.0,7,19.2,1,16.2,5,0.493,9,0.228,6,0.26,5,1.5,9,9.8,8,5.5,9,27.1,2,2.8,1,0.9,6,13.7,4,26.3,2,1.2,8,3.3,3,4.6,6,0.071,9,0.3,6,0.3,4,0.6,5,2.1,4,13.0,5,0.286,6,0.132,6,0.119,4,0.235,3,1.7999999999999998,7,21.3,5,0.2280000000000001,6,0.1,7
50,50,162,2013,Reggie Evans,5,PF,5,BRK,5,80.0,3,56.0,7,1.6,10,3.3,10,0.0,10,,10,3.3,10,0.479,5,0.479,8,1.4,8,2.8,6,0.509,10,3.3,1,7.9,1,11.1,1,0.4,10,0.5,10,0.9,6,0.2,8,1.4,7,2.5,3,4.5,10,12.8,9,0.506,9,0.0,10,0.851,1,15.5,1,38.0,1,26.7,1,3.2,10,2.0,4,0.5,8,23.6,1,11.0,10,0.8,9,3.5,2,4.3,7,0.105,6,-1.7,10,0.0,5,-1.7,9,0.1,9,3.2,10,0.697,1,0.249,2,0.034,10,0.019,10,3.1,6,,10,0.0010000000000000009,10,0.3,1
51,51,163,2013,Tyreke Evans,5,SG,5,SAC,5,65.0,9,61.0,6,5.6,4,11.8,4,2.0,6,0.338,5,9.7,4,0.508,3,0.508,5,3.2,3,4.2,2,0.775,6,0.9,5,3.6,5,4.4,6,1.8,4,3.5,4,1.4,2,0.4,6,2.0,4,2.0,7,15.2,4,18.1,3,0.558,4,0.174,7,0.354,3,3.1,6,13.5,5,8.2,6,19.0,4,2.3,2,1.0,6,12.6,6,22.3,4,3.6,4,0.8,9,4.4,7,0.105,6,2.0,3,-0.2,6,1.8,4,1.9,4,9.5,8,0.469,2,0.19,4,0.021,10,0.146,7,1.7999999999999998,7,19.5,6,0.17399999999999993,7,0.2,2
52,52,165,2013,Kenneth Faried,5,PF,5,DEN,5,80.0,3,80.0,2,4.8,6,8.6,8,0.0,10,,10,8.6,5,0.552,1,0.552,2,2.0,6,3.3,5,0.613,10,3.3,1,5.9,2,9.2,2,0.7,10,1.0,9,1.0,5,1.0,2,1.4,7,2.9,2,11.5,7,18.5,3,0.573,2,0.0,10,0.386,2,13.2,1,23.2,2,18.3,1,5.1,10,1.8,5,2.9,2,12.3,6,17.7,8,4.5,2,3.4,2,7.8,2,0.167,2,0.9,5,0.2,5,1.1,5,1.7,5,3.8,10,0.636,1,0.263,2,0.068,7,0.033,10,19.6,1,,10,0.0,10,0.2,2
53,53,167,2013,Raymond Felton,5,PG,5,NYK,5,68.0,8,68.0,5,5.5,4,13.0,3,3.8,4,0.36,4,9.2,4,0.455,8,0.48,7,1.5,8,1.9,8,0.789,5,0.8,6,2.1,9,2.9,9,2.4,2,5.5,2,1.4,2,0.2,8,2.3,3,1.9,7,13.9,5,15.2,6,0.505,9,0.293,4,0.145,10,2.5,7,7.5,10,4.9,9,27.0,2,2.2,3,0.5,8,14.2,4,22.1,5,2.5,6,1.7,7,4.2,7,0.087,7,0.9,5,-0.8,8,0.1,7,1.2,7,14.0,4,0.298,5,0.125,6,0.06,8,0.224,4,0.1,9,14.299999999999999,7,0.29300000000000004,4,0.1,7
54,54,173,2013,Randy Foye,5,SG,5,UTA,5,82.0,1,72.0,5,3.6,9,9.0,7,5.3,2,0.41,2,3.7,10,0.378,10,0.518,4,1.4,8,1.8,9,0.819,4,0.2,10,1.3,10,1.5,10,1.8,4,2.0,7,0.8,7,0.3,7,1.1,9,2.3,5,10.8,8,11.7,9,0.55,5,0.588,1,0.195,8,0.9,10,5.8,10,3.3,10,11.7,7,1.5,7,0.9,6,10.3,9,18.1,7,2.8,6,0.9,9,3.7,7,0.08,8,0.1,7,-0.7,8,-0.6,8,0.8,8,19.7,1,0.103,10,0.073,9,0.047,9,0.188,6,0.7000000000000001,8,18.9,6,0.589,1,0.2,2
55,55,177,2013,Danilo Gallinari,5,SF,5,DEN,5,71.0,7,71.0,5,5.1,5,12.3,4,5.1,2,0.373,3,7.2,7,0.45,9,0.495,6,4.0,2,4.9,2,0.822,4,0.9,5,4.3,4,5.2,5,1.6,5,2.5,6,0.9,6,0.5,5,1.6,6,1.8,8,16.2,3,16.7,5,0.561,4,0.416,3,0.4,2,3.2,6,14.4,5,8.9,5,11.2,7,1.4,7,1.2,5,9.8,9,21.3,5,5.2,2,2.0,6,7.2,3,0.151,2,2.9,2,-0.1,6,2.8,2,2.8,2,15.5,3,0.254,6,0.111,7,0.047,9,0.172,6,5.1,4,26.0,5,0.41600000000000004,3,0.1,7
56,56,182,2013,Kevin Garnett*,5,C,5,BOS,5,68.0,8,68.0,5,6.2,3,12.5,4,0.2,8,0.125,8,12.3,2,0.504,3,0.498,6,2.3,5,3.0,5,0.786,6,1.1,5,6.7,2,7.8,2,1.4,7,2.3,6,1.1,4,0.9,3,1.6,6,2.3,5,14.8,4,19.2,2,0.535,6,0.019,8,0.236,7,4.5,5,25.8,1,15.5,2,14.4,5,2.0,4,2.4,3,10.5,9,24.5,2,1.8,7,3.8,2,5.6,5,0.133,4,0.9,5,1.7,2,2.6,3,2.3,3,12.5,6,0.171,9,0.198,3,0.216,1,0.396,1,3.3000000000000003,6,0.0,10,0.019000000000000017,8,0.1,7
57,57,184,2013,Marc Gasol,5,C,5,MEM,5,80.0,3,80.0,2,5.4,4,10.9,5,0.2,8,0.071,9,10.7,3,0.501,4,0.494,6,3.4,2,4.0,3,0.848,2,2.3,2,5.5,3,7.8,2,2.0,3,4.0,3,1.0,5,1.7,1,2.0,4,3.2,1,14.1,4,19.5,2,0.559,4,0.016,8,0.364,3,7.6,3,18.9,3,13.1,3,19.1,4,1.6,6,4.1,1,13.5,4,19.2,7,6.1,1,5.4,1,11.5,1,0.197,1,2.1,3,3.1,1,5.2,1,5.1,1,10.0,7,0.221,7,0.311,1,0.247,1,0.205,5,3.8,5,0.0,10,0.016000000000000014,8,0.1,7
58,58,185,2013,Pau Gasol*,5,PF,5,LAL,5,49.0,10,42.0,8,5.5,4,11.8,4,0.6,8,0.286,7,11.2,2,0.475,6,0.473,8,2.6,4,3.6,3,0.702,9,2.3,2,6.3,2,8.6,2,2.0,3,4.1,3,0.5,10,1.2,2,2.1,4,1.9,7,13.7,5,16.7,5,0.512,8,0.048,8,0.307,4,7.6,3,20.1,3,14.0,3,19.9,3,0.7,10,2.7,2,13.7,4,20.5,6,2.0,7,1.7,7,3.7,7,0.107,6,1.1,5,0.9,3,2.0,3,1.7,5,10.2,7,0.278,6,0.264,2,0.142,3,0.268,2,4.8,4,25.0,5,0.04799999999999993,8,0.1,7
59,59,186,2013,Rudy Gay,5,SF,5,TOT,5,75.0,6,74.0,4,6.9,2,16.7,1,3.5,4,0.323,6,13.2,2,0.44,9,0.449,10,3.2,3,3.9,3,0.814,4,1.3,4,4.8,3,6.1,4,1.0,9,2.7,5,1.5,2,0.7,4,2.6,2,2.4,4,18.2,2,15.6,6,0.494,9,0.208,6,0.235,7,4.3,5,16.3,4,10.2,5,13.6,6,2.3,2,1.6,4,12.5,6,27.2,1,0.1,10,3.9,1,4.0,7,0.072,9,0.5,6,0.5,4,1.1,5,2.1,4,12.9,5,0.221,7,0.195,4,0.195,1,0.182,6,7.6,3,14.6,7,0.20700000000000007,6,0.0,10
60,60,189,2013,Alonzo Gee,5,SF,5,CLE,5,82.0,1,82.0,1,3.7,8,9.1,7,2.7,5,0.315,7,6.4,8,0.45,9,0.456,9,2.0,6,2.5,6,0.795,5,0.9,5,3.0,7,3.9,7,1.0,9,1.6,7,1.3,3,0.4,6,1.6,6,2.4,4,10.3,8,10.5,10,0.505,9,0.294,4,0.276,5,3.3,5,11.7,7,7.3,7,8.2,8,2.2,3,0.9,6,13.7,4,16.9,9,0.5,10,1.5,8,1.9,10,0.036,10,-2.2,10,-0.3,7,-2.6,10,-0.4,10,11.9,6,0.341,4,0.157,5,0.106,5,0.101,9,12.0,1,56.599999999999994,1,0.29500000000000004,4,0.1,7
61,61,191,2013,Paul George,5,SF,5,IND,5,79.0,4,79.0,2,6.2,3,14.9,2,5.9,1,0.362,4,8.9,5,0.457,8,0.491,6,2.8,4,3.5,4,0.807,4,1.1,5,6.5,2,7.6,3,1.4,7,4.1,3,1.8,1,0.6,4,2.9,2,2.9,2,17.4,2,16.8,4,0.531,6,0.399,3,0.233,7,3.4,5,19.0,3,11.3,4,19.6,4,2.6,1,1.3,5,15.2,2,23.5,3,2.7,6,6.3,1,9.0,2,0.145,3,1.5,4,2.3,1,3.8,1,4.4,1,15.5,3,0.241,7,0.085,9,0.116,4,0.159,7,6.5,4,25.2,5,0.399,3,0.1,7
62,62,197,2013,Eric Gordon,5,SG,5,NOH,5,42.0,10,40.0,8,5.6,4,13.9,3,4.1,3,0.324,6,9.8,4,0.436,9,0.45,10,4.5,1,5.3,1,0.842,3,0.2,10,1.6,10,1.8,10,1.2,8,3.3,4,1.1,4,0.2,8,2.8,2,1.8,8,17.0,2,15.4,6,0.523,7,0.296,4,0.38,2,0.9,10,6.4,10,3.6,10,19.3,4,1.9,4,0.5,8,14.6,3,29.4,1,0.8,9,0.3,10,1.1,10,0.042,10,0.6,6,-1.9,10,-1.3,9,0.2,9,13.6,5,0.281,6,0.195,4,0.051,9,0.176,6,1.2,7,15.0,7,0.29699999999999993,4,0.1,7
63,63,198,2013,Marcin Gortat,5,C,5,PHO,5,61.0,9,61.0,6,4.8,6,9.3,7,0.0,10,0.0,10,9.2,4,0.524,2,0.521,3,1.5,8,2.3,7,0.652,9,2.1,3,6.4,2,8.5,2,0.7,10,1.2,9,0.7,8,1.6,1,1.6,6,2.1,6,11.1,7,15.4,6,0.543,5,0.005,9,0.244,6,7.6,3,24.0,2,15.6,2,6.5,9,1.1,9,3.9,1,13.6,4,17.2,8,1.3,8,2.1,6,3.4,8,0.086,8,-0.8,8,0.3,4,-0.5,8,0.7,8,6.5,9,0.447,2,0.283,2,0.171,2,0.094,9,8.7,3,0.0,10,0.0050000000000000044,9,0.2,2
64,64,202,2013,Danny Green,5,SG,5,SAS,5,80.0,3,80.0,2,3.7,8,8.3,8,5.2,2,0.429,1,3.1,10,0.48,5,0.581,1,0.8,10,1.0,10,0.848,2,0.5,8,2.6,8,3.1,8,1.5,6,1.8,7,1.2,3,0.7,4,1.2,9,1.6,9,10.5,8,14.1,7,0.6,1,0.623,1,0.119,10,2.0,8,10.3,7,6.4,7,9.5,7,2.1,3,1.8,4,11.9,7,16.6,9,2.6,6,3.2,3,5.9,4,0.128,4,1.4,4,1.4,2,2.8,2,2.7,2,18.5,1,0.178,9,0.072,9,0.038,10,0.089,9,2.1,6,39.7,3,0.623,1,0.2,2
65,65,206,2013,Jeff Green,5,PF,5,BOS,5,81.0,2,17.0,9,4.6,6,10.0,6,2.2,6,0.385,3,7.7,6,0.49,4,0.51,4,2.6,4,3.3,5,0.808,4,0.7,7,3.2,6,3.9,7,1.0,9,1.6,7,0.7,8,0.8,3,1.6,6,2.2,5,12.8,6,15.0,7,0.561,4,0.226,6,0.329,3,3.0,6,13.4,6,8.3,6,9.6,7,1.3,8,2.4,3,12.5,6,22.2,4,1.9,7,2.8,3,4.7,6,0.099,7,-0.2,7,-0.1,6,-0.3,7,1.0,7,11.5,7,0.371,3,0.159,5,0.067,7,0.177,6,6.7,3,57.699999999999996,1,0.22599999999999998,6,0.1,7
66,66,208,2013,Blake Griffin,5,PF,5,LAC,5,80.0,3,80.0,2,7.2,1,13.4,3,0.4,8,0.179,8,13.1,2,0.548,1,0.541,2,3.5,2,5.3,1,0.66,9,2.3,2,6.0,2,8.3,2,1.6,5,3.7,4,1.2,3,0.6,4,2.3,3,2.9,2,18.0,2,22.4,1,0.572,3,0.026,8,0.397,2,8.7,2,21.5,2,15.2,2,19.9,3,2.0,4,1.6,4,12.8,5,25.4,2,6.8,1,3.9,1,10.6,1,0.196,1,3.2,1,0.8,3,4.1,1,4.0,1,8.3,8,0.378,3,0.273,2,0.094,6,0.229,4,19.900000000000002,1,35.699999999999996,3,0.026000000000000023,8,0.1,7
67,67,216,2013,James Harden,5,SG,5,HOU,5,78.0,5,78.0,3,7.5,1,17.1,1,6.2,1,0.368,4,10.9,3,0.477,6,0.504,5,8.6,1,10.2,1,0.851,2,0.8,6,4.1,5,4.9,5,1.5,6,5.8,2,1.8,1,0.5,5,3.8,1,2.3,5,25.9,1,22.9,1,0.6,1,0.364,3,0.592,1,2.4,7,11.9,6,7.2,7,25.7,2,2.4,2,1.0,6,14.9,3,29.0,1,9.8,1,3.0,3,12.8,1,0.206,1,5.2,1,0.5,4,5.6,1,5.8,1,13.7,4,0.308,5,0.149,5,0.049,9,0.13,8,3.5000000000000004,5,3.3000000000000003,9,0.364,3,0.1,7
68,68,217,2013,Maurice Harkless,5,SF,5,ORL,5,76.0,6,59.0,7,3.4,9,7.4,9,1.5,7,0.274,8,5.9,8,0.51,3,0.489,7,1.0,9,1.7,9,0.57,10,1.6,4,2.8,7,4.4,6,0.8,9,0.7,10,1.2,3,0.8,3,0.9,10,1.9,7,8.2,10,12.5,9,0.504,9,0.207,6,0.227,7,7.0,4,12.2,6,9.6,5,3.9,10,2.3,2,2.4,3,10.0,9,15.9,9,0.7,9,1.7,7,2.4,9,0.059,9,-1.6,9,0.3,4,-1.3,9,0.4,9,8.5,8,0.551,1,0.131,6,0.05,9,0.06,10,13.700000000000001,1,67.5,1,0.20799999999999996,6,0.2,2
69,69,220,2013,Devin Harris,5,SG,5,ATL,5,58.0,9,34.0,8,3.3,9,7.6,9,4.0,3,0.335,6,3.7,10,0.549,1,0.525,3,1.9,6,2.7,6,0.727,8,0.1,10,1.9,10,2.0,10,2.3,2,3.4,4,1.1,4,0.2,8,1.5,7,1.8,8,9.9,9,14.6,7,0.565,3,0.519,1,0.348,3,0.5,10,8.7,9,4.7,10,21.7,3,2.3,2,0.7,7,14.7,3,19.5,6,1.8,7,1.5,8,3.3,8,0.111,5,-0.5,8,0.6,3,0.1,7,0.8,8,16.3,2,0.273,6,0.081,9,0.032,10,0.095,9,0.0,10,13.5,8,0.519,1,0.2,2
70,70,228,2013,Spencer Hawes,5,C,5,PHI,5,82.0,1,40.0,8,4.6,6,9.9,6,1.1,7,0.356,5,8.8,5,0.477,6,0.483,7,1.5,8,1.9,8,0.777,6,2.1,3,5.1,3,7.2,3,1.4,7,2.2,6,0.3,10,1.4,1,1.6,6,2.8,2,11.0,7,16.0,6,0.514,8,0.107,7,0.194,8,8.5,2,21.7,2,14.9,2,13.5,6,0.6,10,3.9,1,13.0,5,20.9,6,1.7,8,2.8,3,4.5,6,0.096,7,-1.1,9,0.6,3,-0.5,8,0.9,7,11.2,7,0.313,5,0.15,5,0.163,2,0.266,2,4.3999999999999995,5,20.7,6,0.10799999999999998,7,0.1,7
71,71,230,2013,Gordon Hayward,5,SF,5,UTA,5,72.0,7,27.0,9,4.7,6,10.7,6,3.4,4,0.415,1,7.3,6,0.444,9,0.501,5,3.4,2,4.1,3,0.827,3,0.7,7,2.4,8,3.1,8,1.8,4,3.0,5,0.8,7,0.5,5,1.7,5,1.7,9,14.1,4,16.8,4,0.564,3,0.318,4,0.38,2,2.8,6,9.8,8,6.3,7,16.7,4,1.5,7,1.4,5,11.7,7,22.1,5,4.2,3,1.2,8,5.4,5,0.123,4,2.5,2,-0.5,7,2.0,3,2.1,4,14.9,4,0.238,7,0.125,6,0.07,7,0.248,3,5.0,4,23.200000000000003,5,0.31899999999999995,4,0.1,7
72,72,234,2013,Gerald Henderson,5,SG,5,CHA,5,68.0,8,58.0,7,5.6,4,12.6,3,1.5,7,0.33,6,11.1,3,0.462,7,0.466,9,3.8,2,4.6,2,0.824,3,0.8,6,2.9,7,3.7,7,1.6,5,2.6,5,1.0,5,0.5,5,1.6,6,2.2,5,15.5,3,16.4,5,0.531,6,0.117,7,0.366,2,2.9,6,10.8,7,6.7,7,15.6,5,1.7,5,1.3,5,9.8,9,23.5,3,2.9,5,0.3,10,3.3,8,0.073,9,0.3,6,-1.4,9,-1.1,9,0.5,8,12.5,6,0.268,6,0.124,6,0.175,2,0.316,1,4.3999999999999995,5,21.0,6,0.11699999999999999,7,0.1,7
73,73,237,2013,Roy Hibbert,5,C,5,IND,5,79.0,4,79.0,2,4.9,5,10.9,5,0.1,9,0.25,8,10.8,3,0.449,9,0.449,10,2.1,6,2.8,6,0.741,8,3.7,1,4.6,4,8.3,2,0.7,10,1.4,8,0.5,10,2.6,1,2.1,4,3.5,1,11.9,7,17.3,4,0.489,10,0.005,9,0.261,5,14.8,1,17.4,4,16.1,2,8.9,8,0.9,10,6.7,1,14.5,3,22.5,4,1.3,8,4.9,1,6.1,4,0.129,4,-1.7,10,1.4,2,-0.3,7,0.9,7,6.4,10,0.36,3,0.424,1,0.13,3,0.081,9,6.4,4,50.0,2,0.0050000000000000044,9,0.2,2
