,level_0,index,Season,Offensive Profile,Defensive Profile,Player,Pos,Team,G,GS,FG,FGA,3PA,3P%,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST/TOV,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Average distance (ft.) of FGA,%FGA 0-3,%FGA 3-10,%FGA 10-16,%FGA 16-3P,%FGA,%3PA,%FGA 3P,std_areas_FGA
53,53,158,2007,No significant offensive role,Perimeter Defender,Jorge Garbajosa,PF,TOR,67.0,60.0,3.3,7.9,2.9,0.342,5.0,0.464,0.482,0.9,1.2,0.731,0.7,4.2,4.9,1.9,1.9,1.2,0.2,1.0,1.3,8.5,12.1,0.503,0.365,0.147,2.9,17.5,10.2,10.1,2.1,0.6,10.2,15.2,0.6,2.4,3.0,0.074,-0.8,1.1,0.3,1.1,18.3,0.113,0.059,0.049,0.414,0.4,23.799999999999997,0.365,0.2
54,54,160,2007,Versatile Scorer,Paint Protector,Kevin Garnett*,PF,MIN,76.0,76.0,8.4,17.6,0.7,0.214,16.9,0.487,0.48,5.5,6.6,0.835,2.4,10.4,12.8,1.5,4.1,1.2,1.7,2.7,2.4,22.4,24.1,0.546,0.042,0.371,7.5,30.8,19.5,19.5,1.6,3.2,11.6,27.4,5.7,4.9,10.7,0.171,3.8,1.7,5.4,5.5,11.8,0.211,0.187,0.245,0.315,4.9,0.0,0.04200000000000004,0.1
55,55,163,2007,Slasher,Rebounding Specialist,Pau Gasol*,C,MEM,59.0,59.0,7.8,14.5,0.2,0.273,14.4,0.542,0.54,5.1,6.8,0.748,2.5,7.3,9.8,1.3,3.4,0.5,2.1,2.7,2.3,20.8,24.1,0.593,0.013,0.466,8.3,24.2,16.3,17.7,0.7,4.5,13.5,25.3,5.4,1.5,6.9,0.155,3.7,-0.1,3.6,3.0,7.2,0.365,0.323,0.161,0.139,9.9,18.2,0.01200000000000001,0.1
56,56,164,2007,No significant offensive role,No significant defensive role,Rudy Gay,SF,MEM,78.0,43.0,4.1,9.7,1.8,0.364,7.9,0.436,0.457,1.9,2.7,0.727,1.2,3.3,4.5,0.7,1.3,0.9,0.9,1.8,2.5,10.8,12.4,0.497,0.188,0.275,5.3,14.5,9.9,8.0,1.7,2.7,14.1,21.3,-0.5,1.0,0.5,0.011,-1.5,-0.7,-2.2,-0.1,12.2,0.292,0.157,0.122,0.241,10.100000000000001,30.8,0.18800000000000006,0.1
57,57,168,2007,Slasher,Perimeter Defender,Manu Ginóbili*,SG,SAS,75.0,36.0,5.3,11.4,4.3,0.396,7.1,0.505,0.539,4.3,5.0,0.86,0.8,3.6,4.4,1.7,3.5,1.5,0.4,2.1,2.1,16.5,24.1,0.609,0.378,0.436,3.6,15.1,9.6,22.6,2.8,1.0,13.4,27.1,6.3,4.3,10.6,0.246,5.3,2.5,7.8,5.1,13.5,0.307,0.128,0.083,0.104,1.3,22.6,0.378,0.1
58,58,171,2007,No significant offensive role,No significant defensive role,Ryan Gomes,PF,BOS,73.0,60.0,4.6,9.9,0.6,0.381,9.3,0.473,0.479,2.6,3.2,0.811,1.7,3.9,5.6,1.1,1.6,0.7,0.2,1.4,2.3,12.1,13.7,0.534,0.058,0.322,6.4,15.2,10.7,9.2,1.1,0.4,11.3,18.5,2.5,1.7,4.2,0.089,-0.4,-1.0,-1.4,0.3,12.4,0.284,0.083,0.142,0.433,0.4,38.1,0.05800000000000005,0.1
59,59,172,2007,No significant offensive role,Rebounding Specialist,Drew Gooden,PF,CLE,80.0,80.0,4.6,9.8,0.1,0.167,9.7,0.476,0.474,1.8,2.5,0.714,3.3,5.2,8.5,0.8,1.1,0.9,0.4,1.4,2.6,11.1,16.5,0.508,0.008,0.254,13.3,22.3,17.7,6.7,1.7,1.0,11.7,20.0,2.4,4.1,6.5,0.139,-0.2,0.0,-0.2,1.0,9.5,0.286,0.217,0.27,0.219,7.000000000000001,50.0,0.008000000000000007,0.1
60,60,173,2007,Versatile Scorer,No significant defensive role,Ben Gordon,SG,CHI,82.0,51.0,7.4,16.3,4.6,0.413,11.7,0.471,0.513,4.6,5.4,0.864,0.4,2.7,3.1,1.2,3.6,0.8,0.2,3.0,3.1,21.4,18.2,0.572,0.28,0.329,1.5,9.3,5.4,20.1,1.2,0.5,14.0,29.3,4.7,3.9,8.6,0.152,2.5,-0.1,2.4,3.0,16.5,0.147,0.07,0.116,0.387,0.2,25.900000000000002,0.28,0.1
61,61,176,2007,No significant offensive role,No significant defensive role,Danny Granger,SF,IND,82.0,57.0,4.9,10.6,3.5,0.382,7.1,0.497,0.522,2.9,3.6,0.803,1.4,3.3,4.6,0.9,1.4,0.8,0.7,1.6,3.0,13.9,13.9,0.573,0.332,0.339,4.6,11.3,7.9,7.0,1.2,1.7,11.9,18.2,3.9,2.6,6.5,0.111,0.4,-0.1,0.2,1.5,14.9,0.236,0.106,0.078,0.248,3.9,34.699999999999996,0.3320000000000001,0.1
62,62,178,2007,No significant offensive role,No significant defensive role,Willie Green,SG,PHI,74.0,36.0,4.8,11.7,2.1,0.325,9.6,0.43,0.441,1.0,1.5,0.667,0.6,1.6,2.1,1.1,1.5,0.8,0.1,1.4,1.9,11.3,10.3,0.458,0.181,0.128,2.7,7.5,5.1,11.2,1.6,0.2,10.4,25.7,-1.8,1.1,-0.7,-0.018,-2.9,-1.8,-4.7,-1.2,13.6,0.225,0.119,0.175,0.301,1.7999999999999998,18.5,0.18000000000000016,0.1
63,63,185,2007,Versatile Scorer,No significant defensive role,Richard Hamilton,SG,DET,75.0,75.0,7.3,15.6,1.7,0.341,13.9,0.483,0.486,4.6,5.4,0.861,1.0,2.8,3.8,1.8,3.8,0.8,0.2,2.1,3.1,19.8,18.1,0.551,0.11,0.344,3.2,8.9,6.1,19.0,1.2,0.4,10.6,25.9,5.7,2.4,8.1,0.141,1.8,-0.5,1.2,2.2,11.8,0.26,0.112,0.25,0.268,0.7000000000000001,56.599999999999994,0.10999999999999999,0.1
64,64,186,2007,Slasher,No significant defensive role,Matt Harpring,SF,UTA,77.0,2.0,4.2,8.5,0.5,0.333,8.0,0.501,0.501,3.1,4.0,0.767,1.5,3.1,4.6,0.9,1.3,0.7,0.1,1.5,3.0,11.6,14.7,0.564,0.059,0.471,7.3,14.6,10.9,8.2,1.4,0.5,13.0,20.8,3.1,1.6,4.7,0.115,-0.4,-0.7,-1.0,0.5,9.8,0.38,0.102,0.184,0.274,0.5,71.8,0.06000000000000005,0.1
65,65,187,2007,Versatile Scorer,No significant defensive role,Al Harrington,PF,TOT,78.0,78.0,6.3,13.9,3.8,0.433,10.1,0.466,0.516,2.2,3.1,0.694,1.9,4.4,6.4,0.9,1.9,0.8,0.3,2.2,3.4,16.5,14.8,0.54,0.271,0.223,6.5,15.4,10.9,9.8,1.3,0.7,12.4,23.1,2.0,2.2,4.3,0.08,0.3,-1.2,-0.9,0.7,12.5,0.343,0.102,0.11,0.174,4.7,24.6,0.2709999999999999,0.1
66,66,192,2007,Slasher,Perimeter Defender,Devin Harris,PG,DAL,80.0,61.0,3.7,7.4,0.6,0.28,6.8,0.512,0.504,2.7,3.3,0.824,0.6,1.9,2.5,2.1,3.7,1.2,0.3,1.8,3.0,10.2,16.0,0.574,0.084,0.44,2.7,8.5,5.7,22.9,2.5,0.8,17.1,19.1,3.7,2.9,6.5,0.151,-0.3,1.6,1.2,1.7,8.6,0.508,0.096,0.091,0.221,2.1999999999999997,24.0,0.08400000000000007,0.2
67,67,197,2007,No significant offensive role,Rebounding Specialist,Udonis Haslem,PF,MIA,79.0,79.0,4.5,9.1,0.1,0.0,9.0,0.495,0.492,1.7,2.6,0.68,2.4,5.9,8.3,0.9,1.2,0.6,0.3,1.4,3.0,10.7,13.7,0.523,0.006,0.283,9.2,21.6,15.5,6.6,1.1,0.8,12.0,17.5,2.0,3.1,5.1,0.099,-1.6,-0.8,-2.3,-0.2,9.6,0.343,0.107,0.244,0.3,5.4,0.0,0.006000000000000005,0.1
68,68,198,2007,No significant offensive role,No significant defensive role,Trenton Hassell,SG,MIN,76.0,68.0,2.9,5.8,0.3,0.24,5.5,0.505,0.497,0.9,1.2,0.783,1.1,2.1,3.2,2.5,2.7,0.3,0.3,1.1,1.9,6.7,9.7,0.529,0.056,0.208,4.6,8.4,6.5,14.0,0.5,0.9,14.2,11.8,1.8,0.8,2.6,0.056,-1.4,-0.5,-1.9,0.0,11.2,0.28,0.147,0.165,0.352,3.8,48.0,0.05599999999999994,0.1
69,69,202,2007,Pure Shooter/Stretcher,Perimeter Defender,Luther Head,SG,HOU,80.0,10.0,3.8,8.8,5.0,0.441,3.7,0.431,0.564,1.0,1.3,0.79,0.4,2.8,3.2,1.4,2.4,1.0,0.1,1.7,1.7,10.9,13.7,0.584,0.573,0.15,1.6,11.4,6.6,14.8,1.8,0.2,15.5,18.6,2.2,3.4,5.7,0.123,0.5,1.1,1.6,2.0,18.1,0.201,0.033,0.047,0.146,0.6,29.9,0.573,0.2
70,70,205,2007,Paint Threat,Perimeter Defender,Nenê,C,DEN,64.0,42.0,4.6,8.1,0.0,0.0,8.0,0.571,0.57,3.0,4.4,0.689,2.3,4.7,7.0,0.6,1.2,1.0,0.9,2.0,3.3,12.2,17.8,0.611,0.002,0.548,10.0,19.4,14.7,7.1,1.8,2.5,16.5,19.2,2.9,2.4,5.3,0.148,-0.3,0.7,0.3,1.0,3.8,0.636,0.194,0.097,0.072,23.400000000000002,0.0,0.0010000000000000009,0.2
71,71,206,2007,Versatile Scorer,Perimeter Defender,Grant Hill*,SG,ORL,65.0,64.0,5.3,10.2,0.2,0.167,10.0,0.525,0.52,3.8,5.0,0.765,0.8,2.8,3.6,1.0,2.1,0.9,0.4,2.2,2.2,14.4,16.3,0.582,0.018,0.491,3.3,11.0,7.3,12.3,1.6,1.0,15.2,21.8,2.9,2.3,5.1,0.123,0.7,0.4,1.1,1.6,9.8,0.379,0.071,0.223,0.309,2.1,50.0,0.018000000000000016,0.1
72,72,207,2007,Creator/Facilitator,Perimeter Defender,Kirk Hinrich,PG,CHI,80.0,80.0,5.9,13.3,4.2,0.415,9.1,0.463,0.514,3.0,3.6,0.835,0.4,3.0,3.4,2.6,6.3,1.3,0.3,2.4,3.4,16.6,17.0,0.559,0.318,0.268,1.3,9.7,5.5,29.2,1.8,0.6,13.9,21.6,5.5,4.6,10.1,0.171,1.7,1.1,2.8,3.5,16.4,0.184,0.059,0.108,0.331,0.0,15.7,0.31800000000000006,0.1
73,73,216,2007,Paint Threat,Paint Protector,Dwight Howard,C,ORL,82.0,82.0,6.4,10.6,0.0,0.5,10.6,0.603,0.603,4.8,8.1,0.586,3.5,8.8,12.3,0.5,1.9,0.9,1.9,3.9,3.0,17.6,21.1,0.619,0.002,0.763,11.8,28.9,20.5,9.5,1.2,4.2,21.4,22.7,3.9,5.8,9.7,0.154,1.7,1.1,2.8,3.7,2.7,0.627,0.331,0.037,0.003,31.2,0.0,0.0020000000000000018,0.2
74,74,217,2007,Versatile Scorer,Perimeter Defender,Josh Howard,SF,DAL,70.0,69.0,7.0,15.4,3.4,0.385,11.9,0.48,0.501,3.5,4.2,0.827,1.9,4.9,6.8,1.0,1.8,1.2,0.8,1.8,2.6,18.9,20.0,0.548,0.222,0.273,6.5,16.6,11.7,9.2,1.8,1.7,9.3,25.2,5.0,3.8,8.8,0.173,2.7,0.4,3.1,3.2,13.6,0.218,0.134,0.178,0.248,2.1,25.900000000000002,0.22199999999999998,0.0
75,75,218,2007,No significant offensive role,No significant defensive role,Juwan Howard,PF,HOU,80.0,38.0,3.9,8.3,0.0,,8.3,0.465,0.465,1.9,2.4,0.824,1.7,4.2,5.9,1.1,1.6,0.4,0.1,1.4,2.6,9.7,12.8,0.517,0.0,0.283,7.5,17.9,12.7,10.5,0.7,0.3,13.0,18.9,1.7,3.2,4.9,0.11,-2.2,0.3,-2.0,0.0,10.7,0.224,0.211,0.226,0.34,2.1,,-0.001000000000000112,0.1
76,76,220,2007,Versatile Scorer,Perimeter Defender,Larry Hughes,SG,CLE,70.0,68.0,5.4,13.6,3.2,0.333,10.4,0.42,0.439,3.0,4.4,0.676,0.6,3.2,3.8,1.7,3.7,1.3,0.4,2.2,2.3,14.9,12.1,0.48,0.233,0.324,1.8,10.4,6.0,16.4,1.8,0.8,12.4,21.7,0.1,3.8,3.9,0.073,-1.5,0.7,-0.8,0.8,14.3,0.226,0.093,0.125,0.323,0.8,23.9,0.23299999999999998,0.1
77,77,224,2007,Versatile Scorer,Perimeter Defender,Andre Iguodala,SG,PHI,76.0,76.0,5.8,13.0,2.0,0.31,11.0,0.472,0.471,5.9,7.3,0.82,1.0,4.7,5.7,1.7,5.7,2.0,0.4,3.4,2.6,18.2,18.1,0.562,0.156,0.556,3.0,14.0,8.5,23.8,2.6,0.8,17.5,22.6,4.1,3.6,7.7,0.12,1.3,1.1,2.4,3.4,11.9,0.367,0.054,0.107,0.315,12.6,24.5,0.15700000000000003,0.1
78,78,225,2007,No significant offensive role,Switchable Defender,Zydrunas Ilgauskas,C,CLE,78.0,78.0,4.9,10.2,0.0,0.0,10.2,0.486,0.485,2.0,2.5,0.807,3.1,4.6,7.7,0.9,1.6,0.6,1.3,1.8,3.3,11.9,18.0,0.527,0.001,0.242,12.9,20.0,16.4,10.2,1.2,3.6,13.8,21.7,2.6,4.0,6.6,0.148,-0.5,0.9,0.4,1.3,7.9,0.402,0.214,0.168,0.214,3.8,100.0,0.0020000000000000018,0.1
79,79,229,2007,Creator/Facilitator,No significant defensive role,Allen Iverson*,SG-PG,TOT,65.0,64.0,8.9,20.2,3.0,0.315,17.2,0.465,0.466,7.5,9.4,0.795,0.4,2.6,3.0,1.8,7.2,1.9,0.2,4.1,1.5,26.3,19.6,0.54,0.15,0.465,1.0,6.9,4.0,29.6,2.2,0.3,14.5,29.3,4.0,2.2,6.2,0.108,2.6,-0.8,1.8,2.6,11.9,0.274,0.13,0.204,0.241,0.2,17.299999999999997,0.15100000000000002,0.0
80,80,234,2007,No significant offensive role,No significant defensive role,Jarrett Jack,PG,POR,79.0,79.0,4.1,8.9,2.3,0.35,6.6,0.49,0.499,3.1,3.5,0.871,0.2,2.4,2.6,2.2,5.3,1.1,0.1,2.4,2.6,12.0,14.5,0.571,0.255,0.396,0.8,9.1,4.9,26.2,1.8,0.3,18.4,18.0,3.8,1.0,4.8,0.087,0.2,-0.9,-0.7,0.9,14.0,0.264,0.104,0.095,0.282,0.0,23.3,0.2550000000000001,0.1
81,81,240,2007,Versatile Scorer,No significant defensive role,Stephen Jackson,SF-SG,TOT,75.0,69.0,5.5,12.6,4.1,0.322,8.4,0.488,0.486,3.2,4.0,0.813,0.8,2.1,3.0,1.6,3.8,1.1,0.5,2.4,2.7,15.5,14.4,0.54,0.329,0.317,2.7,7.5,5.0,18.8,1.7,1.0,14.5,22.1,2.3,1.7,4.1,0.079,0.1,-0.7,-0.6,0.9,14.0,0.288,0.102,0.086,0.195,1.7000000000000002,26.400000000000002,0.32899999999999996,0.1
82,82,244,2007,Creator/Facilitator,Perimeter Defender,LeBron James,SF,CLE,78.0,78.0,9.9,20.8,4.0,0.319,16.8,0.513,0.507,6.3,9.0,0.698,1.1,5.7,6.7,1.9,6.0,1.6,0.7,3.2,2.2,27.3,24.5,0.552,0.191,0.432,3.0,16.6,9.6,29.1,2.1,1.3,11.5,31.0,8.0,5.7,13.7,0.206,5.9,2.2,8.1,8.1,12.2,0.333,0.125,0.111,0.241,6.800000000000001,14.499999999999998,0.18999999999999995,0.1
83,83,245,2007,No significant offensive role,No significant defensive role,Mike James,PG,MIN,82.0,65.0,3.6,8.6,2.6,0.372,6.0,0.445,0.479,1.9,2.2,0.837,0.3,1.7,2.0,2.2,3.6,0.7,0.1,1.6,2.1,10.1,13.3,0.528,0.306,0.262,1.5,7.8,4.7,23.7,1.4,0.3,14.1,20.5,1.8,1.1,2.8,0.065,-0.6,-1.0,-1.6,0.2,14.3,0.272,0.107,0.044,0.27,0.1,24.2,0.30699999999999994,0.1
84,84,246,2007,Versatile Scorer,No significant defensive role,Antawn Jamison,PF,WAS,70.0,70.0,7.3,16.3,5.4,0.364,10.9,0.492,0.51,3.2,4.4,0.736,1.9,6.1,8.0,1.3,1.9,1.1,0.5,1.5,2.8,19.8,18.4,0.545,0.333,0.27,5.6,19.0,12.1,8.8,1.5,1.0,7.5,22.8,5.2,1.6,6.8,0.123,2.7,-1.4,1.3,2.2,14.1,0.24,0.175,0.061,0.191,0.3,25.1,0.33299999999999996,0.1
85,85,251,2007,Slasher,Rebounding Specialist,Al Jefferson,C,BOS,69.0,60.0,6.6,12.8,0.0,0.0,12.8,0.514,0.514,2.9,4.3,0.681,3.4,7.5,11.0,0.6,1.3,0.7,1.5,2.0,3.4,16.0,19.8,0.547,0.001,0.334,12.0,27.4,19.5,7.2,1.1,3.5,11.8,22.4,3.3,3.3,6.6,0.137,1.0,-0.3,0.7,1.6,5.5,0.422,0.404,0.12,0.053,7.6,0.0,0.0009999999999998899,0.2
86,86,252,2007,Versatile Scorer,No significant defensive role,Richard Jefferson,SF,NJN,55.0,53.0,5.5,12.1,2.6,0.359,9.5,0.483,0.495,4.3,5.9,0.733,0.9,3.5,4.4,1.2,2.7,0.6,0.1,2.2,2.2,16.3,13.8,0.555,0.218,0.49,2.9,11.5,7.2,13.1,0.9,0.3,12.9,22.1,2.0,1.4,3.4,0.082,-0.3,-1.1,-1.4,0.3,12.0,0.361,0.08,0.071,0.271,8.7,43.4,0.21699999999999997,0.1
87,87,260,2007,Versatile Scorer,No significant defensive role,Joe Johnson,SG,ATL,57.0,57.0,9.4,20.0,5.5,0.381,14.5,0.504,0.523,4.1,5.5,0.748,0.9,3.3,4.2,1.4,4.4,1.1,0.2,3.1,2.0,25.0,19.5,0.558,0.274,0.276,2.7,9.6,6.1,21.8,1.4,0.4,12.1,28.3,4.1,1.0,5.1,0.105,4.2,-1.7,2.5,2.7,14.5,0.219,0.133,0.089,0.285,0.5,32.1,0.274,0.1
88,88,267,2007,No significant offensive role,Perimeter Defender,Eddie Jones,SG,TOT,64.0,41.0,2.8,6.6,3.5,0.351,3.1,0.5,0.514,0.9,1.2,0.787,0.5,2.5,3.0,2.4,1.7,1.1,0.2,0.7,1.9,7.7,12.3,0.542,0.526,0.178,2.3,11.6,7.1,10.9,2.2,0.5,9.4,14.7,1.7,1.4,3.1,0.094,-0.6,1.0,0.4,1.0,17.0,0.225,0.05,0.057,0.142,0.5,39.6,0.526,0.2
89,89,276,2007,No significant offensive role,Rebounding Specialist,Chris Kaman,C,LAC,75.0,66.0,3.9,8.7,0.0,0.0,8.7,0.452,0.451,2.2,3.0,0.741,2.1,5.7,7.8,0.6,1.1,0.5,1.5,2.0,3.3,10.1,12.9,0.502,0.002,0.344,8.9,23.3,16.2,6.1,1.0,4.1,16.4,19.0,-0.3,3.2,2.9,0.063,-3.0,0.0,-3.0,-0.5,5.2,0.399,0.439,0.129,0.032,2.0,0.0,0.0009999999999998899,0.2
90,90,277,2007,No significant offensive role,No significant defensive role,Jason Kapono,SF,MIA,67.0,35.0,4.1,8.4,3.1,0.514,5.3,0.482,0.59,1.0,1.1,0.892,0.4,2.3,2.7,1.2,1.2,0.6,0.0,1.0,2.0,10.9,13.8,0.613,0.373,0.131,1.8,10.0,6.0,7.9,1.1,0.1,10.5,17.9,2.9,1.3,4.2,0.114,0.5,-1.0,-0.5,0.7,19.0,0.055,0.046,0.115,0.41,0.0,43.8,0.374,0.2
91,91,279,2007,No significant offensive role,Perimeter Defender,Jason Kidd*,PG,NJN,80.0,80.0,4.6,11.4,4.5,0.343,6.8,0.448,0.475,2.2,2.9,0.778,1.7,6.5,8.2,3.4,9.2,1.6,0.3,2.7,1.8,13.0,19.4,0.516,0.398,0.253,5.5,20.8,13.2,41.4,2.3,0.6,17.4,19.4,5.1,4.1,9.3,0.152,3.1,1.5,4.7,4.9,16.2,0.239,0.039,0.08,0.244,0.0,19.1,0.398,0.1
92,92,281,2007,No significant offensive role,Perimeter Defender,Andrei Kirilenko,SF,UTA,70.0,70.0,2.8,6.0,1.1,0.213,4.9,0.528,0.49,2.5,3.4,0.728,1.3,3.4,4.7,1.5,2.9,1.1,2.1,1.9,2.5,8.3,14.3,0.558,0.179,0.572,5.2,14.3,9.8,14.5,1.9,5.8,20.5,14.4,1.6,2.9,4.4,0.104,0.7,3.1,3.8,3.0,9.7,0.488,0.067,0.057,0.208,12.2,24.0,0.18000000000000005,0.2
93,93,283,2007,No significant offensive role,Perimeter Defender,Brevin Knight,PG,CHA,45.0,25.0,3.4,8.1,0.4,0.056,7.7,0.438,0.42,2.3,2.8,0.805,0.3,2.2,2.6,3.1,6.6,1.5,0.1,2.1,2.5,9.1,14.3,0.487,0.05,0.353,1.3,9.7,5.3,37.5,2.7,0.2,18.5,18.4,0.7,1.1,1.8,0.07,-1.2,0.1,-1.0,0.3,15.2,0.16,0.055,0.118,0.617,0.0,16.7,0.050000000000000044,0.2
94,94,285,2007,Versatile Scorer,No significant defensive role,Kyle Korver,SF,PHI,74.0,1.0,5.0,11.4,4.1,0.43,7.3,0.446,0.518,2.6,2.8,0.914,0.4,3.1,3.5,0.9,1.4,0.8,0.3,1.6,2.5,14.4,14.2,0.569,0.363,0.247,1.6,12.0,6.8,8.0,1.3,0.7,11.1,21.3,2.9,1.7,4.6,0.097,0.7,-0.7,-0.1,1.1,18.3,0.099,0.032,0.15,0.355,0.4,19.5,0.364,0.1
95,95,286,2007,Slasher,No significant defensive role,Nenad Krstić,C,NJN,26.0,26.0,6.5,12.4,0.0,0.0,12.4,0.528,0.526,3.3,4.7,0.711,2.0,4.8,6.8,0.9,1.8,0.4,0.9,2.0,3.4,16.4,16.9,0.566,0.003,0.375,7.1,17.3,12.2,10.2,0.6,2.2,12.1,23.5,1.1,0.9,1.9,0.109,-0.2,-0.1,-0.3,0.4,8.7,0.344,0.251,0.099,0.303,2.5,0.0,0.0030000000000001137,0.1
96,96,290,2007,Paint Threat,Perimeter Defender,David Lee,PF,NYK,58.0,12.0,4.1,6.9,0.0,,6.9,0.6,0.6,2.4,3.0,0.815,3.4,7.0,10.4,1.1,1.8,0.8,0.4,1.6,2.7,10.7,20.2,0.652,0.0,0.433,13.6,27.6,20.7,10.2,1.5,1.1,16.2,14.9,4.8,2.1,6.9,0.191,2.8,0.2,3.0,2.2,3.3,0.725,0.143,0.03,0.103,15.299999999999999,,-0.001000000000000112,0.3
97,97,291,2007,Versatile Scorer,No significant defensive role,Rashard Lewis,SF,SEA,60.0,60.0,7.7,16.8,6.5,0.39,10.3,0.505,0.536,4.4,5.3,0.841,1.5,5.1,6.6,1.2,2.4,1.1,0.7,2.0,2.4,22.4,20.7,0.587,0.385,0.313,4.6,15.7,10.1,10.8,1.5,1.3,9.4,24.4,6.3,1.3,7.6,0.155,4.8,-0.7,4.1,3.6,15.1,0.176,0.179,0.138,0.121,4.3,22.0,0.386,0.1
98,98,293,2007,No significant offensive role,Perimeter Defender,Shaun Livingston,PG,LAC,54.0,31.0,3.9,8.3,0.3,0.313,8.0,0.469,0.469,1.5,2.1,0.707,1.0,2.4,3.4,2.6,5.1,1.1,0.5,2.0,2.5,9.3,13.7,0.503,0.036,0.258,4.2,9.4,6.8,28.3,1.9,1.4,17.8,17.4,0.9,1.6,2.4,0.072,-0.4,0.4,0.0,0.8,10.9,0.241,0.165,0.334,0.225,3.8,12.5,0.03500000000000003,0.1
99,99,296,2007,No significant offensive role,No significant defensive role,Tyronn Lue,PG,ATL,56.0,17.0,3.9,9.4,2.9,0.348,6.5,0.446,0.469,2.6,2.9,0.883,0.3,1.5,1.9,2.4,3.6,0.4,0.0,1.5,1.8,11.4,14.1,0.534,0.307,0.311,1.5,7.0,4.2,23.9,0.9,0.0,12.5,21.0,2.2,0.3,2.5,0.081,0.5,-2.4,-1.9,0.0,16.6,0.177,0.048,0.12,0.347,0.0,8.7,0.30800000000000005,0.1
100,100,298,2007,No significant offensive role,No significant defensive role,Corey Maggette,SF,LAC,75.0,31.0,4.9,10.8,0.9,0.2,9.9,0.476,0.462,6.9,8.4,0.82,1.2,4.7,5.9,1.0,2.8,0.9,0.2,2.7,3.3,16.9,18.6,0.583,0.08,0.783,4.7,18.2,11.5,15.9,1.5,0.5,15.6,26.0,4.5,2.5,7.0,0.146,1.0,-0.5,0.5,1.5,11.9,0.337,0.087,0.089,0.407,2.1999999999999997,6.2,0.08000000000000007,0.1
101,101,301,2007,Creator/Facilitator,No significant defensive role,Stephon Marbury,PG,NYK,74.0,74.0,5.3,12.9,4.7,0.357,8.2,0.448,0.48,4.0,5.2,0.769,0.5,2.4,2.9,2.3,5.4,1.0,0.1,2.4,2.5,16.4,15.3,0.539,0.362,0.405,1.6,7.6,4.6,25.2,1.4,0.3,13.8,21.5,4.8,1.1,5.9,0.103,1.5,-1.3,0.2,1.5,13.4,0.357,0.077,0.061,0.143,0.0,10.4,0.362,0.1
102,102,302,2007,Slasher,Perimeter Defender,Shawn Marion,SF,PHO,80.0,80.0,7.0,13.4,3.2,0.317,10.2,0.587,0.561,2.5,3.1,0.81,2.2,7.7,9.8,1.2,1.7,2.0,1.5,1.4,2.7,17.5,20.8,0.594,0.235,0.232,7.0,22.6,15.2,6.7,2.6,2.8,8.8,19.3,6.7,5.3,12.0,0.191,2.4,1.9,4.4,4.8,9.8,0.415,0.156,0.125,0.068,17.1,46.0,0.236,0.1
103,103,310,2007,Versatile Scorer,No significant defensive role,Kevin Martin,SG,SAC,80.0,80.0,6.3,13.3,4.2,0.381,9.2,0.515,0.533,6.0,7.1,0.844,0.9,3.4,4.3,1.3,2.2,1.2,0.1,1.7,2.3,20.2,20.1,0.614,0.312,0.534,2.8,11.6,7.1,10.9,1.8,0.3,9.3,23.2,8.3,1.9,10.2,0.173,3.2,-0.5,2.8,3.4,14.2,0.256,0.101,0.106,0.225,5.1,23.7,0.31200000000000006,0.1
104,104,311,2007,No significant offensive role,No significant defensive role,Desmond Mason,SF,NOK,75.0,75.0,5.4,12.0,0.0,,12.0,0.452,0.452,2.9,4.3,0.663,1.7,2.9,4.6,0.6,1.5,0.7,0.3,2.6,2.3,13.7,10.8,0.493,0.0,0.359,5.4,10.1,7.7,7.6,1.1,0.7,15.6,21.9,-1.2,1.8,0.6,0.011,-2.7,-1.2,-3.9,-1.3,4.2,0.461,0.407,0.122,0.01,7.8,,0.0,0.2
105,105,319,2007,Creator/Facilitator,Perimeter Defender,Tracy McGrady*,SG,HOU,71.0,71.0,9.0,20.8,5.4,0.331,15.5,0.466,0.474,4.9,6.9,0.707,0.8,4.5,5.3,2.2,6.5,1.3,0.5,3.0,1.9,24.6,23.2,0.515,0.257,0.33,2.6,14.5,8.6,37.5,1.9,1.1,11.2,35.0,4.1,4.5,8.6,0.163,4.9,1.2,6.1,5.2,16.0,0.201,0.061,0.075,0.405,2.1999999999999997,4.7,0.258,0.1
106,106,329,2007,No significant offensive role,No significant defensive role,Andre Miller,PG,TOT,80.0,79.0,5.3,11.4,0.4,0.143,10.9,0.479,0.469,2.8,3.5,0.784,1.2,3.2,4.4,2.8,7.8,1.4,0.1,2.8,2.3,13.4,16.1,0.52,0.039,0.311,3.9,10.1,7.0,34.3,1.9,0.3,17.7,19.2,3.5,2.4,5.9,0.095,0.5,-0.3,0.2,1.7,10.4,0.333,0.132,0.231,0.265,0.0,5.7,0.038999999999999924,0.1
