,level_0,index,Season,Offensive Profile,Defensive Profile,Player,Pos,Team,G,GS,FG,FGA,3PA,3P%,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST/TOV,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Average distance (ft.) of FGA,%FGA 0-3,%FGA 3-10,%FGA 10-16,%FGA 16-3P,%FGA,%3PA,%FGA 3P,std_areas_FGA
53,53,207,2019,Slasher,Paint Protector,Joel Embiid,C,PHI,64.0,64.0,9.1,18.7,4.1,0.3,14.6,0.535,0.517,8.2,10.1,0.804,2.5,11.1,13.6,1.1,3.7,0.7,1.9,3.5,3.3,27.5,26.1,0.593,0.219,0.541,8.1,34.0,21.4,18.4,1.0,4.4,13.2,33.3,4.9,3.8,8.7,0.194,4.0,0.9,4.9,3.8,11.0,0.345,0.209,0.137,0.09,10.0,3.8,0.21900000000000008,0.1
54,54,225,2019,No significant offensive role,No significant defensive role,Terrance Ferguson,SG,OKC,74.0,74.0,2.5,5.8,3.9,0.366,1.9,0.56,0.552,0.5,0.7,0.725,0.4,1.5,1.9,1.7,1.0,0.5,0.2,0.6,3.1,6.9,6.4,0.566,0.673,0.118,1.7,6.0,3.8,4.8,1.0,0.7,9.4,10.6,1.2,1.6,2.8,0.07,-3.9,0.1,-3.8,-0.9,18.2,0.206,0.046,0.028,0.046,6.5,51.4,0.6739999999999999,0.2
55,55,227,2019,No significant offensive role,Perimeter Defender,Dorian Finney-Smith,SF,DAL,81.0,26.0,2.8,6.5,3.1,0.311,3.4,0.544,0.507,0.9,1.3,0.709,1.7,3.1,4.8,1.3,1.2,0.9,0.4,0.9,2.3,7.5,11.0,0.53,0.481,0.195,7.5,13.4,10.5,6.9,1.7,1.5,11.4,14.0,1.2,2.0,3.3,0.079,-1.8,0.4,-1.4,0.3,14.1,0.364,0.089,0.023,0.044,13.3,34.599999999999994,0.48,0.2
56,56,228,2019,Pure Shooter/Stretcher,No significant defensive role,Bryn Forbes,SG,SAS,82.0,81.0,4.4,9.6,5.0,0.426,4.6,0.489,0.568,0.8,1.0,0.885,0.2,2.7,2.9,2.1,2.1,0.5,0.0,1.0,1.9,11.8,12.0,0.586,0.522,0.099,0.9,10.4,5.7,10.6,1.0,0.1,8.8,17.4,2.5,1.3,3.8,0.079,-0.3,-0.9,-1.2,0.5,18.7,0.104,0.115,0.095,0.164,0.4,11.600000000000001,0.522,0.2
57,57,229,2019,Versatile Scorer,No significant defensive role,Evan Fournier,SG,ORL,81.0,81.0,5.8,13.2,5.6,0.34,7.6,0.509,0.509,1.7,2.1,0.806,0.5,2.7,3.2,1.9,3.6,0.9,0.1,1.9,2.8,15.1,12.3,0.536,0.421,0.159,1.6,9.4,5.4,17.6,1.4,0.4,11.9,22.1,0.8,2.5,3.2,0.061,-1.8,-0.6,-2.4,-0.3,15.7,0.206,0.148,0.105,0.121,1.0999999999999999,17.8,0.42000000000000004,0.1
58,58,230,2019,Creator/Facilitator,No significant defensive role,De'Aaron Fox,PG,SAC,81.0,81.0,6.2,13.6,2.9,0.371,10.7,0.482,0.497,3.7,5.1,0.727,0.5,3.2,3.8,2.6,7.3,1.6,0.6,2.8,2.5,17.3,18.1,0.544,0.211,0.378,1.7,10.8,6.2,33.2,2.4,1.5,15.0,24.5,3.2,2.5,5.6,0.106,1.3,0.2,1.5,2.3,11.6,0.279,0.254,0.118,0.139,3.9,12.9,0.20999999999999996,0.1
59,59,236,2019,Paint Threat,Rebounding Specialist,Enes Freedom,C,TOT,67.0,31.0,5.6,10.2,0.5,0.294,9.7,0.562,0.556,2.3,2.9,0.787,3.8,6.0,9.8,0.9,1.7,0.5,0.4,1.8,2.5,13.7,22.3,0.594,0.05,0.288,16.4,26.1,21.1,12.1,0.9,1.3,13.3,23.1,3.9,1.6,5.4,0.159,2.5,-1.5,1.0,1.2,4.7,0.66,0.202,0.059,0.029,3.8,2.9000000000000004,0.04999999999999993,0.2
60,60,241,2019,Versatile Scorer,No significant defensive role,Danilo Gallinari,SF,LAC,68.0,68.0,6.0,13.0,5.5,0.433,7.5,0.484,0.554,5.4,6.0,0.904,0.8,5.3,6.1,1.7,2.6,0.7,0.3,1.5,1.9,19.8,21.0,0.633,0.421,0.459,2.9,18.1,10.7,13.2,1.1,0.9,8.5,23.8,6.4,1.8,8.2,0.191,4.9,-0.5,4.3,3.3,16.1,0.232,0.101,0.102,0.145,5.2,5.1,0.42000000000000004,0.1
61,61,245,2019,No significant offensive role,Paint Protector,Marc Gasol,C,TOT,79.0,72.0,4.9,11.0,3.5,0.363,7.6,0.487,0.505,2.4,3.2,0.759,1.0,6.9,7.9,2.2,4.4,1.1,1.1,2.0,2.7,13.6,16.7,0.546,0.314,0.291,3.6,25.1,14.3,22.2,1.7,3.2,13.6,20.7,2.0,4.0,6.0,0.118,0.8,2.3,3.1,3.1,14.3,0.156,0.248,0.163,0.118,3.1,2.6,0.31499999999999995,0.1
62,62,251,2019,Versatile Scorer,Rebounding Specialist,Rudy Gay,PF,SAS,69.0,51.0,5.4,10.8,2.7,0.402,8.1,0.537,0.554,1.7,2.1,0.816,0.9,5.9,6.8,1.5,2.6,0.8,0.5,1.7,2.3,13.7,17.5,0.583,0.247,0.197,3.8,23.9,13.9,14.7,1.4,1.6,12.3,22.1,2.2,2.2,4.4,0.115,0.8,0.6,1.4,1.6,13.2,0.193,0.225,0.185,0.15,5.800000000000001,31.5,0.247,0.0
63,63,252,2019,Versatile Scorer,Perimeter Defender,Paul George,SF,OKC,77.0,77.0,9.2,21.0,9.8,0.386,11.1,0.484,0.529,5.9,7.0,0.839,1.4,6.8,8.2,1.5,4.1,2.2,0.4,2.7,2.8,28.0,23.3,0.583,0.469,0.335,3.7,19.6,11.4,17.7,2.8,1.0,10.0,29.5,7.0,4.9,11.9,0.201,5.6,1.6,7.2,6.6,16.6,0.211,0.097,0.108,0.115,3.5000000000000004,13.200000000000001,0.469,0.1
64,64,253,2019,Paint Threat,No significant defensive role,Taj Gibson,PF,MIN,70.0,57.0,4.3,7.7,0.5,0.324,7.2,0.583,0.576,1.9,2.5,0.757,2.5,4.1,6.5,1.2,1.2,0.8,0.6,1.0,2.7,10.8,17.8,0.612,0.063,0.33,10.8,18.3,14.5,7.3,1.5,2.0,10.6,17.2,3.7,1.4,5.1,0.144,0.3,-0.4,-0.1,0.8,5.9,0.547,0.248,0.069,0.073,10.4,76.5,0.06299999999999994,0.2
65,65,255,2019,Slasher,Perimeter Defender,Shai Gilgeous-Alexander,PG,LAC,82.0,73.0,4.2,8.7,1.7,0.367,7.0,0.503,0.512,1.9,2.4,0.8,0.7,2.1,2.8,1.9,3.3,1.2,0.5,1.7,2.1,10.8,13.4,0.554,0.194,0.272,2.9,8.3,5.7,17.8,2.1,1.6,15.0,18.3,1.5,1.9,3.3,0.074,-0.9,0.4,-0.5,0.8,11.2,0.314,0.161,0.222,0.109,2.8000000000000003,46.0,0.19400000000000006,0.1
66,66,256,2019,Paint Threat,Paint Protector,Rudy Gobert,C,UTA,81.0,80.0,5.9,8.8,0.0,,8.8,0.669,0.669,4.1,6.4,0.636,3.8,9.0,12.9,1.2,2.0,0.8,2.3,1.6,2.9,15.9,24.6,0.682,0.0,0.733,13.2,30.2,21.9,9.6,1.2,5.8,12.1,17.8,8.7,5.7,14.4,0.268,3.0,2.5,5.4,4.8,2.2,0.815,0.167,0.011,0.007,47.9,,0.0,0.3
67,67,258,2019,Versatile Scorer,No significant defensive role,Aaron Gordon,PF,ORL,78.0,78.0,6.0,13.4,4.4,0.349,9.0,0.499,0.507,2.4,3.2,0.731,1.7,5.7,7.4,1.8,3.7,0.7,0.7,2.1,2.2,16.0,15.1,0.538,0.332,0.242,5.2,18.4,11.7,16.6,1.1,1.8,12.3,21.8,1.8,3.3,5.1,0.093,0.3,0.3,0.6,1.7,13.0,0.328,0.129,0.116,0.096,10.9,25.1,0.33099999999999996,0.1
68,68,259,2019,No significant offensive role,No significant defensive role,Eric Gordon,SG,HOU,68.0,53.0,5.6,13.8,8.8,0.36,5.0,0.497,0.525,1.8,2.2,0.783,0.3,1.9,2.2,1.5,1.9,0.6,0.4,1.3,2.1,16.2,12.2,0.549,0.64,0.162,0.9,6.9,3.8,9.4,0.9,1.1,8.2,22.0,1.7,1.0,2.6,0.059,0.5,-1.8,-1.3,0.4,18.3,0.198,0.134,0.018,0.01,0.7000000000000001,11.200000000000001,0.6399999999999999,0.2
69,69,263,2019,Slasher,No significant defensive role,Jerami Grant,PF,OKC,80.0,77.0,5.1,10.3,3.7,0.392,6.6,0.555,0.567,2.0,2.8,0.71,1.2,4.0,5.2,1.2,1.0,0.8,1.3,0.8,2.7,13.6,13.8,0.592,0.356,0.269,3.7,13.1,8.2,4.2,1.1,3.2,6.8,15.4,4.0,3.3,7.3,0.134,-0.4,0.6,0.2,1.5,11.4,0.42,0.141,0.045,0.038,13.600000000000001,51.5,0.356,0.2
70,70,266,2019,Pure Shooter/Stretcher,Perimeter Defender,Danny Green,SG,TOR,80.0,80.0,3.7,7.9,5.4,0.455,2.4,0.487,0.622,0.5,0.6,0.841,0.8,3.2,4.0,1.8,1.6,0.9,0.7,0.9,2.1,10.3,13.0,0.632,0.69,0.07,3.0,12.2,7.7,7.7,1.6,2.0,10.4,14.1,3.0,2.9,5.9,0.128,1.1,0.8,2.0,2.2,19.6,0.114,0.086,0.054,0.056,0.3,41.4,0.69,0.2
71,71,267,2019,No significant offensive role,Perimeter Defender,Draymond Green,PF,GSW,66.0,66.0,2.8,6.4,2.5,0.285,3.9,0.549,0.501,1.0,1.4,0.692,0.9,6.4,7.3,2.7,6.9,1.4,1.1,2.6,3.0,7.4,12.9,0.526,0.391,0.216,3.2,20.8,12.4,26.8,2.2,2.8,26.8,13.1,1.1,3.2,4.3,0.1,-1.3,2.7,1.4,1.8,13.4,0.358,0.135,0.066,0.05,6.4,13.3,0.391,0.2
72,72,273,2019,No significant offensive role,No significant defensive role,Jeff Green,PF,WAS,77.0,44.0,4.2,8.9,4.2,0.347,4.8,0.586,0.555,2.4,2.7,0.888,0.7,3.3,4.0,1.4,1.8,0.6,0.5,1.3,2.1,12.3,13.6,0.608,0.466,0.3,2.9,13.3,8.0,9.2,1.0,1.6,11.5,17.8,2.8,0.8,3.6,0.083,0.0,-1.4,-1.4,0.3,15.9,0.242,0.124,0.08,0.089,6.3,28.1,0.46499999999999997,0.1
73,73,274,2019,Creator/Facilitator,No significant defensive role,Blake Griffin,PF,DET,75.0,75.0,8.3,17.9,7.0,0.362,10.9,0.525,0.532,5.5,7.3,0.753,1.3,6.2,7.5,1.6,5.4,0.7,0.4,3.4,2.7,24.5,21.0,0.581,0.389,0.41,4.0,20.1,11.8,27.1,1.0,0.9,13.8,30.2,5.1,2.9,8.0,0.147,4.9,0.2,5.1,4.7,13.1,0.283,0.241,0.054,0.034,3.1,17.8,0.3879999999999999,0.1
74,74,277,2019,Versatile Scorer,No significant defensive role,Tim Hardaway Jr.,SG,TOT,65.0,63.0,6.0,15.3,7.3,0.34,7.9,0.442,0.474,3.6,4.2,0.841,0.5,2.9,3.4,1.5,2.4,0.8,0.1,1.6,2.2,18.1,13.6,0.527,0.48,0.278,1.7,9.8,5.7,12.8,1.3,0.3,8.6,25.4,1.0,0.9,1.8,0.043,-0.1,-2.0,-2.0,0.0,17.4,0.162,0.11,0.113,0.135,1.6,11.5,0.48,0.1
75,75,280,2019,Creator/Facilitator,Perimeter Defender,James Harden,PG,HOU,78.0,78.0,10.8,24.5,13.2,0.368,11.3,0.528,0.541,9.7,11.0,0.879,0.8,5.8,6.6,1.5,7.5,2.0,0.7,5.0,3.1,36.1,30.6,0.616,0.539,0.449,2.5,17.8,10.0,39.5,2.7,1.7,14.5,40.5,11.4,3.8,15.2,0.254,9.4,1.6,11.0,9.3,16.4,0.235,0.166,0.042,0.018,1.2,7.9,0.5389999999999999,0.2
76,76,282,2019,Paint Threat,Perimeter Defender,Montrezl Harrell,C,LAC,82.0,5.0,6.7,10.8,0.2,0.176,10.6,0.623,0.617,3.2,5.0,0.643,2.2,4.3,6.5,1.2,2.0,0.9,1.3,1.6,3.1,16.6,23.4,0.636,0.019,0.466,9.3,16.7,13.1,12.5,1.6,4.0,11.0,23.5,6.1,2.6,8.7,0.193,2.6,0.7,3.3,2.9,3.9,0.669,0.242,0.054,0.016,25.2,5.8999999999999995,0.018999999999999906,0.2
77,77,284,2019,No significant offensive role,No significant defensive role,Gary Harris,SG,DEN,57.0,48.0,4.7,11.2,4.2,0.339,6.9,0.476,0.488,2.0,2.5,0.799,0.7,2.1,2.8,1.8,2.2,1.0,0.3,1.2,2.0,12.9,12.2,0.526,0.38,0.226,2.7,7.9,5.3,11.0,1.6,1.0,8.9,20.0,1.1,1.5,2.6,0.076,-1.2,-0.4,-1.6,0.2,13.6,0.295,0.155,0.088,0.082,5.2,25.6,0.3800000000000001,0.1
78,78,285,2019,Pure Shooter/Stretcher,No significant defensive role,Joe Harris,SG,BRK,76.0,76.0,4.9,9.8,5.1,0.474,4.8,0.528,0.622,1.4,1.8,0.827,0.7,3.1,3.8,1.5,2.4,0.5,0.2,1.6,2.4,13.7,13.5,0.645,0.516,0.178,2.4,10.9,6.7,11.9,0.8,0.6,13.0,17.0,3.8,1.7,5.5,0.116,0.8,-0.3,0.5,1.4,15.3,0.279,0.138,0.047,0.02,0.1,15.0,0.516,0.2
79,79,286,2019,Versatile Scorer,No significant defensive role,Tobias Harris,PF,TOT,82.0,82.0,7.5,15.3,4.8,0.397,10.5,0.528,0.549,3.2,3.7,0.866,0.8,7.0,7.9,1.6,2.8,0.6,0.5,1.8,2.2,20.0,17.2,0.592,0.313,0.245,2.6,20.8,12.0,12.5,0.8,1.0,9.8,22.8,4.5,2.6,7.1,0.12,2.1,-0.5,1.6,2.6,13.4,0.242,0.192,0.158,0.095,4.7,17.0,0.31300000000000006,0.1
80,80,294,2019,No significant offensive role,Perimeter Defender,Josh Hart,SG,LAL,67.0,22.0,2.8,6.9,4.1,0.336,2.8,0.511,0.506,0.8,1.2,0.688,0.5,3.2,3.7,1.6,1.4,1.0,0.6,0.9,2.2,7.8,9.3,0.526,0.591,0.172,2.2,12.6,7.5,7.0,1.7,1.9,10.4,13.5,0.2,1.9,2.1,0.059,-2.3,1.0,-1.3,0.3,17.0,0.261,0.063,0.058,0.028,3.4000000000000004,23.400000000000002,0.59,0.2
81,81,297,2019,No significant offensive role,Perimeter Defender,Gordon Hayward,PF,BOS,72.0,18.0,4.1,8.8,3.2,0.333,5.6,0.542,0.527,2.2,2.6,0.834,0.7,3.8,4.5,2.3,3.4,0.9,0.3,1.5,1.4,11.5,15.6,0.575,0.364,0.294,2.9,15.5,9.2,18.4,1.6,1.1,12.8,19.0,2.6,2.3,4.9,0.126,0.4,0.4,0.8,1.3,14.6,0.231,0.132,0.135,0.137,4.1000000000000005,29.4,0.365,0.1
82,82,304,2019,Versatile Scorer,No significant defensive role,Buddy Hield,SG,SAC,82.0,82.0,7.6,16.6,7.9,0.427,8.6,0.487,0.56,2.1,2.4,0.886,1.3,3.7,5.0,1.4,2.5,0.7,0.4,1.8,2.5,20.7,17.5,0.587,0.479,0.142,4.1,12.4,8.1,11.9,1.0,1.1,9.2,25.1,4.3,1.6,5.9,0.108,3.5,-1.4,2.1,2.7,17.0,0.19,0.089,0.094,0.149,2.6,19.400000000000002,0.478,0.1
83,83,312,2019,Creator/Facilitator,No significant defensive role,Jrue Holiday,SG,NOP,67.0,67.0,8.2,17.3,5.4,0.325,11.9,0.539,0.523,3.1,4.0,0.768,1.1,3.9,5.0,2.5,7.7,1.6,0.8,3.1,2.2,21.2,19.4,0.555,0.313,0.234,3.3,11.0,7.2,31.8,2.1,1.8,14.1,25.4,3.5,1.9,5.4,0.108,3.1,-0.1,3.0,3.1,12.3,0.318,0.192,0.122,0.056,2.4,10.7,0.31199999999999994,0.1
84,84,313,2019,No significant offensive role,Perimeter Defender,Justin Holiday,SG,TOT,82.0,77.0,3.7,9.5,5.7,0.348,3.8,0.442,0.49,1.2,1.3,0.896,0.6,3.4,3.9,1.4,1.8,1.5,0.4,1.3,2.0,10.5,10.0,0.52,0.598,0.136,1.9,11.9,6.8,8.1,2.3,1.2,11.2,15.7,-0.4,2.5,2.1,0.038,-2.3,0.5,-1.8,0.1,18.6,0.152,0.068,0.075,0.107,4.1000000000000005,33.5,0.5980000000000001,0.2
85,85,319,2019,No significant offensive role,No significant defensive role,Rodney Hood,SG,TOT,72.0,49.0,4.1,9.3,3.3,0.356,6.0,0.478,0.498,1.9,2.2,0.884,0.3,1.8,2.2,2.2,1.8,0.8,0.2,0.8,2.0,11.2,12.3,0.545,0.352,0.231,1.4,7.9,4.6,10.0,1.5,0.5,6.9,18.1,2.1,0.5,2.6,0.065,-1.2,-0.8,-2.0,0.0,16.0,0.116,0.182,0.164,0.186,2.1,26.700000000000003,0.3520000000000001,0.1
86,86,322,2019,No significant offensive role,No significant defensive role,Al Horford,C,BOS,68.0,68.0,5.7,10.6,3.0,0.36,7.6,0.604,0.586,1.1,1.4,0.821,1.8,5.0,6.7,2.8,4.2,0.9,1.3,1.5,1.9,13.6,20.2,0.605,0.281,0.131,6.5,18.3,12.4,21.2,1.4,3.9,11.8,18.9,4.5,2.9,7.5,0.181,3.3,1.9,5.1,3.6,13.3,0.242,0.207,0.119,0.151,7.199999999999999,9.4,0.281,0.1
87,87,323,2019,Pure Shooter/Stretcher,No significant defensive role,Danuel House Jr.,SF,HOU,39.0,13.0,3.0,6.5,4.6,0.416,1.9,0.595,0.615,1.4,1.8,0.789,0.6,2.9,3.6,1.1,1.0,0.5,0.3,0.9,2.1,9.4,12.2,0.646,0.706,0.282,2.8,13.3,7.9,5.9,1.1,1.0,11.0,14.1,1.6,0.7,2.3,0.113,0.1,-0.5,-0.5,0.4,18.3,0.218,0.06,0.012,0.004,6.3,42.699999999999996,0.706,0.3
88,88,325,2019,No significant offensive role,No significant defensive role,Kevin Huerter,SG,ATL,75.0,59.0,3.7,8.8,4.7,0.385,4.1,0.457,0.522,0.5,0.7,0.732,0.8,2.5,3.3,1.9,2.9,0.9,0.3,1.5,2.1,9.7,10.1,0.533,0.537,0.085,3.0,9.7,6.3,14.5,1.5,1.1,13.8,15.7,0.7,0.7,1.5,0.034,-1.6,-0.8,-2.4,-0.2,16.8,0.193,0.142,0.096,0.032,3.6999999999999997,19.0,0.537,0.2
89,89,330,2019,Versatile Scorer,Rebounding Specialist,Serge Ibaka,C,TOR,74.0,51.0,6.3,11.9,2.3,0.29,9.6,0.586,0.557,1.8,2.4,0.763,2.1,6.0,8.1,0.9,1.3,0.4,1.4,1.5,2.9,15.0,18.7,0.582,0.193,0.202,8.6,23.2,16.1,7.7,0.7,4.3,10.7,22.9,2.8,3.3,6.1,0.146,0.2,0.1,0.2,1.2,11.8,0.259,0.229,0.152,0.168,9.0,10.7,0.19199999999999995,0.0
90,90,333,2019,Pure Shooter/Stretcher,Perimeter Defender,Joe Ingles,PF,UTA,82.0,82.0,4.4,9.8,5.9,0.391,3.9,0.533,0.565,1.1,1.5,0.707,0.4,3.6,4.0,2.4,5.7,1.2,0.2,2.4,2.2,12.1,13.4,0.581,0.602,0.153,1.5,12.2,7.0,26.1,1.8,0.6,18.4,17.5,2.5,3.6,6.0,0.113,0.3,1.1,1.4,2.2,17.3,0.191,0.133,0.042,0.031,0.4,26.1,0.603,0.2
91,91,335,2019,Slasher,No significant defensive role,Brandon Ingram,SF,LAL,52.0,52.0,7.0,14.0,1.8,0.33,12.2,0.521,0.518,3.8,5.6,0.675,0.8,4.3,5.1,1.2,3.0,0.5,0.6,2.5,2.9,18.3,13.4,0.555,0.129,0.396,2.5,13.0,7.8,12.9,0.7,1.4,13.1,23.2,0.6,1.4,2.0,0.055,-1.3,-0.7,-2.0,0.0,10.1,0.34,0.185,0.204,0.141,6.3,41.5,0.13,0.1
92,92,336,2019,Creator/Facilitator,Perimeter Defender,Kyrie Irving,PG,BOS,67.0,67.0,9.0,18.5,6.5,0.401,12.0,0.533,0.557,3.2,3.7,0.873,1.1,3.9,5.0,2.7,6.9,1.5,0.5,2.6,2.5,23.8,24.3,0.592,0.35,0.197,3.4,12.7,8.1,35.0,2.2,1.4,11.3,29.6,6.2,2.9,9.1,0.197,6.0,1.1,7.2,5.1,14.6,0.226,0.16,0.132,0.132,0.2,12.4,0.35,0.1
93,93,337,2019,No significant offensive role,No significant defensive role,Jonathan Isaac,PF,ORL,75.0,64.0,3.5,8.1,3.5,0.323,4.6,0.51,0.499,1.5,1.8,0.815,1.3,4.2,5.5,1.1,1.1,0.8,1.3,1.0,1.9,9.6,13.0,0.537,0.435,0.221,5.2,17.0,11.0,5.7,1.4,4.1,10.1,16.3,0.9,3.1,4.0,0.096,-1.4,1.0,-0.4,0.8,14.7,0.296,0.088,0.082,0.098,9.0,37.6,0.43599999999999994,0.1
94,94,341,2019,Slasher,Perimeter Defender,Jaren Jackson Jr.,PF,MEM,58.0,56.0,5.1,10.2,2.4,0.359,7.7,0.553,0.549,2.6,3.4,0.766,1.3,3.4,4.7,0.6,1.1,0.9,1.4,1.7,3.8,13.8,16.4,0.591,0.241,0.334,5.3,15.0,10.1,7.2,1.7,5.1,12.7,22.8,1.2,2.2,3.3,0.105,-1.2,1.0,-0.3,0.7,9.9,0.326,0.334,0.08,0.019,10.2,24.6,0.241,0.1
95,95,342,2019,No significant offensive role,No significant defensive role,Josh Jackson,SG,PHO,79.0,29.0,4.4,10.6,2.8,0.324,7.8,0.445,0.456,1.8,2.7,0.671,0.8,3.6,4.4,1.0,2.3,0.9,0.7,2.2,2.6,11.5,10.6,0.487,0.268,0.253,3.6,15.9,9.7,14.1,1.8,2.3,15.6,23.9,-2.8,1.1,-1.7,-0.04,-3.3,-1.2,-4.6,-1.3,11.7,0.319,0.208,0.096,0.109,7.7,28.9,0.268,0.1
96,96,346,2019,Versatile Scorer,No significant defensive role,Reggie Jackson,PG,DET,82.0,82.0,5.4,12.8,5.7,0.369,7.0,0.464,0.504,2.5,2.9,0.864,0.5,2.1,2.6,2.3,4.2,0.7,0.1,1.8,2.5,15.4,15.2,0.547,0.45,0.225,2.1,8.5,5.2,24.7,1.2,0.3,11.4,24.5,3.1,1.9,5.0,0.105,1.3,-0.9,0.4,1.4,16.5,0.138,0.206,0.113,0.094,1.6,17.2,0.44900000000000007,0.1
97,97,347,2019,Creator/Facilitator,Perimeter Defender,LeBron James,SF,LAL,55.0,55.0,10.1,19.9,5.9,0.339,14.0,0.582,0.56,5.1,7.6,0.665,1.0,7.4,8.5,2.3,8.3,1.3,0.6,3.6,1.7,27.4,25.6,0.588,0.299,0.382,3.1,21.3,12.4,39.4,1.7,1.4,13.3,31.6,4.7,2.6,7.2,0.179,6.4,1.7,8.0,4.9,12.3,0.38,0.132,0.077,0.112,8.1,7.3,0.29900000000000004,0.1
98,98,363,2019,No significant offensive role,Perimeter Defender,Tyler Johnson,PG,TOT,57.0,22.0,3.8,9.2,4.6,0.346,4.7,0.477,0.498,1.7,2.2,0.748,0.6,2.4,3.0,2.1,2.9,0.9,0.5,1.4,1.7,10.9,12.4,0.532,0.494,0.241,2.4,9.8,6.1,15.9,1.7,1.6,11.7,18.5,0.9,1.4,2.3,0.071,-0.7,0.3,-0.4,0.6,16.2,0.181,0.175,0.093,0.057,1.0999999999999999,18.5,0.494,0.2
99,99,369,2019,Creator/Facilitator,Paint Protector,Nikola Jokić,C,DEN,80.0,80.0,7.7,15.1,3.4,0.307,11.7,0.569,0.545,3.6,4.4,0.821,2.9,8.0,10.8,2.4,7.3,1.4,0.7,3.1,2.9,20.1,26.3,0.589,0.224,0.292,9.8,27.6,18.7,37.0,2.1,1.9,15.4,27.4,7.5,4.3,11.8,0.226,6.2,2.9,9.1,7.0,10.4,0.323,0.299,0.086,0.067,0.8999999999999999,2.1999999999999997,0.2250000000000001,0.1
100,100,376,2019,Paint Threat,Paint Protector,DeAndre Jordan,C,TOT,69.0,69.0,4.1,6.5,0.0,,6.5,0.641,0.641,2.7,3.8,0.705,3.3,9.8,13.1,1.0,2.3,0.6,1.1,2.2,2.4,11.0,19.0,0.674,0.0,0.592,11.7,35.2,23.5,11.6,1.0,3.0,21.4,15.0,4.0,3.1,7.1,0.167,0.8,1.3,2.1,2.1,2.1,0.814,0.161,0.016,0.009,43.7,,0.0,0.3
101,101,379,2019,No significant offensive role,Perimeter Defender,Cory Joseph,PG,IND,82.0,9.0,2.8,6.7,2.1,0.322,4.6,0.454,0.463,0.4,0.5,0.698,0.5,2.9,3.4,3.9,3.9,1.1,0.3,1.0,1.6,6.5,11.0,0.474,0.312,0.078,2.1,12.6,7.5,20.7,2.2,0.9,12.4,13.7,0.5,2.9,3.5,0.081,-2.1,1.7,-0.4,0.9,15.7,0.146,0.162,0.17,0.21,0.0,21.6,0.31200000000000006,0.1
102,102,389,2019,No significant offensive role,No significant defensive role,Kevin Knox,PF,NYK,75.0,57.0,4.5,12.2,4.9,0.343,7.3,0.387,0.438,2.2,3.0,0.717,0.8,3.7,4.5,0.7,1.1,0.6,0.3,1.5,2.3,12.8,8.7,0.475,0.398,0.247,2.9,13.6,8.1,6.0,1.0,0.9,10.1,22.3,-2.2,0.9,-1.3,-0.03,-3.4,-2.3,-5.7,-2.0,15.2,0.221,0.149,0.102,0.13,2.8000000000000003,20.3,0.398,0.1
103,103,397,2019,Slasher,No significant defensive role,Kyle Kuzma,PF,LAL,70.0,68.0,7.1,15.5,6.0,0.303,9.5,0.553,0.515,2.7,3.6,0.752,0.9,4.6,5.5,1.3,2.5,0.6,0.4,1.9,2.4,18.7,14.0,0.546,0.388,0.23,2.7,14.1,8.5,11.5,0.8,0.9,10.0,23.8,1.2,1.9,3.1,0.065,-0.2,-1.2,-1.4,0.4,13.3,0.288,0.203,0.072,0.049,5.5,20.1,0.388,0.1
104,104,401,2019,Versatile Scorer,No significant defensive role,Jeremy Lamb,SG,CHO,79.0,55.0,5.5,12.4,4.2,0.348,8.2,0.487,0.499,2.9,3.3,0.888,0.8,4.7,5.5,2.2,2.2,1.1,0.4,1.0,1.8,15.3,17.3,0.552,0.337,0.266,3.1,18.1,10.4,11.9,1.9,1.2,6.8,22.5,3.3,2.0,5.3,0.113,1.2,0.0,1.2,1.8,13.5,0.232,0.229,0.122,0.081,2.3,15.2,0.3360000000000001,0.1
105,105,402,2019,Versatile Scorer,No significant defensive role,Zach LaVine,SG,CHI,63.0,62.0,8.4,18.0,5.1,0.374,12.9,0.504,0.52,5.0,6.0,0.832,0.6,4.0,4.7,1.3,4.5,1.0,0.4,3.4,2.2,23.7,18.7,0.574,0.283,0.33,2.0,12.9,7.4,22.6,1.3,1.0,14.2,30.5,1.7,1.1,2.8,0.062,2.4,-1.6,0.8,1.5,12.0,0.396,0.127,0.067,0.127,6.4,12.1,0.2829999999999999,0.1
106,106,412,2019,Versatile Scorer,Perimeter Defender,Kawhi Leonard,SF,TOR,60.0,60.0,9.3,18.8,5.0,0.371,13.8,0.542,0.546,6.1,7.1,0.854,1.3,6.0,7.3,1.6,3.3,1.8,0.4,2.0,1.5,26.6,25.8,0.606,0.267,0.377,4.2,18.6,11.6,16.4,2.5,1.0,8.4,30.3,6.1,3.4,9.5,0.224,6.1,1.1,7.2,4.7,13.3,0.249,0.147,0.188,0.149,5.0,16.6,0.2669999999999999,0.0
